,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
28,"Piece Of Your Heart",MEDUZA,150460,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
29,"Piccola Stella",Ultimo,136343,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
30,"Maradona y Pelé",Thegiornalisti,130574,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
31,"bad guy","Billie Eilish",122947,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
32,FIORI,Giaime,117209,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
33,"Buonanotte Amò","Rocco Hunt",112421,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi
34,"Someone You Loved","Lewis Capaldi",110788,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
35,"Senza Pensieri (feat. Loredana Bertè & J-AX)","Fabio Rovazzi",109538,https://open.spotify.com/track/1p9E8WC4aTSzArtqdQI1F5
36,"È sempre bello",Coez,108396,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
37,"I Don't Care (with Justin Bieber)","Ed Sheeran",107335,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
38,Loco,"Lele Blade",106737,https://open.spotify.com/track/7hgyYHFOV2qrSub0hoezte
39,"Veleno 7",Gemitaiz,105557,https://open.spotify.com/track/3fV9z98dnQLSIPIMMJXCm7
40,Domenica,Coez,104898,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
41,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,104890,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
42,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,103568,https://open.spotify.com/track/2665YLaM0dLaIhkjpUHT7k
43,"Vivere Tutte Le Vite - con Carl Brave",Elisa,102984,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
44,"Beautiful People (feat. Khalid)","Ed Sheeran",98959,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
45,Ransom,"Lil Tecca",98668,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
46,"Se Tornerai (feat. Neffa)","Rocco Hunt",95821,https://open.spotify.com/track/3fTvFZyr41XvhCtk4ohywa
47,"Rondini Al Guinzaglio",Ultimo,95695,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
48,"Per Un Milione",Boomdabash,93825,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
49,"Te Robaré","Nicky Jam",89957,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
50,Narcos,Geolier,89224,https://open.spotify.com/track/5ARhG6eeHv9QifsCP03E7Y
51,"Corazón Morado (feat. Sfera Ebbasta)","Elettra Lamborghini",87950,https://open.spotify.com/track/6stctriNY7UC7KyHcG7ZBH
52,m8nstar,"tha Supreme",86904,https://open.spotify.com/track/5Aw0QmDZJZID69ZcTvEzXI
53,"MAMMASTOMALE (feat. Salmo) - prod. Dade",MACHETE,84500,https://open.spotify.com/track/5nFX29WZIulql4m4ic0KRw
54,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",83243,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
55,"Con Calma","Daddy Yankee",82071,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
56,"Testa tra le nuvole, Pt. 1",Alfa,80970,https://open.spotify.com/track/4q6Cq4aLWeg3fr6ywhJ9dC
57,Mademoiselle,"Sfera Ebbasta",79769,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
58,Pianeti,Ultimo,79646,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
59,"48H (feat. Sfera Ebbasta)",Izi,78698,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
60,"I Tuoi Particolari",Ultimo,78345,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
61,"So cosa fare","Capo Plaza",77238,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI
62,"DOPPIOGANG - prod. tha Supreme",MACHETE,75113,https://open.spotify.com/track/2nKUtJ6G05qVViRaXkXWQZ
63,"Mancavi tu","Peppe Soks",74706,https://open.spotify.com/track/21EqFEy8L8Db6aaPmIQd9E
64,"NO WAY (feat. Nitro) - prod. Low Kidd",MACHETE,74612,https://open.spotify.com/track/2gUn6S1SuuXK0BvypPKnir
65,"STAR WARS - prod. Young Miles - Crookers x Nic Sarno",MACHETE,74241,https://open.spotify.com/track/2umL0eO9N7iNxDay6i2rVi
66,"Rip RMX (feat. Shiva)","Side Baby",73664,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
67,90MIN,Salmo,72188,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
68,"Mai Più (feat. Achille Lauro)","Rocco Hunt",71757,https://open.spotify.com/track/5vNkDJmNYpUqB58UFza5Jm
69,"D'estate non vale (feat. Ana Mena)","Fred De Palma",71723,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
70,"Goodbyes (Feat. Young Thug)","Post Malone",69823,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
71,"Rescue Me",OneRepublic,69021,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
72,"Stamm Fort (feat. Sfera Ebbasta)",Luchè,68926,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
73,Libertà,"Rocco Hunt",68370,https://open.spotify.com/track/4CLe1nrn85ScQVC5mJvLSj
74,"Pensare Male (con Elodie)","The Kolors",68275,https://open.spotify.com/track/0vUhEAJIaTGqBJfDsOZoNt
75,Polynesia,Gazzelle,68016,https://open.spotify.com/track/2QeCyjLDJ6qDJsCyofrEW9
76,"Sorriso (Milano Dateo)","Calcutta ",67931,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb
77,Circles,"Post Malone",67813,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG
78,"Nuova Era (with Dardust)",Jovanotti,66356,https://open.spotify.com/track/3HoYNJMxEgTLKiMXjXeHjs
79,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,66290,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
80,"2% (feat. Frah Quintale)",Guè,65548,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
81,"Cascare nei tuoi occhi",Ultimo,65463,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
82,Soldi,Mahmood,64964,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
83,Callaita,"Bad Bunny",64432,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
84,"1969 (feat. Boss Doms & Frenetik&Orang3)","Achille Lauro",64018,https://open.spotify.com/track/5fpddhtBYcQsRu2d4vJf1Q
85,Panamera,NDG,63763,https://open.spotify.com/track/0Zvdpp7GLZYT3OVtx4myHl
86,"Yo x Ti, Tu x Mi",ROSALÍA,62499,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
87,"Calma - Remix","Pedro Capó",62338,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
88,"Otro Trago - Remix",Sech,62086,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
89,"7 miliardi","Massimo Pericolo",62041,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
90,"Non Abbiamo Età",Luchè,60387,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
91,Amici,"Massimo Pericolo",59056,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
92,"Old Town Road","Lil Nas X",58892,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
93,"Fuoco e benzina","Emis Killa",58847,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
94,"Ti dedico il silenzio",Ultimo,58675,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
95,Ipocondria,Ultimo,58568,https://open.spotify.com/track/6YrDRkcDktxgsPcH8x77xm
96,"oh 9od","tha Supreme",57055,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
97,"Uno squillo","Capo Plaza",56538,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
98,Fulmine,"Daniel Cosmic",55955,https://open.spotify.com/track/7HypddhSrM5kuDodjvdaCr
99,"Benvenuti In Italy","Rocco Hunt",55577,https://open.spotify.com/track/60c3TbWRHTfh7XCQCL5Xf5
100,Diavla,"Chris Viz",54926,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
101,"I Love You",Ghali,54499,https://open.spotify.com/track/7GOFNyZcCTwm1SsC5jOFpA
102,Parliamo,Luchè,54045,https://open.spotify.com/track/2O2wjjBU0BB0OOA3dCOOfr
103,"Adan y Eva","Paulo Londra",53357,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
104,Turbococco,Ghali,53278,https://open.spotify.com/track/143xRgiJanPo2U5RIZQdqh
105,"Sogni appesi",Ultimo,53220,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
106,"Don't Call Me Up",Mabel,53119,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
107,"Taki Taki","Dark Polo Gang",53113,https://open.spotify.com/track/5NF5Y4xv0tnTJFJgrqbA5o
108,"GANG! - prod. Strage",MACHETE,52926,https://open.spotify.com/track/1ZCzbEj3F8SqqtKSupWaBo
109,Nera,Irama,52856,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
110,"WALTER WALZER - prod. Salmo",MACHETE,52757,https://open.spotify.com/track/76OIEsiXVKhoaVLQZifKjF
111,HP,Maluma,52607,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
112,"Old Town Road - Remix","Lil Nas X",51843,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
113,"Nun Me Vuò Bene Cchiù","Rocco Hunt",51065,https://open.spotify.com/track/4sBmsQPZC3OKQ4DqiQ0nCR
114,"Domani ci passa",Ludwig,50639,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
115,Heaven,Avicii,50514,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
116,"IO PUO' (feat. Salmo) - prod. Low Kidd",MACHETE,49856,https://open.spotify.com/track/2zVawCwOXmkr5pFw5O6MoB
117,"Posso (feat. Max Gazzé)","Carl Brave",49575,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
118,"Davide (feat. Coez)",Gemitaiz,49380,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
119,"Senza farlo apposta",Shade,49225,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
120,"How Do You Sleep?","Sam Smith",48935,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
121,"Ngopp'A Luna","Rocco Hunt",48671,https://open.spotify.com/track/2CfWwaXsDgNxBE4lTJZC0A
122,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)","Takagi & Ketra",47975,https://open.spotify.com/track/0swoHiwTazywpoqiKDUtGQ
123,"Allenamento #2","Capo Plaza",47780,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
124,"Baila Baila Baila",Ozuna,47538,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
125,"Maledetto Sud (feat. Clementino)","Rocco Hunt",47505,https://open.spotify.com/track/05jBXwLISlGf0h3GsKfl9C
126,"It's You","Ali Gatie",47384,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
127,"Mon Cheri (feat. Sfera Ebbasta)",Rkomi,46849,https://open.spotify.com/track/66UkKyxN5YbJl9z7YamQOR
128,"Grande Bugia","Rocco Hunt",46680,https://open.spotify.com/track/1tmeLLE8Rn6UXEAUJytmwD
129,"Veleno 6",MadMan,46232,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
130,"Money Rain","Boro Boro",46072,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
131,"Dance Monkey","Tones And I",45872,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
132,"Gli occhi della tigre",Nayt,45593,https://open.spotify.com/track/5pL8J6weoydzXglhsoJ6Vw
133,"C'est la vie","Achille Lauro",45415,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
134,"Muhammad Ali","Marco Mengoni",45087,https://open.spotify.com/track/0Es6eMldAFrmVs0QCOlIay
135,"Settimana Bianca","Il Pagante",45048,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
136,"Adicto (with Anuel AA & Ozuna)",Tainy,44729,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
137,Discofunk,"Rocco Hunt",44450,https://open.spotify.com/track/41JLydTGHHSqVRFT0eCrY6
138,"Cambiare Adesso","Dark Polo Gang",44399,https://open.spotify.com/track/2xjxaKiYssIdDU6DCPpZPt
139,"La musica non c'è",Coez,44128,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
140,Brivido,Guè,44029,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
141,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,43941,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
142,"Blu (feat. Elisa)",Rkomi,43870,https://open.spotify.com/track/0Q4v8N758nx98YxObfqkNC
143,Autostima,PSICOLOGI,43807,https://open.spotify.com/track/4GkHLa5IBnGiart95CmZQJ
144,Vertigini,Tedua,43662,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
145,"LUNA E SOLE - prod Low Kidd",Zoda,43378,https://open.spotify.com/track/7J7vMP45n2p33jimaHO8iK
146,"Felicità puttana",Thegiornalisti,43257,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
147,"Contra La Pared","Sean Paul",43198,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
148,"Nun Se Ne Va","Rocco Hunt",42835,https://open.spotify.com/track/3O89DOet90IVKiZmwa6zYa
149,"Poesia senza veli",Ultimo,42618,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
150,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",42444,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
151,Elisir,Tedua,42396,https://open.spotify.com/track/7sbVjYS23l02aoYoUsKSbQ
152,"BUD SPENCER - prod. Dade - Low Kidd - Salmo",MACHETE,42378,https://open.spotify.com/track/46HYFOcfvg2W8a8FccaRvO
153,"Sex On The Beach","Dark Polo Gang",42227,https://open.spotify.com/track/3xKe1DOJinKfVTZyuHjFWz
154,Merci,"Carl Brave",41778,https://open.spotify.com/track/429kanJEBTPrcTKYBT8yPq
155,Chic,Izi,41774,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
156,Guai,Shiva,41481,https://open.spotify.com/track/2nRWqhOJRXt2vV30xXrNVy
157,"23 coltellate",Highsnob,41350,https://open.spotify.com/track/5RlrdqMMNm42rKgYq64a3T
158,"El Party","Jake La Furia",41264,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
159,"Dove Sei?",Alfa,41192,https://open.spotify.com/track/7kzTNbYGnZoZnuXeYsW3Mu
160,"La Tua Futura Ex Moglie","Willie Peyote",41164,https://open.spotify.com/track/2qS8NRov7B0s5zhF7wzy46
161,"Sweet but Psycho","Ava Max",40993,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
162,Rollercoaster,"Emis Killa",40851,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
163,"Speechless (feat. Erika Sirola)","Robin Schulz",40453,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
164,"Il ballo delle incertezze",Ultimo,40351,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
165,"6 del mattino (feat. Brancar)","Jake La Furia",40280,https://open.spotify.com/track/34RaVshrBXIINSVrIzW47P
166,"Visti Dall'Alto (feat. Dardust)",Rkomi,40118,https://open.spotify.com/track/50Im1CDeBfRbJUPacCEIOS
167,"Street Life","Rocco Hunt",40077,https://open.spotify.com/track/0GF55buAJEB1rnh42v63I5
168,"All Around The World (La La La)",R3HAB,40036,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
169,"Torna a casa",Måneskin,39826,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
170,"Amore e Capoeira","Takagi & Ketra",39510,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
171,Sopra,Gazzelle,39111,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO
172,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,38954,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
173,Shallow,"Lady Gaga",38910,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
174,Toradol,Gemitaiz,38851,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx
175,"E Fumo Ancora - Acoustic Version",Mostro,38833,https://open.spotify.com/track/13pPMF0wN7r19IU8vV2igc
176,"Torna Da Me",Luchè,38709,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
177,"La ragazza con il cuore di latta",Irama,38659,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf
178,"Mad Love",Mabel,37888,https://open.spotify.com/track/0Zp10WiPeEi6EUJZvWcNT9
179,Malibu,"Vegas Jones",37712,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
180,"SICKO MODE","Travis Scott",37582,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
181,"Billets (feat. Ninho)","Capo Plaza",37414,https://open.spotify.com/track/2aD5ESGyEhXnXdoOsZvsR0
182,"La Libertad","Alvaro Soler",37208,https://open.spotify.com/track/3DsLBZjoU5AYxZXsepHtsW
183,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",36506,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
184,"Fumo Da Solo",Izi,36430,https://open.spotify.com/track/6uMdn1ovj2ZRHGMbiTQAvy
185,"Nun E' Giusto","Rocco Hunt",35902,https://open.spotify.com/track/4BOIQxE2SM6hoyANU2FIl3
186,"Catrame (feat. Tedua)",Lazza,35831,https://open.spotify.com/track/5qbVso0dAtoI2gFhj7V8oG
187,"STAI ZITTO (feat. Fabri Fibra)",Salmo,35766,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
188,"Bling Bling (Oro)",Guè,35696,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
189,"Certi Giorni (feat. Nitro)",Ernia,35553,https://open.spotify.com/track/4nvsA575k8HrEjdQ78Ymvi
190,"Hola (I Say) (feat. Tom Walker)","Marco Mengoni",35518,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi
191,"Soltera (Remix)",Lunay,35415,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza
192,Casa,"Giordana Angi",35412,https://open.spotify.com/track/65sEIdBT16fziZvjhckFpq
193,LUNEDI',Salmo,34862,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
194,"SOS (feat. Aloe Blacc)",Avicii,34698,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
195,Happier,Marshmello,34587,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
196,17,Madame,34264,https://open.spotify.com/track/4NtRircZ2j5I3g3OsGDX3Z
197,"Giovane fuoriclasse","Capo Plaza",34153,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
198,"In My Mind",Dynoro,34123,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
199,"Con Altura",ROSALÍA,34098,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
200,"SUGAR - prod. Low Kidd - Salmo",MACHETE,34096,https://open.spotify.com/track/5yD4Ji9FAZrthZNKsRqaA2
