,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
147,Calmo,Shiva,46559,https://open.spotify.com/track/6A5qLjVbEC2vNlu17tsExI
148,"Che Poi","Carl Brave",46479,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw
149,"Mon Fre - feat. Emis Killa",Shiva,46451,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
150,"La vita breve dei coriandoli","Michele Bravi",46237,https://open.spotify.com/track/7ou1NrCbgAcaAMUF1tKmdT
151,Nera,Irama,46209,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
152,90MIN,Salmo,45848,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
153,"m12ano - feat. Mara Sattei","tha Supreme",45843,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
154,"Godzilla (feat. Juice WRLD)",Eminem,45670,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
155,"Aria (feat. Fabri Fibra) - prod. Kanesh, Yves The Male","Dani Faiv",45641,https://open.spotify.com/track/2I58YnM7LgGkfHMXydSexz
156,"LOVE BANDANA",Ketama126,45417,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
157,"Stupid Love","Lady Gaga",45078,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt
158,Circles,"Post Malone",44642,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
159,BOHEME,"Rosa Chemical",44344,https://open.spotify.com/track/67MLNPRbU1aAHke5rXHVtN
160,Bossoli,Shiva,43847,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
161,Señorita,"Shawn Mendes",43449,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
162,"Regina Coeli","Carl Brave",42916,https://open.spotify.com/track/5Ajd1Pr5GkoBbdC1D43ysH
163,"Intro (Estinzione) - prod. Kanesh","Dani Faiv",42632,https://open.spotify.com/track/6cQCnbIC3cICmUXkmHqN0q
164,"GANG (feat. Geolier)","Samurai Jay",42435,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
165,"MADAME - L'anima (feat. Madame)",Marracash,42433,https://open.spotify.com/track/3go5ZuMoFTKl5ugai8nAKi
166,"Canna e Playstation - prod. Strage","Dani Faiv",42369,https://open.spotify.com/track/0200p5a07AQi3qH6AtDmls
167,Girasoli,"Emanuele Aloia",41597,https://open.spotify.com/track/3lumKk7Mrt6KhFDZURTv0t
168,"Party Girl",StaySolidRocky,41550,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
169,baby,Madame,41434,https://open.spotify.com/track/4EMLX3YmqnVNgajJ99I3gX
170,Candy,VillaBanks,41366,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
171,"ZERO+ZERO (feat. Lazza)",DrefGold,41311,https://open.spotify.com/track/6X9yxcQeziFwxFINTTbwJm
172,Cenere,Nashley,41013,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
173,OPS,Mr.Rain,40876,https://open.spotify.com/track/4D2snxPPfeYhKeZnGlYioU
174,Autostima,PSICOLOGI,40742,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
175,Chic,Izi,40688,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
176,"Alone, Pt. II","Alan Walker",40575,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
177,Rozzi,Paky,40496,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
178,Playa,"Baby K",40435,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
179,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,40365,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
180,"Supercalifragili (feat. Annalisa & Luca Di Stefano)",J-AX,40061,https://open.spotify.com/track/6ExLQlakJDGUxN5O567dAt
181,"Uno squillo","Capo Plaza",39858,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
182,"I Don't Care (with Justin Bieber)","Ed Sheeran",39449,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
183,"GIRO D'ITALIA (feat. Guè)",DrefGold,39370,https://open.spotify.com/track/52xsdYwnjK3sJz5iYdU9aq
184,"Veleno 7",Gemitaiz,38951,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
185,"Magnifico difetto","Benji & Fede",38814,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J
186,Amici,"Massimo Pericolo",38776,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
187,SLATT,"Rosa Chemical",38711,https://open.spotify.com/track/3WLqJsNIhXpbHvmGfs0iEI
188,"BANKROLL (feat. Luchè)",DrefGold,38685,https://open.spotify.com/track/1P2ehPf35hpHudgb1WcbOM
189,Vertigini,Tedua,38543,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
190,"Polvere e detriti (feat. Jake La Furia) - prod. Kanesh","Dani Faiv",38458,https://open.spotify.com/track/7irVEmqGdd1eqs7uqLCYKW
191,COSANOSTRA,"Rosa Chemical",38431,https://open.spotify.com/track/0zpAbT2m7rRApSAmA2aNiD
192,Brivido,Guè,38411,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
193,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,38411,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
194,"Kings & Queens","Ava Max",38384,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
195,"Better Days - Giorni Migliori (with Negramaro)",OneRepublic,37887,https://open.spotify.com/track/6kfUXAS4K8zpNCADiFqMCt
196,"WHATS POPPIN","Jack Harlow",37847,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
197,"Twerk (con Boro Boro)",MamboLosco,37837,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
198,"NO STUPID (feat. Boro Boro & Samurai Jay)","Dark Polo Gang",37559,https://open.spotify.com/track/0OnjJWjBuVIvHZ1n0Oe7ZC
199,"On Gang","Thelonious B.",37556,https://open.spotify.com/track/4NR1cjgeRzp0KSTwqiJfWj
200,Memories,"Maroon 5",37514,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
