,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"Morirò da Re",Måneskin,157781,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
21,"One Kiss (with Dua Lipa)","Calvin Harris",152727,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
22,"Peace & Love","Charlie Charles",151525,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
23,"Solo (feat. Demi Lovato)","Clean Bandit",142589,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
24,X,"Nicky Jam",134989,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
25,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,134752,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
26,Malibu,"Vegas Jones",134433,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
27,"Jackie Chan",Tiësto,126884,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
28,"Mwaka Moon - Remix",Kalash,126611,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
29,SAD!,XXXTENTACION,124997,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
30,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,123613,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
31,British,"Dark Polo Gang",121742,https://open.spotify.com/track/3eIRxkHV1xKsSJ8WWFfGjE
32,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",115500,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
33,"Cupido (feat. Quavo)","Sfera Ebbasta",108938,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
34,Crazy,"Lost Frequencies",107241,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
35,"Questa nostra stupida canzone d'amore",Thegiornalisti,106896,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
36,"Poesia senza veli",Ultimo,106052,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
37,Flames,"David Guetta",102320,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
38,"Pem Pem","Elettra Lamborghini",101975,https://open.spotify.com/track/1xYiaH50bbhvYXLQMmbjpY
39,Dura,"Daddy Yankee",95985,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
40,"I Like It","Cardi B",95098,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
41,"Me Niego (feat. Ozuna & Wisin)",Reik,93400,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
42,"The Middle",Zedd,88346,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
43,"Bye bye",Annalisa,86717,https://open.spotify.com/track/7hRM2EHbeVZl4fPSK2XxOO
44,"El Party","Jake La Furia",86293,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
45,"No Brainer","DJ Khaled",85160,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
46,"Échame La Culpa","Luis Fonsi",85152,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
47,"Better Now","Post Malone",84712,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
48,"La musica non c'è",Coez,82025,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
49,"God is a woman","Ariana Grande",81771,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
50,"We Can Do Better","Matt Simons",79189,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
51,Paracetamolo,"Calcutta ",78368,https://open.spotify.com/track/4OQ1G3dyVx0SPUzBiWCNat
52,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,71750,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
53,Boss,DrefGold,70849,https://open.spotify.com/track/2kqkUq4JGQh0uTREejMpvv
54,"Porto Cervo",Lazza,70250,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8
55,"Uno squillo","Capo Plaza",69976,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
56,"Next To Me","Imagine Dragons",68721,https://open.spotify.com/track/31VOknKjFrEX47bZXzqcoF
57,Moonlight,XXXTENTACION,68659,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
58,"Amore a prima insta",Shade,67272,https://open.spotify.com/track/4oJLF1XZd4tp7kqbfxmvDU
59,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,67184,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
60,Rise,"Jonas Blue",66204,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
61,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)","Steve Aoki",66061,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
62,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",65786,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
63,"Cara Italia",Ghali,65088,https://open.spotify.com/track/3atDsUhlUgDlQQrI0XFh7I
64,Rockstar,"Sfera Ebbasta",65004,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
65,"Bum Bum Tam Tam","MC Fioti",64181,https://open.spotify.com/track/6k2900NjJeVqZM55G3Danu
66,"Síguelo Bailando",Ozuna,62242,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
67,Youngblood,"5 Seconds of Summer",61709,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
68,"Lucid Dreams","Juice WRLD",61391,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
69,"Il ballo delle incertezze",Ultimo,60931,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
70,IDGAF,"Dua Lipa",60537,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
71,"Wave (feat. Sfera Ebbasta)",DrefGold,58976,https://open.spotify.com/track/5ciHzpOz553VNdCcXOsJ0o
72,"Vaina Loca",Ozuna,58814,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
73,"Sin Pijama","Becky G",58346,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
74,"God's Plan",Drake,57559,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
75,"Like I Do","David Guetta",57347,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
76,"Hands Up (feat. DNCE)","Merk & Kremont",57002,https://open.spotify.com/track/0nlyO7lNTOYB0gjDp7NI7H
77,"Mad Love","Sean Paul",56996,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
78,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",56890,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
79,"Serio (feat. Capo Plaza)","Emis Killa",56888,https://open.spotify.com/track/2Cm9pUNjLYpLo2gjIiTBPa
80,Booster,DrefGold,56332,https://open.spotify.com/track/6m1rkw3TQ5xTB0sPbXEF2o
81,Vertigini,Tedua,55637,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
82,"Non cambierò mai","Capo Plaza",54869,https://open.spotify.com/track/1PB00xFcBdahfUcJIkB8wG
83,"In My Mind",Dynoro,54698,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
84,"In My Blood","Shawn Mendes",54252,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
85,scuol4,"tha Supreme",53974,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
86,"Ricchi x Sempre","Sfera Ebbasta",53559,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
87,Zingarello,Ghali,53470,https://open.spotify.com/track/12tAWUo1yKx0FRuEhYZjxQ
88,"Machika - Remix","J Balvin",53370,https://open.spotify.com/track/1lBqTGQ0nX1JeA2m7T51ux
89,"Born To Be Yours",Kygo,53240,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
90,Pesto,"Calcutta ",50840,https://open.spotify.com/track/4UHDgfDtSSv9SqyfEFr4sF
91,"Irraggiungibile (feat. Federica Carta)",Shade,50502,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
92,"Start Again (with Vegas Jones)",OneRepublic,50091,https://open.spotify.com/track/5kITqlHH4ZJXWbczDmvWQB
93,"Serpenti A Sonagli","Sfera Ebbasta",49311,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
94,"Who You Are - Full English Version",Mihail,49072,https://open.spotify.com/track/6BqytANy7ggG3rcIe6CZry
95,"Acqua Calda E Limone (feat. Ernia)",Rkomi,48661,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN
96,"Giovane fuoriclasse","Capo Plaza",48656,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
97,"Guarda come flexo",MamboLosco,48547,https://open.spotify.com/track/7pNSr2gQMVghpTcZvQUroa
98,"Taste (feat. Offset)",Tyga,48258,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
99,"Melody (feat. James Blunt)","Lost Frequencies",47926,https://open.spotify.com/track/5r49JKf2vWBF0CQjZewJ0O
100,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",47753,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
101,Riccione,Thegiornalisti,47347,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
102,"Sempre In Due","Carl Brave x Franco126",47312,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
103,changes,XXXTENTACION,47271,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
104,Calypso,"Luis Fonsi",47073,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
105,"Portami con te",Boomdabash,46084,https://open.spotify.com/track/2S5H2pKuM6lgLC00VVKCZD
106,"Live It Up - Official Song 2018 FIFA World Cup Russia","Nicky Jam",46003,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
107,"Jocelyn Flores",XXXTENTACION,45323,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
108,"Voglio ballare con te (feat. Andrés Dvicio)","Baby K",45297,https://open.spotify.com/track/14KKXLz5WHrzGOMUNFV22H
109,"Centro (feat. Coez)",MadMan,44786,https://open.spotify.com/track/6DGl9TtxYTpMFrmZa1mwEz
110,"Il Terrone Va Di Moda","Il Pagante",44192,https://open.spotify.com/track/3rSnjrrh5EVlPIrd8w16Ad
111,"Torna Da Me",Luchè,43987,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
112,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes",43895,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
113,Pianeti,Ultimo,42678,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
114,"Veleno 6",MadMan,42352,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
115,Bandita,"Jake La Furia",42316,https://open.spotify.com/track/1AxEMGsutOIbDzZnvj0yaj
116,"Eastside (with Halsey & Khalid)","benny blanco",41666,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
117,"Shape of You","Ed Sheeran",41587,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
118,PERDONAMI,Salmo,41308,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
119,"Purple Rain (feat. Gemitaiz & Frenetik&Orang3)","Achille Lauro",41205,https://open.spotify.com/track/0PpB4YTfszDRmQxLirA4pM
120,"Senza Pagare VS T-Pain (feat. T-Pain)",J-AX,41134,https://open.spotify.com/track/0YOUE1TlkgSbkNvWkZkEVp
121,"Bella Giornata (prod. Dogslife, Mago del blocco) (feat. Dogslife & Mago del Blocco)","OG Eastbull",40817,https://open.spotify.com/track/76xea5TfeyVu8c4dGWpFD2
122,"rockstar (feat. 21 Savage)","Post Malone",40779,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
123,Ipernova,Mr.Rain,39818,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
124,"Paradise Lost",Gemitaiz,39604,https://open.spotify.com/track/1o3hgrxrtzKjsF36oLtook
125,"Tran Tran","Sfera Ebbasta",38927,https://open.spotify.com/track/3cGuiySfwJPXqvE15OiEEg
126,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",38524,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
127,"Pezzo Trap (feat. Fabri Fibra)",Gemitaiz,38424,https://open.spotify.com/track/5ZBSyZYBG6QEhSRSC1nt4b
128,"Lo Sai Che Ci Penso",Gemitaiz,38225,https://open.spotify.com/track/6qE4ocLpaSUkWYrcpbPN7Z
129,Clandestino,Shakira,37809,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
130,"Mi Parli Piano",Emma,37573,https://open.spotify.com/track/6XRe4ft04Skbpbz3TwsenD
131,"Giù da me","Capo Plaza",37499,https://open.spotify.com/track/06VV1e6OgFMG2XSxsnRxxM
132,"Allenamento #2","Capo Plaza",36981,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM
133,"Dall'alba al tramonto","Ermal Meta",36934,https://open.spotify.com/track/7tyNXQ6EWa6H97unOMV9pf
134,"Don’t Matter To Me (with Michael Jackson)",Drake,36478,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
135,"Malibu (feat. Gemitaiz)","Carl Brave",36439,https://open.spotify.com/track/5S2Bshrq6Bh4zHZoXkUtvf
136,"Psycho (feat. Ty Dolla $ign)","Post Malone",36167,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
137,"Roma - Bangkok (feat. Giusy Ferreri)","Baby K",35277,https://open.spotify.com/track/3KoUTYSRCUgleIybRyoC8C
138,"Ocean (feat. Khalid)","Martin Garrix",34964,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
139,"Business Class (feat. Rkomi)",Marracash,34846,https://open.spotify.com/track/6bArBYlG50C7iN1owUpKeI
140,Ulalala,"Achille Lauro",34714,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz
141,"Non Abbiamo Età",Luchè,34704,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
142,"Faccio un casino",Coez,34690,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
143,"All The Stars (with SZA)","Kendrick Lamar",34562,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
144,"Lungomare Latino (feat. Willy William)",Guè,34542,https://open.spotify.com/track/1EAVKixhDeqqLNtwnpwx1B
145,"Chapeau (feat. Frah Quintale)","Carl Brave",34243,https://open.spotify.com/track/4qB5WfP7AzwPzU4OddDm4b
146,"No Es Justo","J Balvin",33976,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
147,Criminal,"Trío Los Josefinos",33942,https://open.spotify.com/track/1lXQskY1Op1KzFG4GVcVpe
148,"Bene ma non benissimo",Shade,33736,https://open.spotify.com/track/7AujiK4ndTotwFOaGEjvOu
149,Missili,"Frah Quintale",33631,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
150,Unica,Ozuna,33478,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
151,"Casa Mia (feat. Luchè & Capo Plaza)","Noyz Narcos",32920,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc
152,Ossigeno,Rkomi,32845,https://open.spotify.com/track/3XN4GUi9JaQvPdXJNAAo2C
153,"Fashion Week Rmx",Tedua,32771,https://open.spotify.com/track/4yMow6rhmlVk0RQrQiarF0
154,"Le luci della città",Coez,32642,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
155,"Camel Blu (feat. Giorgio Poi)","Carl Brave",32438,https://open.spotify.com/track/0YdCTQIqZVUUfmqjaM9qvR
156,FRIENDS,Marshmello,32335,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
157,"Wake Me Up",Avicii,32335,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
158,"Una grande festa","Luca Carboni",31492,https://open.spotify.com/track/1Dj8LrVW2gNNZeO3tEFttY
159,"Un giorno in più",Irama,31349,https://open.spotify.com/track/4G6hlJ3RnrqyBfq3ZUX4Mq
160,"no tears left to cry","Ariana Grande",31238,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
161,Nevermind,"Dennis Lloyd",31138,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
162,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,31009,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
163,goosebumps,"Travis Scott",30680,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
164,"Lario (feat. Fabri Fibra) - RMX",Lazza,30533,https://open.spotify.com/track/2fCrGBbflxxcSXO6HUhJcS
165,"Come Le Onde (feat. J-AX)","The Kolors",30464,https://open.spotify.com/track/6E05xrb1ikvdYslxbfUniN
166,"Super Martina (feat. Gazzelle)","Lorenzo Fragola",30376,https://open.spotify.com/track/2hyvtl2bbuA8NdKeiI4Knx
167,20,"Capo Plaza",30282,https://open.spotify.com/track/6ZNd7RN3GohngyFPt7p6LO
168,"Me Rehúso","Danny Ocean",30168,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
169,"Oroscopo (feat. Takagi & Ketra)","Calcutta ",30081,https://open.spotify.com/track/7yJZlPui7PYh2L9UXmtQWc
170,Occupato,DrefGold,29976,https://open.spotify.com/track/48vz7OEUgIXu9KAJ9VDWcn
171,"More Than You Know","Axwell /\ Ingrosso",29944,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
172,Vabbene,"Capo Plaza",29944,https://open.spotify.com/track/5n9Ss9tXZEy5Z18BxYm8KW
173,"Look At Me!",XXXTENTACION,29856,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
174,Orgasmo,"Calcutta ",29641,https://open.spotify.com/track/3qB6tYZqtTPvUX9oACaN98
175,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",29575,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
176,"Una Vita In Vacanza","Lo Stato Sociale",29523,https://open.spotify.com/track/6134tdWf6qjAGgQs1xJRyA
177,Linda,"Emis Killa",28963,https://open.spotify.com/track/7hH6PsrlKQdNlvESUYKz79
178,Kashmir-Kashmir,"Cesare Cremonini",28953,https://open.spotify.com/track/4m0wy51hmBppgByAJOrKtl
179,Body,"Loud Luxury",28787,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
180,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",28667,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
181,"La prima volta",Negramaro,28597,https://open.spotify.com/track/3kIxACxR2tDPtKCWWa16lq
182,"Non mi avete fatto niente","Ermal Meta",28506,https://open.spotify.com/track/6d3sJyECf0XccpnosXyxT7
183,"Milano Bachata",Rkomi,28372,https://open.spotify.com/track/4npeg094qxxH7Fp2aoi04O
184,"XO Tour Llif3","Lil Uzi Vert",28190,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
185,"Amore che torni",Negramaro,27947,https://open.spotify.com/track/7tPSRE9mdO8oOW9prmxBNc
186,"I Believe - Radio Edit","Bob Sinclar",27563,https://open.spotify.com/track/3eyUaiPpgMSzZ16ak4wTDp
187,"Visiera A Becco","Sfera Ebbasta",27545,https://open.spotify.com/track/4ySxBjhmdnkeFUqhKxW3cY
188,"Da sola / In the night (feat. Tommaso Paradiso e Elisa)","Takagi & Ketra",27284,https://open.spotify.com/track/0X6qDfo1vU22juUE08yCjf
189,"Everybody Dies In Their Nightmares",XXXTENTACION,27225,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
190,Nonstop,Drake,27182,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
191,"Havana (feat. Young Thug)","Camila Cabello",27063,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
192,"L'eternità (Il mio quartiere) (feat. Ultimo)","Fabrizio Moro",26909,https://open.spotify.com/track/4VSrTlLWl6jmNHnfa7vWtG
193,"La legge del più forte",Tedua,26860,https://open.spotify.com/track/1fHP9qfz4v4df0XiAppzmf
194,"TU T'E SCURDAT' 'E ME",LIBERATO,26613,https://open.spotify.com/track/0fGdUrvZQW1Iw8uH8nCi1p
195,"Whatever It Takes","Imagine Dragons",26475,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
196,"Roof Garden",Biondo,26474,https://open.spotify.com/track/5AlJsUCiSzlHoPmVdUmqBa
197,"No Roots","Alice Merton",26297,https://open.spotify.com/track/7anBA0IdgFaN3Pbyk2tog0
198,"Sogni appesi",Ultimo,26293,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
199,Magicabula,"JUNIOR CALLY",26203,https://open.spotify.com/track/4jPO7yrsX7sHXtME7cQ5M3
200,"Happy Now",Zedd,26072,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
