,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
73,"Te Boté - Remix","Nio Garcia",75769,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
74,"Ricchi x Sempre","Sfera Ebbasta",75682,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
75,Smpp,Gazzelle,75634,https://open.spotify.com/track/0WpuNAZ9Q2fDdQfn8jSHJV
76,Punk,Gazzelle,75455,https://open.spotify.com/track/1itMfXkMWipjKmwA4E9mvP
77,"Serpenti A Sonagli","Sfera Ebbasta",74828,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
78,"Last Christmas",Wham!,73107,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
79,"Peace & Love","Charlie Charles",73011,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
80,Comunque,"Carl Brave",71782,https://open.spotify.com/track/6pQ3IflsYvsruI3oz2Xr5D
81,Piume,"Leo Gassmann",71662,https://open.spotify.com/track/7BRAnTqF6QSoyVRKx6wAKD
82,"Il ballo delle incertezze",Ultimo,70748,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
83,"Guarda Come Flexo 2",MamboLosco,70619,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k
84,"Bella Giornata (prod. Dogslife, Mago del blocco) (feat. Dogslife & Mago del Blocco)","OG Eastbull",69966,https://open.spotify.com/track/76xea5TfeyVu8c4dGWpFD2
85,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",69945,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
86,Malibu,"Vegas Jones",69770,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
87,Fame,Nayt,68541,https://open.spotify.com/track/3WQJd5uYQ40Qlol1Q8pIpe
88,"Bohemian Rhapsody - Remastered 2011",Queen,68515,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
89,"Solo Te E Me (feat. Giulia Jean)",GionnyScandal,67979,https://open.spotify.com/track/7zPr2eaVerEShHQ36BHQTD
90,Nera,Irama,66787,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
91,"Tutta la vita",Gazzelle,66709,https://open.spotify.com/track/1E9z7MSILN7UO9yjZcq3gw
92,Sbatti,Gazzelle,66473,https://open.spotify.com/track/1Yi51jBv2DX0R4rCQHh1Zp
93,Thunderclouds,Sia,66225,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
94,"Porto Cervo",Lazza,65946,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8
95,Moonlight,XXXTENTACION,65200,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
96,"Mwaka Moon - Remix",Kalash,64478,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
97,"Mezzo Cocktail (feat. Ugo Borghetti)","Carl Brave",63720,https://open.spotify.com/track/263QGSPBRWBmUcbqYTJ9Ky
98,"Trova un modo","Alessandra Amoroso",63713,https://open.spotify.com/track/2OhD2CM731aBTpRACnAM4q
99,"Santa Tell Me","Ariana Grande",63027,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
100,"My Life Is Going On - Burak Yeter Remix","Burak Yeter",62974,https://open.spotify.com/track/2qzyXvxqBlOx4BUzbTzPvu
101,"Coprimi le spalle",Gazzelle,62668,https://open.spotify.com/track/7rlTwFbgrFx9sthPSiXpaY
102,"2% (feat. Frah Quintale)",Guè,61435,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
103,"Figurati noi (feat. Emma Muscat)",Shade,60783,https://open.spotify.com/track/5AQ7Wuc1UGCROIifaInqdV
104,"L'altra dimensione",Måneskin,60742,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa
105,"Without Me",Halsey,60717,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
106,"Non Abbiamo Età",Luchè,60458,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
107,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,59744,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
108,"Modalità Aereo (feat. Luchè & Marracash)",Guè,59732,https://open.spotify.com/track/5CBTNoJlHwyqYGdwMBNAAH
109,"Sogni appesi",Ultimo,59711,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
110,"Felicità puttana",Thegiornalisti,59041,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
111,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,58574,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
112,"It's Beginning to Look a Lot like Christmas","Michael Bublé",58077,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
113,Youngblood,"5 Seconds of Summer",57951,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
114,Termini,"Carl Brave",57950,https://open.spotify.com/track/7nde9q364hdh4rxx5IMH4p
115,"Doppio Whisky (feat. Mahmood)",Guè,57789,https://open.spotify.com/track/2NzgnWESJyLdh0Opgu6RXm
116,SAD!,XXXTENTACION,56993,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
117,"La musica non c'è",Coez,55673,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
118,"FRECCIAROSSA (feat. Nayt)","Vegas Jones",55545,https://open.spotify.com/track/4fJOJN3Ygo67OxypX8Ze61
119,"Fumo bianco","Chadia Rodriguez",55076,https://open.spotify.com/track/54ivBWjaiBH5W2fAVYV1k3
120,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",54432,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
121,MALA,6ix9ine,53957,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
122,TIE',Salmo,53927,https://open.spotify.com/track/3kFQ2djY3O2uH8o0WsqdhO
123,"Be Alright","Dean Lewis",52466,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
124,"Another Brick in the Wall PT2 - Live",Anastasio,52210,https://open.spotify.com/track/7bhHPQG8xRuLceGLeB0nLn
125,"Look at Me Now - Live",Naomi,52063,https://open.spotify.com/track/067PHpaNtqS8UKYdvfdv9N
126,Trapper,"Boro Boro",51834,https://open.spotify.com/track/3obIKov8lU6W0yENXufAL8
127,"Non c'è niente",Gazzelle,51637,https://open.spotify.com/track/0hso5b18p3zytKXWBmjX0B
128,Voglio,"Marco Mengoni",51596,https://open.spotify.com/track/0v7ivtmwBOKHKqamxgcrDk
129,"Amore e Capoeira","Takagi & Ketra",51564,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
130,"Don't Stop Me",BowLand,50840,https://open.spotify.com/track/1rMRui6EFC5PjShsK3oXyW
131,Universale,"Benji & Fede",50741,https://open.spotify.com/track/3A20rdsGLvHVAxrkGtrUTu
132,"Sweet but Psycho","Ava Max",50707,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
133,"SICKO MODE","Travis Scott",49802,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
134,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",49601,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
135,"Veleno 6",MadMan,49544,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
136,Natural,"Imagine Dragons",49099,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
137,"Hands Up (feat. DNCE)","Merk & Kremont",48944,https://open.spotify.com/track/0nlyO7lNTOYB0gjDp7NI7H
138,"Giovane fuoriclasse","Capo Plaza",48718,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
139,"Kiss and Make Up","Dua Lipa",48652,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
140,Nuvola,"Side Baby",48401,https://open.spotify.com/track/3ju5ga918R7mZhtUrbTd2E
141,"Sempre In Due","Carl Brave x Franco126",47765,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
142,"Let You Love Me","Rita Ora",47567,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
143,OMG,Gazzelle,47339,https://open.spotify.com/track/1APQrCwCW0ZOu59I2fWUGZ
144,"La stella più fragile dell'universo",Ultimo,47152,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
145,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",46946,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
146,Rollin',Gemitaiz,46745,https://open.spotify.com/track/1LYkQC1JrgMhwMol3nVo35
147,"Torna Da Me",Luchè,46588,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
148,"Ella Quiere Beber - Remix","Anuel AA",46423,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
149,"Da zero a cento","Baby K",45906,https://open.spotify.com/track/1ZF1hdW5COHbgqG9MSdSuU
150,"Solo (feat. Demi Lovato)","Clean Bandit",45792,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
151,"Giù da me","Capo Plaza",45223,https://open.spotify.com/track/06VV1e6OgFMG2XSxsnRxxM
152,Balla,Zoda,44996,https://open.spotify.com/track/1ex3YwDpPLF2JeA8ZgPBto
153,"when the party's over","Billie Eilish",44673,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
154,"Purple Rain (feat. Gemitaiz & Frenetik&Orang3)","Achille Lauro",44221,https://open.spotify.com/track/0PpB4YTfszDRmQxLirA4pM
155,"Stairway to Heaven - Live",Anastasio,44115,https://open.spotify.com/track/5rHyyhrt2divDu6aLWlJn7
156,"Another One Bites The Dust - Remastered 2011",Queen,43902,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
157,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",43839,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
158,"Jackie Chan",Tiësto,43760,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
159,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",43755,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
160,"Jingle Bell Rock","Bobby Helms",43653,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
161,Sincera,"Fred De Palma",43352,https://open.spotify.com/track/0B9tlo3EDwWazIPlyWpKAH
162,"Le parole lontane",Måneskin,43037,https://open.spotify.com/track/1ABG6ke9SdUK9YayVafbcX
163,scuol4,"tha Supreme",42977,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
164,"Better Now","Post Malone",42176,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
165,Uber,"Sfera Ebbasta",41601,https://open.spotify.com/track/4oZhBLWGhtIyBckervj3sb
166,"Casa Mia (feat. Luchè & Capo Plaza)","Noyz Narcos",41534,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc
167,"Allenamento #2","Capo Plaza",41419,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM
168,STOOPID,6ix9ine,41339,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
169,"Non cambierò mai","Capo Plaza",40840,https://open.spotify.com/track/1PB00xFcBdahfUcJIkB8wG
170,WAKA,6ix9ine,40557,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS
171,"Questa nostra stupida canzone d'amore",Thegiornalisti,40550,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3
172,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",40416,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
173,"Happy Now",Kygo,40291,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
174,"1000 DOMANDE","Vegas Jones",40255,https://open.spotify.com/track/3sFlLHjYZpsylOZlIUVCiX
175,"Irraggiungibile (feat. Federica Carta)",Shade,40099,https://open.spotify.com/track/6ht4SwYqBMA8aE40QdJzoN
176,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,39583,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
177,"Falling Down - Bonus Track","Lil Peep",39451,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
178,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,39425,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
179,"I Like It","Cardi B",39074,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
180,"Non ti avevo ma ti ho perso","Sherol Dos Santos",38890,https://open.spotify.com/track/0gmV44eLT67tJAG0MeajCw
181,"Gli occhi della tigre",Nayt,38699,https://open.spotify.com/track/0eczHniJguffShMNltOqMo
182,"La Verità","Vasco Rossi",38510,https://open.spotify.com/track/4IDK8tJQXRBJ2kVbCUIVN2
183,British,"Dark Polo Gang",38274,https://open.spotify.com/track/3JEvpERjiUoFXZO1BUc2dv
184,"One Kiss (with Dua Lipa)","Calvin Harris",37863,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
185,IDGAF,"Dua Lipa",37697,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
186,20,"Capo Plaza",37664,https://open.spotify.com/track/6ZNd7RN3GohngyFPt7p6LO
187,"Moscow Mule","Benji & Fede",37102,https://open.spotify.com/track/1Lfjom9CoL5hIyvjYey9zs
188,"Jingle Bell Rock","The Vamps",37050,https://open.spotify.com/track/2gO3wgR2G9pCJFWGcWX3W7
189,Ipernova,Mr.Rain,37004,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
190,"La stessa","Alessandra Amoroso",36890,https://open.spotify.com/track/6ZOsBNvsw48kvmUFDet8tK
191,"Ti dedico il silenzio",Ultimo,36655,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
192,"Malibu (feat. Gemitaiz)","Carl Brave",36489,https://open.spotify.com/track/5S2Bshrq6Bh4zHZoXkUtvf
193,Italiana,J-AX,36325,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
194,"Forte e chiaro","Capo Plaza",36198,https://open.spotify.com/track/0SHcPBePTpLy22XVvVmYqu
195,"I Love It (& Lil Pump)","Kanye West",36150,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
196,Vabbene,"Capo Plaza",36059,https://open.spotify.com/track/5n9Ss9tXZEy5Z18BxYm8KW
197,"Le tasche piene di sassi",Giorgia,35899,https://open.spotify.com/track/0aOihSfdtBmbLlWu5Fs8lQ
198,"Money Rain","Boro Boro",35783,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
199,"Acqua Calda E Limone (feat. Ernia)",Rkomi,35751,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN
200,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",35729,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
