,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
19,"Mon Cheri (feat. Sfera Ebbasta)",Rkomi,127769,https://open.spotify.com/track/66UkKyxN5YbJl9z7YamQOR
20,"Dammi Un Motivo",Izi,125707,https://open.spotify.com/track/0oZlPs7TYiYlLfveiUfQJ6
21,"Te Robaré","Nicky Jam",123772,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
22,"Bad Liar","Imagine Dragons",122071,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
23,"Don't Call Me Up",Mabel,116376,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
24,"Stamm Fort (feat. Sfera Ebbasta)",Luchè,111267,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
25,"Senza farlo apposta",Shade,110164,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
26,"2% (feat. Frah Quintale)",Guè,108570,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
27,"La ragazza con il cuore di latta",Irama,105310,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf
28,"Old Town Road","Lil Nas X",101339,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
29,"Hola (I Say) (feat. Tom Walker)","Marco Mengoni",100291,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi
30,SOS,Avicii,96043,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
31,90MIN,Salmo,95188,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
32,Shallow,"Lady Gaga",93622,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
33,"High Hopes","Panic! At The Disco",92300,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
34,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",90641,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
35,"Someone You Loved","Lewis Capaldi",90332,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
36,Secreto,"Anuel AA",89540,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
37,Domenica,Coez,89299,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
38,Wow.,"Post Malone",87300,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
39,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,86555,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
40,"Posso (feat. Max Gazzé)","Carl Brave",86186,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
41,"Giant (with Rag'n'Bone Man)","Calvin Harris",86031,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
42,"Contra La Pared","Sean Paul",84860,https://open.spotify.com/track/3JjaofJ0lCeEsFSZqppzOp
43,"C'est la vie","Achille Lauro",84185,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
44,Happier,Marshmello,83984,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
45,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,83854,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
46,"Happy Birthday","Sfera Ebbasta",80356,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2
47,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",77445,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
48,"Fuoco e benzina","Emis Killa",76759,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
49,"Anche Fragile",Elisa,76150,https://open.spotify.com/track/7fXTNTj6tiyaIvcezY8k5f
50,"7 rings","Ariana Grande",76047,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
51,"Cascare nei tuoi occhi",Ultimo,75196,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
52,"Torna a casa",Måneskin,70494,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
53,"Cambiare Adesso","Dark Polo Gang",69921,https://open.spotify.com/track/2xjxaKiYssIdDU6DCPpZPt
54,"bury a friend","Billie Eilish",69461,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
55,Merci,"Carl Brave",68738,https://open.spotify.com/track/429kanJEBTPrcTKYBT8yPq
56,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",66079,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
57,Pianeti,Ultimo,65829,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
58,Sucker,"Jonas Brothers",64401,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
59,MALA,6ix9ine,64374,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
60,"oh 9od","tha Supreme",64334,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
61,"Davide (feat. Coez)",Gemitaiz,64210,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
62,"Billets (feat. Ninho)","Capo Plaza",63017,https://open.spotify.com/track/2aD5ESGyEhXnXdoOsZvsR0
63,"Let Me Down Slowly","Alec Benjamin",62948,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
64,"Piccola Stella",Ultimo,62692,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
65,"Say My Name","David Guetta",62206,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
66,"Uno squillo","Capo Plaza",62003,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
67,"Gli occhi della tigre",Nayt,61353,https://open.spotify.com/track/5pL8J6weoydzXglhsoJ6Vw
68,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",59484,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
69,"D'estate non vale (feat. Ana Mena)","Fred De Palma",58167,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
70,"STAI ZITTO (feat. Fabri Fibra)",Salmo,58143,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
71,"Speechless (feat. Erika Sirola)","Robin Schulz",56246,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
72,"Rolls Royce (feat. Boss Doms & Frenetik&Orang3)","Achille Lauro",55021,https://open.spotify.com/track/0xXt39nrPLKPdLma3Ce1Vk
73,LUNEDI',Salmo,54387,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
74,Vertigini,Tedua,53564,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
75,"Pensare Male (con Elodie)","The Kolors",53293,https://open.spotify.com/track/0vUhEAJIaTGqBJfDsOZoNt
76,"Bling Bling (Oro)",Guè,53189,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
77,"Pa Mí - Remix",Dalex,53039,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
78,"NI BIEN NI MAL","Bad Bunny",52754,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
79,Netflix,Lazza,51968,https://open.spotify.com/track/1XiF40UZiMZstIl37DdRaC
80,"Boogie Nights (feat. Ghali)",Rkomi,51677,https://open.spotify.com/track/4MmTsaYqv9QR3yzbMeiNS5
81,"La mia malattia","Emis Killa",51097,https://open.spotify.com/track/2y1Ul8iwJ6w9ft9R5Ik6Ez
82,"Ti dedico il silenzio",Ultimo,50264,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
83,"Visti Dall'Alto (feat. Dardust)",Rkomi,49084,https://open.spotify.com/track/50Im1CDeBfRbJUPacCEIOS
84,"Certi Giorni (feat. Nitro)",Ernia,48794,https://open.spotify.com/track/4nvsA575k8HrEjdQ78Ymvi
85,"Non Abbiamo Età",Luchè,48732,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
86,Nera,Irama,48659,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
87,"Catrame (feat. Tedua)",Lazza,48386,https://open.spotify.com/track/5qbVso0dAtoI2gFhj7V8oG
88,Malibu,"Vegas Jones",48171,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
89,"Poesia senza veli",Ultimo,47709,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
90,"MIA (feat. Drake)","Bad Bunny",47387,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
91,"La musica non c'è",Coez,47298,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
92,Toradol,Gemitaiz,47162,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx
93,"Como Te (feat. Emis Killa)",Geolier,47019,https://open.spotify.com/track/7dX7Vn3NP5sa5nTQg4oKMN
94,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",47018,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
95,Barking,Ramz,46177,https://open.spotify.com/track/2U5cq89GCnsR1yixKkC8d5
96,"Fumo Da Solo",Izi,45742,https://open.spotify.com/track/4sYbBt781iAS2S76IeMwIG
97,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,45493,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
98,"Colpa Delle Favole",Ultimo,44652,https://open.spotify.com/track/1C5zFIXqqJt6POOhcHfSmn
99,"Porto Cervo",Lazza,44130,https://open.spotify.com/track/7imppCsqBzOEkpqm1jXCZP
100,"Verte Ir","DJ Luian",44115,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
101,"Amati Sempre",Ultimo,44017,https://open.spotify.com/track/0W3fsnIsf0m1n7JXOvYbsc
102,"Muhammad Ali","Marco Mengoni",43977,https://open.spotify.com/track/0Es6eMldAFrmVs0QCOlIay
103,Rollercoaster,"Emis Killa",43391,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
104,"In My Mind",Dynoro,43130,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
105,"Boy With Luv (feat. Halsey)",BTS,43097,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
106,"Here With Me",Marshmello,43046,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
107,"Felicità puttana",Thegiornalisti,43019,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
108,"Bella e rovinata",Irama,42817,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B
109,"when the party's over","Billie Eilish",42793,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
110,"Sempre In Due","Carl Brave x Franco126",42488,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
111,"Allenamento #2","Capo Plaza",42280,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
112,PERDONAMI,Salmo,42184,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
113,"New York",Thegiornalisti,42149,https://open.spotify.com/track/1nhEQjgj0NrtAoDuFEhMEL
114,"Fateme Cantà",Ultimo,42031,https://open.spotify.com/track/3khEqTNuOQH20EejKha7FR
115,"Dove Gli Occhi Non Arrivano",Rkomi,41894,https://open.spotify.com/track/5sMechyaVyijGsbp01E9x2
116,"Il ballo delle incertezze",Ultimo,41697,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
117,"Veleno 6",MadMan,41566,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
118,Brivido,Guè,41163,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
119,"Bohemian Rhapsody - Remastered 2011",Queen,40916,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
120,Ipocondria,Ultimo,40821,https://open.spotify.com/track/6YrDRkcDktxgsPcH8x77xm
121,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",40453,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
122,Mammà,Anthony,40270,https://open.spotify.com/track/67r86uxegtwPsl9dLoU1QP
123,"Peace & Love","Charlie Charles",39869,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
124,"El Party","Jake La Furia",39825,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
125,Sopra,Gazzelle,39632,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO
126,"Vaina Loca",Ozuna,39496,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
127,"Gang Shit (feat. Capo Plaza)","Dark Polo Gang",39481,https://open.spotify.com/track/6iY75XEmQ6o6F2gSLjgAmD
128,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",39026,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
129,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",38378,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
130,Chic,Izi,38363,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
131,"Quando Fuori Piove",Ultimo,37949,https://open.spotify.com/track/2p0qsfmL5oCtpZ72tuMwHN
132,"Amore e Capoeira","Takagi & Ketra",37927,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
133,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,37642,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
134,"Te Boté - Remix","Nio Garcia",37591,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
135,"Voci in testa",Mostro,37564,https://open.spotify.com/track/3BuaA1CcUcSigAwfDOLfE3
136,"Dancing With A Stranger (with Normani)","Sam Smith",37510,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
137,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",37279,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
138,"Ella Quiere Beber - Remix","Anuel AA",37222,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
139,Devuelveme,Ozuna,37188,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7
140,"Hola! (feat. Nayt)",Clementino,37089,https://open.spotify.com/track/7K177jGya9eEjfOAqEDbD9
141,"Giovane fuoriclasse","Capo Plaza",36910,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
142,"Questa nostra stupida canzone d'amore",Thegiornalisti,36853,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3
143,"wish you were gay","Billie Eilish",36823,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
144,"Sunset Lover","Petit Biscuit",36425,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E
145,BINGO,MamboLosco,35945,https://open.spotify.com/track/2fXOb3Dr8di7hbcKFbYNPt
146,"Morirò da Re",Måneskin,35877,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV
147,"SPARARE ALLA LUNA (feat. Coez)",Salmo,35839,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1
148,"Guarda Come Flexo 2",MamboLosco,35792,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k
149,"Money Rain","Boro Boro",35433,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
150,"Cupido (feat. Quavo)","Sfera Ebbasta",35391,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
151,Pablo,Rvssian,35284,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
152,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",35109,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
153,"Without Me",Halsey,35055,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
154,"Cosa ti aspetti da me","Loredana Bertè",34836,https://open.spotify.com/track/0zTTbiHlCRzrA5O9F6Vnem
155,"L'altra dimensione",Måneskin,34771,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa
156,"HO PAURA DI USCIRE",Salmo,34699,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi
157,"Ngopp'A Luna","Rocco Hunt",34422,https://open.spotify.com/track/5290vWQUgvvVu9TtFRSSjw
158,"We Can Do Better","Matt Simons",34203,https://open.spotify.com/track/6VTuTbQfToaZPO1y3DP7jM
159,lovely,"Billie Eilish",33663,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
160,"Baila Baila Baila - Remix",Ozuna,33473,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
161,"Esclavo de Tus Besos","Manuel Turizo",33429,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
162,"Promises (with Sam Smith)","Calvin Harris",33348,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
163,"Trap Phone (feat. Capo Plaza)",Guè,33289,https://open.spotify.com/track/4dcMymOM4uDaH0NrwdktgN
164,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,33284,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
165,"Just You and I","Tom Walker",33225,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo
166,Simba,Ernia,33188,https://open.spotify.com/track/69d3X2Nv5AWHUeTktfOqpV
167,Popstar,"Sfera Ebbasta",32749,https://open.spotify.com/track/1fIuF52zouQWN13q3X9FHk
168,"Quella Casa Che Avevamo In Mente",Ultimo,32733,https://open.spotify.com/track/5wNEN0XsH29BPv7P77Ds6b
169,"Fame (feat. Madman)",Nayt,32682,https://open.spotify.com/track/5Jny3m9XarSYHvxCldiYdE
170,"7 miliardi","Massimo Pericolo",32604,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
171,"Settimana Bianca","Il Pagante",32439,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
172,"L'anno del Serpente",Mostro,32291,https://open.spotify.com/track/2bkLHcUmYWj0cd9P13F9gD
173,"you should see me in a crown","Billie Eilish",32139,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
174,"Zero stare sereno",Thegiornalisti,31759,https://open.spotify.com/track/5MCOAQ3gNReN6bZqrg4ZV6
175,"Da zero a cento","Baby K",31514,https://open.spotify.com/track/1ZF1hdW5COHbgqG9MSdSuU
176,"Mwaka Moon - Remix",Kalash,31382,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
177,"La fine del mondo",Anastasio,31325,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB
178,"Giuro Che (feat. Priestess & Quentin40)",Gemitaiz,31313,https://open.spotify.com/track/0Pi8hOfhyPYQOg8PL6tcT9
179,"Box Logo (feat. Fabri Fibra)",Lazza,31014,https://open.spotify.com/track/62HMQx6P4BOuHCjbyldghK
180,Catene,Coez,30843,https://open.spotify.com/track/3oyfNrrR0GHepmHjXyNhBV
181,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",30842,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
182,NewJeans,"Capo Plaza",30565,https://open.spotify.com/track/1C8KgGduDWKvwbFiqARcFq
183,"Nuovi Jeans",Nashley,30380,https://open.spotify.com/track/0N1pKkjhVwKZWFLF47R1tv
184,Thotiana,Blueface,30188,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
185,"Sogni appesi",Ultimo,30089,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
186,Gioco,Rkomi,30052,https://open.spotify.com/track/4vKbul7TavBtbzXOqh6njN
187,"Ricchi x Sempre","Sfera Ebbasta",29876,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
188,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",29693,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi
189,"Borsello (feat. Sfera Ebbasta & DrefGold)",Guè,29647,https://open.spotify.com/track/31wSmTMwl9CIr1RQds2Tvy
190,"Bella Giornata (prod. Dogslife, Mago del blocco) (feat. Dogslife & Mago del Blocco)","OG Eastbull",29516,https://open.spotify.com/track/76xea5TfeyVu8c4dGWpFD2
191,"Aperitivo Grezzo",Ultimo,29324,https://open.spotify.com/track/5tr9RCfTte9pnhtmOZry8w
192,Missili,"Frah Quintale",29000,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
193,"Another One Bites The Dust - Remastered 2011",Queen,28978,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
194,"Con Altura",ROSALÍA,28813,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
195,"Impressione (feat. Carl Brave)",Rkomi,28799,https://open.spotify.com/track/5F6MepcJc6Fr81PsWvoSfa
196,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",28797,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
197,Amici,"Massimo Pericolo",28761,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
198,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,28648,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
199,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,28566,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
200,"Chapeau (feat. Frah Quintale)","Carl Brave",28538,https://open.spotify.com/track/4qB5WfP7AzwPzU4OddDm4b
