,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,"Scrivile Scemo","Pinguini Tattici Nucleari",234297,https://open.spotify.com/track/71r3UlkV7sWvUYjas5paqi
23,"In un'ora",Shade,232599,https://open.spotify.com/track/2g7xewu0kXt7Uo3X8MBlgj
24,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,224240,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
25,"Melodia proibita",Irama,214537,https://open.spotify.com/track/3WZ0y6ycgr5PpOeygirDvu
26,MAKUMBA,Noemi,212458,https://open.spotify.com/track/2opRyiaqpnQCH0jfCY9Wjd
27,"Las Vegas",Tancredi,212073,https://open.spotify.com/track/34fqJK3MV1eToqwBm6vo33
28,"Dancing On Dangerous (feat. Sofía Reyes)",Imanbek,211539,https://open.spotify.com/track/6OYZvwKN8GaauTrJS1TuuH
29,Run,OneRepublic,208973,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
30,"SHIMMY SHIMMY","Takagi & Ketra",207601,https://open.spotify.com/track/1stFp5p3h2svKierTqfEN6
31,STUPIDO,"Massimo Pericolo",200899,https://open.spotify.com/track/6HVRRlc2sBlkcKEkhlsp86
32,"MONTERO (Call Me By Your Name)","Lil Nas X",200568,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
33,"Your Love (9PM)",ATB,197645,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
34,"10 RAGAZZE (con ERNIA)",Rkomi,173695,https://open.spotify.com/track/4rstEjIOddR5CuzzLv2bhS
35,"LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO)",MACE,168776,https://open.spotify.com/track/1uXJYnCsXy2v50y0fDEEiV
36,"Tuttecose (feat. Mara Sattei)",Gazzelle,168407,https://open.spotify.com/track/6KLjClrXcuXiX4PWGHtmDk
37,"Fendi belt",Shiva,160388,https://open.spotify.com/track/3mYQaVTYv6suVMD1MjPBlR
38,"Wasted Love (feat. Lagique)",Ofenbach,158613,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
39,"good 4 u","Olivia Rodrigo",155037,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
40,"Never Going Home",Kungs,153682,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
41,"0 passi",Deddy,152380,https://open.spotify.com/track/1feGbMzfkaybNk96cXcqnO
42,Pesche,"Federico Rossi",151983,https://open.spotify.com/track/4ILtwYPIonCeRGCIiXAASp
43,"Body (Remix) [feat. Capo Plaza & Rondodasosa]","Tion Wayne",149486,https://open.spotify.com/track/1JAkXiY10vwLhSbcsiimrp
44,"Bad Habits","Ed Sheeran",148287,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
45,"Iko Iko (My Bestie)","Justin Wellington",147981,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
46,"Un altro ballo (feat. Anitta)","Fred De Palma",144806,https://open.spotify.com/track/7cJ9H8e0xzC0EBdsUVIBRx
47,BED,"Joel Corry",136389,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
48,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",135498,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
49,"tutta la notte",sangiovanni,134325,https://open.spotify.com/track/7ftzLN04T6FZkVDdqjEukH
50,Rasputin,Majestic,127779,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
51,Paraocchi,BLANCO,125505,https://open.spotify.com/track/3c1hhyuDTsP3hqRztpg2S5
52,"Open Bar","Il Pagante",124647,https://open.spotify.com/track/3EyZw5sCXxOkE8EWsOIkB1
53,"Ferma A Guardare (feat. Pinguini Tattici Nucleari)",Ernia,116779,https://open.spotify.com/track/1eDC4NiUYgQSKpKDIvXxi4
54,"Musica leggerissima",Colapesce,114258,https://open.spotify.com/track/67qxSUoyng1ohzvfyOyNWW
55,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",112259,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
56,"Qué Más Pues?","J Balvin",112178,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e
57,"Mi Manchi","Aka 7even",111280,https://open.spotify.com/track/7mWPjS3fX0ymPSrkDJrVaP
58,"We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","Martin Garrix",109740,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS
59,"La genesi del tuo colore",Irama,109681,https://open.spotify.com/track/0HyDNYQmQ3obfA81D3y9tG
60,"Panama (feat. Aya Nakamura)","Capo Plaza",109117,https://open.spotify.com/track/2ijYyMdMODsg7Zdnyd3gju
61,"Ram Pam Pam","Natti Natasha",106546,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO
62,Magia,"Alvaro Soler",105691,https://open.spotify.com/track/3KJ1QkwWObfuq54pgwTRyW
63,CORALINE,Måneskin,103705,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY
64,"Ke Lo Ke (feat. Lazza & Gazo)","Tony Effe",103577,https://open.spotify.com/track/0eiF9S0zXS0uAUPzb0gP8i
65,"L'ultima notte",ARIETE,103549,https://open.spotify.com/track/63mdY4U0KvnbMkUEc7FHN8
66,"Todo De Ti","Rauw Alejandro",102552,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9
67,"Follow You","Imagine Dragons",98742,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
68,"Hecha Pa' Mi",Boza,95380,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
69,"Di Notte (feat. Sfera Ebbasta & Carl Brave)",Ernia,93662,https://open.spotify.com/track/79VpbVJ1asRXWjkbvlxFED
70,"Su Di Te","Simone Panetti",92977,https://open.spotify.com/track/6eCIYNIasTRya5UYBWjxSE
71,"A Un Passo Dalla Luna","Rocco Hunt",92651,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
72,Klan,Mahmood,90345,https://open.spotify.com/track/7BGJ8ZkdiLsSthNIVDCE9T
73,"Ma stasera","Marco Mengoni",89604,https://open.spotify.com/track/0k6Ru4EOidm7czaSvDjTX1
74,"Kiss Me More (feat. SZA)","Doja Cat",88938,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
75,VOCE,Madame,88771,https://open.spotify.com/track/4ylL1oPx1rY1yFivslLFOR
76,Fiel,"Los Legendarios",86410,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
77,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",84699,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
78,Superclassico,Ernia,83413,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
79,Yonaguni,"Bad Bunny",83040,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS
80,"Angelina Jolie",Bresh,83009,https://open.spotify.com/track/0tD4EXZRm1JGDYWtKYFLWK
81,Mediterranea,Irama,80608,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq
82,"Poi Poi Poi (feat. Madame)","Leon Faun",79312,https://open.spotify.com/track/0lZF63g2tpKZr8Yn8VPMKA
83,"Coro azzurro (feat. Arisa & Ludwig)","Gli Autogol",77669,https://open.spotify.com/track/79HgdMfan7KVBvcundcvRJ
84,"DIECIMILAVOCI (con ARIETE)",Rkomi,74265,https://open.spotify.com/track/2u2ZTMuRZx0UG7g7w4J76R
85,Dinero,"Trinidad Cardona",73757,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
86,Camelot,"Leon Faun",73214,https://open.spotify.com/track/4i1qmWjOWq2VP1janRNBVv
87,"Non Fare Così","Capo Plaza",72486,https://open.spotify.com/track/769M2rTiAoL7x2lKDHLjRa
88,"Cabriolet Panorama","The Kolors",71372,https://open.spotify.com/track/4lajqBJavxKL3sllt1TcTH
89,"Torna a casa",Måneskin,71010,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
90,Ridere,"Pinguini Tattici Nucleari",70616,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
91,Banlieue,"Simba La Rue",69339,https://open.spotify.com/track/5sPNISFV4DZE90VBbofURx
92,"Morirò da Re",Måneskin,68947,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV
93,"Fiamme negli occhi",Coma_Cose,68610,https://open.spotify.com/track/60nw7bwqYjVsrccNjF6TMO
94,"Non sai niente",Shiva,67091,https://open.spotify.com/track/5fHy3DnkZ3qngoahHovezq
95,"Le mie note (feat. Ernia)","Leon Faun",66949,https://open.spotify.com/track/6IJmYSwqpqnjahBYcv1CWe
96,Parlami,Fasma,66622,https://open.spotify.com/track/00QN58Gx571pB1MEuBAcmL
97,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",65761,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
98,"DIO PERDONAMI (64 Bars)",BLANCO,65174,https://open.spotify.com/track/5O6w2iUCO0z1n7jXXF0H8b
99,VENT'ANNI,Måneskin,65147,https://open.spotify.com/track/6Vfo6O3hk38vDcSpazNo3p
100,Destri,Gazzelle,64817,https://open.spotify.com/track/53LX6p75hOcCtAelMDyB8B
101,"FANTASMI ( feat. Geolier & Marracash)",TY1,64380,https://open.spotify.com/track/21GyhjROpCcIl4NOW96pg9
102,"CHIAMAMI PER NOME","Francesca Michielin",63925,https://open.spotify.com/track/0ZqHo6eTBHUcOVjZzPvftT
103,Hypnotized,"Purple Disco Machine",63778,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
104,"Chiagne Ancora (feat. LIBERATO, J Lord)",Ghali,63439,https://open.spotify.com/track/2M79CjIkz1FscycSFeIfxz
105,"64 BARRE DI PAURA",Marracash,62525,https://open.spotify.com/track/6JPEGmxZ9pTBNDCyf4PMbf
106,"Ramenez la coupe à la maison",Vegedream,62425,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
107,"Una volta ancora (feat. Ana Mena)","Fred De Palma",61831,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
108,"Ladro Di Fiori",BLANCO,61349,https://open.spotify.com/track/2vsxduDEhjLTFcxd0hSVv5
109,"Scooby Doo","Pinguini Tattici Nucleari",60963,https://open.spotify.com/track/1P6TlFb8EVH2nCX3luVpZW
110,"Levitating (feat. DaBaby)","Dua Lipa",60901,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
111,Thunder,"Gabry Ponte",60547,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
112,"Pa Ti","Baby K",59664,https://open.spotify.com/track/7h5bQiadiWNWLmlQFtSqDh
113,"Head & Heart (feat. MNEK)","Joel Corry",59494,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
114,"Sorriso Grande","Alessandra Amoroso",59453,https://open.spotify.com/track/7um5BZo08PrrB87Itmml9V
115,Marocchino,"Baby Gang",59354,https://open.spotify.com/track/0f2wkDmAlLAo90gE5d1yPU
116,"C'era una volta","Leon Faun",59349,https://open.spotify.com/track/5CVxRagSP0mygbq68883fH
117,"Buongiorno vita",Ultimo,59083,https://open.spotify.com/track/0IxDw5m8XyFBnrCXAppF53
118,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)","Takagi & Ketra",58813,https://open.spotify.com/track/4O3sAZoZDIhNRcfHNuU4Ps
119,"We're Good","Dua Lipa",58569,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
120,"No Cap (feat. Geolier)","Emis Killa",57386,https://open.spotify.com/track/3uqFFmxrCv4nzkKFSNbXHv
121,"Alla Luna","Leon Faun",56809,https://open.spotify.com/track/1BleeYqzEfWllFl0G14WZy
122,"LUNA (feat. Gaia)",Madame,56788,https://open.spotify.com/track/3mIYZEPtyaHh2bEJbEOVDC
123,"Baby (with J Balvin)","Sfera Ebbasta",56456,https://open.spotify.com/track/3eblNP3Zd5b5J3JaOckl8Y
124,"Envidioso (feat. Morad)","Capo Plaza",56265,https://open.spotify.com/track/4jEPGkpoaINmlOYGVs79Ok
125,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,55654,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
126,"Astronaut In The Ocean","Masked Wolf",55491,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
127,SOLO/ALONE,Rondodasosa,55302,https://open.spotify.com/track/7HbJbfD4uZEvmSFc2nVLCG
128,DUBAI,Rondodasosa,55210,https://open.spotify.com/track/57GZGMVY9ivqEqKIDPA1HK
129,"Paradise (feat. Dermot Kennedy)",MEDUZA,55209,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
130,Meteoriti,Mr.Rain,55106,https://open.spotify.com/track/1Lf1F7qEOS4O4wl9l8lmUq
131,"HO SPENTO IL CIELO (con TOMMASO PARADISO)",Rkomi,54708,https://open.spotify.com/track/0O4g4sRSY8SmVu95k5z9mq
132,"Oh Cazzo","Tony Effe",53845,https://open.spotify.com/track/6d83jfVD9vCkvZDl3eStvU
133,"The Business",Tiësto,53823,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
134,"CANCELLI DI MEZZANOTTE (con CHIELLO)",Rkomi,53782,https://open.spotify.com/track/3tWjdQHkeqgFQCydN5N241
135,Crepe,Irama,53668,https://open.spotify.com/track/6L671UzJPyAzbHEhaNhDUJ
136,"GIRL LIKE ME","Black Eyed Peas",53447,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
137,"SLATT (feat. Capo Plaza)",Rondodasosa,53425,https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ
138,"Occhi Lucidi","Leon Faun",53293,https://open.spotify.com/track/0viz6QyUJatttRM40GnXsN
139,Boca,Gaia,52696,https://open.spotify.com/track/1k7AVxRvQVQLlnmHlLRHUg
140,Come?,"Leon Faun",51869,https://open.spotify.com/track/4MUcsObcfuBBkxrtSWr8Pz
141,Karaoke,Boomdabash,51762,https://open.spotify.com/track/0188AG0rjqVWbYhDPd8rgr
142,Estate,Will,51518,https://open.spotify.com/track/7AKMq2HTg8FQs9LE0v9uoy
143,Colpevole,"Tony Effe",51413,https://open.spotify.com/track/6KoUW39fKv15HcgeVFnUcJ
144,Cinema,Samuel,50380,https://open.spotify.com/track/31mVZ7SYxiSQJkc57WZFiZ
145,"Love Tonight - Edit",Shouse,50365,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
146,"L'altra dimensione",Måneskin,50206,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa
147,Block,"Neima Ezza",49917,https://open.spotify.com/track/1jHZiUutQ4CXjyQrP6m8MD
148,Chosen,Måneskin,49702,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
149,"Blinding Lights","The Weeknd",49676,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
150,"Rompo (feat. Boro Boro)",VillaBanks,49138,https://open.spotify.com/track/4oPh7HAoMR1bLBbxwqKmgn
151,"Pasticche (feat. Capo Plaza)",VillaBanks,49036,https://open.spotify.com/track/7KnC2wSD0I5Fju3A7qCFX8
152,"Save Your Tears","The Weeknd",48968,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
153,Street,"Capo Plaza",48698,https://open.spotify.com/track/1AA3XZWWaLTcOgVdeSWg3S
154,"guccy bag",sangiovanni,48388,https://open.spotify.com/track/2FkDq3XXKylGEhe4NdRqAd
155,"Spigoli (feat. Mara Sattei & tha Supreme)","Carl Brave",48031,https://open.spotify.com/track/5YPKiDLejR1JhnX6w2lhro
156,"Entre Tú y Yo","Chema Rivas",47981,https://open.spotify.com/track/1CGhHQZF487xpWITQW1bam
157,"Che Sogno Incredibile",Emma,47937,https://open.spotify.com/track/6xYv57izh2l0a718ky7g1Z
158,"Just For Fun (feat. Yung Snapp)","Lele Blade",47895,https://open.spotify.com/track/6kGOv3rx5RqSI2X8pQVxsS
159,"ALTALENE (feat. Mara Sattei & Coez)","BLOODY VINYL",47833,https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX
160,"Il Cielo Contromano",Deddy,47805,https://open.spotify.com/track/1kLwHISN4aeuaQB27D9uzd
161,DÁKITI,"Bad Bunny",47774,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
162,"Paloma (feat. Anitta)","Fred De Palma",47771,https://open.spotify.com/track/0HFkCSXRTUHCYJ148PdD0v
163,"Chico (feat. Rose Villain & Luchè)",Guè,47650,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
164,"BUGIE (feat. Rkomi & Carl Brave)",Madame,47605,https://open.spotify.com/track/5dP8HoPhDJ53ILl7oxfA87
165,hype,sangiovanni,47403,https://open.spotify.com/track/4FipWtfZ60Q7unvzHrcSMZ
166,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)","Achille Lauro",47239,https://open.spotify.com/track/5i12eplaUT5pPE5iC6B2FZ
167,"BELLA STORIA",Fedez,47225,https://open.spotify.com/track/0824Kyozhv4yBbM86aBFCG
168,"Dove e quando","Benji & Fede",47054,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
169,"OMG (freestyle)","Leon Faun",46662,https://open.spotify.com/track/6uPOsmBOvc4Y5vpPSfRgMB
170,"LEWANDOWSKI VIII (64 Bars)",Ernia,46192,https://open.spotify.com/track/4A7tYODnFfrS0mymGZOEMJ
171,Lifestyle,Guè,45971,https://open.spotify.com/track/20XT7TO32dN1s9xtowLPuR
172,"Freddie Vibes","Leon Faun",45904,https://open.spotify.com/track/3Ei2Vodm1JjxTUM2cVb2YG
173,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",45619,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
174,MARILÙ,"Achille Lauro",45548,https://open.spotify.com/track/7JlPKH9G2KLUzJlfFFAxEO
175,"La Mia Felicità (feat. Eros Ramazzotti)","Fabio Rovazzi",45244,https://open.spotify.com/track/2GmQZYlkLrJcxPPuCL7s2N
176,"Good Times",Ghali,44949,https://open.spotify.com/track/3vgclHni3T3qu7ZXz8idsk
177,"E TE VENG' A PIGLIÀ",LIBERATO,44903,https://open.spotify.com/track/3wuHkw78v7I0VUl5v9KQ6D
178,"ME O LE MIE CANZONI? (con GAZZELLE)",Rkomi,44747,https://open.spotify.com/track/6ejXRb28P9wvSU4CRdIcbm
179,"Ride It",Regard,43658,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
180,"polka 2 :-/","Rosa Chemical",43467,https://open.spotify.com/track/5LWZA5aRYBdO7FqcrKjfVs
181,"Il bacio di Klimt","Emanuele Aloia",43361,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
182,"Luce a Roma (feat. Side Baby)","Tony Effe",43226,https://open.spotify.com/track/5tAZWIV2ADm9WI2VTp440C
183,"Non parlarmi (feat. Paky)","Side Baby",43181,https://open.spotify.com/track/7ybjsX4wC7oSBYYjEGqbHh
184,"L'urlo di Munch","Emanuele Aloia",43111,https://open.spotify.com/track/4pWFqZNa1THbgHcAo8u4p9
185,Lento,"Boro Boro",42835,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
186,"SEVEN 7oo (feat. Rondodasosa, Sacky, Vale Pain, Neima Ezza, Kilimoney, Keta, Nko)","SEVEN 7oo",42737,https://open.spotify.com/track/2KYLg9El0wzvX4S13CDoZf
187,"Mille guerre",ARIETE,42402,https://open.spotify.com/track/3CXFLrWD9LoyPbKPTSUkQH
188,"Breaking Me",Topic,42162,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
189,"FINO ALL'ALBA (ti sento)",AIELLO,42026,https://open.spotify.com/track/6LNNqp3qp3AhXcCV9j9Xnd
190,"Another Love","Tom Odell",41488,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
191,Autostop,Shade,41353,https://open.spotify.com/track/5ZgeeXOHGYUn0K3kuICyw9
192,"Chicchi di riso","Frah Quintale",41300,https://open.spotify.com/track/05ZaaO3XTZQ5rwBNGetYMV
193,Dieci,Annalisa,41266,https://open.spotify.com/track/3RqausOoS1TMLly9Q12JgT
194,"Watermelon Sugar","Harry Styles",41138,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
195,"Bottiglie Privè","Sfera Ebbasta",41103,https://open.spotify.com/track/7kPAFMdW9WwDyz5BzntfJr
196,"Smith & Wesson Freestyle (feat. Marracash)",Guè,40757,https://open.spotify.com/track/596fQREtpVHWRl3xCmVhEM
197,"Mood (feat. iann dior)",24kGoldn,40698,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
198,"Hollywood (feat. Diplo)","Sfera Ebbasta",40611,https://open.spotify.com/track/0WXU7I74NEN1DMLIT406Wx
199,"deja vu","Olivia Rodrigo",40328,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
200,"La follia non ha età RMX (feat. Dani Faiv)","Leon Faun",40172,https://open.spotify.com/track/0COmugdfmCITil997mvPHd
