,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
37,Tusa,"KAROL G",148571,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
38,Hollywood,"LA Vision",145534,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
39,"Kings & Queens","Ava Max",143854,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
40,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)","Achille Lauro",143593,https://open.spotify.com/track/3Oc9ywNtQuuutK3ovrYIfe
41,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",142899,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
42,Ridere,"Pinguini Tattici Nucleari",140385,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
43,Chega,Gaia,138649,https://open.spotify.com/track/76w5oLSdgYvA0Bt4dTUe0Z
44,"LA ISLA","Giusy & Elettra",134137,https://open.spotify.com/track/0T1QQTMx8jTbtOEeBKe43I
45,"Break My Heart","Dua Lipa",133814,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
46,"Una volta ancora (feat. Ana Mena)","Fred De Palma",132593,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
47,"In Your Eyes","The Weeknd",131994,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
48,"Auto Blu",Shiva,131985,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
49,"Jerusalema (feat. Nomcebo Zikode) - Edit","Master KG",122147,https://open.spotify.com/track/2R7gA9dAHTjASKU0wiTJok
50,Capo,Geolier,120729,https://open.spotify.com/track/7A9lnmpkWR2tPkcPWGbMqo
51,"death bed (coffee for your head)",Powfu,111754,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
52,"Rain On Me (with Ariana Grande)","Lady Gaga",111627,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
53,"SLIME (feat. Rondodasosa)",Lazza,110266,https://open.spotify.com/track/13Iu4OXlnP5vUQ0rgXR6e3
54,"Musica (E Il Resto Scompare)","Elettra Lamborghini",110083,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
55,"Ride It",Regard,104367,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
56,"blun7 a swishland","tha Supreme",103613,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
57,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,103277,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
58,"Balla Per Me","Tiziano Ferro",100836,https://open.spotify.com/track/6my3pKZ8QxxI5ZezQVR0wf
59,"Scat Men (feat. Ghali & Gemitaiz)","Achille Lauro",99344,https://open.spotify.com/track/4cb65MgCXA2JNEhJW6A57j
60,"DEFUERA (feat. Ghali, Madame & Marracash)",DRD,97929,https://open.spotify.com/track/2512VtkrcUHav23oV66xqf
61,"Fiori di Chernobyl",Mr.Rain,97089,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
62,"Blinding Lights","The Weeknd",94313,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
63,"ily (i love you baby) (feat. Emilee)","Surf Mesa",93662,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
64,Louboutin,"Vale pain",93503,https://open.spotify.com/track/7fzaDe7qR6IX2w275uX4Th
65,"Te lo prometto","Il Tre",93291,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV
66,"El Efecto","Rauw Alejandro",90997,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
67,"Polvere (feat. Capo Plaza)",Tedua,90688,https://open.spotify.com/track/0ZzXPo0gS5h718w7WErG44
68,"Jerusalema (feat. Nomcebo Zikode)","Master KG",90630,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
69,"Better Days - Giorni Migliori (with Negramaro)",OneRepublic,90293,https://open.spotify.com/track/6kfUXAS4K8zpNCADiFqMCt
70,"Cyborg (feat. Geolier)",Guè,90264,https://open.spotify.com/track/54wRUYPMEHLttFdLImOlAt
71,Moncler,Geolier,90043,https://open.spotify.com/track/4QHaWdrl7bdAhz72rb36rO
72,Control,"Zoe Wees",85573,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
73,"Cin Cin",Alfa,85116,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
74,"Ti Levo Le Collane (feat. Paky)",Guè,84833,https://open.spotify.com/track/48NEryJWd2W3T6V6yKHzz6
75,"VIENIMI (a ballare)",AIELLO,83287,https://open.spotify.com/track/3VZfK5GR6tN3WH3WsBNMYq
76,9.3,Mr.Rain,83137,https://open.spotify.com/track/1prey7RGLzP9zS4dk2Y6a8
77,J,Lazza,81916,https://open.spotify.com/track/2acyQgyDZpIdtL6qAUFOSX
78,"Immortale (feat. Sfera Ebbasta)",Guè,81230,https://open.spotify.com/track/2bF1qPRPlrODKWFMGtQXq1
79,"SuL Più BeLLo (Out Of My League) - prod. Yanomi",Alfa,81180,https://open.spotify.com/track/5h2DMykCg3GeZu3HpjwuTU
80,"Be Kind (with Halsey)",Marshmello,80452,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
81,"CLEAN (feat. Tony Effe)",Lazza,78287,https://open.spotify.com/track/2uOA8V9BGVvbBjVi1vAN9S
82,"Me Gusta",Shakira,76643,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
83,"fuck 3x","tha Supreme",76618,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
84,Chiasso,Random,75797,https://open.spotify.com/track/76B3Xb8EqIY4NJF5xoNrCH
85,"Mambo Salentino",Boomdabash,75342,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
86,"Dove e quando","Benji & Fede",75274,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
87,"my future","Billie Eilish",75225,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
88,"FRIEND (feat. Shiva, Geolier)",Lazza,74834,https://open.spotify.com/track/7x5LIfBrVvnc4ktIIKq8la
89,"Domani ci passa",Ludwig,74622,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
90,"Dance Monkey","Tones And I",72514,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
91,Amarena,"Frah Quintale",72081,https://open.spotify.com/track/0nqwOIZtuWl0xVbfYiL6UW
92,"SETTIMANA AL CALDO","FSK SATELLITE",70571,https://open.spotify.com/track/5JKNv0rgLSSYVBBSNw5740
93,"Tardissimo (feat. Mahmood & Marracash)",Guè,70362,https://open.spotify.com/track/4P3ZKz4tnPiaGIflQElKgJ
94,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",69996,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
95,JAMBO,"Takagi & Ketra",69306,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
96,Lento,"Boro Boro",68930,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
97,"Boss Bitch","Doja Cat",68693,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
98,"Roses - Imanbek Remix","SAINt JHN",67812,https://open.spotify.com/track/2oNxPr6vDSqBYWWvvqqgMU
99,"MON AMOUR (feat. Shiva)",Lazza,67732,https://open.spotify.com/track/4IQpT8aOGChYX4ORMOW0YY
100,"Medellin (feat. Lazza)",Guè,67646,https://open.spotify.com/track/1hqV0kb6c8Rp9jvJRPcDy7
101,"LIMBO (feat. Gemitaiz)",Lazza,66438,https://open.spotify.com/track/0xs15y7PkGlS49he9RbUZu
102,Saigon,Guè,66434,https://open.spotify.com/track/0nd1tWz1bmTQ2ObCnZCLV9
103,"Ringo Starr","Pinguini Tattici Nucleari",66263,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
104,"Cacao (feat. Pyrex)",Ghali,66121,https://open.spotify.com/track/0lAzr7LGHV1sdcYJfEKNmu
105,"Boogieman (feat. Salmo)",Ghali,66107,https://open.spotify.com/track/58bRZqUPWnpop0WC9ob5wJ
106,Supalonely,BENEE,65886,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
107,#THOTMILANODM,Radical,65016,https://open.spotify.com/track/4wz9be3iTHln8swogVIAwR
108,Malandrino,"Emis Killa",65012,https://open.spotify.com/track/0ZYNH3Mi0sq8lR3XDWJlYK
109,"D'estate non vale (feat. Ana Mena)","Fred De Palma",64270,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
110,"16 Marzo (feat. Gow Tribe)","Achille Lauro",63979,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r
111,"Per sentirmi vivo",Fasma,63973,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
112,"Le Feste Di Pablo (con Fedez)",CARA,63612,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T
113,"La hit dell'estate",Shade,63401,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
114,"NEON - Le Ali (feat. Elisa)",Marracash,63295,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ
115,"MALA SANTA","Becky G",63035,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
116,GOOBA,6ix9ine,62233,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
117,"Puro Sinaloa (feat. Tedua, Rkomi & Lazza)",Ernia,62092,https://open.spotify.com/track/5E75l3Zb0vzdiDNJczr29z
118,"Come & Go (with Marshmello)","Juice WRLD",61556,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
119,"Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix","Master KG",61243,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
120,Fallo,MamboLosco,61057,https://open.spotify.com/track/5toEzQqaae1tjFE3EHy1gM
121,Rapide,Mahmood,60895,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi
122,"Margarita (con Marracash)",Elodie,60673,https://open.spotify.com/track/6KfwIpX0Xo0lelmuUOnyZV
123,"Fuego Del Calor (feat. Ozuna & Tyga)","Scott Storch",59886,https://open.spotify.com/track/2ZSHH750nQpUVHjoe3iu2U
124,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,59615,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
125,"MONCLER (feat. Pyrex, Guè)",Lazza,59563,https://open.spotify.com/track/77z8i9iDoq6Bc6Gp9Xm0vD
126,Arrogante,Irama,59226,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
127,"Bella così - feat. Federica Carta","Chadia Rodriguez",59085,https://open.spotify.com/track/3XLyyybPY2d8kLiMb8HIyA
128,"Sweet Dreams (feat. Annalisa)","Achille Lauro",59016,https://open.spotify.com/track/0sKkl1CjOs99DZCwwx0cFu
129,Missili,"Frah Quintale",58886,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
130,"Ostia Lido",J-AX,58655,https://open.spotify.com/track/5yhIKv3jX8K7jcMjN8wmO0
131,"SNITCH E IMPICCI (feat. FSK SATELLITE)",DrefGold,58429,https://open.spotify.com/track/5zgyx2vTkJ05b5Y37X95Wy
132,"In Piazza",Paky,57765,https://open.spotify.com/track/3N0cYpWubd9hAUApJDcLRw
133,goosebumps,"Travis Scott",57068,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
134,"Cracovia, Pt. 3","Il Tre",56514,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
135,"12 Luglio","Valerio Mazzei",55880,https://open.spotify.com/track/5zRni8DNAahcnubIDaTYC2
136,"12-0 PM","Vegas Jones",55842,https://open.spotify.com/track/2iN095llUHOeKmdDPjJtsG
137,"CRUDELIA - I nervi",Marracash,55812,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
138,Sorry,Geolier,55704,https://open.spotify.com/track/2TQIdtoIVr021neSHJV4KE
139,"Toosie Slide",Drake,55363,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
140,"Mama Africa",Bracket,54690,https://open.spotify.com/track/5fobKrmWA5owgI5u8EcXSs
141,"Party HH - feat. Lazza",Tedua,54683,https://open.spotify.com/track/61koTDrwN9kZQmDhtH7NpM
142,"L'ERBA VOGLIO (Geordie) (feat. Emis Killa)",Lazza,54370,https://open.spotify.com/track/1WRgbuNG32lNaEvK5hEAgy
143,Relación,Sech,54267,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
144,"Lo Sai",Tedua,54154,https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR
145,Nera,Irama,54126,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
146,"Non Me Ne Frega Un Cazzo (feat. Fabri Fibra)",Ernia,52936,https://open.spotify.com/track/3QGKwtZ2jRvI9AXzIQ2AhP
147,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",51956,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
148,"Per Un Milione",Boomdabash,51897,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
149,"Rari - feat. Paky, Shiva",Tedua,51437,https://open.spotify.com/track/24UaUs34XY2PDek7j0OEgg
150,"Sangria (feat. Astol)","Emma Muscat",51416,https://open.spotify.com/track/5AxfollP1UH3X0MWNaS1zP
151,"Don't Start Now","Dua Lipa",51239,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
152,Playa,"Baby K",51120,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
153,"ANSIA NO","FSK SATELLITE",50848,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
154,"Dilemme (with tha Supreme & Mara Sattei)","Lous and The Yakuza",50559,https://open.spotify.com/track/1Whf2ZaesM1gXlU0z3Fslt
155,"BRAVI A CADERE - I polmoni",Marracash,49663,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
156,Riccione,Thegiornalisti,49607,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
157,"Stu core t'apparten","Rocco Hunt",49023,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
158,"Guapo (feat.Geolier)","Anna Tatangelo",48942,https://open.spotify.com/track/5nkCfnvuRmqXofZLfJcbXa
159,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,48682,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
160,"El Party","Jake La Furia",48433,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
161,Bando,ANNA,47640,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
162,Vittoria,Geolier,47458,https://open.spotify.com/track/1UXxn0MttiWXj0GyDgckFw
163,"Non Spegnere La Musica",Ludwig,46616,https://open.spotify.com/track/3HgDojnZf20hPOsuPRyGNU
164,"Polo nord - C+N Progressive Mix","Massimo Pericolo",46584,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
165,"SICKO MODE","Travis Scott",46530,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
166,"RITMO (Bad Boys For Life)","Black Eyed Peas",46104,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
167,"È sempre bello",Coez,45688,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
168,"Party Girl",StaySolidRocky,45666,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
169,"Morto Dentro",Ernia,44975,https://open.spotify.com/track/1H9PaGk1HDQGE4Zl9vDCNf
170,Viceversa,"Francesco Gabbani",44949,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
171,"HIGHEST IN THE ROOM","Travis Scott",44633,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
172,"AMIRI BOYS (feat. Capo Plaza)","Dark Polo Gang",44190,https://open.spotify.com/track/336EcNskIVcF8deRT8m1zY
173,"Il sudore ci appiccica","Francesco Gabbani",43774,https://open.spotify.com/track/0dkjalT3ItjZJtLFO6eddL
174,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,43564,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
175,"Non Avere Paura","Tommaso Paradiso",43498,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
176,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,43388,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
177,"Ferma A Guardare",Ernia,43385,https://open.spotify.com/track/2UJFzqzkU6eByT6tdi2iLf
178,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",43337,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
179,"Someone You Loved","Lewis Capaldi",43152,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
180,"Fai rumore",Diodato,43125,https://open.spotify.com/track/5fQdJRMCHmIlYRC7s3y5GR
181,SCACCIACANI,Ketama126,43101,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
182,"Amore e Capoeira","Takagi & Ketra",43046,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
183,"Oh Cacchio","Leon Faun",42253,https://open.spotify.com/track/10y452DRiLSzDQAcX2Ek2j
184,90MIN,Salmo,42225,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
185,"come fa1","tha Supreme",41985,https://open.spotify.com/track/5tlRHNdTy4la5CuTkbYeQE
186,Barrio,Mahmood,41901,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
187,"Guerra E Pace",PSICOLOGI,41062,https://open.spotify.com/track/2puGJHRifrmNO7gTAeWm0z
188,"THE SCOTTS","THE SCOTTS",40966,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
189,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,40948,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv
190,"Il tuo profumo","Fred De Palma",40719,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
191,"Non è vero","The Kolors",40685,https://open.spotify.com/track/5cwzr9JH9xT5SeO16rMjQM
192,POLKA,"Rosa Chemical",40642,https://open.spotify.com/track/6hcUMWNYcoRygbg7cdxrZL
193,"PAROLA - feat. Lazza, Emis Killa",Giaime,40325,https://open.spotify.com/track/4XxQOwmNM0DF3bKafSJBNw
194,"Tutto questo sei tu",Ultimo,40312,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
195,Festa,PSICOLOGI,40263,https://open.spotify.com/track/5ZEFqQ8hVGdyMxddxu8Pa3
196,Caramella,"Ivan Granatino",40182,https://open.spotify.com/track/0hNu8RcF9PpiuUqi70rVH8
197,"m12ano - feat. Mara Sattei","tha Supreme",40147,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
198,"Summer’s Imagine (feat. Massimo Pericolo)","Achille Lauro",40090,https://open.spotify.com/track/28OQd4uKk2CevZcPgZ40kE
199,"Na Catena (feat. Roshelle)",Geolier,40060,https://open.spotify.com/track/1n16h52XziJJhIvWAIlz6k
200,"Settimana Bianca","Il Pagante",40024,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
