,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
25,"Twerk (con Boro Boro)",MamboLosco,214498,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
26,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,188791,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
27,"Cin Cin",Alfa,185925,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin
28,Lento,"Boro Boro",178693,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
29,"Piccola Stella",Ultimo,160343,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
30,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,150643,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
31,"Mon Fre - feat. Emis Killa",Shiva,147080,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
32,Memories,"Maroon 5",146731,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
33,"Dove e quando","Benji & Fede",145502,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
34,"La tua canzone",Coez,135771,https://open.spotify.com/track/4Z43nMEiOiNeDrqu2BN0JD
35,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,134015,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
36,"Non sto più in zona",Shiva,130805,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij
37,Rossetto,Random,128553,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
38,"Margarita (con Marracash)",Elodie,128210,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
39,"MI AMI O NO (feat. Capo Plaza)",Giaime,127661,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
40,"LOVE BANDANA",Ketama126,126378,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
41,"Na Na Na",Holden,126028,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
42,"La hit dell'estate",Shade,125921,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
43,SCACCIACANI,Ketama126,125729,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
44,Lalala,Y2K,123200,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
45,"Mambo Salentino",Boomdabash,116945,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
46,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",116887,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
47,"Non Ci Sto (con Marracash & Carl Brave)",Shablo,113899,https://open.spotify.com/track/5stH9hqpR941AmiJ9tVzrN
48,Señorita,"Shawn Mendes",107972,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
49,Arrogante,Irama,107056,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
50,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,103946,https://open.spotify.com/track/0VU34EBWTAlHVIZE3aWlZA
51,"Someone You Loved","Lewis Capaldi",102975,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
52,Circles,"Post Malone",102687,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
53,China,"Anuel AA",100741,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
54,FIORI,Giaime,100195,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
55,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",99644,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
56,"Duemila volte","Marco Mengoni",99287,https://open.spotify.com/track/6IYrpbDnFljm6QSj1KGuZD
57,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,97964,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
58,"GANG (feat. Geolier)","Samurai Jay",97595,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
59,Wanderlust!,Alfa,96657,https://open.spotify.com/track/5XGRcuFaRKIGd7ruTiJCUj
60,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",93973,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
61,"È sempre bello",Coez,93903,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
62,JAMBO,"Takagi & Ketra",90442,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
63,"Nisciun' (feat. Geolier)","Rocco Hunt",90366,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
64,Bassotto,"Dark Polo Gang",88851,https://open.spotify.com/track/0uwW1Duv6xlk2bNutlc7tu
65,"HIGHEST IN THE ROOM","Travis Scott",88207,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
66,"Beautiful People (feat. Khalid)","Ed Sheeran",84818,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
67,"Il tuo profumo","Fred De Palma",83895,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
68,"Yacht (feat. Luchè)",Geolier,83097,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr
69,"Cracovia, Pt. 3","Il Tre",81929,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
70,Bandito,"Enzo Dong",81379,https://open.spotify.com/track/0c6mLXIsBWgwAAqkagxY5w
71,"Piece Of Your Heart",MEDUZA,81057,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
72,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,80795,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
73,"Rondini Al Guinzaglio",Ultimo,79142,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
74,Limousine,"Enzo Dong",78825,https://open.spotify.com/track/1wsPCG4bBSdkNYeeii44i8
75,"Veleno 7",Gemitaiz,77722,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
76,"Come Mai (feat. Franco126)","Fabri Fibra",77572,https://open.spotify.com/track/0EwUmQctZ3I0BXtZqkAaMU
77,"Polo nord - C+N Progressive Mix","Massimo Pericolo",77329,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
78,Cenere,Nashley,76113,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
79,"Ostia Lido",J-AX,74841,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
80,Narcos,Geolier,74342,https://open.spotify.com/track/1BdmcsFAODQR4x7eiOuRVf
81,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,73084,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
82,m8nstar,"tha Supreme",73000,https://open.spotify.com/track/5Aw0QmDZJZID69ZcTvEzXI
83,"Accetto Miracoli","Tiziano Ferro",72463,https://open.spotify.com/track/22wcpWIq8EUqcFoF6wD0gg
84,"Lose You To Love Me","Selena Gomez",72444,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
85,"Senz E Me",Geolier,71701,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
86,Rozzi,Paky,71320,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
87,"I Tuoi Particolari",Ultimo,70315,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
88,"Don't Start Now","Dua Lipa",70086,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
89,"Per Un Milione",Boomdabash,69825,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
90,90MIN,Salmo,68971,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
91,"Esagono (feat. Salmo)",Gemitaiz,68809,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y
92,"48H (feat. Sfera Ebbasta)",Izi,68614,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
93,Pianeti,Ultimo,67617,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
94,Piove,Nayt,67108,https://open.spotify.com/track/0EMhBAtDSKQ4NBT6tgmcY7
95,"oh 9od","tha Supreme",66704,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
96,"bad guy","Billie Eilish",66677,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
97,Playa,"Baby K",66092,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
98,"Buonanotte Amò","Rocco Hunt",65799,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi
99,"Rip RMX (feat. Shiva)","Side Baby",65242,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
100,"Sorriso (Milano Dateo)","Calcutta ",61982,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb
101,"Testa tra le nuvole, Pt. 1",Alfa,61612,https://open.spotify.com/track/4q6Cq4aLWeg3fr6ywhJ9dC
102,"LA MIA ULTIMA STORIA",AIELLO,61608,https://open.spotify.com/track/5JYMRX7TnPrEYkmwKOMmVD
103,Domenica,Coez,61564,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
104,Mademoiselle,"Sfera Ebbasta",61539,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
105,"Attraverso Me (feat. Luchè)","Night Skinny",61076,https://open.spotify.com/track/3zxZa44T41BWejPmrzY819
106,Polynesia,Gazzelle,60811,https://open.spotify.com/track/25TCZo7eBtTY9MfijFLvcd
107,"LA PROVA DEL CUOCO","FSK SATELLITE",60801,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
108,"Hold Me While You Wait","Lewis Capaldi",60694,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
109,"Stringimi Più Forte","Giordana Angi",60412,https://open.spotify.com/track/3L1uLi5dUwHXyPr1qdFTOS
110,"Street Advisor (feat. Noyz Narcos, Marracash & Capo Plaza)","Night Skinny",59892,https://open.spotify.com/track/6uUpssCxQaQWrlx869314b
111,"Mc Drive (feat. Shiva)",MamboLosco,59170,https://open.spotify.com/track/6a2Xgy3nTIHI37bj5RIKqx
112,"So cosa fare","Capo Plaza",59005,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI
113,"I Don't Care (with Justin Bieber)","Ed Sheeran",58911,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
114,"Una canzone che non so",Gazzelle,58848,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
115,"Sale (feat. Shari)","Benji & Fede",58681,https://open.spotify.com/track/6lWKO0d9288UeeOfVBTCo7
116,"Cascare nei tuoi occhi",Ultimo,58151,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
117,"Lose Control",MEDUZA,57643,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
118,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,57550,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
119,"Ride It",Regard,57158,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
120,"7 miliardi","Massimo Pericolo",56858,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
121,"Colpo Grosso",SNIK,56498,https://open.spotify.com/track/4lCwnBZurX0OIqMKBOHRlS
122,"Allenamento #2","Capo Plaza",56297,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
123,"Vivere Tutte Le Vite - con Carl Brave",Elisa,56287,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
124,"Vogl Sul A Te",Geolier,56101,https://open.spotify.com/track/4JajIgqHJAV0Neboj76fqG
125,"Stamm Fort (feat. Sfera Ebbasta)",Luchè,55921,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
126,"Fuoco e benzina","Emis Killa",55919,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
127,"Uno squillo","Capo Plaza",55748,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
128,"Fiori (feat. Marracash & Guè)",Gemitaiz,55570,https://open.spotify.com/track/0zlAKx6NDKKGWjWJE1AX1S
129,"D'estate non vale (feat. Ana Mena)","Fred De Palma",55424,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
130,Amici,"Massimo Pericolo",55293,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
131,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",55145,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
132,"2% (feat. Frah Quintale)",Guè,54806,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
133,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",54789,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
134,Girasole,"Cicco Sanchez",54186,https://open.spotify.com/track/0PpNhRMNC25MctQXmWCEdZ
135,"MELISSA P","FSK SATELLITE",53904,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
136,Loco,"Lele Blade",53147,https://open.spotify.com/track/7hgyYHFOV2qrSub0hoezte
137,"Mancavi tu","Peppe Soks",53078,https://open.spotify.com/track/21EqFEy8L8Db6aaPmIQd9E
138,ARSENICO,AIELLO,52890,https://open.spotify.com/track/242fdwNbwYn2MAnKTD7Xcl
139,"Prometto (feat. Rkomi & Luchè)","Night Skinny",52889,https://open.spotify.com/track/35DgCphwTxRkI2jUec0mWA
140,"Adicto (with Anuel AA & Ozuna)",Tainy,52838,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
141,"Na Catena",Geolier,52815,https://open.spotify.com/track/12gNE8w6BUThTpxG5scIad
142,"Maradona y Pelé",Thegiornalisti,52772,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
143,"DOPPIOGANG - prod. tha Supreme",MACHETE,52482,https://open.spotify.com/track/2nKUtJ6G05qVViRaXkXWQZ
144,"Ti dedico il silenzio",Ultimo,52249,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
145,"hot girl bummer",blackbear,51453,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
146,"Non Abbiamo Età",Luchè,50660,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
147,"NO SPIE","FSK SATELLITE",50322,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB
148,"Friday Night","Burak Yeter",50308,https://open.spotify.com/track/2cTpSgAZ0nhIHBWdXsXnh6
149,"Karate (feat. Mahmood)",Gemitaiz,49853,https://open.spotify.com/track/2OtQyoZSL78nBC4mUUKMav
150,Brivido,Guè,49095,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
151,"Que Calor (with J Balvin & El Alfa)","Major Lazer",48828,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
152,"Amo Ma Chi T Sap (feat. MV Killa & Guè)",Geolier,48513,https://open.spotify.com/track/57Ae6GvuVqepP8iTqWjzep
153,"Money Rain","Boro Boro",47877,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
154,Soldi,Mahmood,47766,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
155,"NO WAY (feat. Nitro) - prod. Low Kidd",MACHETE,47412,https://open.spotify.com/track/2gUn6S1SuuXK0BvypPKnir
156,Settembre,Gazzelle,47241,https://open.spotify.com/track/3Y6a1igVVdd43NmkUdwHFp
157,"La Tua Futura Ex Moglie","Willie Peyote",47029,https://open.spotify.com/track/6LSw5icZcKVNBfdbDJbFsU
158,"La musica non c'è",Coez,46913,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
159,"Sogni appesi",Ultimo,45902,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
160,Panamera,NDG,45780,https://open.spotify.com/track/0Zvdpp7GLZYT3OVtx4myHl
161,"Domani ci passa",Ludwig,45504,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
162,"One Million Dollar Baby",Duki,44891,https://open.spotify.com/track/2u5yscz12pZF9Z3ls3BshU
163,Ipocondria,Ultimo,43900,https://open.spotify.com/track/6YrDRkcDktxgsPcH8x77xm
164,"MAMMASTOMALE (feat. Salmo) - prod. Dade",MACHETE,43770,https://open.spotify.com/track/5nFX29WZIulql4m4ic0KRw
165,Ransom,"Lil Tecca",43556,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
166,"Novità (feat. Rkomi, Ernia & Tedua)","Night Skinny",43139,https://open.spotify.com/track/0hkY6Je3FYVPCCLZNtPKhH
167,"Come No",Shiva,42906,https://open.spotify.com/track/2CI18uKNu7wcXmHNYyGosK
168,"Corazón Morado (feat. Sfera Ebbasta)","Elettra Lamborghini",42735,https://open.spotify.com/track/6stctriNY7UC7KyHcG7ZBH
169,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",42632,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
170,"Yo x Ti, Tu x Mi",ROSALÍA,42601,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
171,"Nuova Registrazione 402 - prod. tha Supreme","Mara Sattei",42495,https://open.spotify.com/track/6R8lW71NRY2DMLenshmWPS
172,"Catrame (feat. Tedua)",Lazza,42223,https://open.spotify.com/track/5qbVso0dAtoI2gFhj7V8oG
173,"Vita paranoia",Gazzelle,42221,https://open.spotify.com/track/4OnmVQMW9Eb9dpXjRLbjm0
174,"Dio perdona io no","Enzo Dong",42061,https://open.spotify.com/track/1KCxYYZsr1tLRtPVOVOTHo
175,"Cambiare Adesso","Dark Polo Gang",42041,https://open.spotify.com/track/2xjxaKiYssIdDU6DCPpZPt
176,"Tutto apposto (feat. Capo Plaza)",Philip,42014,https://open.spotify.com/track/1E5m92fn5c92TUH6NP7HDX
177,scuol4,"tha Supreme",41907,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
178,"Posso (feat. Max Gazzé)","Carl Brave",41865,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
179,"LUNA E SOLE - prod Low Kidd",Zoda,41844,https://open.spotify.com/track/7J7vMP45n2p33jimaHO8iK
180,Autostima,PSICOLOGI,41552,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
181,"Se Tornerai (feat. Neffa)","Rocco Hunt",41338,https://open.spotify.com/track/3fTvFZyr41XvhCtk4ohywa
182,"Settimana Bianca","Il Pagante",41214,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
183,"Veleno 6",MadMan,40813,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
184,"Senza farlo apposta",Shade,40721,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
185,"La parte migliore di me","Cicco Sanchez",40303,https://open.spotify.com/track/1HFAFvewDbG4XsoiH8tpD1
186,"Gli occhi della tigre",Nayt,40139,https://open.spotify.com/track/5pL8J6weoydzXglhsoJ6Vw
187,"Whine Up","Nicky Jam",39806,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
188,Guai,Shiva,39744,https://open.spotify.com/track/2nRWqhOJRXt2vV30xXrNVy
189,"Senza Pensieri (feat. Loredana Bertè & J-AX)","Fabio Rovazzi",39670,https://open.spotify.com/track/1p9E8WC4aTSzArtqdQI1F5
190,"How Do You Sleep?","Sam Smith",39564,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
191,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,39400,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
192,"1969 (feat. Boss Doms & Frenetik&Orang3)","Achille Lauro",39312,https://open.spotify.com/track/5fpddhtBYcQsRu2d4vJf1Q
193,"C'est la vie","Achille Lauro",39232,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
194,"Davide (feat. Coez)",Gemitaiz,39209,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
195,1990,"Achille Lauro",39175,https://open.spotify.com/track/40vSLe0L3uOrK3tRTw9KYJ
196,"Bohemian Rhapsody - Remastered 2011",Queen,39159,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
197,"Porto Cervo",Lazza,39095,https://open.spotify.com/track/7imppCsqBzOEkpqm1jXCZP
198,Nera,Irama,38660,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
199,"Se Ti Potessi Dire","Vasco Rossi",38459,https://open.spotify.com/track/26suYTN6ykKC5sxgY1qWUo
200,"Dove Sei?",Alfa,38401,https://open.spotify.com/track/7kzTNbYGnZoZnuXeYsW3Mu
