,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
97,"Migliore di me",Frenetik&Orang3,36304,https://open.spotify.com/track/2Q7shjIV6gP2VHqosVlDMd
98,"Look Alive (feat. Drake)","BlocBoy JB",36209,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
99,"Lonely Together (feat. Rita Ora)",Avicii,36139,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
100,"Happy Days",Ghali,35405,https://open.spotify.com/track/3FLp4tu69GLt0KPizUhFsU
101,Chic,Izi,35339,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
102,"Something Just Like This","The Chainsmokers",35220,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
103,"The Middle",Zedd,35071,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
104,"Ricchi Dentro",Ghali,34788,https://open.spotify.com/track/6QwcgyYWHB83EkUvz3XhDX
105,"Yankee Candle","Vegas Jones",34537,https://open.spotify.com/track/0XEi8v2VUk6BCAiPZQXdeL
106,Machika,"J Balvin",34300,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
107,Storie,MadMan,34149,https://open.spotify.com/track/3JdRIWs27mUmybMkttDOcX
108,"Visiera A Becco","Sfera Ebbasta",33735,https://open.spotify.com/track/0nB7VgMGBTeOIO6LXwOvEJ
109,"I grandi non piangono mai",Mr.Rain,33619,https://open.spotify.com/track/051yIUwgzFc5v7ed3SYmTl
110,"Wasabi 2.0",Tedua,32892,https://open.spotify.com/track/7KFV8DknfdYkdCNuAAChoc
111,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",32580,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
112,"XO Tour Llif3","Lil Uzi Vert",32347,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
113,Occupato,DrefGold,32177,https://open.spotify.com/track/4DODnpnNZMZD1jR6NvyPuc
114,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",32082,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
115,Thunder,"Imagine Dragons",31988,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
116,Fuori,Gemitaiz,31829,https://open.spotify.com/track/2TgKrHaHbkAV8EGJWH4zJM
117,Amorfoda,"Bad Bunny",31673,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
118,"Per Sempre (feat. Giulia Jean)",GionnyScandal,31590,https://open.spotify.com/track/6piirH61jEroydbQSLtopl
119,"Non smettere mai di cercarmi",Noemi,31537,https://open.spotify.com/track/0LY8BlhqLdCQuCNE2KzTSp
120,"Ti Fa Stare Bene",Caparezza,31135,https://open.spotify.com/track/4nnu4hEwa5oejaEMpizXxY
121,"On Demand (feat. Shade)","Benji & Fede",31063,https://open.spotify.com/track/56HlJic5HR7Xoz1Qf825Pr
122,"Extraterrestri (feat. Priestess)",MadMan,30983,https://open.spotify.com/track/1IYbxdFCUfKLpPm4HkpaQp
123,"Ciò Che Fa Per Me",MadMan,30453,https://open.spotify.com/track/6oPFqRJmdKCAWRoTswgErU
124,Naked,"James Arthur",30304,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
125,OK,"Robin Schulz",30101,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
126,"Piano Piano Way",MamboLosco,29869,https://open.spotify.com/track/3QKOeXulifabbeVYqFEYLG
127,"Mi Gente","J Balvin",29860,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
128,Dende,Ghali,29803,https://open.spotify.com/track/0GaWvzS26hjyY3HGwjJ9YW
129,"Mickey Rourke",MadMan,29786,https://open.spotify.com/track/7jYSZagmmJnhNwFsbk7YO4
130,"Niente Proprio",MadMan,29352,https://open.spotify.com/track/3iuOezBgolVo9FHpZGFQum
131,Martelli,Gazzelle,28974,https://open.spotify.com/track/4yBh57eYz4S6leDJBLC3zL
132,"Direzione la vita",Annalisa,28968,https://open.spotify.com/track/7wlMl0dTO6mdKYVt2xcr5w
133,"Glorious (feat. Skylar Grey)",Macklemore,28917,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
134,"Bene ma non benissimo",Shade,28681,https://open.spotify.com/track/7AujiK4ndTotwFOaGEjvOu
135,"Wild Bandana (feat. Tedua & Vaz Tè)",Izi,28520,https://open.spotify.com/track/4I0zrlR1lT6aHYiu79MzWy
136,MMMH,"Jake La Furia",28351,https://open.spotify.com/track/5uLVff87E42vfaezltcZ63
137,"Katchi - Ofenbach vs. Nick Waterhouse",Ofenbach,28084,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
138,Nisida,"Capo Plaza",28075,https://open.spotify.com/track/2bEzFrrZO5MMBjenGHxZYX
139,"Fino all'imbrunire",Negramaro,28030,https://open.spotify.com/track/6CpNFssMc4OOKJ1mXlXD0o
140,"Chairaggione (feat. Salmo)",Nitro,27902,https://open.spotify.com/track/0uTMLcUMjLJRzdxPCS7JmA
141,"La stella più fragile dell'universo",Ultimo,27753,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
142,"Galway Girl","Ed Sheeran",27306,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
143,"3 Chances (Dilla tutta)",Tedua,27255,https://open.spotify.com/track/5lUxWWt9fmQ29jkv8HNVzn
144,"Ninna Nanna",Ghali,27217,https://open.spotify.com/track/3mUTbkV7xoVpoc4BWrGtlG
145,"Peter Pan - Vuoi volare con me?",Ultimo,27106,https://open.spotify.com/track/3qbMJGhSNdeKdz407PA6x4
146,"Symphony (feat. Zara Larsson)","Clean Bandit",27087,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
147,"Capital Letters","Hailee Steinfeld",26913,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
148,"Finesse - Remix; feat. Cardi B","Bruno Mars",26747,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
149,"Stavo Pensando A Te","Fabri Fibra",26729,https://open.spotify.com/track/6cjyaU5VscMdHi69q2w5Fo
150,"Too Good At Goodbyes","Sam Smith",26615,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
151,"Sbagliato (feat.RIKI)",lowlow,26365,https://open.spotify.com/track/7LctUWx3T6ISSLdzd1vzh5
152,Noccioline,"Carl Brave x Franco126",26352,https://open.spotify.com/track/7D7PP87gyUMopAuYOIrdLi
153,Bambola,"Betta Lemme",26217,https://open.spotify.com/track/1g74yo0JfLV2yqA2oIz6xl
154,goosebumps,"Travis Scott",26132,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
155,Notti,"Sfera Ebbasta",26035,https://open.spotify.com/track/7yAiocKxHuo27L68vvQDPn
156,Ulalala,"Achille Lauro",26001,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz
157,"Così sbagliato","Le Vibrazioni",25948,https://open.spotify.com/track/7FEsp68x7hlhqKU5eU3GoI
158,"Niente Da Dividere",MadMan,25848,https://open.spotify.com/track/3v6GOR35FHLL4wZ5Nn6utu
159,"Che Roba è?! (feat. Madman)",En?gma,25810,https://open.spotify.com/track/2HnoQmv3WHCZM686rzUgYu
160,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",25802,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
161,"Figli Di Papà","Sfera Ebbasta",25778,https://open.spotify.com/track/0X9tZPTijGk3YfqFK6Jbal
162,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",25778,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
163,"E yo mamma",Coez,25759,https://open.spotify.com/track/2ZoeyU8BudZBCyFOR8d5kw
164,"Nessuno Vuole Essere Robin","Cesare Cremonini",25707,https://open.spotify.com/track/2BWWqHu2HsHyDgt5V0uG4f
165,"Piccola anima (feat. Elisa)","Ermal Meta",25657,https://open.spotify.com/track/0vJ1F4W4FZ9lNGxGwyJZZp
166,"Solo Guai","Carl Brave x Franco126",25624,https://open.spotify.com/track/5kf8d9DoYJbQmiaYjsPobn
167,"Next To Me","Imagine Dragons",25420,https://open.spotify.com/track/7EUfNvyCVxQV3oN5ScA2Lb
168,"Favorisca i sentimenti",J-AX,25374,https://open.spotify.com/track/6T7auXdjnEFnifaWc796YQ
169,Adesso,Diodato,25353,https://open.spotify.com/track/4Apr4hRIZhaXiitbVgS1kH
170,Argentario,"Carl Brave x Franco126",25317,https://open.spotify.com/track/2RYtITt3ajbUT8KTeaV2c4
171,"Allenamento #3","Capo Plaza",25294,https://open.spotify.com/track/5AzbJFy0A1AeYKaOnjW27N
172,Barceloneta,"Carl Brave x Franco126",25245,https://open.spotify.com/track/5DelwP5vBag1H1Nmlygcu8
173,"La prima volta",Negramaro,25072,https://open.spotify.com/track/3kIxACxR2tDPtKCWWa16lq
174,Diablo,Lazza,25038,https://open.spotify.com/track/13UT4Loh4cNL2HTNssnQYL
175,Lingerie,Tedua,24928,https://open.spotify.com/track/4INw5bY2hmzLmvrZ4eYXY8
176,Apnea,Rkomi,24760,https://open.spotify.com/track/6NbH3AkTe4QDZLCNGE5eDW
177,Sensualidad,"Bad Bunny",24576,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
178,Carillon,Mr.Rain,24510,https://open.spotify.com/track/6HVink8pF0sKYvIbxptsqO
179,"I'm Yours","Jason Mraz",24455,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
180,"La Leggenda Di Cristalda E Pizzomunno","Max Gazzè",24397,https://open.spotify.com/track/6en0KcrH7lOI6Tpxnst3Lr
181,Boom,"Vegas Jones",24218,https://open.spotify.com/track/1TuRBl1dxwxkzFT3IYmxtY
182,"Senza Pagare VS T-Pain (feat. T-Pain)",J-AX,24108,https://open.spotify.com/track/0YOUE1TlkgSbkNvWkZkEVp
183,"Infamity Show",Nitro,24100,https://open.spotify.com/track/31n0IigR561jYALhTmwN2z
184,Downtown,Anitta,24084,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
185,"Oro E Argento",Gemitaiz,23974,https://open.spotify.com/track/4k6PNRmrzBRezOB32uvuaC
186,"Say You Won't Let Go","James Arthur",23890,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
187,"There's Nothing Holdin' Me Back","Shawn Mendes",23815,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
188,"Síguelo Bailando",Ozuna,23647,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
189,"Felices los 4",Maluma,23568,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
190,"All Falls Down (feat. Juliander)","Alan Walker",23561,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
191,"Tip Toe (feat. French Montana)","Jason Derulo",23453,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
192,"Without You (feat. Sandro Cavazza)",Avicii,23348,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
193,"Say Something (feat. Chris Stapleton)","Justin Timberlake",23263,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
194,"Non è detto","Laura Pausini",23165,https://open.spotify.com/track/4nV21C0UjO3rNrv5mvm69C
195,Polaroid,"Carl Brave x Franco126",23119,https://open.spotify.com/track/3kddbhkA59WZJT7GHFsLpe
196,"Le Canzoni",Jovanotti,23044,https://open.spotify.com/track/6i6pQ4piEUaQBXrYFQh5dL
197,"Gucci Gang","Lil Pump",23030,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
198,Disgusting,Ernia,23001,https://open.spotify.com/track/7DBXA3QtkfRjt1ZwIn5CSm
199,Rital,Tedua,22908,https://open.spotify.com/track/4JFfGMEjMhmlwtdmh5JQiJ
200,"Se Preparó",Ozuna,22825,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
