,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
152,"Ostia Lido",J-AX,38975,https://open.spotify.com/track/4WJ1fu0RntmhYGkP9IWTVL
153,FIORI,Giaime,38911,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
154,"MI AMI O NO (feat. Capo Plaza)",Giaime,38858,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
155,scuol4,"tha Supreme",38450,https://open.spotify.com/track/1V7hvLe3fpZTMoqKLkBDgW
156,"Cadiamo insieme",Holden,38418,https://open.spotify.com/track/0EfhJLGrlSW4oqZFECvlmU
157,"Mambo Salentino",Boomdabash,38308,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
158,"Il bello dell'amico",Astra,38295,https://open.spotify.com/track/7tLBfOAgC2j3UWqeGgZ7G2
159,OPS,Mr.Rain,38036,https://open.spotify.com/track/4D2snxPPfeYhKeZnGlYioU
160,"Vestiti D’Odio (con PSICOLOGI)","Tredici Pietro",37855,https://open.spotify.com/track/3NLE4ioQE8aWxoJjk2IQTC
161,"Turn Me On (feat. Vula)",Riton,37690,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
162,Numb,Dotan,37216,https://open.spotify.com/track/2jmsqMQdKUfT95At7WcrNQ
163,"I Don't Care (with Justin Bieber)","Ed Sheeran",37034,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
164,"Paolo e Francesca","Claver Gold",36691,https://open.spotify.com/track/3NbUodf22jk2RC1j69XZiv
165,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,36584,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
166,"Nisciun' (feat. Geolier)","Rocco Hunt",36534,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
167,Chic,Izi,36396,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
168,"Non Abbiamo Età",Luchè,36324,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
169,"After Hours","The Weeknd",35794,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
170,Rojo,"J Balvin",35779,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
171,"CHARLES MANSON (BUON NATALE2) (feat. Lazza)",Salmo,35603,https://open.spotify.com/track/4z6l90HzhLLCd0hWddzbrh
172,"Alone, Pt. II","Alan Walker",35225,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
173,Señorita,"Shawn Mendes",35190,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
174,"Saturno - prod. Strage",Nitro,34993,https://open.spotify.com/track/6AOL4BUu1uololprpYnlfH
175,"C'est la vie","Achille Lauro",34845,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
176,"48H (feat. Sfera Ebbasta)",Izi,34498,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
177,"ch1 5ei te","tha Supreme",34489,https://open.spotify.com/track/0tRj4m46GRFrBS7IsbS0Gk
178,"I Nostri Anni","Tommaso Paradiso",34406,https://open.spotify.com/track/6MERAQtSWXt3EFnI6UjXGy
179,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",34352,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
180,"MELISSA P","FSK SATELLITE",34337,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
181,"Ti dedico il silenzio",Ultimo,34312,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
182,"La Difícil","Bad Bunny",34263,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
183,Yummy,"Justin Bieber",34184,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
184,"Stupid Love","Lady Gaga",33867,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
185,"Fuoco e benzina","Emis Killa",33704,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
186,Brivido,Guè,33613,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
187,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",33613,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
188,Ipernova,Mr.Rain,33550,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
189,"Poche Persone","Gianni Bismark",33498,https://open.spotify.com/track/3zerSsLR6Odnv2TmmEqpO6
190,"Adore You","Harry Styles",33387,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
191,"Life Is Good (feat. Drake)",Future,33262,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
192,Vertigini,Tedua,33125,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
193,"Ho Fatto Strada","Capo Plaza",33057,https://open.spotify.com/track/28ZiptPMVab1reyfj4hNwt
194,"lovely (with Khalid)","Billie Eilish",32987,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
195,"Quello Vero","Gianni Bismark",32629,https://open.spotify.com/track/48FDpNknq4oGDdxTpq7AuM
196,"Una canzone che non so",Gazzelle,32590,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
197,goosebumps,"Travis Scott",32535,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
198,"You should be sad",Halsey,32382,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
199,"Senz E Me",Geolier,32267,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
200,"Baciami adesso","Enrico Nigiotti",32265,https://open.spotify.com/track/1Gyzr8UQgUlpYsGxQC6Tcl
