,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
26,"Borsello (feat. Sfera Ebbasta & DrefGold)",Guè,97963,https://open.spotify.com/track/6gAySqc7QK27KEASxmc7Ag
27,"Un domani (feat. Mr.Rain)",Annalisa,93916,https://open.spotify.com/track/5ZUbSBnGDbmBGcH2l1575M
28,"Le parole lontane",Måneskin,93149,https://open.spotify.com/track/1ABG6ke9SdUK9YayVafbcX
29,Vertigini,Tedua,93029,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
30,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",92502,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
31,Happier,Marshmello,92076,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
32,"Te Boté - Remix","Nio Garcia",89588,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
33,"Promises (with Sam Smith)","Calvin Harris",89232,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
34,"Tutto tua madre",J-AX,88091,https://open.spotify.com/track/1PahySwtcIaiG7GUnCy9tx
35,Pianeti,Ultimo,87574,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
36,"2% (feat. Frah Quintale)",Guè,86843,https://open.spotify.com/track/1GZPzAyqLxOu9ANPIKMlCs
37,"Amore e Capoeira","Takagi & Ketra",86054,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
38,"Se Piovesse Il Tuo Nome",Elisa,84521,https://open.spotify.com/track/7oETr2afFHIzjDIOpm4zPJ
39,Fame,Nayt,84425,https://open.spotify.com/track/3WQJd5uYQ40Qlol1Q8pIpe
40,"Bella Giornata (prod. Dogslife, Mago del blocco) (feat. Dogslife & Mago del Blocco)","OG Eastbull",83183,https://open.spotify.com/track/76xea5TfeyVu8c4dGWpFD2
41,"Guarda Come Flexo 2",MamboLosco,80983,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k
42,"My Life Is Going On - Burak Yeter Remix","Burak Yeter",80864,https://open.spotify.com/track/2qzyXvxqBlOx4BUzbTzPvu
43,"Uno squillo","Capo Plaza",80152,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
44,Nuvola,"Side Baby",79444,https://open.spotify.com/track/3ju5ga918R7mZhtUrbTd2E
45,"Bella e rovinata",Irama,75807,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B
46,"Bling Bling (Oro)",Guè,74314,https://open.spotify.com/track/0UyV3ehXT0z3wzkuW7fSxo
47,"Solo (feat. Demi Lovato)","Clean Bandit",73507,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
48,"Immortale (feat. Vegas Jones)",Måneskin,71298,https://open.spotify.com/track/7lMTjV6AkHGVdQpu3fLn48
49,"Il ballo delle incertezze",Ultimo,70844,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
50,"Modalità Aereo (feat. Luchè & Marracash)",Guè,69218,https://open.spotify.com/track/6rvSAESqueLmDe00pudWtr
51,Cocaina,"Emis Killa",68435,https://open.spotify.com/track/3LuuuNvULPU1GOfSg0HG62
52,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",67460,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
53,"Felicità puttana",Thegiornalisti,66697,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
54,Malibu,"Vegas Jones",66425,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
55,"Solo Te E Me (feat. Giulia Jean)",GionnyScandal,65906,https://open.spotify.com/track/7zPr2eaVerEShHQ36BHQTD
56,Moonlight,XXXTENTACION,65807,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
57,Claro,"Emis Killa",65309,https://open.spotify.com/track/6W2f9IsLo8nLFw301YjrrY
58,"Mwaka Moon - Remix",Kalash,64974,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
59,"Peace & Love","Charlie Charles",64905,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
60,"Jackie Chan",Tiësto,64876,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
61,"Da zero a cento","Baby K",62416,https://open.spotify.com/track/4cQR1R25cpABjPMzpybNSQ
62,SAD!,XXXTENTACION,61826,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
63,"Moscow Mule","Benji & Fede",61560,https://open.spotify.com/track/1Lfjom9CoL5hIyvjYey9zs
64,"La musica non c'è",Coez,61340,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
65,"Sh*t Blvd",Måneskin,60387,https://open.spotify.com/track/0njCMF5v4zYAtNe3tkaRSC
66,Balla,Zoda,59677,https://open.spotify.com/track/1ex3YwDpPLF2JeA8ZgPBto
67,"Sogni appesi",Ultimo,59583,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
68,"Porto Cervo",Lazza,58347,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8
69,"Dope 2","Emis Killa",58292,https://open.spotify.com/track/4AsvicHWhsUfzPWPiC31cF
70,"Faccio Quello Che Voglio","Fabio Rovazzi",57616,https://open.spotify.com/track/3ZSiGHNkkWgFInQqPEP0xb
71,"Nero Bali",Elodie,57425,https://open.spotify.com/track/2hygc41DOo6dGocHEk6Jx1
72,"Trova un modo","Alessandra Amoroso",57087,https://open.spotify.com/track/2OhD2CM731aBTpRACnAM4q
73,Youngblood,"5 Seconds of Summer",56741,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
74,Rollin',Gemitaiz,56546,https://open.spotify.com/track/1LYkQC1JrgMhwMol3nVo35
75,"Non Abbiamo Età",Luchè,56299,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
76,"Fumo bianco","Chadia Rodriguez",55580,https://open.spotify.com/track/54ivBWjaiBH5W2fAVYV1k3
77,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,55462,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
78,"Hands Up (feat. DNCE)","Merk & Kremont",54859,https://open.spotify.com/track/0nlyO7lNTOYB0gjDp7NI7H
79,"Be Alright","Dean Lewis",54067,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
80,Splash,"Dark Polo Gang",53355,https://open.spotify.com/track/3plul4vw51AF1e8FRykm96
81,"Fear for Nobody",Måneskin,53304,https://open.spotify.com/track/7t3fuKd5h73oppjIgkxZ25
82,Thunderclouds,Sia,53052,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
83,"La stessa","Alessandra Amoroso",52228,https://open.spotify.com/track/6ZOsBNvsw48kvmUFDet8tK
84,"Torna Da Me",Luchè,52062,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
85,"Ricchi x Sempre","Sfera Ebbasta",51620,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
86,"I Love It (& Lil Pump)","Kanye West",51263,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
87,"New Song",Måneskin,50954,https://open.spotify.com/track/7pgF8R3LBSoYGR4JtN9fTn
88,Supereroe,"Emis Killa",50816,https://open.spotify.com/track/7uRwfVTXZRSOEpruUyXWMb
89,"Cupido (feat. Quavo)","Sfera Ebbasta",50148,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
90,"Lucifero (prod. Yazee)",Nitro,49482,https://open.spotify.com/track/7gY3qneACKqhzMD5jBo6Zq
91,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",49475,https://open.spotify.com/track/0cDwUAF7yQrOLRcFfJpSc2
92,"Venom - Music From The Motion Picture",Eminem,49062,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
93,"I Like It","Cardi B",48951,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
94,"Let You Love Me","Rita Ora",48100,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
95,British,"Dark Polo Gang",48003,https://open.spotify.com/track/3JEvpERjiUoFXZO1BUc2dv
96,BEBE,6ix9ine,47987,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
97,"Questa nostra stupida canzone d'amore",Thegiornalisti,47836,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3
98,"Without Me",Halsey,47601,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
99,"Lasciami stare",Måneskin,47390,https://open.spotify.com/track/6v4QuZeVN7Z3gq1goSRbfc
100,"Are You Ready?",Måneskin,47069,https://open.spotify.com/track/2Du09hJBFkE49xA4JqWvXS
101,"Toy Boy","Dark Polo Gang",46779,https://open.spotify.com/track/7CoEfOFe6fmJ2IIkTxQ2EK
102,"La stella più fragile dell'universo",Ultimo,46391,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
103,"In My Feelings",Drake,46234,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
104,"Falling Down - Bonus Track","Lil Peep",46188,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
105,"Claro (feat. Tony Effe & Prynce)",Guè,46055,https://open.spotify.com/track/56f4pUF10wZMmGtjtw569u
106,Italiana,J-AX,45740,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
107,Natural,"Imagine Dragons",45371,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
108,"SICKO MODE","Travis Scott",45296,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
109,"Sempre In Due","Carl Brave x Franco126",45238,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
110,"Giovane fuoriclasse","Capo Plaza",44311,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
111,"Better Now","Post Malone",43915,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
112,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,43453,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
113,PERDONAMI,Salmo,43323,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
114,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,41723,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
115,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",41687,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
116,changes,XXXTENTACION,41100,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
117,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",41022,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
118,Rockstar,"Sfera Ebbasta",40948,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
119,"Kiss and Make Up","Dua Lipa",40838,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
120,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",40557,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
121,Adios,"Emis Killa",40234,https://open.spotify.com/track/0s4jZrI4JfgFqf637JqBZA
122,"Purple Rain (feat. Gemitaiz & Frenetik&Orang3)","Achille Lauro",40107,https://open.spotify.com/track/0PpB4YTfszDRmQxLirA4pM
123,"Veleno 6",MadMan,40055,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
124,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",39659,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
125,Bandita,"Jake La Furia",39494,https://open.spotify.com/track/1AxEMGsutOIbDzZnvj0yaj
126,Voglio,"Marco Mengoni",39461,https://open.spotify.com/track/6hRumL1qKeQXroT8pZSJfc
127,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",38901,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
128,"Niente da dire",Måneskin,38749,https://open.spotify.com/track/4HfPwYsjGAOWtwVvYPBAad
129,"Zero stare sereno",Thegiornalisti,38723,https://open.spotify.com/track/5MCOAQ3gNReN6bZqrg4ZV6
130,"Open Water","Emis Killa",38597,https://open.spotify.com/track/3kGxtPDusqTr6r2N5k25t1
131,"Eastside (with Halsey & Khalid)","benny blanco",38402,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
132,"Senza cuore & senza nome","Emis Killa",38195,https://open.spotify.com/track/5Q8rYh7lFHzzdSzJdy4oTF
133,"Serpenti A Sonagli","Sfera Ebbasta",38110,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
134,"Come fossimo cowboy","Emis Killa",37881,https://open.spotify.com/track/54o1G7sQQfdWjLAI4KJ2AW
135,"Quella foto di noi due","Emis Killa",37875,https://open.spotify.com/track/10hc6GvyWhe2E48PAfQrdD
136,"One Kiss (with Dua Lipa)","Calvin Harris",37590,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
137,"Allenamento #2","Capo Plaza",37480,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM
138,Universale,"Benji & Fede",37450,https://open.spotify.com/track/1zUFLUN3t6YdkAeYa6VJij
139,"Mille strade","Emis Killa",37400,https://open.spotify.com/track/15BbP2LwE19MqI2uacrJFx
140,Rise,"Jonas Blue",37216,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
141,"Acqua Calda E Limone (feat. Ernia)",Rkomi,36961,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN
142,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,36859,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
143,"Irraggiungibile (feat. Federica Carta)",Shade,36450,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
144,"Ti dedico il silenzio",Ultimo,36251,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
145,"Jocelyn Flores",XXXTENTACION,35535,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
146,Ipernova,Mr.Rain,35139,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
147,"Lucid Dreams","Juice WRLD",34942,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
148,"rockstar (feat. 21 Savage)","Post Malone",34620,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
149,"Malibu (feat. Gemitaiz)","Carl Brave",34322,https://open.spotify.com/track/5S2Bshrq6Bh4zHZoXkUtvf
150,"Close to the Top",Måneskin,34314,https://open.spotify.com/track/3FjZBgicqgvLsxs1u9632V
151,"Non cambierò mai","Capo Plaza",33844,https://open.spotify.com/track/1PB00xFcBdahfUcJIkB8wG
152,Chosen,Måneskin,33516,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
153,Bulldozer,"JUNIOR CALLY",33372,https://open.spotify.com/track/15iRDprdBB9CvBIRPvThj6
154,Sopra,Gazzelle,33203,https://open.spotify.com/track/1x57LE6Ci3tGBrkDt2tFZS
155,"Peter Pan - Vuoi volare con me?",Ultimo,33071,https://open.spotify.com/track/3qbMJGhSNdeKdz407PA6x4
156,Chic,Izi,32999,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
157,"El Party","Jake La Furia",32877,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
158,"Giù da me","Capo Plaza",32612,https://open.spotify.com/track/06VV1e6OgFMG2XSxsnRxxM
159,scuol4,"tha Supreme",32582,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
160,"Donald Trump","Emis Killa",32488,https://open.spotify.com/track/2lDI8OOVE5UgLiNP6AVCzF
161,"Pem Pem","Elettra Lamborghini",32480,https://open.spotify.com/track/1xYiaH50bbhvYXLQMmbjpY
162,Perfect,"Ed Sheeran",32387,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
163,"All I Am","Jess Glynne",32361,https://open.spotify.com/track/5GNjiM8jZCgbqjHklAcT9e
164,"Non Ti Dico No",Boomdabash,32118,https://open.spotify.com/track/07Xuc7SQU2GAJY6Gnt93ub
165,Shotgun,"George Ezra",31776,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
166,"Sin Pijama","Becky G",31734,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
167,Crazy,"Lost Frequencies",31501,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
168,Simba,Ernia,31233,https://open.spotify.com/track/69d3X2Nv5AWHUeTktfOqpV
169,"Lo Sai Che Ci Penso",Gemitaiz,31204,https://open.spotify.com/track/6qE4ocLpaSUkWYrcpbPN7Z
170,"Lucky You (feat. Joyner Lucas)",Eminem,31197,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
171,"when the party's over","Billie Eilish",31124,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
172,"Bastardi Senza Gloria (feat. Noyz Narcos)",Guè,31037,https://open.spotify.com/track/2ssOc4e6FAIneETAB2fQZK
173,Paracetamolo,"Calcutta ",30878,https://open.spotify.com/track/4OQ1G3dyVx0SPUzBiWCNat
174,"Tran Tran","Sfera Ebbasta",30778,https://open.spotify.com/track/3cGuiySfwJPXqvE15OiEEg
175,"Taste (feat. Offset)",Tyga,30721,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
176,"Faccio un casino",Coez,30651,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
177,Flames,"David Guetta",30634,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
178,Mala,"Elettra Lamborghini",30261,https://open.spotify.com/track/2N85HU7TqO8lAmHA7AkNdP
179,"Le luci della città",Coez,30238,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
180,Ulalala,"Achille Lauro",30219,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz
181,"We Can Do Better","Matt Simons",30168,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
182,IDGAF,"Dua Lipa",30096,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
183,Boss,DrefGold,29999,https://open.spotify.com/track/2kqkUq4JGQh0uTREejMpvv
184,Ibiza,Ozuna,29495,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
185,"Cara Italia",Ghali,29401,https://open.spotify.com/track/3atDsUhlUgDlQQrI0XFh7I
186,"Woman Like Me (feat. Nicki Minaj)","Little Mix",29252,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
187,"Mala Mía",Maluma,29102,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
188,Vabbene,"Capo Plaza",28938,https://open.spotify.com/track/5n9Ss9tXZEy5Z18BxYm8KW
189,Better,Khalid,28925,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
190,Zingarello,Ghali,28900,https://open.spotify.com/track/12tAWUo1yKx0FRuEhYZjxQ
191,"Young Rich Gang","Dark Polo Gang",28876,https://open.spotify.com/track/4OxhRzZVJmCraeu8F45fxe
192,Nisida,"Capo Plaza",28785,https://open.spotify.com/track/4xQKBnkP60odQCJaEEwB1g
193,Calypso,"Luis Fonsi",28670,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
194,"Bitch 2.0","Chadia Rodriguez",28660,https://open.spotify.com/track/50uIVMWtxxtzupDnpfuxJD
195,"God's Plan",Drake,28537,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
196,"La Cintura","Alvaro Soler",28516,https://open.spotify.com/track/1BFmBgVOnLy3Ekrxz1lBOK
197,Imposible,"Luis Fonsi",28498,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
198,"Me Niego (feat. Ozuna & Wisin)",Reik,28327,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
199,Missili,"Frah Quintale",28057,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
200,"Racconterò di te",Ultimo,28030,https://open.spotify.com/track/1c1f9Xtqp0dwUkXYndACqe
