,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
41,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,119115,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
42,"Contra La Pared","Sean Paul",116937,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
43,"Adan y Eva","Paulo Londra",116679,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
44,HP,Maluma,112956,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
45,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",112226,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
46,Panamera,NDG,109399,https://open.spotify.com/track/0Zvdpp7GLZYT3OVtx4myHl
47,Soldi,Mahmood,106734,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
48,"Sex On The Beach","Dark Polo Gang",106175,https://open.spotify.com/track/3xKe1DOJinKfVTZyuHjFWz
49,"Rondini Al Guinzaglio",Ultimo,105961,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
50,"Baila Baila Baila",Ozuna,99493,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
51,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,95834,https://open.spotify.com/track/2665YLaM0dLaIhkjpUHT7k
52,"Beautiful People (feat. Khalid)","Ed Sheeran",95592,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97
53,"Sorriso (Milano Dateo)","Calcutta ",94892,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb
54,"Stamm Fort (feat. Sfera Ebbasta)",Luchè,93151,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
55,"I Tuoi Particolari",Ultimo,91685,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
56,"Rescue Me",OneRepublic,91015,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
57,Loco,"Lele Blade",88566,https://open.spotify.com/track/7hgyYHFOV2qrSub0hoezte
58,90MIN,Salmo,86592,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
59,"Rip RMX (feat. Shiva)","Side Baby",86115,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
60,"Muhammad Ali","Marco Mengoni",85260,https://open.spotify.com/track/0Es6eMldAFrmVs0QCOlIay
61,Heaven,Avicii,84487,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
62,Polynesia,Gazzelle,80382,https://open.spotify.com/track/2QeCyjLDJ6qDJsCyofrEW9
63,"Bad Liar","Imagine Dragons",78472,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
64,"Blu (feat. Elisa)",Rkomi,78269,https://open.spotify.com/track/0Q4v8N758nx98YxObfqkNC
65,"D'estate non vale (feat. Ana Mena)","Fred De Palma",78184,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
66,"SOS (feat. Aloe Blacc)",Avicii,77817,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
67,Puertosol,"Vegas Jones",75041,https://open.spotify.com/track/7D9C48Lk9jletQ1se2hWjF
68,"Otro Trago",Sech,72943,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
69,"Soltera - Remix",Lunay,72723,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
70,"2% (feat. Frah Quintale)",Guè,72067,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
71,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,71963,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
72,"Montenapo (feat. Lazza)",Guè,70775,https://open.spotify.com/track/4qGuWcHRRqp429G1vJc4IF
73,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)","Takagi & Ketra",70537,https://open.spotify.com/track/0swoHiwTazywpoqiKDUtGQ
74,"Piccola Stella",Ultimo,69225,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
75,Nera,Irama,68782,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
76,Ipocondria,Ultimo,68144,https://open.spotify.com/track/6YrDRkcDktxgsPcH8x77xm
77,"Veleno 6",MadMan,68101,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
78,"La Libertad","Alvaro Soler",67545,https://open.spotify.com/track/3DsLBZjoU5AYxZXsepHtsW
79,"Never Really Over","Katy Perry",67398,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
80,"oh 9od","tha Supreme",67145,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
81,"Visti Dall'Alto (feat. Dardust)",Rkomi,66706,https://open.spotify.com/track/50Im1CDeBfRbJUPacCEIOS
82,"Mancavi tu","Peppe Soks",65584,https://open.spotify.com/track/21EqFEy8L8Db6aaPmIQd9E
83,"Te Soñé De Nuevo",Ozuna,65331,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa
84,"Mon Cheri (feat. Sfera Ebbasta)",Rkomi,64276,https://open.spotify.com/track/66UkKyxN5YbJl9z7YamQOR
85,"Fuoco e benzina","Emis Killa",63542,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
86,Pianeti,Ultimo,63358,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
87,"Sweet but Psycho","Ava Max",63063,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
88,"Speechless (feat. Erika Sirola)","Robin Schulz",61911,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
89,"Cambiare Adesso","Dark Polo Gang",61905,https://open.spotify.com/track/2xjxaKiYssIdDU6DCPpZPt
90,"Cascare nei tuoi occhi",Ultimo,61688,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
91,"Uno squillo","Capo Plaza",61684,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
92,Callaita,"Bad Bunny",61090,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
93,"If I Can't Have You","Shawn Mendes",60649,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
94,"LUNA E SOLE - prod Low Kidd",Zoda,60619,https://open.spotify.com/track/7J7vMP45n2p33jimaHO8iK
95,"Davide (feat. Coez)",Gemitaiz,60524,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
96,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,60372,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
97,"Si Se Da","Myke Towers",60121,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
98,"El Party","Jake La Furia",59452,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
99,"23 coltellate",Highsnob,58430,https://open.spotify.com/track/5RlrdqMMNm42rKgYq64a3T
100,"Posso (feat. Max Gazzé)","Carl Brave",57442,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
101,Turbococco,Ghali,56425,https://open.spotify.com/track/143xRgiJanPo2U5RIZQdqh
102,"Billets (feat. Ninho)","Capo Plaza",56221,https://open.spotify.com/track/2aD5ESGyEhXnXdoOsZvsR0
103,"QUE PRETENDES","J Balvin",56054,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
104,"Non Abbiamo Età",Luchè,56027,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
105,Casa,"Giordana Angi",55391,https://open.spotify.com/track/65sEIdBT16fziZvjhckFpq
106,"Niente Photo",Guè,54872,https://open.spotify.com/track/4h4WKGpUd9AHq9Z2DnBIzS
107,"Pa Mí - Remix",Dalex,54705,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
108,"Felicità puttana",Thegiornalisti,54453,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
109,"Senza farlo apposta",Shade,54253,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
110,"STAI ZITTO (feat. Fabri Fibra)",Salmo,54024,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
111,"6 del mattino (feat. Brancar)","Jake La Furia",53460,https://open.spotify.com/track/34RaVshrBXIINSVrIzW47P
112,"Da solo",Jamil,53387,https://open.spotify.com/track/4MhkGqhZGACYRYtxhfibCj
113,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",53249,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
114,"Hasta la vista",Ghali,52971,https://open.spotify.com/track/3M9lPHq5TbEv6RIxIUMxlJ
115,"Gli occhi della tigre",Nayt,52729,https://open.spotify.com/track/5pL8J6weoydzXglhsoJ6Vw
116,"Tócame (feat. Pitbull)","Elettra Lamborghini",51594,https://open.spotify.com/track/6Iu1GESvTCHVDBoWWLjlyz
117,"7 miliardi","Massimo Pericolo",50984,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
118,"Allenamento #2","Capo Plaza",50572,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
119,Bamba,Guè,50426,https://open.spotify.com/track/0ogzCVU4ANTWTOI25Ox4jl
120,"La ragazza con il cuore di latta",Irama,50067,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf
121,Secreto,"Anuel AA",49779,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
122,Happier,Marshmello,49557,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
123,"Amore e Capoeira","Takagi & Ketra",49429,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
124,Vertigini,Tedua,49001,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
125,Ocean,"KAROL G",48849,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7
126,Rollercoaster,"Emis Killa",48803,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
127,"Ti dedico il silenzio",Ultimo,48640,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
128,Merci,"Carl Brave",48153,https://open.spotify.com/track/429kanJEBTPrcTKYBT8yPq
129,"Happy Birthday","Sfera Ebbasta",48083,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2
130,"Medellín (with Maluma)",Madonna,48055,https://open.spotify.com/track/6mfu6jyFgvnXeTPQrYNs8d
131,Aullando,"Wisin & Yandel",47441,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
132,"Bling Bling (Oro)",Guè,47105,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
133,"Money Rain","Boro Boro",46704,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
134,"Nuova Era (with Dardust)",Jovanotti,46612,https://open.spotify.com/track/3HoYNJMxEgTLKiMXjXeHjs
135,Panini,"Lil Nas X",46101,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
136,"Torna a casa",Måneskin,46061,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
137,Juice,Lizzo,46010,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
138,"Con Altura",ROSALÍA,45677,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
139,"La musica non c'è",Coez,45414,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
140,LUNEDI',Salmo,45267,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
141,"C'est la vie","Achille Lauro",45147,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
142,Toradol,Gemitaiz,45113,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx
143,Malibu,"Vegas Jones",44879,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
144,"Poesia senza veli",Ultimo,44877,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
145,Shallow,"Lady Gaga",44675,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
146,"High Hopes","Panic! At The Disco",44396,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
147,"Buona (Cattiva) Sorte","Tiziano Ferro",43569,https://open.spotify.com/track/58WNXhD8ZmIKaHct6kydTO
148,"Giant (with Rag'n'Bone Man)","Calvin Harris",43458,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
149,PERDONAMI,Salmo,43278,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
150,"Portami con te",Boomdabash,42875,https://open.spotify.com/track/2S5H2pKuM6lgLC00VVKCZD
151,"Fumo Da Solo",Izi,42636,https://open.spotify.com/track/6uMdn1ovj2ZRHGMbiTQAvy
152,Autostima,PSICOLOGI,42609,https://open.spotify.com/track/4GkHLa5IBnGiart95CmZQJ
153,"Only Human","Jonas Brothers",42553,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
154,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",42522,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
155,Brivido,Guè,42187,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
156,"Catrame (feat. Tedua)",Lazza,41829,https://open.spotify.com/track/5qbVso0dAtoI2gFhj7V8oG
157,"Stay (Don't Go Away) [feat. Raye]","David Guetta",41330,https://open.spotify.com/track/4YhN72dRYL2Z3MsaKyT7rS
158,"Money In The Grave (Drake ft. Rick Ross)",Drake,41294,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
159,"Hola (I Say) (feat. Tom Walker)","Marco Mengoni",41171,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi
160,"Certi Giorni (feat. Nitro)",Ernia,41022,https://open.spotify.com/track/4nvsA575k8HrEjdQ78Ymvi
161,Sopra,Gazzelle,40898,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO
162,Netflix,Lazza,40819,https://open.spotify.com/track/1XiF40UZiMZstIl37DdRaC
163,Batman,"Emis Killa",40724,https://open.spotify.com/track/1PNDIvLQ2rFQuLC2YncOR5
164,ARSENICO,AIELLO,40672,https://open.spotify.com/track/3jWXXk597CC7e8fT1ElB7I
165,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",40384,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
166,"In My Mind",Dynoro,40217,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
167,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,39607,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
168,"Da zero a cento","Baby K",39540,https://open.spotify.com/track/1ZF1hdW5COHbgqG9MSdSuU
169,"Porto Cervo",Lazza,39465,https://open.spotify.com/track/7imppCsqBzOEkpqm1jXCZP
170,"11 PM",Maluma,39365,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
171,"Fanfare (feat. Guè)","Elettra Lamborghini",39314,https://open.spotify.com/track/3fsalArvHxFixTCmxqLreg
172,Wow.,"Post Malone",39107,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
173,Amici,"Massimo Pericolo",39006,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
174,"Domani ci passa",Ludwig,38875,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
175,"Girls Go Wild",LP,38410,https://open.spotify.com/track/5AOqxn4l8BHO0or40XxCuh
176,Sucker,"Jonas Brothers",38196,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
177,Riccione,Thegiornalisti,38129,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
178,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,38095,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
179,"Il ballo delle incertezze",Ultimo,38094,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
180,Easier,"5 Seconds of Summer",38059,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
181,"Giovane fuoriclasse","Capo Plaza",38016,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
182,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",37602,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
183,"What I Like About You (feat. Theresa Rex)","Jonas Blue",37467,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
184,"Anche Fragile",Elisa,37250,https://open.spotify.com/track/05G23JkXHRv3NJ9hENaafi
185,"Settimana Bianca","Il Pagante",37117,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
186,"Mad Love",Mabel,37002,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
187,Chic,Izi,36771,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
188,"Torna Da Me",Luchè,36688,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
189,"Como Te (feat. Emis Killa)",Geolier,36409,https://open.spotify.com/track/7dX7Vn3NP5sa5nTQg4oKMN
190,"Un Attimo (feat. Luchè)","Lele Blade",35756,https://open.spotify.com/track/0daICyqTSwErvLOkehIwH2
191,"You Need To Calm Down","Taylor Swift",35653,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
192,scuol4,"tha Supreme",35510,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
193,"OI MARÌ",LIBERATO,35467,https://open.spotify.com/track/245i6xl6htAeACuA3xKIY0
194,"Benvenuti In Italy","Rocco Hunt",35430,https://open.spotify.com/track/23i7fgvPzB649jyXtiS8Ld
195,"HO PAURA DI USCIRE",Salmo,35331,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi
196,"La somma (feat. Martina Attili)",Mr.Rain,35288,https://open.spotify.com/track/3AKm9sJmK0v3wUQYSLuze7
197,17,Madame,35272,https://open.spotify.com/track/4NtRircZ2j5I3g3OsGDX3Z
198,Italiana,J-AX,35183,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
199,Ritual,Tiësto,35018,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
200,"Dammi Un Motivo",Izi,34872,https://open.spotify.com/track/32ixEZaSA1ZMrKOYInRbeP
