,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
106,"It's Beginning to Look a Lot like Christmas","Michael Bublé",57094,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
107,"Ride It",Regard,56719,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
108,"Una canzone che non so",Gazzelle,56683,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
109,JAMBO,"Takagi & Ketra",56382,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
110,"Per Un Milione",Boomdabash,56379,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
111,"48H (feat. Sfera Ebbasta)",Izi,56251,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
112,"HIGHEST IN THE ROOM","Travis Scott",55835,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
113,"Veleno 7",Gemitaiz,55668,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
114,Lalala,Y2K,55607,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
115,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",55326,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
116,"bad guy","Billie Eilish",55202,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
117,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,55002,https://open.spotify.com/track/0VU34EBWTAlHVIZE3aWlZA
118,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",54997,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
119,"Blinding Lights","The Weeknd",54604,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
120,"LA MIA ULTIMA STORIA",AIELLO,53395,https://open.spotify.com/track/5JYMRX7TnPrEYkmwKOMmVD
121,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,53288,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
122,China,"Anuel AA",52822,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
123,Girasole,"Cicco Sanchez",52390,https://open.spotify.com/track/0PpNhRMNC25MctQXmWCEdZ
124,"Ostia Lido",J-AX,51636,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
125,"POCO DI BUONO - Il fegato",Marracash,51572,https://open.spotify.com/track/4ykwdc532KqgY4z8CJcUwO
126,"Come Mai (feat. Franco126)","Fabri Fibra",51517,https://open.spotify.com/track/0EwUmQctZ3I0BXtZqkAaMU
127,"Senz E Me",Geolier,51514,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
128,"Non Ci Sto (con Marracash & Carl Brave)",Shablo,51410,https://open.spotify.com/track/5stH9hqpR941AmiJ9tVzrN
129,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,51383,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
130,"Sole a mezzanotte","Gio Montana",51171,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0
131,"Lose You To Love Me","Selena Gomez",50390,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
132,Piove,Nayt,50361,https://open.spotify.com/track/0EMhBAtDSKQ4NBT6tgmcY7
133,"GRETA THUNBERG - Lo stomaco (feat. Cosmo)",Marracash,50257,https://open.spotify.com/track/38VKvSaq4ic5k5zCHshjMo
134,"TUTTO QUESTO NIENTE - Gli occhi",Marracash,49849,https://open.spotify.com/track/5Lwin5QMDUiC5W39iJ6nsi
135,"LA PROVA DEL CUOCO","FSK SATELLITE",49811,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
136,"Cascare nei tuoi occhi",Ultimo,49485,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
137,"Esagono (feat. Salmo)",Gemitaiz,49251,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y
138,"Street Advisor (feat. Noyz Narcos, Marracash & Capo Plaza)","Night Skinny",49137,https://open.spotify.com/track/6uUpssCxQaQWrlx869314b
139,CORNFLAKES,COMETE,48672,https://open.spotify.com/track/1VLZV4idlXeZvpisIvoGMk
140,"C'est la vie","Achille Lauro",48514,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
141,"Uno squillo","Capo Plaza",48359,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
142,"Fuoco e benzina","Emis Killa",48156,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
143,"hot girl bummer",blackbear,48115,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
144,"Rip RMX (feat. Shiva)","Side Baby",47820,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
145,Amici,"Massimo Pericolo",47807,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
146,"Santa Tell Me","Ariana Grande",47689,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
147,Mademoiselle,"Sfera Ebbasta",47235,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
148,"DA BUTTARE - Il ca**o",Marracash,46950,https://open.spotify.com/track/2auOwPOpAxhGmJfIaxS0kQ
149,"Ti dedico il silenzio",Ultimo,46881,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
150,Domenica,Coez,46315,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
151,"Yacht (feat. Luchè)",Geolier,46186,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr
152,Candy,VillaBanks,46119,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
153,"Testa tra le nuvole, Pt. 1",Alfa,46003,https://open.spotify.com/track/4q6Cq4aLWeg3fr6ywhJ9dC
154,Narcos,Geolier,45833,https://open.spotify.com/track/1BdmcsFAODQR4x7eiOuRVf
155,"NO SPIE","FSK SATELLITE",45514,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB
156,Bandito,"Enzo Dong",45508,https://open.spotify.com/track/0c6mLXIsBWgwAAqkagxY5w
157,"Al Telefono","Cesare Cremonini",45370,https://open.spotify.com/track/3jcbK4G7epSetifxuR1bZl
158,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",45084,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
159,"Buonanotte Amò","Rocco Hunt",44045,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi
160,Playa,"Baby K",43996,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
161,"Attraverso Me (feat. Luchè)","Night Skinny",43877,https://open.spotify.com/track/3zxZa44T41BWejPmrzY819
162,"Stamm Fort (feat. Sfera Ebbasta)",Luchè,43868,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
163,"Piece Of Your Heart",MEDUZA,43703,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
164,"Non Abbiamo Età",Luchè,42979,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
165,"MELISSA P","FSK SATELLITE",42627,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
166,"CHEYENNE - feat. Charlie Charles","Francesca Michielin",42618,https://open.spotify.com/track/3tSiJqSOzHrp828XhPXkst
167,Heartless,"The Weeknd",42616,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
168,"2% (feat. Frah Quintale)",Guè,42595,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
169,"7 miliardi","Massimo Pericolo",42555,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
170,"Mancavi tu","Peppe Soks",42447,https://open.spotify.com/track/21EqFEy8L8Db6aaPmIQd9E
171,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",42012,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
172,Brivido,Guè,41946,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
173,Limousine,"Enzo Dong",41842,https://open.spotify.com/track/1wsPCG4bBSdkNYeeii44i8
174,"I Don't Care (with Justin Bieber)","Ed Sheeran",41603,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
175,"Sorriso (Milano Dateo)","Calcutta ",41206,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb
176,"Stringimi Più Forte","Giordana Angi",41017,https://open.spotify.com/track/3L1uLi5dUwHXyPr1qdFTOS
177,"Before You Go","Lewis Capaldi",40988,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
178,"D'estate non vale (feat. Ana Mena)","Fred De Palma",40981,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
179,"Whine Up","Nicky Jam",40943,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
180,"So cosa fare","Capo Plaza",40710,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI
181,"Mc Drive (feat. Shiva)",MamboLosco,40337,https://open.spotify.com/track/6a2Xgy3nTIHI37bj5RIKqx
182,Autostima,PSICOLOGI,40231,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
183,"Sogni appesi",Ultimo,40087,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
184,"Santa Claus Is Coming to Town","Michael Bublé",39672,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
185,Flashback,Ghali,39538,https://open.spotify.com/track/0brdfMwwi0kQKFuW1UtiPx
186,"La musica non c'è",Coez,39183,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
187,Vertigini,Tedua,38339,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
188,Polynesia,Gazzelle,38189,https://open.spotify.com/track/25TCZo7eBtTY9MfijFLvcd
189,"Hold Me While You Wait","Lewis Capaldi",37824,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
190,Loco,"Lele Blade",37646,https://open.spotify.com/track/7hgyYHFOV2qrSub0hoezte
191,"Prometto (feat. Rkomi & Luchè)","Night Skinny",37468,https://open.spotify.com/track/35DgCphwTxRkI2jUec0mWA
192,Torn,"Ava Max",37257,https://open.spotify.com/track/2GdxQw8NwoeH8tKySg6nym
193,Bassotto,"Dark Polo Gang",36947,https://open.spotify.com/track/0uwW1Duv6xlk2bNutlc7tu
194,Soldi,Mahmood,36862,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
195,"La parte migliore di me","Cicco Sanchez",36700,https://open.spotify.com/track/1HFAFvewDbG4XsoiH8tpD1
196,"Maradona y Pelé",Thegiornalisti,36381,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
197,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",36304,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
198,"Vivere Tutte Le Vite - con Carl Brave",Elisa,36205,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
199,"Feliz Navidad","José Feliciano",36118,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
200,"MAI (feat. Lele Blade & Fred De Palma)",Giaime,36089,https://open.spotify.com/track/2985JpMNKG1QT5i4RSjehz
