,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
26,ROXANNE,"Arizona Zervas",152555,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
27,Boss,Paky,151821,https://open.spotify.com/track/4ijux7JMNY2IpBtTsuYrK4
28,"Don't Start Now","Dua Lipa",151404,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
29,"Soldi in Nero - feat. Sfera Ebbasta",Shiva,145961,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7
30,"Una volta ancora (feat. Ana Mena)","Fred De Palma",133668,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
31,"Non Avere Paura","Tommaso Paradiso",132362,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
32,Chiasso,Random,130591,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
33,Memories,"Maroon 5",126939,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
34,"Il tuo profumo","Fred De Palma",125188,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
35,"La Mia Hit (feat. Max Pezzali)",J-AX,124501,https://open.spotify.com/track/4bMfWDvKPCFQ2df7Qf2UTs
36,"Che Poi","Carl Brave",124490,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw
37,Tusa,"KAROL G",122883,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
38,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,122549,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
39,Bossoli,Shiva,122478,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
40,Yummy,"Justin Bieber",120915,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
41,"Cin Cin",Alfa,120070,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
42,"Holly & Benji (feat. Capo Plaza & Shiva)",AVA,119637,https://open.spotify.com/track/4tchNSV4eZQ9vG4GNA4iJa
43,"The Box","Roddy Ricch",115732,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
44,"Ayy Macarena",Tyga,114680,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
45,"GANG (feat. Geolier)","Samurai Jay",113758,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
46,"Before You Go","Lewis Capaldi",110825,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
47,SCACCIACANI,Ketama126,105919,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
48,"Magnifico difetto","Benji & Fede",105819,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J
49,"Polo nord - C+N Progressive Mix","Massimo Pericolo",105586,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
50,"Lose Control",MEDUZA,104390,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
51,"everything i wanted","Billie Eilish",104184,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
52,Candy,VillaBanks,104089,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
53,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,102782,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
54,Barrio,Mahmood,102561,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
55,Rozzi,Paky,102543,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
56,"Piccola Stella",Ultimo,102463,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
57,"m12ano - feat. Mara Sattei","tha Supreme",101780,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
58,Lento,"Boro Boro",100953,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
59,ENFASI,Sierra,99953,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6
60,"Que Calor (with J Balvin & El Alfa)","Major Lazer",97408,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
61,"sw1n6o - feat. Salmo","tha Supreme",97357,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO
62,Rossetto,Random,95065,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
63,"Dove e quando","Benji & Fede",92132,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
64,"Twerk (con Boro Boro)",MamboLosco,90358,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
65,"MADAME - L'anima (feat. Madame)",Marracash,90071,https://open.spotify.com/track/2wL96n9ToLGhekNTFrPhxj
66,"Mon Fre - feat. Emis Killa",Shiva,89396,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
67,"NO SPIE","FSK SATELLITE",87323,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB
68,"LOVE BANDANA",Ketama126,87022,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
69,"LA PROVA DEL CUOCO","FSK SATELLITE",86599,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
70,"occh1 purpl3 - feat. Marracash","tha Supreme",86210,https://open.spotify.com/track/7gRPkCEa3YMaxET5ZYT7Ni
71,Courmayeur,"DJ Matrix",85186,https://open.spotify.com/track/3ueGWDwh5tMsoKjxJnUFcB
72,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,84340,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
73,"Carillon (with Achille Lauro)",Nahaze,84101,https://open.spotify.com/track/4uRx3SdWG2cNVfRNVPwHDS
74,"CHARLES MANSON (BUON NATALE2) (feat. Lazza)",Salmo,81931,https://open.spotify.com/track/4z6l90HzhLLCd0hWddzbrh
75,"I Nostri Anni","Tommaso Paradiso",81928,https://open.spotify.com/track/6MERAQtSWXt3EFnI6UjXGy
76,"Ride It",Regard,81572,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
77,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,81164,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
78,Muévelo,"Nicky Jam",80922,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
79,m8nstar,"tha Supreme",79847,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd
80,"C'EST LA VIE",TY1,77405,https://open.spotify.com/track/5l93giGtSBNAJUVj8hPygt
81,"Someone You Loved","Lewis Capaldi",77185,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
82,"È sempre bello",Coez,75367,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
83,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,73942,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
84,Circles,"Post Malone",72375,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
85,"Rondini Al Guinzaglio",Ultimo,72337,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
86,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",71805,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
87,"Life Is Good (feat. Drake)",Future,71534,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
88,"Margarita (con Marracash)",Elodie,71404,https://open.spotify.com/track/5qwJZcdG28cLpju2g2Uikc
89,"ch1 5ei te","tha Supreme",71152,https://open.spotify.com/track/0tRj4m46GRFrBS7IsbS0Gk
90,"Vestiti D’Odio (con PSICOLOGI)","Tredici Pietro",70768,https://open.spotify.com/track/3NLE4ioQE8aWxoJjk2IQTC
91,scuol4,"tha Supreme",69949,https://open.spotify.com/track/1V7hvLe3fpZTMoqKLkBDgW
92,"Per due che come noi","Brunori Sas",69532,https://open.spotify.com/track/6JXlccLNpK7F2XFwHuMy23
93,"I Tuoi Particolari",Ultimo,69235,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
94,"MELISSA P","FSK SATELLITE",69183,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
95,"Sei bella come Roma","DANDY TURNER",69144,https://open.spotify.com/track/51MYYyG3fjM3rttqRByqTl
96,Señorita,"Shawn Mendes",68899,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
97,90MIN,Salmo,68764,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
98,"Per Un Milione",Boomdabash,68521,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
99,"Cadiamo insieme",Holden,67531,https://open.spotify.com/track/0EfhJLGrlSW4oqZFECvlmU
100,1990,"Achille Lauro",67256,https://open.spotify.com/track/40vSLe0L3uOrK3tRTw9KYJ
101,"oh 9od - feat. Nayt","tha Supreme",67201,https://open.spotify.com/track/5Qy9jtZdxUnFXmgPp3u5VZ
102,"Ostia Lido",J-AX,66753,https://open.spotify.com/track/4WJ1fu0RntmhYGkP9IWTVL
103,Pianeti,Ultimo,66257,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
104,"bad guy","Billie Eilish",66200,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
105,"MI AMI O NO (feat. Capo Plaza)",Giaime,66184,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
106,"Tuta Black",Paky,65639,https://open.spotify.com/track/7yYegdhi4lwCPPmyROOr4O
107,FIORI,Giaime,64747,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
108,Cenere,Nashley,64044,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
109,Arrogante,Irama,63958,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
110,"Cracovia, Pt. 3","Il Tre",63044,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
111,"no14 - feat. Dani Faiv","tha Supreme",62659,https://open.spotify.com/track/7KksdXBhdufqWDxGxyt4I7
112,"La hit dell'estate",Shade,62639,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
113,"Me Gusta",Shakira,62460,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
114,"CHEYENNE - feat. Charlie Charles","Francesca Michielin",61757,https://open.spotify.com/track/3tSiJqSOzHrp828XhPXkst
115,"Mambo Salentino",Boomdabash,61562,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
116,JAMBO,"Takagi & Ketra",61218,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
117,"Veleno 7",Gemitaiz,60930,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
118,"Ho Fatto Strada","Capo Plaza",60575,https://open.spotify.com/track/28ZiptPMVab1reyfj4hNwt
119,Amici,"Massimo Pericolo",60023,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
120,"Nisciun' (feat. Geolier)","Rocco Hunt",60000,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
121,"Na Na Na",Holden,59931,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
122,Physical,"Dua Lipa",59913,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
123,"Non Scherzare",Paky,59097,https://open.spotify.com/track/1mNVAw1vmiJWYmUiI6TFTv
124,Morado,"J Balvin",58132,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
125,"What If I Told You That I Love You","Ali Gatie",57877,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
126,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",57662,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
127,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,57397,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
128,"Non sto più in zona",Shiva,56523,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij
129,"Settimana Bianca","Il Pagante",56285,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
130,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,56167,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
131,"7 miliardi","Massimo Pericolo",55865,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
132,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,55729,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
133,"I Don't Care (with Justin Bieber)","Ed Sheeran",55591,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
134,"Duemila volte","Marco Mengoni",55412,https://open.spotify.com/track/6IYrpbDnFljm6QSj1KGuZD
135,"Una canzone che non so",Gazzelle,55336,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
136,"APPARTENGO - Il sangue (feat. Massimo Pericolo)",Marracash,54771,https://open.spotify.com/track/2tpfOljBdskx8G331TjRps
137,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",54658,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
138,"Ogni volta","Benji & Fede",54407,https://open.spotify.com/track/0UoL1b1J3UXGITaSKxvQtp
139,Passala,Nayt,54352,https://open.spotify.com/track/2unWzSwKZkWQ4eYf823cEN
140,"Vento sulla luna (feat. Rkomi)",Annalisa,54212,https://open.spotify.com/track/1fxN28h8ytz7g5B4ci0UlE
141,"C'est la vie","Achille Lauro",53863,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
142,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",53412,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
143,"La tua canzone",Coez,53227,https://open.spotify.com/track/4Z43nMEiOiNeDrqu2BN0JD
144,"QUELLI CHE NON PENSANO - Il cervello (feat. Coez)",Marracash,52525,https://open.spotify.com/track/6l1Jnqfu7GAOV4MDgA2bNP
145,"Cascare nei tuoi occhi",Ultimo,52267,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
146,"Ti dedico il silenzio",Ultimo,51979,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
147,Autostima,PSICOLOGI,51942,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
148,Polynesia,Gazzelle,51567,https://open.spotify.com/track/25TCZo7eBtTY9MfijFLvcd
149,"Uno squillo","Capo Plaza",51545,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
150,"48H (feat. Sfera Ebbasta)",Izi,51181,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
151,"pers0na2 - feat. Gemitaiz, Madman","tha Supreme",51006,https://open.spotify.com/track/75UNZ7tjYzsoTMgmpWdzw6
152,China,"Anuel AA",50719,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
153,"CAPI DELLA TRAP (feat. Guè)","FSK SATELLITE",50379,https://open.spotify.com/track/4x67awdGDlWB3eIpQdkzqE
154,"Sole a mezzanotte","Gio Montana",50243,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0
155,"Fuoco e benzina","Emis Killa",49968,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
156,"come fa1","tha Supreme",49935,https://open.spotify.com/track/5tlRHNdTy4la5CuTkbYeQE
157,"Senz E Me",Geolier,49560,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
158,"QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno)",Marracash,49137,https://open.spotify.com/track/39hRcGieqFaKfZ7LN91Vy5
159,Narcos,Geolier,48849,https://open.spotify.com/track/1BdmcsFAODQR4x7eiOuRVf
160,"Piece Of Your Heart",MEDUZA,48630,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
161,"La tua canzone - Recorded at Abbey Road Studios, London",Coez,48602,https://open.spotify.com/track/7HfV7tXzzMlivoXWvjcNh3
162,"HIGHEST IN THE ROOM","Travis Scott",48284,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
163,"Non Abbiamo Età",Luchè,48234,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
164,"Yacht (feat. Luchè)",Geolier,48061,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr
165,"Cometa (feat. Dosseh)",Izi,47899,https://open.spotify.com/track/3jtslodAuHKSHlVYQLRAYu
166,Soldi,Mahmood,47729,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
167,Brivido,Guè,47135,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
168,Lalala,Y2K,46462,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
169,2ollipop,"tha Supreme",46103,https://open.spotify.com/track/5nL0vuUo0oBm26obUe5Ogu
170,"Alone, Pt. II","Alan Walker",46069,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
171,Bandito,"Enzo Dong",45930,https://open.spotify.com/track/0c6mLXIsBWgwAAqkagxY5w
172,Playa,"Baby K",45667,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
173,Chic,Izi,45312,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
174,ARSENICO,AIELLO,45285,https://open.spotify.com/track/242fdwNbwYn2MAnKTD7Xcl
175,Mademoiselle,"Sfera Ebbasta",45071,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
176,"D'estate non vale (feat. Ana Mena)","Fred De Palma",44883,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
177,"Stamm Fort (feat. Sfera Ebbasta)",Luchè,44708,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
178,Vertigini,Tedua,44678,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
179,Domenica,Coez,44419,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
180,"Per sentirmi vivo",Fasma,44325,https://open.spotify.com/track/5U3ln41nbhztweY70Mv5b3
181,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",44080,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
182,"Esagono (feat. Salmo)",Gemitaiz,44036,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y
183,"Buonanotte Amò","Rocco Hunt",43715,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi
184,"Beautiful People (feat. Khalid)","Ed Sheeran",43706,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
185,"Roses - Imanbek Remix","SAINt JHN",43659,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
186,"Rip RMX (feat. Shiva)","Side Baby",43396,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
187,"You should be sad",Halsey,43366,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
188,"Accetto Miracoli","Tiziano Ferro",42905,https://open.spotify.com/track/2dSimaa1gqyr0U0il3gMmd
189,"Il Giro Del Mondo",Alfa,42863,https://open.spotify.com/track/0YQhL2lcgdzO0NN4gny7z9
190,"Testa tra le nuvole, Pt. 1",Alfa,42744,https://open.spotify.com/track/208GsvgqNqRSaJP4ru5pVG
191,"La musica non c'è",Coez,42198,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
192,"Vorrei Dirti","Anto Paga",41793,https://open.spotify.com/track/4zpAnyVfs0EQbD6VSZ6Dgs
193,Wanderlust!,Alfa,41734,https://open.spotify.com/track/0n84KQcjfidLn70aI15niR
194,"Vivere Tutte Le Vite - con Carl Brave",Elisa,41522,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
195,"Sweet but Psycho","Ava Max",41512,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
196,"Domani ci passa",Ludwig,41292,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
197,Shallow,"Lady Gaga",41249,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
198,"Sorriso (Milano Dateo)","Calcutta ",41247,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb
199,"NON SONO MARRA - La pelle (feat. Mahmood)",Marracash,40852,https://open.spotify.com/track/0pl6P6vTEB9pNABaD53SgS
200,Blanco,"J Balvin",40575,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
