,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
100,Thunderclouds,Sia,53663,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
101,Bandita,"Jake La Furia",53564,https://open.spotify.com/track/1AxEMGsutOIbDzZnvj0yaj
102,BEBE,6ix9ine,53103,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
103,"Lucid Dreams","Juice WRLD",51218,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
104,"Bro (feat. Tedua)",Ernia,51157,https://open.spotify.com/track/0muEgLSADRCBEIBzoivkqS
105,Flames,"David Guetta",51133,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
106,"Acqua Calda E Limone (feat. Ernia)",Rkomi,50775,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN
107,changes,XXXTENTACION,50499,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
108,"We Can Do Better","Matt Simons",50036,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
109,"Zero stare sereno",Thegiornalisti,49474,https://open.spotify.com/track/5MCOAQ3gNReN6bZqrg4ZV6
110,"Melody (feat. James Blunt)","Lost Frequencies",49307,https://open.spotify.com/track/5r49JKf2vWBF0CQjZewJ0O
111,"Sogni appesi",Ultimo,48666,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
112,"La Cintura","Alvaro Soler",48011,https://open.spotify.com/track/355kY0VYYf2AUOnUsU56Xq
113,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",46971,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
114,"El Party","Jake La Furia",46114,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
115,"Jocelyn Flores",XXXTENTACION,45895,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
116,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",45841,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
117,Babysitter,Guè,45412,https://open.spotify.com/track/6D7Xdzwg49z8JNZowJc1B2
118,"Non cambierò mai","Capo Plaza",45397,https://open.spotify.com/track/1PB00xFcBdahfUcJIkB8wG
119,"Fumo bianco","Chadia Rodriguez",45091,https://open.spotify.com/track/54ivBWjaiBH5W2fAVYV1k3
120,scuol4,"tha Supreme",44848,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
121,"Veleno 6",MadMan,44628,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
122,Rockstar,"Sfera Ebbasta",44529,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
123,"Serio (feat. Capo Plaza)","Emis Killa",44423,https://open.spotify.com/track/2Cm9pUNjLYpLo2gjIiTBPa
124,"SICKO MODE","Travis Scott",44056,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
125,"Don't Cry (feat. XXXTENTACION)","Lil Wayne",43872,https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne
126,"La stella più fragile dell'universo",Ultimo,43833,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
127,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",43750,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
128,"Giovane fuoriclasse","Capo Plaza",43576,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
129,Paracetamolo,"Calcutta ",43196,https://open.spotify.com/track/4OQ1G3dyVx0SPUzBiWCNat
130,Ipernova,Mr.Rain,42942,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
131,"Malibu (feat. Gemitaiz)","Carl Brave",42798,https://open.spotify.com/track/5S2Bshrq6Bh4zHZoXkUtvf
132,"The Middle",Zedd,42614,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
133,"Bam Bam (feat. Cosculluela & El Micha)",Guè,42061,https://open.spotify.com/track/6MfHDf64Y35vw1JXoOC0Jw
134,"Taste (feat. Offset)",Tyga,41771,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
135,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",41761,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
136,"Parku i Lojrave (feat. Ghali)",Noizy,41614,https://open.spotify.com/track/1k8A2tF882vdIQj0FQwHbr
137,"Pem Pem","Elettra Lamborghini",41487,https://open.spotify.com/track/1xYiaH50bbhvYXLQMmbjpY
138,X,"Nicky Jam",41141,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
139,"Electricity (with Dua Lipa)","Silk City",40619,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
140,"Serpenti A Sonagli","Sfera Ebbasta",40452,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
141,"Allenamento #2","Capo Plaza",40338,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM
142,Crazy,"Lost Frequencies",40245,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
143,"Me Niego (feat. Ozuna & Wisin)",Reik,40230,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
144,IDGAF,"Dua Lipa",39492,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
145,"Cara Italia",Ghali,39249,https://open.spotify.com/track/3atDsUhlUgDlQQrI0XFh7I
146,"Start Again (with Vegas Jones)",OneRepublic,38536,https://open.spotify.com/track/5kITqlHH4ZJXWbczDmvWQB
147,"Hugh Guefner",Guè,38221,https://open.spotify.com/track/5KzavSDoVYWdxH3qGt3dFg
148,"Sobrio (feat. Elodie)",Guè,38220,https://open.spotify.com/track/7H2qxzM4pGKMMrCpStB8yS
149,"Guarda come flexo",MamboLosco,38058,https://open.spotify.com/track/7pNSr2gQMVghpTcZvQUroa
150,"Faccio un casino",Coez,37923,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
151,"Giù da me","Capo Plaza",37701,https://open.spotify.com/track/06VV1e6OgFMG2XSxsnRxxM
152,"Lo Sai Che Ci Penso",Gemitaiz,37350,https://open.spotify.com/track/6qE4ocLpaSUkWYrcpbPN7Z
153,"Sin Pijama","Becky G",37282,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
154,Boss,DrefGold,37272,https://open.spotify.com/track/2kqkUq4JGQh0uTREejMpvv
155,"Tutta la vita",Gazzelle,36903,https://open.spotify.com/track/5vJzJ2DK5ZiGwx6TaMcI95
156,"Irraggiungibile (feat. Federica Carta)",Shade,36748,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
157,"Le luci della città",Coez,36656,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
158,"Next To Me","Imagine Dragons",36422,https://open.spotify.com/track/31VOknKjFrEX47bZXzqcoF
159,Pesto,"Calcutta ",35922,https://open.spotify.com/track/4UHDgfDtSSv9SqyfEFr4sF
160,Ulalala,"Achille Lauro",35745,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz
161,"God's Plan",Drake,35304,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
162,Missili,"Frah Quintale",35135,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
163,"Gli occhi della tigre",Nayt,34981,https://open.spotify.com/track/0eczHniJguffShMNltOqMo
164,"Non sei tu",Gazzelle,34761,https://open.spotify.com/track/4zJL82bt73NiBmFuJncYUb
165,"Casa Mia (feat. Luchè & Capo Plaza)","Noyz Narcos",34697,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc
166,"Bye bye",Annalisa,34691,https://open.spotify.com/track/7hRM2EHbeVZl4fPSK2XxOO
167,"Mala Mía",Maluma,34555,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
168,"Me Dijeron",Ozuna,34396,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
169,"Síguelo Bailando",Ozuna,34383,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
170,"Centro (feat. Coez)",MadMan,34377,https://open.spotify.com/track/6DGl9TtxYTpMFrmZa1mwEz
171,breathin,"Ariana Grande",33805,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
172,Vabbene,"Capo Plaza",33725,https://open.spotify.com/track/5n9Ss9tXZEy5Z18BxYm8KW
173,Nisida,"Capo Plaza",33657,https://open.spotify.com/track/4xQKBnkP60odQCJaEEwB1g
174,Perfect,"Ed Sheeran",33639,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
175,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)","Steve Aoki",33539,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
176,"rockstar (feat. 21 Savage)","Post Malone",33456,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
177,"Paradise Lost",Gemitaiz,33373,https://open.spotify.com/track/1o3hgrxrtzKjsF36oLtook
178,"Like I Do","David Guetta",33037,https://open.spotify.com/track/4aBYzs8RxZMuqyOanNlf8I
179,"Who You Are - Full English Version",Mihail,32564,https://open.spotify.com/track/6BqytANy7ggG3rcIe6CZry
180,Chic,Izi,32510,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
181,Zingarello,Ghali,32345,https://open.spotify.com/track/12tAWUo1yKx0FRuEhYZjxQ
182,"Tran Tran","Sfera Ebbasta",32228,https://open.spotify.com/track/3cGuiySfwJPXqvE15OiEEg
183,"Born To Be Yours",Kygo,32187,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
184,"Shape of You","Ed Sheeran",32109,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
185,"Portami con te",Boomdabash,32069,https://open.spotify.com/track/2S5H2pKuM6lgLC00VVKCZD
186,"Ti dedico il silenzio",Ultimo,31959,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
187,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,31873,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
188,"Milano Bachata",Rkomi,31728,https://open.spotify.com/track/4npeg094qxxH7Fp2aoi04O
189,Love,Thegiornalisti,31706,https://open.spotify.com/track/3NLpX8eUwICPSgGAp5bOGp
190,"DAM 2 (il ritorno)","Il Pagante",31579,https://open.spotify.com/track/33k2G8hREO3QbEkWx3PC6G
191,Dura,"Daddy Yankee",31330,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
192,Killshot,Eminem,30751,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
193,"Chapeau (feat. Frah Quintale)","Carl Brave",30689,https://open.spotify.com/track/4qB5WfP7AzwPzU4OddDm4b
194,1984,Salmo,30313,https://open.spotify.com/track/0OU4v07h5oT26f4zmxzddH
195,"Visiera A Becco","Sfera Ebbasta",30306,https://open.spotify.com/track/4ySxBjhmdnkeFUqhKxW3cY
196,"In My Blood","Shawn Mendes",30256,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
197,"Camel Blu (feat. Giorgio Poi)","Carl Brave",30246,https://open.spotify.com/track/0YdCTQIqZVUUfmqjaM9qvR
198,"La legge del più forte",Tedua,30234,https://open.spotify.com/track/1fHP9qfz4v4df0XiAppzmf
199,Booster,DrefGold,29915,https://open.spotify.com/track/6m1rkw3TQ5xTB0sPbXEF2o
200,FRIENDS,Marshmello,29684,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
