,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
62,"All We Got (feat. KIDDO)","Robin Schulz",71577,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
63,"Il bacio di Klimt","Emanuele Aloia",71491,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
64,"Mille guerre",ARIETE,71361,https://open.spotify.com/track/3CXFLrWD9LoyPbKPTSUkQH
65,"Ferrari (feat. Luciano)","Capo Plaza",69557,https://open.spotify.com/track/6If8wzQDnqS340jeKfRNVk
66,Ridere,"Pinguini Tattici Nucleari",68370,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
67,Goosebumps,HVME,67833,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
68,"Hollywood (feat. Diplo)","Sfera Ebbasta",67380,https://open.spotify.com/track/4CvW0iHAs7yJhbpnJ3NSnS
69,"Blinding Lights","The Weeknd",66774,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
70,"Breaking Me",Topic,66236,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
71,Pochette,"Capo Plaza",65588,https://open.spotify.com/track/5iCQbRIYWvlJYD1cRST0IH
72,Barcellona,Ghali,65499,https://open.spotify.com/track/51zuoAf9f1DNTVmBJHVErg
73,"Spigoli (feat. Mara Sattei & tha Supreme)","Carl Brave",64766,https://open.spotify.com/track/5YPKiDLejR1JhnX6w2lhro
74,Mediterranea,Irama,63685,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq
75,"Una Canzone D'Amore Buttata Via","Vasco Rossi",62899,https://open.spotify.com/track/3hV8uIYz5D5orhpgqixZHj
76,"Therefore I Am","Billie Eilish",62647,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
77,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,61240,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
78,"TATUAGGI (feat. ARIETE)",PSICOLOGI,61214,https://open.spotify.com/track/15WIkk29b7NqOK2poTRnOU
79,"Ultimo Banco","Capo Plaza",60938,https://open.spotify.com/track/1ze5en56wmbhb7hsiJMXXa
80,"Te lo prometto","Il Tre",60566,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV
81,Dimmi,"Esa Abrate",60548,https://open.spotify.com/track/2YSjPPZDGyh0cdKuDD1OJo
82,"Fiori di Chernobyl",Mr.Rain,57376,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
83,Snowman,Sia,57036,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
84,"Cuore Nero - prod. Frenetik&Orang3",Blind,56937,https://open.spotify.com/track/1MGReaXx6mzqSzOpeyhbHD
85,Afterglow,"Ed Sheeran",56639,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
86,"Prisoner (feat. Dua Lipa)","Miley Cyrus",56542,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
87,Crepe,Irama,56501,https://open.spotify.com/track/6L671UzJPyAzbHEhaNhDUJ
88,Dynamite,BTS,56478,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
89,Golden,"Harry Styles",56021,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
90,"What You Know Bout Love","Pop Smoke",55798,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
91,"Motel (feat. Geolier)","Peppe Soks",54176,https://open.spotify.com/track/7DMIzd4ZnSRDWENL414l6J
92,Baby,"Baby Gang",53829,https://open.spotify.com/track/4kCFIyztq00qD0ChK7Uamc
93,"La storia infinita","Pinguini Tattici Nucleari",53282,https://open.spotify.com/track/2r1SRt8bhtR6a9bMRR0AgV
94,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",52655,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
95,"Mondo Di Fango",Gemitaiz,52363,https://open.spotify.com/track/3rR90ytwXhFCGXjbDzN7HI
96,"CRUDELIA - I nervi",Marracash,52177,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
97,"X 1 MEX (feat. Dani Faiv)","BLOODY VINYL",51914,https://open.spotify.com/track/5gouWBHeO3hLhCUr9gSvV5
98,"22 settembre",Ultimo,51836,https://open.spotify.com/track/15RRpHBNzv0gvjIry4jyOs
99,Tevez,"Capo Plaza",51774,https://open.spotify.com/track/2MSEQlNIJrLNBLfazVnJ40
100,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",51576,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
101,"Per sentirmi vivo",Fasma,51496,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
102,"Abracadabra (feat. Future)","Sfera Ebbasta",51364,https://open.spotify.com/track/0lSVjlxmAMSJGFSjVB1FtU
103,"Watermelon Sugar","Harry Styles",51048,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
104,Successo,"Capo Plaza",50797,https://open.spotify.com/track/4xSrxjs4sqYM49JfOs7RmX
105,"WITHOUT YOU","The Kid LAROI",48617,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
106,"Scrivile Scemo","Pinguini Tattici Nucleari",48386,https://open.spotify.com/track/71r3UlkV7sWvUYjas5paqi
107,"BIMBI PER STRADA (CHILDREN)",Fedez,48033,https://open.spotify.com/track/6KF78W66DcQ9m5YqR0r5Ig
108,Motorola,Morad,48029,https://open.spotify.com/track/3XkPX66UVP2FhtnvJBzpl1
109,"Levitating (feat. DaBaby)","Dua Lipa",47906,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
110,"Good Times",Ghali,47675,https://open.spotify.com/track/3vgclHni3T3qu7ZXz8idsk
111,Male,"Sfera Ebbasta",47480,https://open.spotify.com/track/5BxBGvLJdwBBjCYJRdezxM
112,"Paloma (feat. Anitta)","Fred De Palma",46521,https://open.spotify.com/track/0HFkCSXRTUHCYJ148PdD0v
113,Louboutin,"Vale pain",46455,https://open.spotify.com/track/0NCgpiamuQYo4Jy6AbT5jV
114,"Let's Love","David Guetta",46351,https://open.spotify.com/track/6lhZLbb0czULpjb2kFryPS
115,"Someone You Loved","Lewis Capaldi",46226,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
116,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,46077,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
117,Famoso,"Sfera Ebbasta",45823,https://open.spotify.com/track/57pRUe152ADvLINx0or1m8
118,Streets,"Doja Cat",45001,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
119,"Macarena (feat. Offset)","Sfera Ebbasta",44936,https://open.spotify.com/track/1uPPyvMOaaVLnVcwD1Sp0d
120,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",44920,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
121,"IL MIO AMICO (feat. Fabri Fibra)",Madame,44605,https://open.spotify.com/track/3N3W8ZX1bFJsiI8VJmdMbT
122,"blun7 a swishland","tha Supreme",44393,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
123,"Bimbi Soldato","Baby Gang",44344,https://open.spotify.com/track/0vIRBxBzL7ejCluhb6ec2Z
124,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)","Achille Lauro",43540,https://open.spotify.com/track/5i12eplaUT5pPE5iC6B2FZ
125,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,43458,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
126,"Astronaut In The Ocean","Masked Wolf",43431,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
127,"ALYX (feat. Capo Plaza)",Lazza,43208,https://open.spotify.com/track/5ifarM7jfplX1EqkqMHlDq
128,"L'ultima volta - feat. Massimo Pericolo","Emis Killa",41920,https://open.spotify.com/track/3rOw9WmYFCRLHTRcbOjhUl
129,Capo,Geolier,41650,https://open.spotify.com/track/7A9lnmpkWR2tPkcPWGbMqo
130,"Dorado (feat. Sfera Ebbasta & Feid)",Mahmood,41577,https://open.spotify.com/track/1kI7mZAziaRfBeAOraRW1i
131,"Una volta ancora (feat. Ana Mena)","Fred De Palma",41466,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
132,F.N,"Lil Tjay",41319,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
133,"Pastello Bianco","Pinguini Tattici Nucleari",41248,https://open.spotify.com/track/0bKDQionn4VKcgNKbs4SWX
134,"MACHETE SATELLITE (feat. Salmo, Taxi B & Greg Willen)","BLOODY VINYL",41191,https://open.spotify.com/track/3CHiuPXn9ufDJhVy1xI4Jf
135,"Ladro Di Fiori",BLANCO,41085,https://open.spotify.com/track/2vsxduDEhjLTFcxd0hSVv5
136,goosebumps,"Travis Scott",41063,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
137,"Giovani Re","Sfera Ebbasta",40831,https://open.spotify.com/track/4TBp0V4Slb8emBDN8PWU3j
138,Ricordami,"Tommaso Paradiso",40742,https://open.spotify.com/track/6Vw7SyOg1BcWvGpyPzWgEa
139,"Cella 2","Baby Gang",40198,https://open.spotify.com/track/2LmVlMGBKvJSjzGs0zmjEX
140,"0ffline (feat. bbno$)","tha Supreme",39803,https://open.spotify.com/track/6ZWsKJdmoYu1oFJbzCmtK9
141,"Ringo Starr","Pinguini Tattici Nucleari",39265,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
142,"Sweater Weather","The Neighbourhood",38907,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
143,"Savage Love (Laxed - Siren Beat)","Jawsh 685",38728,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
144,"HIGHEST IN THE ROOM","Travis Scott",38714,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
145,7+3,Ultimo,38646,https://open.spotify.com/track/6WEyOmkv1I4PcYkfkHWjCE
146,Scusa,Gazzelle,38618,https://open.spotify.com/track/6Nrk9XnXq7Gfjy4vGmkrMq
147,Karaoke,Boomdabash,38574,https://open.spotify.com/track/0D4GpOPInKiPxEfQMchu4p
148,"Roses - Imanbek Remix","SAINt JHN",38532,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
149,"Polvere (feat. Capo Plaza)",Tedua,38423,https://open.spotify.com/track/0ZzXPo0gS5h718w7WErG44
150,Dior,"Pop Smoke",38345,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
151,"Parli Parli (feat. Elodie)","Carl Brave",38185,https://open.spotify.com/track/3L2VEqfOzCBAfhfR0Q14SQ
152,"Ti Levo Le Collane (feat. Paky)",Guè,38137,https://open.spotify.com/track/48NEryJWd2W3T6V6yKHzz6
153,Pillole,ARIETE,37615,https://open.spotify.com/track/02awCaNU1SgRt1ol80wRDP
154,Brivido,Guè,37306,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
155,"WEEKEND (feat. Lazza, Madame & Massimo Pericolo)","BLOODY VINYL",37167,https://open.spotify.com/track/1FVZhwZiab6cEAxAOS9j5v
156,"fuck 3x","tha Supreme",36843,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
157,positions,"Ariana Grande",36762,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
158,"BRAVI A CADERE - I polmoni",Marracash,36394,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
159,Chiasso,Random,36298,https://open.spotify.com/track/76B3Xb8EqIY4NJF5xoNrCH
160,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",36288,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y
161,Autostop,Shade,36133,https://open.spotify.com/track/5ZgeeXOHGYUn0K3kuICyw9
162,"Sono un bravo ragazzo un po' fuori di testa",Random,35962,https://open.spotify.com/track/5EXLYWZGnmYC01H53WUAhi
163,Chic,Izi,35809,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
164,"you broke me first","Tate McRae",35646,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
165,"TesTa TrA Le NuVoLE, pT. 2 – prod. Yanomi",Alfa,35627,https://open.spotify.com/track/04UtYEP1Jc0GRxbvH1B6Nk
166,"Piccola Stella",Ultimo,35404,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
167,"ELEGANTE (feat. Sfera Ebbasta)",DrefGold,35376,https://open.spotify.com/track/7qADAhkEs9vv3ll4hP8ybC
168,HOLIDAY,"Lil Nas X",35262,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
169,Lacri-ma,Gazzelle,35025,https://open.spotify.com/track/0N6QZADGv1zv3JbVIX6ctx
170,"SBALLO SHALLO - feat. Salmo","Vegas Jones",35020,https://open.spotify.com/track/2vGrTgyxyIpjg8ziukBiDf
171,"Parole a caso",Deddy,34957,https://open.spotify.com/track/1S88jwQuPMftorkTheA5gF
172,"Before You Go","Lewis Capaldi",34916,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
173,MAMACITA,"Black Eyed Peas",34869,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
174,"Due ali","Frah Quintale",34709,https://open.spotify.com/track/4GF6LAJOxoKJO2zwXIb2gY
175,"Cin Cin",Alfa,34534,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
176,Lovefool,twocolors,34446,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
177,"Non mi basta più (feat. Chiara Ferragni)","Baby K",34358,https://open.spotify.com/track/5ZUeBvBEH8hpdLMW3yCmHb
178,"Dance Monkey","Tones And I",33999,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
179,"TELEPHONE (feat. Capo Plaza & Sick Luke)","BLOODY VINYL",33840,https://open.spotify.com/track/0ejf33zIXZlhUnCKRMWx6q
180,"Jocelyn Flores",XXXTENTACION,33731,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
181,"Adesso Mi Diverto",Ludwig,33556,https://open.spotify.com/track/1IsipXGMBN0OrUIUvYNsXv
182,Guaranà,Elodie,33523,https://open.spotify.com/track/1KXpcoggYmNTPCRXIz2m9Z
183,"Ride It",Regard,33476,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
184,Girasoli,"Emanuele Aloia",33467,https://open.spotify.com/track/3lumKk7Mrt6KhFDZURTv0t
185,"SLIME (feat. Rondodasosa)",Lazza,33351,https://open.spotify.com/track/13Iu4OXlnP5vUQ0rgXR6e3
186,Shangai,"Carl Brave",33240,https://open.spotify.com/track/2Tnb3luV5Rc4DYO8Muckcr
187,"Cracovia, Pt. 3","Il Tre",32912,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
188,"Ciclone (feat. Elodie, Mariah, Gipsy Kings, Nicolás Reyes, Tonino Baliardo)","Takagi & Ketra",32894,https://open.spotify.com/track/2YGqtxaGdML9aM5jCwgRw9
189,"Resta Cu Me - feat. Ketama126","Nicola Siciliano",32846,https://open.spotify.com/track/6rmf2cJ9HM4kZpnKzpdm1e
190,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,32641,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
191,"Lo Sai",Tedua,32297,https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR
192,Shallow,"Lady Gaga",32108,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
193,"Fai rumore",Diodato,32072,https://open.spotify.com/track/5fQdJRMCHmIlYRC7s3y5GR
194,"In Your Eyes","The Weeknd",32051,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
195,"È sempre bello",Coez,31948,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
196,"Entre Tú y Yo","Chema Rivas",31941,https://open.spotify.com/track/1CGhHQZF487xpWITQW1bam
197,"Blue Bandana",Skinny,31916,https://open.spotify.com/track/55Soh2lcLeN0ysLou2P7XP
198,"WAP (feat. Megan Thee Stallion)","Cardi B",31785,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
199,"Goosebumps - Remix","Travis Scott",31728,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
200,Anyone,"Justin Bieber",31721,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
