,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
94,"Il Passo (feat. Samurai Jay)",MamboLosco,54376,https://open.spotify.com/track/5DeyCr1ZPOLBYFwHOqn6Lv
95,"È sempre bello",Coez,53928,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
96,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,53878,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
97,"Chicago Freestyle (feat. Giveon)",Drake,53696,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
98,"Say So","Doja Cat",53643,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
99,OGNT,"Sfera Ebbasta",53450,https://open.spotify.com/track/1HzOwDZ4rZjsPd7laOPA0a
100,"Ostia Lido",J-AX,52990,https://open.spotify.com/track/4WJ1fu0RntmhYGkP9IWTVL
101,SCACCIACANI,Ketama126,52931,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
102,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",52718,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
103,"Soldi in Nero - feat. Sfera Ebbasta",Shiva,51717,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7
104,Supalonely,BENEE,51713,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
105,Arrogante,Irama,51625,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
106,"Me ne frego","Achille Lauro",51548,https://open.spotify.com/track/1MF3gav7PNaNkv7ohlBKBD
107,"Lose Control",MEDUZA,51526,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
108,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,51333,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
109,Bossoli,Shiva,50922,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
110,"Margarita (con Marracash)",Elodie,50584,https://open.spotify.com/track/0nuoIoKRckjudWUPWezzz6
111,Autostima,PSICOLOGI,49324,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
112,"Polo nord - C+N Progressive Mix","Massimo Pericolo",49074,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
113,"Mon Fre - feat. Emis Killa",Shiva,49051,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
114,"Per Un Milione",Boomdabash,48973,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
115,Barrio,Mahmood,48918,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
116,"Be Kind (with Halsey)",Marshmello,48685,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
117,"Algoritmo (feat. Shaggy) (with Don Joe)","Willie Peyote",47788,https://open.spotify.com/track/0k7d6ITobMVmfou8NdQfNC
118,Playa,"Baby K",47714,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
119,"Sei bella come Roma","DANDY TURNER",47303,https://open.spotify.com/track/51MYYyG3fjM3rttqRByqTl
120,"m12ano - feat. Mara Sattei","tha Supreme",46962,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
121,"Godzilla (feat. Juice WRLD)",Eminem,46828,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
122,Astronomia,Vicetone,46791,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
123,Señorita,"Shawn Mendes",46536,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
124,"Deep Pockets",Drake,46442,https://open.spotify.com/track/3IvMYBE7A3c7to1aEcfFJk
125,"sentimi (prod. Crookers & Bias)",Madame,46438,https://open.spotify.com/track/6NaAEcuUgvPSuhpdOZrlGQ
126,"Ride It",Regard,46375,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
127,"Magnifico difetto","Benji & Fede",46303,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J
128,ENFASI,Sierra,46115,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6
129,90MIN,Salmo,45621,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
130,"RAP SHIT (feat. tha Supreme & Gemitaiz) - prod. STABBER",Nitro,45469,https://open.spotify.com/track/2Fbj0y0HEUKCZkUsI71PUx
131,"Alone, Pt. II","Alan Walker",44990,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
132,"UNA FAVOLA",Zoda,44959,https://open.spotify.com/track/0RHfoNu48a4zLXW9AS609n
133,"GANG (feat. Geolier)","Samurai Jay",44412,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
134,Rossetto,Random,44325,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
135,"Break My Heart","Dua Lipa",43994,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
136,Cenere,Nashley,43941,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
137,D4L,Future,43907,https://open.spotify.com/track/5fHrHoJKfCgBd35zwIBmUK
138,Memories,"Maroon 5",43905,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
139,"MALA SANTA","Becky G",43661,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
140,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,43426,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
141,"I Don't Care (with Justin Bieber)","Ed Sheeran",43364,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
142,"When To Say When",Drake,43062,https://open.spotify.com/track/5TCBWmEBrin7etRa4Lswr1
143,"Desires (with Future)",Drake,42813,https://open.spotify.com/track/7eYAHC0RbBF9eaqWzT34Aq
144,"Not You Too (feat. Chris Brown)",Drake,42804,https://open.spotify.com/track/3Q4gttWQ6hxqWOa3tHoTNi
145,"Scale Mobili (feat. CoCo)","Peppe Soks",42696,https://open.spotify.com/track/1STjZJ5rwDYE6bFdZUgHMh
146,Candy,VillaBanks,42480,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
147,"Me Gusta",Shakira,42324,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
148,OPS,Mr.Rain,42307,https://open.spotify.com/track/4D2snxPPfeYhKeZnGlYioU
149,Circles,"Post Malone",42161,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
150,"Regina Coeli","Carl Brave",41949,https://open.spotify.com/track/5Ajd1Pr5GkoBbdC1D43ysH
151,"MADAME - L'anima (feat. Madame)",Marracash,41727,https://open.spotify.com/track/3go5ZuMoFTKl5ugai8nAKi
152,22:22,Ghali,41572,https://open.spotify.com/track/73hTfGHBSYC8iI6He1optV
153,"El Efecto","Rauw Alejandro",41491,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
154,"LOVE BANDANA",Ketama126,41486,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
155,Muévelo,"Nicky Jam",41163,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
156,m8nstar,"tha Supreme",41154,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd
157,"I Tuoi Particolari",Ultimo,41153,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
158,"Rondini Al Guinzaglio",Ultimo,41152,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
159,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,41057,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
160,"Supercalifragili (feat. Annalisa & Luca Di Stefano)",J-AX,40854,https://open.spotify.com/track/6ExLQlakJDGUxN5O567dAt
161,Pianeti,Ultimo,40714,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
162,Ridere,"Pinguini Tattici Nucleari",40393,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
163,"bad guy","Billie Eilish",40093,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
164,"Chance (feat. Capo Plaza)",Shiva,40076,https://open.spotify.com/track/7CQwJNaHvxUPye0X7bTh7g
165,"On Gang","Thelonious B.",40069,https://open.spotify.com/track/4NR1cjgeRzp0KSTwqiJfWj
166,"Veleno 7",Gemitaiz,40065,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
167,"Don't Call Me Up",Mabel,40028,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
168,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,39870,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
169,Rozzi,Paky,39812,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
170,"Il tuo profumo","Fred De Palma",39742,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
171,"Intentions (feat. Quavo)","Justin Bieber",39495,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
172,"In Your Eyes","The Weeknd",39406,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
173,Chic,Izi,39326,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
174,Righteous,"Juice WRLD",39183,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
175,Shallow,"Lady Gaga",38827,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
176,Numb,Dotan,38761,https://open.spotify.com/track/2jmsqMQdKUfT95At7WcrNQ
177,"Breaking Me",Topic,38555,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
178,"D'estate non vale (feat. Ana Mena)","Fred De Palma",38131,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
179,"Life Is Good (feat. Drake)",Future,38022,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
180,"Uno squillo","Capo Plaza",37923,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
181,"ily (i love you baby) (feat. Emilee)","Surf Mesa",37905,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
182,POLKA,"Rosa Chemical",37892,https://open.spotify.com/track/20jG7WodtS52iOnWyGE1l4
183,"sw1n6o - feat. Salmo","tha Supreme",37708,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO
184,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,37677,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
185,"Twerk (con Boro Boro)",MamboLosco,37485,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
186,"Calma - Remix","Pedro Capó",37389,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
187,"All Around The World (La La La)",R3HAB,37237,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
188,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",37068,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
189,"Time Flies",Drake,36895,https://open.spotify.com/track/5H4mXWKcicuLKDn4Jy0sK7
190,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,36650,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
191,"Sole a mezzanotte","Gio Montana",36511,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0
192,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,36273,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
193,"La Mia Hit (feat. Max Pezzali)",J-AX,35841,https://open.spotify.com/track/4bMfWDvKPCFQ2df7Qf2UTs
194,"oh 9od - feat. Nayt","tha Supreme",35462,https://open.spotify.com/track/5Qy9jtZdxUnFXmgPp3u5VZ
195,China,"Anuel AA",35281,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
196,"C'est la vie","Achille Lauro",35189,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
197,baby,Madame,35180,https://open.spotify.com/track/4EMLX3YmqnVNgajJ99I3gX
198,"La musica non c'è",Coez,35122,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
199,FIORI,Giaime,35072,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
200,"I Nostri Anni","Tommaso Paradiso",35050,https://open.spotify.com/track/6MERAQtSWXt3EFnI6UjXGy
