,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
96,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",64896,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
97,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,64684,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
98,"Cose Che Capitano",Rkomi,64615,https://open.spotify.com/track/0fZtVw0DKaEK0xNPPMHG60
99,"La musica non c'è",Coez,64472,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
100,"Ninna nanna",Coez,63217,https://open.spotify.com/track/1DEkzZGs3CStU4SQMZJxZR
101,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",61796,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
102,"Contra La Pared","Sean Paul",61758,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
103,"Poesia senza veli",Ultimo,61746,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
104,Malibu,"Vegas Jones",60031,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
105,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",59939,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
106,"Rolls Royce (feat. Boss Doms & Frenetik&Orang3)","Achille Lauro",59188,https://open.spotify.com/track/68IBz8C8oFUIVC4Xgf0f0g
107,PERDONAMI,Salmo,58738,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
108,BINGO,MamboLosco,58577,https://open.spotify.com/track/2fXOb3Dr8di7hbcKFbYNPt
109,Thotiana,Blueface,58271,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
110,"Sempre In Due","Carl Brave x Franco126",57839,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
111,"Box Logo (feat. Fabri Fibra)",Lazza,57369,https://open.spotify.com/track/62HMQx6P4BOuHCjbyldghK
112,"when the party's over","Billie Eilish",57025,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
113,"Dancing With A Stranger (with Normani)","Sam Smith",56910,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
114,"Guarda Come Flexo 2",MamboLosco,56860,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k
115,"all the good girls go to hell","Billie Eilish",55029,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
116,"Pa Mí - Remix",Dalex,54450,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
117,Cenere,Nashley,53240,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
118,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",53182,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
119,"Bling Bling (Oro)",Guè,53005,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
120,"Bella e rovinata",Irama,52830,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B
121,"Brutti sogni",Nayt,52399,https://open.spotify.com/track/3uRsF8kteU4tahegykQL73
122,"Morto Mai",Lazza,52293,https://open.spotify.com/track/2Ri0436JKFUsd3B3xa2jCe
123,"SPARARE ALLA LUNA (feat. Coez)",Salmo,52071,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1
124,"Ella Quiere Beber - Remix","Anuel AA",51731,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
125,"you should see me in a crown","Billie Eilish",51657,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
126,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,51624,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
127,"Ngopp'A Luna","Rocco Hunt",51416,https://open.spotify.com/track/5290vWQUgvvVu9TtFRSSjw
128,"Il ballo delle incertezze",Ultimo,51288,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
129,"D'estate non vale (feat. Ana Mena)","Fred De Palma",51283,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
130,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",51168,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
131,"Habitué - Italian Remix",Dosseh,50948,https://open.spotify.com/track/3z50RSsxr4gvmTu8MXmoKv
132,Sopra,Gazzelle,50384,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO
133,"Bohemian Rhapsody - Remastered 2011",Queen,50187,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
134,NewJeans,"Capo Plaza",50121,https://open.spotify.com/track/1C8KgGduDWKvwbFiqARcFq
135,"Someone You Loved","Lewis Capaldi",50112,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
136,"Veleno 6",MadMan,50047,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
137,"Iside (feat. Luchè)",Lazza,49671,https://open.spotify.com/track/6BNMAb82xLiPv1ZngMQOBK
138,"Giuro Che (feat. Priestess & Quentin40)",Gemitaiz,49631,https://open.spotify.com/track/0Pi8hOfhyPYQOg8PL6tcT9
139,xanny,"Billie Eilish",49485,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
140,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,49384,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
141,"La mia voce",Nayt,49377,https://open.spotify.com/track/6tgQxjeSlrP4J6jjYfjb7R
142,"In My Mind",Dynoro,49373,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
143,"HO PAURA DI USCIRE",Salmo,49024,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi
144,"Money Rain","Boro Boro",48854,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
145,"Here With Me",Marshmello,48749,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
146,Botti,Quentin40,48727,https://open.spotify.com/track/45hElNMDfM5GqwWZpLpUYb
147,"Old Town Road","Lil Nas X",48655,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
148,"Nuovi Jeans",Nashley,48582,https://open.spotify.com/track/0N1pKkjhVwKZWFLF47R1tv
149,"Fame (feat. Madman)",Nayt,48281,https://open.spotify.com/track/5Jny3m9XarSYHvxCldiYdE
150,"Esclavo de Tus Besos","Manuel Turizo",48253,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
151,"Without Me",Halsey,48033,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
152,"Troppi sguardi","DANDY TURNER",47934,https://open.spotify.com/track/0ILoH9NjrtEXZVaVtcvc6l
153,"La fine del mondo",Anastasio,47891,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB
154,"Cosa ti aspetti da me","Loredana Bertè",47684,https://open.spotify.com/track/0zTTbiHlCRzrA5O9F6Vnem
155,"Trap Phone (feat. Capo Plaza)",Guè,47211,https://open.spotify.com/track/4dcMymOM4uDaH0NrwdktgN
156,Rollercoaster,"Emis Killa",47166,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
157,"Cazal (feat. Izi)",Lazza,46615,https://open.spotify.com/track/1f2HUukV14tz4cBtqpYJBb
158,"Le luci della città",Coez,46396,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
159,"Allenamento #2","Capo Plaza",45805,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
160,Chic,Izi,45337,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
161,Popstar,"Sfera Ebbasta",45100,https://open.spotify.com/track/1fIuF52zouQWN13q3X9FHk
162,"Vaina Loca",Ozuna,44497,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
163,"my strange addiction","Billie Eilish",44028,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
164,Devuelveme,Ozuna,43949,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7
165,"New York",Thegiornalisti,43822,https://open.spotify.com/track/1nhEQjgj0NrtAoDuFEhMEL
166,"Te Boté - Remix","Nio Garcia",43677,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
167,"AK77 (feat. Salmo & Slait)","Linea 77",43507,https://open.spotify.com/track/4cmPlzGbGNeUEg4Hflljvp
168,"Re Mida",Lazza,43223,https://open.spotify.com/track/7fnHSgIITveyrYBAA1sxKR
169,"Sogni appesi",Ultimo,42956,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
170,"Questa nostra stupida canzone d'amore",Thegiornalisti,42948,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3
171,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,42850,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
172,"Giovane fuoriclasse","Capo Plaza",42587,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
173,Nera,Irama,42492,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
174,666GAP,Quentin40,42460,https://open.spotify.com/track/7sBZKHE9WPR0reNbXO9sQ2
175,"We Can Do Better","Matt Simons",42460,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
176,"Scusa ma",Quentin40,42368,https://open.spotify.com/track/2IitLxiGUjYQLevNJVBIkj
177,"TVTB (feat. Dark Polo Gang)",Fedez,42341,https://open.spotify.com/track/3J1ZGGnDdhfAN3z4qRRonq
178,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",42050,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi
179,"Peace & Love","Charlie Charles",41328,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
180,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",41089,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
181,"Acqua Calda E Limone (feat. Ernia)",Rkomi,40723,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN
182,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,40190,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
183,"Bella Giornata (prod. Dogslife, Mago del blocco) (feat. Dogslife & Mago del Blocco)","OG Eastbull",40145,https://open.spotify.com/track/76xea5TfeyVu8c4dGWpFD2
184,"RICCHI E MORTI",Salmo,39813,https://open.spotify.com/track/2sCkQ5AoGNKy0urYd2E3BT
185,"La stella più fragile dell'universo",Ultimo,39648,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
186,R8,MadMan,39627,https://open.spotify.com/track/1Z5y1PBVbvBdl98UPybxdb
187,"Casa Mia (feat. Luchè & Capo Plaza)","Noyz Narcos",39308,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc
188,"Faccio un casino",Coez,39185,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
189,"Felicità puttana",Thegiornalisti,39182,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
190,"Certe donne brillano",Ligabue,39079,https://open.spotify.com/track/6epYb6nGbLHllNcXodSmm7
191,ilomilo,"Billie Eilish",38745,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
192,"Torna Da Me",Luchè,38659,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
193,"PELLE D'OCA","Vegas Jones",38564,https://open.spotify.com/track/3SjNwo6aHnvKx8yeSXxTmT
194,"Fateme Cantà",Ultimo,38474,https://open.spotify.com/track/5GjGs4VemQDxf9ezVFhT19
195,Brivido,Guè,38399,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
196,"Borsello (feat. Sfera Ebbasta & DrefGold)",Guè,38247,https://open.spotify.com/track/31wSmTMwl9CIr1RQds2Tvy
197,Natural,"Imagine Dragons",38007,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
198,"Zero stare sereno",Thegiornalisti,37818,https://open.spotify.com/track/5MCOAQ3gNReN6bZqrg4ZV6
199,Pablo,Rvssian,37738,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
200,"Nonno Hollywood","Enrico Nigiotti",37666,https://open.spotify.com/track/0MzRAGZ08ejMYriMw29Roz
