,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
49,MAKUMBA,Noemi,163354,https://open.spotify.com/track/2opRyiaqpnQCH0jfCY9Wjd
50,"LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO)",MACE,158388,https://open.spotify.com/track/1uXJYnCsXy2v50y0fDEEiV
51,"Heat Waves","Glass Animals",158017,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
52,"Figli Di Puttana",BLANCO,156528,https://open.spotify.com/track/6LcCFhsX2QjDD1lILjdBnv
53,"ONLYFANS (feat. MamboLosco)",Slings,154708,https://open.spotify.com/track/1FAhWNoesPUUfBSl8fSe4L
54,"Drippin' in Milano",ANNA,152429,https://open.spotify.com/track/1TrjxEcRPHvaLF3saKCSs4
55,Afrodite,BLANCO,150123,https://open.spotify.com/track/5AfqbfOmAdHHxckT0bkAlz
56,"Ma stasera","Marco Mengoni",148721,https://open.spotify.com/track/0k6Ru4EOidm7czaSvDjTX1
57,"SHAWTY (feat. Sacky)",Rondodasosa,143240,https://open.spotify.com/track/6yX3lSkO4F3FKx5wDJi4J0
58,"Un bacio all'improvviso","Rocco Hunt",143138,https://open.spotify.com/track/4iMigesJsEKt8JczIwUrBO
59,Loco,"Justin Quiles",142302,https://open.spotify.com/track/6b2HYgqcK9mvktt4GxAu72
60,"I WANNA BE YOUR SLAVE",Måneskin,140885,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
61,"raggi gamma",sangiovanni,132700,https://open.spotify.com/track/6UEPZv9ZGcoZRxnkCq5C2p
62,"Never Going Home",Kungs,131292,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
63,STUPIDO,"Massimo Pericolo",128646,https://open.spotify.com/track/6HVRRlc2sBlkcKEkhlsp86
64,"In Da Getto","J Balvin",127173,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
65,Beggin',Måneskin,122734,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
66,"10 RAGAZZE (con ERNIA)",Rkomi,118594,https://open.spotify.com/track/4rstEjIOddR5CuzzLv2bhS
67,Woman,"Doja Cat",118302,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
68,"Melodia proibita",Irama,115764,https://open.spotify.com/track/3WZ0y6ycgr5PpOeygirDvu
69,"Tuttecose (feat. Mara Sattei)",Gazzelle,115618,https://open.spotify.com/track/6KLjClrXcuXiX4PWGHtmDk
70,David,BLANCO,112930,https://open.spotify.com/track/5ywyHzNUe5Jc1qg44fio5x
71,"Ferma A Guardare (feat. Pinguini Tattici Nucleari)",Ernia,112901,https://open.spotify.com/track/1eDC4NiUYgQSKpKDIvXxi4
72,"love nwantiti (ah ah ah)",CKay,109324,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
73,"Don't Go Yet","Camila Cabello",107309,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
74,Shivers,"Ed Sheeran",106314,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
75,Thunder,"Gabry Ponte",105186,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
76,"Movimento lento (feat. Federico Rossi)",Annalisa,103819,https://open.spotify.com/track/3H6wIwh1C3GVJI0LaWQF7P
77,"Giovane e triste",Nashley,102287,https://open.spotify.com/track/56WecW5HnWstqg0GvhseEP
78,"Magari no","Tommaso Paradiso",101080,https://open.spotify.com/track/20PzhsnRtXAZZv5EymhQsZ
79,"Fuori è notte","Il Tre",100893,https://open.spotify.com/track/0gbl0gHhh40FudCySvWJNR
80,"My Universe",Coldplay,100881,https://open.spotify.com/track/3FeVmId7tL5YN8B7R3imoM
81,"Open Bar","Il Pagante",98790,https://open.spotify.com/track/3EyZw5sCXxOkE8EWsOIkB1
82,"MONTERO (Call Me By Your Name)","Lil Nas X",97384,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
83,Ridere,"Pinguini Tattici Nucleari",96324,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
84,"Balaclava (feat. Capo Plaza)","Tony Effe",94087,https://open.spotify.com/track/5yG2Z6SiaYbDy04enXnkMS
85,"Un altro ballo (feat. Anitta)","Fred De Palma",91736,https://open.spotify.com/track/0pmtvLQaPHx6nqZmi2KDbr
86,"THATS WHAT I WANT","Lil Nas X",90822,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
87,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,89618,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
88,"Way 2 Sexy (with Future & Young Thug)",Drake,87740,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
89,"Mohicani (feat. Baby K)",Boomdabash,87510,https://open.spotify.com/track/5Wml9i3afqwcm8UNDD1GXw
90,Pistolero,"Elettra Lamborghini",86392,https://open.spotify.com/track/6Y3E68GAhdvbJramkIOKJK
91,"Non è mai troppo tardi","Federico Rossi",84660,https://open.spotify.com/track/0tsYxB1pizmaX2jEd5XVar
92,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",82270,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
93,"Qué Más Pues?","J Balvin",82108,https://open.spotify.com/track/6D2TCm4nf5nxAcdGJ7w3QP
94,"ZITTI E BUONI",Måneskin,81834,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
95,"Quanto ti vorrei",chiello,81571,https://open.spotify.com/track/1AC9rHDPQC3QoC3iYPeSEI
96,Loca,"Aka 7even",81522,https://open.spotify.com/track/6uS2uan3JwpHko4E8Bg0UR
97,"Chello Che Vuó (feat. Geolier)","Lele Blade",81122,https://open.spotify.com/track/6sDPfKayq1ESoRhJpRHG77
98,"Ti raggiungerò","Fred De Palma",80249,https://open.spotify.com/track/3cqu5fPwdsXZHIRpDeXPoh
99,"Ricordarmi di scordarti",Mida,80219,https://open.spotify.com/track/7HfIA6XWVZWsLC7SSBdavy
100,Destri,Gazzelle,79815,https://open.spotify.com/track/53LX6p75hOcCtAelMDyB8B
101,Superclassico,Ernia,75826,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
102,Run,OneRepublic,75723,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
103,"Fendi belt",Shiva,75559,https://open.spotify.com/track/3mYQaVTYv6suVMD1MjPBlR
104,"Yo No Sé",Rvfv,74585,https://open.spotify.com/track/43ic0un1f9Nak0ZCQgvKjY
105,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,74104,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
106,"CI SARÒ",Alfa,73635,https://open.spotify.com/track/1NsIhiM0a8f2Ot33mhudfo
107,lady,sangiovanni,73526,https://open.spotify.com/track/1h9HxkDH67X8cig593BBOb
108,"Rubini (feat. Elisa)",Mahmood,73210,https://open.spotify.com/track/0LgTs0nP7zgSaCMQHGsnEh
109,"Take My Breath - Single Version","The Weeknd",72692,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
110,"La zone (feat. Shiva)",Rhove,72552,https://open.spotify.com/track/2Q1ICiLBk9lmLQz7GhMoWB
111,"BANDITO (feat. Emis Killa & Paky)","Don Joe",72343,https://open.spotify.com/track/1fGXZPAjsxgy9zTCAAaLHM
112,"Ma Chérie (feat. Capo Plaza)","Baby Gang",71025,https://open.spotify.com/track/56oawXplSFrfIJSyZjBgez
113,"Body (Remix) [feat. Capo Plaza & Rondodasosa]","Tion Wayne",70783,https://open.spotify.com/track/1JAkXiY10vwLhSbcsiimrp
114,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,70500,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
115,Vertigine,Elodie,69895,https://open.spotify.com/track/3fc6eZjU7Mv7gJUfxrbfMu
116,"Life Goes On","Oliver Tree",67988,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
117,"DIECIMILAVOCI (con ARIETE)",Rkomi,67875,https://open.spotify.com/track/2u2ZTMuRZx0UG7g7w4J76R
118,"In un'ora",Shade,67062,https://open.spotify.com/track/2g7xewu0kXt7Uo3X8MBlgj
119,Puta,Escomar,66937,https://open.spotify.com/track/1pAjW35q6iYY9zfcb2KCzz
120,Fantastica,"Rocco Hunt",66695,https://open.spotify.com/track/1BmVOPdJ1d5cpRbqzA7rJK
121,"Meglio di sera (feat. Álvaro De Luna & Astol)","Emma Muscat",66243,https://open.spotify.com/track/6SRvdgAhYkPso4J09N23fC
122,"Go Go Jack",MINUR,65680,https://open.spotify.com/track/1PmoesTamml0fTaUiTxxe5
123,"Your Love (9PM)",ATB,64450,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
124,"Scooby Doo","Pinguini Tattici Nucleari",64412,https://open.spotify.com/track/1P6TlFb8EVH2nCX3luVpZW
125,"Happier Than Ever","Billie Eilish",62875,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
126,"AMICO MIO (FREEBENE) [feat. Vale Pain, Neima Ezza, Nko]","SEVEN 7oo",62479,https://open.spotify.com/track/6T4CAH2CAUyQYfMqE1SACc
127,"Todo De Ti","Rauw Alejandro",62368,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9
128,"good 4 u","Olivia Rodrigo",61989,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
129,"Di Notte (feat. Sfera Ebbasta & Carl Brave)",Ernia,61752,https://open.spotify.com/track/79VpbVJ1asRXWjkbvlxFED
130,"Buongiorno vita",Ultimo,61736,https://open.spotify.com/track/0IxDw5m8XyFBnrCXAppF53
131,Parlami,Fasma,61520,https://open.spotify.com/track/00QN58Gx571pB1MEuBAcmL
132,"Musica leggerissima",Colapesce,61250,https://open.spotify.com/track/4LAWJfQbfeMrlX0ShqhC2a
133,"Non Fare Così","Capo Plaza",58896,https://open.spotify.com/track/769M2rTiAoL7x2lKDHLjRa
134,"Las Vegas",Tancredi,57093,https://open.spotify.com/track/34fqJK3MV1eToqwBm6vo33
135,Salsa,J-AX,56842,https://open.spotify.com/track/5lHIcwvuMNAWRP8OQwpou7
136,"SHIMMY SHIMMY","Takagi & Ketra",54383,https://open.spotify.com/track/1stFp5p3h2svKierTqfEN6
137,"Tutte le volte","Alessandra Amoroso",54047,https://open.spotify.com/track/5tStyrWqAoQVA2tP8cfWYk
138,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",53986,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
139,"Mille guerre",ARIETE,53609,https://open.spotify.com/track/3CXFLrWD9LoyPbKPTSUkQH
140,"Love Tonight - Edit",Shouse,53484,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
141,"La genesi del tuo colore",Irama,53299,https://open.spotify.com/track/0HyDNYQmQ3obfA81D3y9tG
142,"Dancing On Dangerous (feat. Sofía Reyes)",Imanbek,53107,https://open.spotify.com/track/6OYZvwKN8GaauTrJS1TuuH
143,"Wasted Love (feat. Lagique)",Ofenbach,52933,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
144,"Love Again","Dua Lipa",52928,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
145,"CRUDELIA - I nervi",Marracash,52634,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
146,"Iko Iko (My Bestie)","Justin Wellington",52191,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
147,"Fair Trade (with Travis Scott)",Drake,52169,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
148,VOCE,Madame,52007,https://open.spotify.com/track/4ylL1oPx1rY1yFivslLFOR
149,"A Un Passo Dalla Luna","Rocco Hunt",51888,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
150,Rozzi,Paky,51594,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
151,"Don't Be Shy",Tiësto,51450,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
152,Brivido,Guè,51035,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
153,"Casablanca (feat. Morad)","Baby Gang",50729,https://open.spotify.com/track/3n348I4uE5GZ3tprVdqzPO
154,"SLATT (feat. Capo Plaza)",Rondodasosa,50660,https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ
155,"Non Abbiamo Età",Luchè,50493,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
156,Lento,"Boro Boro",50251,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
157,"Need to Know","Doja Cat",50085,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
158,Marocchino,"Baby Gang",49721,https://open.spotify.com/track/0f2wkDmAlLAo90gE5d1yPU
159,Estate,Will,49488,https://open.spotify.com/track/7AKMq2HTg8FQs9LE0v9uoy
160,"Pasticche (feat. Capo Plaza)",VillaBanks,48960,https://open.spotify.com/track/7KnC2wSD0I5Fju3A7qCFX8
161,Effe,"Tony Effe",48655,https://open.spotify.com/track/56nvQibJaC1V84wVMqA3Ck
162,"Piazza Di Spaccio (feat. Simba La Rue)","167 Gang",48431,https://open.spotify.com/track/0kowoL7HY8wPI6XhWLfPIT
163,90MIN,Salmo,47959,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
164,"Ke Lo Ke (feat. Lazza & Gazo)","Tony Effe",47801,https://open.spotify.com/track/0eiF9S0zXS0uAUPzb0gP8i
165,Rasputin,Majestic,47672,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
166,"FANTASMI ( feat. Geolier & Marracash)",TY1,47482,https://open.spotify.com/track/21GyhjROpCcIl4NOW96pg9
167,"Bongo Cha Cha Cha",Goodboys,47419,https://open.spotify.com/track/7J4zszAZxAyowZp7gNUIUI
168,BED,"Joel Corry",47169,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
169,"Head & Heart (feat. MNEK)","Joel Corry",46674,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
170,"Panama (feat. Aya Nakamura)","Capo Plaza",46624,https://open.spotify.com/track/2ijYyMdMODsg7Zdnyd3gju
171,Topless,Geeno,46512,https://open.spotify.com/track/2HjM0ufsJtI0zBBeFIpEog
172,"Bottiglie Privè","Sfera Ebbasta",46456,https://open.spotify.com/track/7kPAFMdW9WwDyz5BzntfJr
173,Hypnotized,"Purple Disco Machine",46444,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
174,DUBAI,Rondodasosa,46196,https://open.spotify.com/track/57GZGMVY9ivqEqKIDPA1HK
175,"Hecha Pa' Mi",Boza,45944,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
176,"Levitating (feat. DaBaby)","Dua Lipa",45419,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
177,"Where Are You Now","Lost Frequencies",45304,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
178,"Mi Manchi","Aka 7even",45171,https://open.spotify.com/track/7mWPjS3fX0ymPSrkDJrVaP
179,"Baby (with J Balvin)","Sfera Ebbasta",44401,https://open.spotify.com/track/3eblNP3Zd5b5J3JaOckl8Y
180,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",44184,https://open.spotify.com/track/4hdzNRErhJx0hPmF8xh2ht
181,"No Cap (feat. Geolier)","Emis Killa",43461,https://open.spotify.com/track/3uqFFmxrCv4nzkKFSNbXHv
182,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,43399,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
183,"ALTALENE (feat. Mara Sattei & Coez)","BLOODY VINYL",43185,https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX
184,"Serpenti (feat. Geolier)","Lele Blade",43173,https://open.spotify.com/track/3Ox3kTgKVoydBgIti7n0K3
185,"Chico (feat. Rose Villain & Luchè)",Guè,43158,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
186,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)","Takagi & Ketra",42922,https://open.spotify.com/track/4O3sAZoZDIhNRcfHNuU4Ps
187,"SEVEN 7oo (feat. Rondodasosa, Sacky, Vale Pain, Neima Ezza, Kilimoney, Keta, Nko)","SEVEN 7oo",42851,https://open.spotify.com/track/2KYLg9El0wzvX4S13CDoZf
188,"DIO PERDONAMI (64 Bars)",BLANCO,42845,https://open.spotify.com/track/5O6w2iUCO0z1n7jXXF0H8b
189,Caribe,VillaBanks,42344,https://open.spotify.com/track/5by3TCFHK3YRQzxpR9PcZ0
190,"Blinding Lights","The Weeknd",42218,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
191,Giove,Deddy,42117,https://open.spotify.com/track/3DSRqnriffpPi7vopWeTWU
192,"Another Love","Tom Odell",41950,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
193,"Just For Fun (feat. Yung Snapp)","Lele Blade",41810,https://open.spotify.com/track/1FX1O32qSCeloaQLN9XdGl
194,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",41809,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
195,"0 passi",Deddy,41746,https://open.spotify.com/track/1feGbMzfkaybNk96cXcqnO
196,"64 BARRE DI PAURA",Marracash,41645,https://open.spotify.com/track/6JPEGmxZ9pTBNDCyf4PMbf
197,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",41541,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
198,"TATUAGGI (feat. ARIETE)",PSICOLOGI,41192,https://open.spotify.com/track/15WIkk29b7NqOK2poTRnOU
199,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,41109,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
200,Portofino,"Il Pagante",40921,https://open.spotify.com/track/6xc77qJbTNh3yQzSopZEuw
