,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"SLATT (feat. Capo Plaza)",Rondodasosa,120178,https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ
22,"Paradise (feat. Dermot Kennedy)",MEDUZA,119080,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
23,Concedimi,"Matteo Romano",118231,https://open.spotify.com/track/0pFjYM7JdNJhjuooMgesks
24,Estate,Will,111491,https://open.spotify.com/track/7AKMq2HTg8FQs9LE0v9uoy
25,"SEVEN 7oo (feat. Rondodasosa, Sacky, Vale Pain, Neima Ezza, Kilimoney, Keta, Nko)","SEVEN 7oo",111289,https://open.spotify.com/track/2KYLg9El0wzvX4S13CDoZf
26,"Astronaut In The Ocean","Masked Wolf",107898,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
27,"L'urlo di Munch","Emanuele Aloia",107149,https://open.spotify.com/track/6UP3eoMcJDoEssjjHqAdjn
28,"Allenamento #4","Capo Plaza",106772,https://open.spotify.com/track/3TzSpxjKOnmVrtNOhtK8mx
29,"drivers license","Olivia Rodrigo",105358,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
30,"Mi manchi","Aka 7even",101746,https://open.spotify.com/track/5Q47Vr7OH4XdXR6tqdwTE2
31,"The Business",Tiësto,97695,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
32,"Mood (feat. iann dior)",24kGoldn,97471,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
33,"SPLASH (feat. Enzo Dong)","MV Killa",97464,https://open.spotify.com/track/0CjTQ01ADXx3BMO07LxpKx
34,"Per Tutta La Città (feat. Ernia)","Emis Killa",97424,https://open.spotify.com/track/2yPQPbigyqnHeKwWLTpnWu
35,"TOP BOY ⨳ (con GEOLIER)",MACE,95525,https://open.spotify.com/track/6sCcJIxOPP7GIKFGzDnYDu
36,"Notti In Bianco",BLANCO,95304,https://open.spotify.com/track/38UoVEHcZ85EGBo6k79643
37,Inuyasha,Mahmood,90579,https://open.spotify.com/track/361UCyu0eeQnfw2FCEy8tv
38,MIA,Lortex,87836,https://open.spotify.com/track/1SIl1FBbHmGa4PmJu5q6Lm
39,"A Un Passo Dalla Luna","Rocco Hunt",87392,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
40,"Il tuo nome","Il Tre",86039,https://open.spotify.com/track/2RVdq0QXC4JxU0X51ZQYaH
41,"tutta la notte",sangiovanni,85900,https://open.spotify.com/track/32SclbEhaMKvlMbncpy8W2
42,"Head & Heart (feat. MNEK)","Joel Corry",84310,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
43,"BUONANOTTE ❈ (con NOYZ NARCOS, FRANCO126 & SIDE BABY)",MACE,83586,https://open.spotify.com/track/70im6fWHD1m7VQve5I6Yim
44,Goosebumps,HVME,81493,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
45,"britney ;-)","Rosa Chemical",80409,https://open.spotify.com/track/6kFycosFfeKjx2hTKAWQqy
46,"Don't Worry",Boomdabash,79176,https://open.spotify.com/track/3Bd5A7Yxg4zxFeiKiYlMId
47,"BELLA STORIA",Fedez,78748,https://open.spotify.com/track/0824Kyozhv4yBbM86aBFCG
48,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,78549,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
49,"Blinding Lights","The Weeknd",77244,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
50,"Bottiglie Privè","Sfera Ebbasta",77092,https://open.spotify.com/track/7kPAFMdW9WwDyz5BzntfJr
51,Whoopty,CJ,74164,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
52,"Treni (feat. Il Ghost)","Baby Gang",73087,https://open.spotify.com/track/1uT2GRUBqNUIbkpvkllBx4
53,"Tik Tok RMX (feat. Marracash, Guè, Paky & Geolier)","Sfera Ebbasta",73084,https://open.spotify.com/track/3aR6Qx69ITNryZQ8tJit8z
54,"Your Love (9PM)",ATB,72944,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
55,"Mantieni il bacio","Michele Bravi",71767,https://open.spotify.com/track/291ozGPjR0HnVyKZOgkPGG
56,"Più Lei Che Noi (feat. Rkomi)","Emis Killa",70864,https://open.spotify.com/track/6BWss9k0eYlgBmU2UUVZt4
57,Hypnotized,"Purple Disco Machine",70646,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
58,"IL MIO AMICO (feat. Fabri Fibra)",Madame,70404,https://open.spotify.com/track/3N3W8ZX1bFJsiI8VJmdMbT
59,"Il bacio di Klimt","Emanuele Aloia",68736,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
60,"Pasticche (feat. Capo Plaza)",VillaBanks,67747,https://open.spotify.com/track/7KnC2wSD0I5Fju3A7qCFX8
61,VENT'ANNI,Måneskin,67289,https://open.spotify.com/track/34r4voojt51Kk6ax5FJI1M
62,"SaN LoREnZo (feat. Annalisa) - prod. Yanomi",Alfa,67230,https://open.spotify.com/track/0sTiM4EWUkJe1em8SZCs8t
63,"Apollo 13 (feat. Vegas Jones)","Il Tre",67160,https://open.spotify.com/track/6HppxkBehKYGzBjZNPTQ4H
64,"Demonio (feat. Sfera Ebbasta)","Capo Plaza",67009,https://open.spotify.com/track/6jawrhd9Ad5td8mIvEZkjm
65,Ridere,"Pinguini Tattici Nucleari",66712,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
66,"Chico (feat. Rose Villain & Luchè)",Guè,66210,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
67,"Calling My Phone","Lil Tjay",65942,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
68,"All We Got (feat. KIDDO)","Robin Schulz",65869,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
69,Pioggia,"Il Tre",65139,https://open.spotify.com/track/3D1qKYxa1vLw1JwGoDUnvG
70,BUGIE,"Massimo Pericolo",63055,https://open.spotify.com/track/3poh4OWmbULDrXRjiwFZUK
71,"Breaking Me",Topic,63015,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
72,"Ok Così","Emis Killa",62744,https://open.spotify.com/track/0WqVAPT8FENj7AUyO2nAJ0
73,"Te lo prometto","Il Tre",62003,https://open.spotify.com/track/54XyhRMNYql10BhZEjVd6P
74,Mediterranea,Irama,61792,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq
75,"Pezzo Di Cuore (con Alessandra Amoroso)",Emma,60972,https://open.spotify.com/track/0BNaXcSSUeuARA4W8iB18E
76,Tegole,"Il Tre",59962,https://open.spotify.com/track/6LXNxwhLvR53AdDjlMif6x
77,"VVS (feat. Gunna)","Capo Plaza",59052,https://open.spotify.com/track/6t5avACouegDhYdGljoKt1
78,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,58959,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
79,"Mama (feat. Nitro)",Gemitaiz,57849,https://open.spotify.com/track/1ws9IBGum9LLNEdSVNO2pH
80,"Mille guerre",ARIETE,57802,https://open.spotify.com/track/3CXFLrWD9LoyPbKPTSUkQH
81,OMG,"Capo Plaza",56691,https://open.spotify.com/track/3BMcrqAXwQi6EnnAonfXF0
82,INCUBO,PSICOLOGI,56545,https://open.spotify.com/track/3MFOUxCJgIdlBRQyf7clL8
83,"Las Vegas",Tancredi,56263,https://open.spotify.com/track/7jQjC63euHxAuB9ZEo8Bw1
84,"Prisoner (feat. Dua Lipa)","Miley Cyrus",55783,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
85,Problemas,"Paris Boy",54866,https://open.spotify.com/track/2aQJOc2QUTdQl1J2Z9VxYO
86,"Blue Jeans (feat. Calcutta)",Franco126,54446,https://open.spotify.com/track/3teW1cB7e8HMmtHUeWF7Je
87,"Spigoli (feat. Mara Sattei & tha Supreme)","Carl Brave",54371,https://open.spotify.com/track/5YPKiDLejR1JhnX6w2lhro
88,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",54257,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
89,"Il Cielo Contromano",Deddy,53958,https://open.spotify.com/track/2zE2D5b8xKpdsVyWM2vlTt
90,"Una Canzone D'Amore Buttata Via","Vasco Rossi",53884,https://open.spotify.com/track/3hV8uIYz5D5orhpgqixZHj
91,Crudo,"Emis Killa",52499,https://open.spotify.com/track/1ygZfpABExUIUVtb15WgmJ
92,"GIRL LIKE ME","Black Eyed Peas",52494,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
93,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,51934,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
94,"Motel (feat. Geolier)","Peppe Soks",51639,https://open.spotify.com/track/7DMIzd4ZnSRDWENL414l6J
95,AMG,Sacky,51499,https://open.spotify.com/track/63ZHGDgE804BwJfCZkX1Vy
96,"Per sentirmi vivo",Fasma,51338,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
97,Belva,Gazzelle,50867,https://open.spotify.com/track/0oyBiE4aBfmzQCpmtNSEO9
98,"Tik Tok (feat. Marracash & Guè)","Sfera Ebbasta",50581,https://open.spotify.com/track/3tkYK45AZC0PqJ7MSe6IyJ
99,"What You Know Bout Love","Pop Smoke",49879,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
100,Afterglow,"Ed Sheeran",49501,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
101,"Goosebumps - Remix","Travis Scott",49467,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
102,"Therefore I Am","Billie Eilish",49217,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
103,"$€ Freestyle","Sfera Ebbasta",48663,https://open.spotify.com/track/3CS7Wr2Hzqoh2f2iHXxiIa
104,"DAL TRAMONTO ALL’ALBA ⚭ (con VENERUS & GEMITAIZ)",MACE,48466,https://open.spotify.com/track/3fuoMMj6O5JEclolfpmtmp
105,"COLPA TUA ⫷⫸ (con VENERUS & GUÈ PEQUENO)",MACE,48164,https://open.spotify.com/track/3ILta8SPlsWdOueRYzc5mL
106,"L'ultima volta - feat. Massimo Pericolo","Emis Killa",47557,https://open.spotify.com/track/3rOw9WmYFCRLHTRcbOjhUl
107,"No Stress (feat. A Boogie wit da Hoodie)","Capo Plaza",47422,https://open.spotify.com/track/1g2CMj45LJZWxGQYoBye0X
108,Dynamite,BTS,47415,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
109,Streets,"Doja Cat",47220,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
110,"Per chi non ha un posto in questo mondo","Il Tre",46585,https://open.spotify.com/track/5ZNDKquKUMX8ROZsHM9h5l
111,"Levitating (feat. DaBaby)","Dua Lipa",46568,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
112,Plaza,"Capo Plaza",46567,https://open.spotify.com/track/7wnKS5lo0w9V04E6yXzhxV
113,"L'Ultima Volta RMX (feat. Speranza)","Emis Killa",46357,https://open.spotify.com/track/4GhsWHWoO0phlE5bUYLTlF
114,"CRUDELIA - I nervi",Marracash,46036,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
115,"Good Times",Ghali,46016,https://open.spotify.com/track/3vgclHni3T3qu7ZXz8idsk
116,"TATUAGGI (feat. ARIETE)",PSICOLOGI,45963,https://open.spotify.com/track/15WIkk29b7NqOK2poTRnOU
117,"Fiori di Chernobyl",Mr.Rain,45872,https://open.spotify.com/track/4Gh924DaL7ydxltm2cfoOT
118,"NON VIVO PIÙ SULLA TERRA ༻ (con RKOMI & VENERUS)",MACE,45458,https://open.spotify.com/track/56zlz9eziIdgkV0wZa3xZr
119,"Cracovia, Pt. 3","Il Tre",45428,https://open.spotify.com/track/2dS1EkNtCC6TnYNdsfin08
120,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,45084,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
121,"Hollywood (feat. Diplo)","Sfera Ebbasta",44613,https://open.spotify.com/track/0WXU7I74NEN1DMLIT406Wx
122,"Ladro Di Fiori",BLANCO,44600,https://open.spotify.com/track/2vsxduDEhjLTFcxd0hSVv5
123,"Cuore Nero - prod. Frenetik&Orang3",Blind,44556,https://open.spotify.com/track/1MGReaXx6mzqSzOpeyhbHD
124,"BIMBI PER STRADA (CHILDREN)",Fedez,44471,https://open.spotify.com/track/6KF78W66DcQ9m5YqR0r5Ig
125,Shallow,"Lady Gaga",44311,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
126,Crepe,Irama,43958,https://open.spotify.com/track/6L671UzJPyAzbHEhaNhDUJ
127,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,43810,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
128,"Someone You Loved","Lewis Capaldi",43620,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
129,"Paloma (feat. Anitta)","Fred De Palma",43611,https://open.spotify.com/track/0HFkCSXRTUHCYJ148PdD0v
130,"ACQUA ཆུ (con RKOMI & MADAME)",MACE,43591,https://open.spotify.com/track/7m8fe2ER8dUOBSULH0u8ej
131,"Una volta ancora (feat. Ana Mena)","Fred De Palma",43509,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
132,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)","Achille Lauro",43041,https://open.spotify.com/track/5i12eplaUT5pPE5iC6B2FZ
133,"Watermelon Sugar","Harry Styles",42974,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
134,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",42691,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
135,"Take You Dancing","Jason Derulo",42662,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
136,Però,Gazzelle,42542,https://open.spotify.com/track/2iXirbfSLMrhAeho0H6Yxj
137,"Il Seme Del Male RMX (feat. Not Good & Inamos)","Emis Killa",42307,https://open.spotify.com/track/5qqzUrGlnjqsJdvA8TQ7EJ
138,"Mondo Di Fango",Gemitaiz,42168,https://open.spotify.com/track/3rR90ytwXhFCGXjbDzN7HI
139,"SIRENA མེ (con ERNIA, SAMURAI JAY & DARRN)",MACE,42033,https://open.spotify.com/track/3Qqwo0RBORpZXHhVYG0b54
140,CON(TORTA)...,Enula,41882,https://open.spotify.com/track/5yg9uLwtYJAjaMCjQmzLSi
141,Arcade,"Duncan Laurence",41684,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
142,"Dorado (feat. Sfera Ebbasta & Feid)",Mahmood,41682,https://open.spotify.com/track/1kI7mZAziaRfBeAOraRW1i
143,Barcellona,Ghali,41094,https://open.spotify.com/track/51zuoAf9f1DNTVmBJHVErg
144,"Ringo Starr","Pinguini Tattici Nucleari",40991,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
145,"LA NOCHE DE ANOCHE","Bad Bunny",40904,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
146,Copines,"Aya Nakamura",40822,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
147,"22 settembre",Ultimo,40468,https://open.spotify.com/track/15RRpHBNzv0gvjIry4jyOs
148,"A forma di origami",Mr.Rain,40251,https://open.spotify.com/track/2pAnqgwkm78oDPEDAzc32O
149,"La storia infinita","Pinguini Tattici Nucleari",40178,https://open.spotify.com/track/2r1SRt8bhtR6a9bMRR0AgV
150,"Fiamme Alte","Capo Plaza",40098,https://open.spotify.com/track/5N7x4uvQWF0Nte0yZX1fjn
151,Louboutin,"Vale pain",40023,https://open.spotify.com/track/0NCgpiamuQYo4Jy6AbT5jV
152,goosebumps,"Travis Scott",39777,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
153,"Fai rumore",Diodato,39729,https://open.spotify.com/track/5fQdJRMCHmIlYRC7s3y5GR
154,"blun7 a swishland","tha Supreme",39684,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
155,"Scrivile Scemo","Pinguini Tattici Nucleari",39604,https://open.spotify.com/track/71r3UlkV7sWvUYjas5paqi
156,Baby,"Baby Gang",39154,https://open.spotify.com/track/4kCFIyztq00qD0ChK7Uamc
157,Motorola,Morad,39010,https://open.spotify.com/track/3XkPX66UVP2FhtnvJBzpl1
158,"Nessun Perché",Franco126,38969,https://open.spotify.com/track/7whkPZhUEFcETdQexi1Uv1
159,Farfalla,"Il Tre",38957,https://open.spotify.com/track/0SdGH8aPbgeNPQ3mrJJyVJ
160,"X 1 MEX (feat. Dani Faiv)","BLOODY VINYL",38292,https://open.spotify.com/track/5gouWBHeO3hLhCUr9gSvV5
161,Capo,Geolier,38268,https://open.spotify.com/track/7A9lnmpkWR2tPkcPWGbMqo
162,"DIO NON É SORDO ལྷ (con IZI, JACK THE SMOKER & JAKE LA FURIA)",MACE,38018,https://open.spotify.com/track/7BN8PtxIEZLI1DSH6YzVSJ
163,"Roses - Imanbek Remix","SAINt JHN",37920,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
164,"guccy bag",sangiovanni,37876,https://open.spotify.com/track/755xh1CnKw8zg2m3Uv4TEX
165,Karaoke,Boomdabash,37750,https://open.spotify.com/track/0D4GpOPInKiPxEfQMchu4p
166,F.N,"Lil Tjay",37589,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
167,"Bimbi Soldato","Baby Gang",37468,https://open.spotify.com/track/0vIRBxBzL7ejCluhb6ec2Z
168,"WITHOUT YOU","The Kid LAROI",36996,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
169,"Savage Love (Laxed - Siren Beat)","Jawsh 685",36896,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
170,Lovefool,twocolors,36879,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
171,Ricordami,"Tommaso Paradiso",36823,https://open.spotify.com/track/6Vw7SyOg1BcWvGpyPzWgEa
172,"ALYX (feat. Capo Plaza)",Lazza,36722,https://open.spotify.com/track/5ifarM7jfplX1EqkqMHlDq
173,Dior,"Pop Smoke",36557,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
174,"HIGHEST IN THE ROOM","Travis Scott",36373,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
175,"Cella 2","Baby Gang",36363,https://open.spotify.com/track/2LmVlMGBKvJSjzGs0zmjEX
176,"In Your Eyes","The Weeknd",36016,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
177,"Aggio Perzo 'o Suonno (feat. Coez, prod. TY1)",Neffa,35936,https://open.spotify.com/track/2rfVX4zjVnfUOr1k3txKNG
178,"SENZA FIATO ཀརྨ (con VENERUS & JOAN THIELE)",MACE,35833,https://open.spotify.com/track/0H5tubrS0IuLTuqvNDQSiU
179,"We're Good","Dua Lipa",35718,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
180,Grattacieli,"Il Tre",35416,https://open.spotify.com/track/0ExLmiYIIiBUwko9DNPBqU
181,"0ffline (feat. bbno$)","tha Supreme",35389,https://open.spotify.com/track/6ZWsKJdmoYu1oFJbzCmtK9
182,"My Head & My Heart","Ava Max",35379,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
183,"Devil Eyes","Hippie Sabotage",35271,https://open.spotify.com/track/7MiZjKawmXTsTNePyTfPyL
184,"Cin Cin",Alfa,34940,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
185,Golden,"Harry Styles",34762,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
186,"Sweater Weather","The Neighbourhood",34687,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
187,"Beethoven (feat. Mostro)","Il Tre",34678,https://open.spotify.com/track/32EZHsmrLxP9ikR9rBpLdq
188,"Let's Love","David Guetta",34564,https://open.spotify.com/track/6lhZLbb0czULpjb2kFryPS
189,"SOGNI LUCIDI ⊰⊱ (con CARL BRAVE & ROSA CHEMICAL)",MACE,34425,https://open.spotify.com/track/6D5UZLg2BliigeAmTgpESj
190,Dimmi,"Esa Abrate",34336,https://open.spotify.com/track/2YSjPPZDGyh0cdKuDD1OJo
191,Blu,Gazzelle,34284,https://open.spotify.com/track/7HcqkDd1Nb96KlOvZS4SoW
192,Famoso,"Sfera Ebbasta",34222,https://open.spotify.com/track/57pRUe152ADvLINx0or1m8
193,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",34174,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
194,Lacri-ma,Gazzelle,34105,https://open.spotify.com/track/7gRUJ7DhQnkBHzwbyxIg65
195,"Mille Cose",Mecna,34099,https://open.spotify.com/track/23ROD01Abk65kojUZPEMYz
196,"NOTTE FONDA ཨ (con KETAMA126 & PSICOLOGI)",MACE,33875,https://open.spotify.com/track/55PU7VcSkHjboAcQTpZdm1
197,"Sono un bravo ragazzo un po' fuori di testa",Random,33820,https://open.spotify.com/track/5EXLYWZGnmYC01H53WUAhi
198,Chiasso,Random,33743,https://open.spotify.com/track/76B3Xb8EqIY4NJF5xoNrCH
199,"Non mi basta più (feat. Chiara Ferragni)","Baby K",33490,https://open.spotify.com/track/5ZUeBvBEH8hpdLMW3yCmHb
200,SugarCrash!,ElyOtto,33390,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0
