,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,"Re Mida",Lazza,171192,https://open.spotify.com/track/7fnHSgIITveyrYBAA1sxKR
24,"COMETE (Prod. Sick Luke) (feat. Side Baby)",Zoda,162729,https://open.spotify.com/track/2V6gWwBttuqLYsPBsNWuLw
25,"Cascare nei tuoi occhi",Ultimo,161357,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
26,"Iside (feat. Luchè)",Lazza,157965,https://open.spotify.com/track/6BNMAb82xLiPv1ZngMQOBK
27,"Morto Mai",Lazza,155338,https://open.spotify.com/track/2Ri0436JKFUsd3B3xa2jCe
28,"Happy Birthday","Sfera Ebbasta",146005,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2
29,"7 rings","Ariana Grande",141958,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
30,"Per Sempre",Lazza,141670,https://open.spotify.com/track/4T77j7v5yZt0cPCaUoUbQ6
31,Secreto,"Anuel AA",140478,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
32,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,137923,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
33,"Torna a casa",Måneskin,137139,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
34,"High Hopes","Panic! At The Disco",136772,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
35,90MIN,Salmo,135989,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
36,"Posso (feat. Max Gazzé)","Carl Brave",133917,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
37,Pianeti,Ultimo,130423,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
38,MALA,6ix9ine,126197,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
39,Superman,Lazza,125966,https://open.spotify.com/track/18mqPD4wricO2V3b3NjKAV
40,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",125706,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
41,"MIA (feat. Drake)","Bad Bunny",125066,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
42,24H,Lazza,123329,https://open.spotify.com/track/7IvD494Z1eH0wQQ5pCdXrM
43,"Cosa ti aspetti da me","Loredana Bertè",122578,https://open.spotify.com/track/0zTTbiHlCRzrA5O9F6Vnem
44,"Cambiare Adesso","Dark Polo Gang",121083,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7
45,"NI BIEN NI MAL","Bad Bunny",118955,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
46,"Gang Shit (feat. Capo Plaza)","Dark Polo Gang",118858,https://open.spotify.com/track/6iY75XEmQ6o6F2gSLjgAmD
47,"2 Cellulari",Lazza,118825,https://open.spotify.com/track/1hkyVXXLFN9eHtsL1cn8V8
48,Wow.,"Post Malone",117058,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
49,"Fateme Cantà",Ultimo,116525,https://open.spotify.com/track/5GjGs4VemQDxf9ezVFhT19
50,"oh 9od","tha Supreme",114868,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
51,"Fuoco e benzina","Emis Killa",112572,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
52,"Povero Te",Lazza,111444,https://open.spotify.com/track/04vbUBLS9OqxwP4Tc7dJMR
53,"Bad Liar","Imagine Dragons",109276,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
54,"Porto Cervo",Lazza,107292,https://open.spotify.com/track/7imppCsqBzOEkpqm1jXCZP
55,"Gucci Ski Mask (feat. Guè)",Lazza,106682,https://open.spotify.com/track/1zsnUOfuMirWoprylSMuTZ
56,"bury a friend","Billie Eilish",106442,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
57,"Nonno Hollywood","Enrico Nigiotti",104772,https://open.spotify.com/track/0MzRAGZ08ejMYriMw29Roz
58,"Ti dedico il silenzio",Ultimo,103687,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
59,"La fine del mondo",Anastasio,102467,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB
60,"2% (feat. Frah Quintale)",Guè,100283,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
61,"No Selfie (feat. Giaime)",Lazza,98900,https://open.spotify.com/track/0JX7XXuJCMI8E67zSAy6PR
62,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,96995,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
63,"Poesia senza veli",Ultimo,96400,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
64,"STAI ZITTO (feat. Fabri Fibra)",Salmo,94192,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
65,"Giant (with Rag'n'Bone Man)","Calvin Harris",92164,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
66,Desperado,Lazza,91265,https://open.spotify.com/track/2GZ6ssYlt7vh0ddoFm0GpR
67,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",88057,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
68,BINGO,MamboLosco,84434,https://open.spotify.com/track/2fXOb3Dr8di7hbcKFbYNPt
69,"Without Me",Halsey,83934,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
70,"Anche Fragile",Elisa,83545,https://open.spotify.com/track/7fXTNTj6tiyaIvcezY8k5f
71,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,82015,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
72,"Bling Bling (Oro)",Guè,81500,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
73,"Bella e rovinata",Irama,80724,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B
74,"Il ballo delle incertezze",Ultimo,79248,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
75,Vertigini,Tedua,77994,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
76,"Davide (feat. Coez)",Gemitaiz,76610,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
77,R8,MadMan,75052,https://open.spotify.com/track/1Z5y1PBVbvBdl98UPybxdb
78,"Non Abbiamo Età",Luchè,73569,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
79,"Uno squillo","Capo Plaza",73486,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
80,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",73456,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
81,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",73155,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
82,"Bohemian Rhapsody - Remastered 2011",Queen,71900,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
83,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",71634,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
84,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,71611,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
85,"Ngopp'A Luna","Rocco Hunt",71084,https://open.spotify.com/track/5290vWQUgvvVu9TtFRSSjw
86,"Ella Quiere Beber - Remix","Anuel AA",71007,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
87,LUNEDI',Salmo,70910,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
88,"break up with your girlfriend, i'm bored","Ariana Grande",69930,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
89,Toradol,Gemitaiz,68816,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx
90,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",67184,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi
91,"Say My Name","David Guetta",66149,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
92,"Dancing With A Stranger (with Normani)","Sam Smith",65763,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
93,"Fumo Da Solo",Izi,65154,https://open.spotify.com/track/4sYbBt781iAS2S76IeMwIG
94,"Netflix Remix (feat. Kaydy Cain)",Lazza,65140,https://open.spotify.com/track/5qmTNtvy1YxIOoSbym1iCa
95,"Sogni appesi",Ultimo,65071,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
96,Sucker,"Jonas Brothers",64730,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
97,"Holding out for You (feat. Zara Larsson)",Fedez,64143,https://open.spotify.com/track/6eiVP1Q0XaevZEZnQFpYEH
98,Malibu,"Vegas Jones",62191,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
99,"Mignolo (feat. Mostro)",MadMan,61805,https://open.spotify.com/track/5xkSyjqdQhVOBTyemRI7BB
100,"Guarda Come Flexo 2",MamboLosco,60621,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k
101,"In My Mind",Dynoro,60459,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
102,Numeri,MadMan,60004,https://open.spotify.com/track/7mVV2Rb9IpbsklRP9Mfz11
103,24/7,MadMan,59905,https://open.spotify.com/track/30Cste6qnaVsOethYhyoAn
104,"La musica non c'è",Coez,59045,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
105,"Supernova (feat. Emis Killa)",MadMan,58980,https://open.spotify.com/track/65qZmnEjaadebCi68eNLiZ
106,"TVTB (feat. Dark Polo Gang)",Fedez,58942,https://open.spotify.com/track/3J1ZGGnDdhfAN3z4qRRonq
107,PERDONAMI,Salmo,57874,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
108,"La stella più fragile dell'universo",Ultimo,57021,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
109,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",57018,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
110,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",56543,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
111,"Vaina Loca",Ozuna,56315,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
112,"SPARARE ALLA LUNA (feat. Coez)",Salmo,55475,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1
113,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",54380,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
114,"Sempre In Due","Carl Brave x Franco126",53463,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
115,Nera,Irama,53357,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
116,"Te Boté - Remix","Nio Garcia",52782,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
117,"Veleno 6",MadMan,52452,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
118,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,51722,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
119,"HO PAURA DI USCIRE",Salmo,51603,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi
120,Rollercoaster,"Emis Killa",51447,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
121,Sopra,Gazzelle,51422,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO
122,HP,Maluma,50813,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
123,"Rose viola",Ghemon,50454,https://open.spotify.com/track/4MDRt2vfYMkXCLXAVgnWJk
124,"D'estate non vale (feat. Ana Mena)","Fred De Palma",50367,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
125,NewJeans,"Capo Plaza",49752,https://open.spotify.com/track/1C8KgGduDWKvwbFiqARcFq
126,Popstar,"Sfera Ebbasta",49344,https://open.spotify.com/track/1fIuF52zouQWN13q3X9FHk
127,Pablo,Rvssian,48566,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
128,"New York",Thegiornalisti,48095,https://open.spotify.com/track/1nhEQjgj0NrtAoDuFEhMEL
129,"Giuro Che (feat. Priestess & Quentin40)",Gemitaiz,47897,https://open.spotify.com/track/0Pi8hOfhyPYQOg8PL6tcT9
130,"Trap Phone (feat. Capo Plaza)",Guè,47527,https://open.spotify.com/track/4dcMymOM4uDaH0NrwdktgN
131,"We Can Do Better","Matt Simons",47466,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
132,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",46734,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
133,IDGAF,"Dua Lipa",46675,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
134,"Another One Bites The Dust - Remastered 2011",Queen,46542,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
135,"Amore e Capoeira","Takagi & Ketra",46488,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
136,"Gioventù Bruciata",Mahmood,46268,https://open.spotify.com/track/0VjTK19qMcP87U2Nc5tA5O
137,"Promises (with Sam Smith)","Calvin Harris",46137,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
138,"Let Me Down Slowly","Alec Benjamin",45812,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
139,"Money Rain","Boro Boro",44732,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
140,"Gli occhi della tigre",Nayt,44579,https://open.spotify.com/track/0eczHniJguffShMNltOqMo
141,Sashimi,"Pinguini Tattici Nucleari",44080,https://open.spotify.com/track/24IPoqHDO6qPzxST2Gx5z4
142,"Sunset Lover","Petit Biscuit",44059,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E
143,"Se Piovesse Il Tuo Nome",Elisa,43999,https://open.spotify.com/track/7oETr2afFHIzjDIOpm4zPJ
144,Thotiana,Blueface,43574,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
145,Desconocidos,"Mau y Ricky",43236,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
146,"Better Now","Post Malone",42911,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
147,"Bella Giornata (prod. Dogslife, Mago del blocco) (feat. Dogslife & Mago del Blocco)","OG Eastbull",42897,https://open.spotify.com/track/76xea5TfeyVu8c4dGWpFD2
148,"SICKO MODE","Travis Scott",42786,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
149,"Solo Una Canzone",Ex-Otago,42750,https://open.spotify.com/track/4cJSsx1nujtFF5uTKsQLJO
150,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,42684,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
151,"Morirò da Re",Måneskin,42543,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV
152,"Fumo bianco","Chadia Rodriguez",42285,https://open.spotify.com/track/54ivBWjaiBH5W2fAVYV1k3
153,"Peace & Love","Charlie Charles",42258,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
154,"Nuovi Jeans",Nashley,42114,https://open.spotify.com/track/0N1pKkjhVwKZWFLF47R1tv
155,"Torna Da Me",Luchè,41925,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
156,"Borsello (feat. Sfera Ebbasta & DrefGold)",Guè,41810,https://open.spotify.com/track/31wSmTMwl9CIr1RQds2Tvy
157,Fame,Nayt,41733,https://open.spotify.com/track/3WQJd5uYQ40Qlol1Q8pIpe
158,"RICCHI E MORTI",Salmo,41586,https://open.spotify.com/track/2sCkQ5AoGNKy0urYd2E3BT
159,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",41411,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
160,"Peter Pan - Vuoi volare con me?",Ultimo,41146,https://open.spotify.com/track/3qbMJGhSNdeKdz407PA6x4
161,"Allenamento #2","Capo Plaza",41120,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM
162,"Billets (feat. Ninho)","Capo Plaza",40770,https://open.spotify.com/track/2aD5ESGyEhXnXdoOsZvsR0
163,"Giovane fuoriclasse","Capo Plaza",40525,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
164,Thunderclouds,Sia,40234,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
165,"Don't Stop Me Now - Remastered 2011",Queen,39963,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
166,Ludovico,MadMan,39783,https://open.spotify.com/track/5Ev5WYvReWx5ScH5iYUjem
167,"L'altra dimensione",Måneskin,39775,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa
168,"Be Alright","Dean Lewis",39746,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
169,"Un domani (feat. Mr.Rain)",Annalisa,39696,https://open.spotify.com/track/5ZUbSBnGDbmBGcH2l1575M
170,"Lost In Japan","Shawn Mendes",39672,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
171,"Always Remember Us This Way","Lady Gaga",39537,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
172,"Speechless (feat. Erika Sirola)","Robin Schulz",39478,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
173,Sincera,"Fred De Palma",39237,https://open.spotify.com/track/0B9tlo3EDwWazIPlyWpKAH
174,"Prima di ogni cosa",Fedez,39183,https://open.spotify.com/track/5mkGjUA82k3yWNhD1kFAuU
175,Ipernova,Mr.Rain,39140,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
176,"thank u, next","Ariana Grande",38830,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
177,Chic,Izi,38685,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
178,"Felicità puttana",Thegiornalisti,38616,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
179,"Casa Mia (feat. Luchè & Capo Plaza)","Noyz Narcos",38534,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc
180,"Questa nostra stupida canzone d'amore",Thegiornalisti,38370,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3
181,Natural,"Imagine Dragons",38328,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
182,"Cupido (feat. Quavo)","Sfera Ebbasta",38162,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
183,"Purple Rain (feat. Gemitaiz & Frenetik&Orang3)","Achille Lauro",38150,https://open.spotify.com/track/0PpB4YTfszDRmQxLirA4pM
184,Adictiva,"Daddy Yankee",38104,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
185,"Beatrix Kiddo (feat. Vale Lambo)",MadMan,38098,https://open.spotify.com/track/3NR8xopBopMRrl8yA3dOyI
186,"Tutto tua madre",J-AX,38060,https://open.spotify.com/track/1PahySwtcIaiG7GUnCy9tx
187,"Musica che resta","Il Volo",37905,https://open.spotify.com/track/59nLT8Be6wKKhgfJKkLN0j
188,Coupé,"Capo Plaza",37194,https://open.spotify.com/track/0X6TgBHcxe20tNvWuwXEpn
189,"Se Piovesse Il Tuo Nome - con Calcutta",Elisa,37070,https://open.spotify.com/track/40SslAHt15Duy4uldwXNAm
190,scuol4,"tha Supreme",37023,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
191,"PELLE D'OCA","Vegas Jones",36948,https://open.spotify.com/track/3SjNwo6aHnvKx8yeSXxTmT
192,Moonlight,XXXTENTACION,36926,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
193,"Racconterò di te",Ultimo,36817,https://open.spotify.com/track/1c1f9Xtqp0dwUkXYndACqe
194,"Non sei tu",Gazzelle,36793,https://open.spotify.com/track/4zJL82bt73NiBmFuJncYUb
195,"Mwaka Moon - Remix",Kalash,36740,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
196,"Los Angeles",Luna,36497,https://open.spotify.com/track/44oZqBLSPMKbxB0bOuUrEN
197,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,36267,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
198,Cherofobia,"Martina Attili",36266,https://open.spotify.com/track/2TfcMUAZ4vH4fTA9eF53v2
199,"Ovunque tu sia",Ultimo,36259,https://open.spotify.com/track/5SdYb5G6YbYDgS7jMRqPOQ
200,"One Kiss (with Dua Lipa)","Calvin Harris",36186,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
