,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
33,HP,Maluma,142265,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
34,"2% (feat. Frah Quintale)",Guè,139605,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
35,"Bad Liar","Imagine Dragons",137512,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
36,"Pensare Male (con Elodie)","The Kolors",132971,https://open.spotify.com/track/0vUhEAJIaTGqBJfDsOZoNt
37,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",123081,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
38,SOS,Avicii,120522,https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx
39,"Dove e quando","Benji & Fede",120035,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
40,"Stamm Fort (feat. Sfera Ebbasta)",Luchè,116393,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
41,90MIN,Salmo,114337,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
42,Arrogante,Irama,113972,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
43,"Mon Cheri (feat. Sfera Ebbasta)",Rkomi,111419,https://open.spotify.com/track/66UkKyxN5YbJl9z7YamQOR
44,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,110117,https://open.spotify.com/track/2665YLaM0dLaIhkjpUHT7k
45,"Vivere Tutte Le Vite - con Carl Brave",Elisa,109795,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
46,"Muhammad Ali","Marco Mengoni",106832,https://open.spotify.com/track/0Es6eMldAFrmVs0QCOlIay
47,"Senza farlo apposta",Shade,102448,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
48,Playa,"Baby K",100601,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
49,"oh 9od","tha Supreme",98507,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
50,"Cambiare Adesso","Dark Polo Gang",97146,https://open.spotify.com/track/2xjxaKiYssIdDU6DCPpZPt
51,Casa,"Giordana Angi",95317,https://open.spotify.com/track/65sEIdBT16fziZvjhckFpq
52,"Giant (with Rag'n'Bone Man)","Calvin Harris",94212,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
53,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,92206,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
54,"Piece Of Your Heart",MEDUZA,91679,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
55,Drip,DrefGold,91635,https://open.spotify.com/track/2acUkB05GgLAl0mGPJyngy
56,"Buona (Cattiva) Sorte","Tiziano Ferro",89360,https://open.spotify.com/track/58WNXhD8ZmIKaHct6kydTO
57,Sucker,"Jonas Brothers",89219,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
58,"Speechless (feat. Erika Sirola)","Robin Schulz",87903,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
59,"Cascare nei tuoi occhi",Ultimo,85516,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
60,"If I Can't Have You","Shawn Mendes",83703,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
61,Happier,Marshmello,82939,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
62,"OI MARÌ",LIBERATO,81600,https://open.spotify.com/track/245i6xl6htAeACuA3xKIY0
63,Tijuana,"Emis Killa",81563,https://open.spotify.com/track/5t3t82BtfDCiDezxpJChUn
64,"Fuoco e benzina","Emis Killa",81509,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
65,"C'est la vie","Achille Lauro",80875,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
66,Pianeti,Ultimo,80156,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
67,"Piccola Stella",Ultimo,79296,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
68,"Posso (feat. Max Gazzé)","Carl Brave",78279,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
69,"La ragazza con il cuore di latta",Irama,77787,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf
70,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,77225,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
71,"Davide (feat. Coez)",Gemitaiz,76919,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
72,"Weekend (feat. ???)",Izi,76794,https://open.spotify.com/track/69PcHXQe4GhorDgV7gTXAw
73,"Hola (I Say) (feat. Tom Walker)","Marco Mengoni",75682,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi
74,"Say My Name","David Guetta",75609,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
75,Secreto,"Anuel AA",74704,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
76,"Uno squillo","Capo Plaza",74702,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
77,"D'estate non vale (feat. Ana Mena)","Fred De Palma",74167,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
78,"Anche Fragile",Elisa,73565,https://open.spotify.com/track/05G23JkXHRv3NJ9hENaafi
79,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",73550,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
80,Shallow,"Lady Gaga",73356,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
81,"Soltera - Remix",Lunay,73129,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
82,"Happy Birthday","Sfera Ebbasta",73049,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2
83,Nera,Irama,71780,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
84,"Dammi Un Motivo",Izi,70948,https://open.spotify.com/track/32ixEZaSA1ZMrKOYInRbeP
85,"Get You The Moon (feat. Snøw)",Kina,70813,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
86,"Bling Bling (Oro)",Guè,70407,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
87,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",70394,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
88,"Billets (feat. Ninho)","Capo Plaza",70336,https://open.spotify.com/track/2aD5ESGyEhXnXdoOsZvsR0
89,"Torna a casa",Måneskin,69707,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
90,"Si Se Da","Myke Towers",69281,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
91,"Never Really Over","Katy Perry",67726,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
92,"High Hopes","Panic! At The Disco",67540,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
93,"Gli occhi della tigre",Nayt,67024,https://open.spotify.com/track/5pL8J6weoydzXglhsoJ6Vw
94,"La somma (feat. Martina Attili)",Mr.Rain,66658,https://open.spotify.com/track/3AKm9sJmK0v3wUQYSLuze7
95,Merci,"Carl Brave",66380,https://open.spotify.com/track/429kanJEBTPrcTKYBT8yPq
96,"Mancavi tu","Peppe Soks",65141,https://open.spotify.com/track/21EqFEy8L8Db6aaPmIQd9E
97,"Ti dedico il silenzio",Ultimo,64707,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
98,"Fumo Da Solo",Izi,63803,https://open.spotify.com/track/6uMdn1ovj2ZRHGMbiTQAvy
99,"STAI ZITTO (feat. Fabri Fibra)",Salmo,62756,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
100,"Felicità puttana",Thegiornalisti,62364,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
101,"Here With Me",Marshmello,60648,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
102,"Poesia senza veli",Ultimo,60502,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
103,Vertigini,Tedua,60061,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
104,"Amore e Capoeira","Takagi & Ketra",59240,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
105,"23 coltellate",Highsnob,59226,https://open.spotify.com/track/5RlrdqMMNm42rKgYq64a3T
106,Netflix,Lazza,57651,https://open.spotify.com/track/1XiF40UZiMZstIl37DdRaC
107,Aullando,"Wisin & Yandel",56884,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
108,Wow.,"Post Malone",56488,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
109,Rollercoaster,"Emis Killa",55885,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
110,"Allenamento #2","Capo Plaza",55862,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
111,Malibu,"Vegas Jones",55788,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
112,"bury a friend","Billie Eilish",55655,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
113,LUNEDI',Salmo,55600,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
114,"Certi Giorni (feat. Nitro)",Ernia,55337,https://open.spotify.com/track/4nvsA575k8HrEjdQ78Ymvi
115,"La musica non c'è",Coez,55041,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
116,"Veleno 6",MadMan,54542,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
117,"El Party","Jake La Furia",54184,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
118,"Verte Ir","DJ Luian",54176,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
119,"Non Abbiamo Età",Luchè,54131,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
120,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",53873,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
121,"Visti Dall'Alto (feat. Dardust)",Rkomi,53336,https://open.spotify.com/track/50Im1CDeBfRbJUPacCEIOS
122,"Catrame (feat. Tedua)",Lazza,53258,https://open.spotify.com/track/5qbVso0dAtoI2gFhj7V8oG
123,Brivido,Guè,53096,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
124,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",53042,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
125,"7 rings","Ariana Grande",52906,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
126,MALA,6ix9ine,52668,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
127,"11 PM",Maluma,52483,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
128,"Otro Trago",Sech,52442,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
129,"TU ME FAJE ASCÌ PAZZ'",LIBERATO,52365,https://open.spotify.com/track/0YH29GVTcfCZFT317NERcx
130,Barking,Ramz,52218,https://open.spotify.com/track/2JbO1rep5Um3RAKB8szQrR
131,"Pa Mí - Remix",Dalex,51679,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
132,scuol4,"tha Supreme",51544,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
133,"In My Mind",Dynoro,51539,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
134,"Como Te (feat. Emis Killa)",Geolier,51393,https://open.spotify.com/track/7dX7Vn3NP5sa5nTQg4oKMN
135,"Just You and I","Tom Walker",50847,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo
136,Toradol,Gemitaiz,50662,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx
137,"Porto Cervo",Lazza,50122,https://open.spotify.com/track/7imppCsqBzOEkpqm1jXCZP
138,"Boogie Nights (feat. Ghali)",Rkomi,49787,https://open.spotify.com/track/4MmTsaYqv9QR3yzbMeiNS5
139,"Sempre In Due","Carl Brave x Franco126",49672,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
140,"MIA (feat. Drake)","Bad Bunny",49523,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
141,PERDONAMI,Salmo,49151,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
142,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",48759,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
143,"Money Rain","Boro Boro",47992,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
144,"7 miliardi","Massimo Pericolo",47687,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
145,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",47258,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
146,Sopra,Gazzelle,47140,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO
147,"Volare II",Izi,46888,https://open.spotify.com/track/46a53Hc2sMyNj5eRnJiPke
148,"Il ballo delle incertezze",Ultimo,46806,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
149,"Baila Baila Baila - Remix",Ozuna,46728,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
150,"Medellín (with Maluma)",Madonna,46080,https://open.spotify.com/track/3tTV4DYlhkiXRNiiXwIAPf
151,"We Can Do Better","Matt Simons",45653,https://open.spotify.com/track/6VTuTbQfToaZPO1y3DP7jM
152,"Rolls Royce (feat. Boss Doms & Frenetik&Orang3)","Achille Lauro",45565,https://open.spotify.com/track/0xXt39nrPLKPdLma3Ce1Vk
153,"Gang Shit (feat. Capo Plaza)","Dark Polo Gang",45318,https://open.spotify.com/track/6iY75XEmQ6o6F2gSLjgAmD
154,"NI BIEN NI MAL","Bad Bunny",45175,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
155,"Bones (feat. OneRepublic)",Galantis,45119,https://open.spotify.com/track/1pfgsjmxVZhoZpeDx6POKv
156,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,44772,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
157,"Colpa Delle Favole",Ultimo,44724,https://open.spotify.com/track/1C5zFIXqqJt6POOhcHfSmn
158,Ipocondria,Ultimo,44686,https://open.spotify.com/track/6YrDRkcDktxgsPcH8x77xm
159,Chic,Izi,44631,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
160,"Amati Sempre",Ultimo,44572,https://open.spotify.com/track/0W3fsnIsf0m1n7JXOvYbsc
161,"Da zero a cento","Baby K",43930,https://open.spotify.com/track/1ZF1hdW5COHbgqG9MSdSuU
162,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,43790,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
163,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",43138,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
164,Pace,Izi,42872,https://open.spotify.com/track/6IjIXSyoiaHZ4l599pvUzX
165,"Hola! (feat. Nayt)",Clementino,42813,https://open.spotify.com/track/1rsv93SgRBzBYUbjCkIXbJ
166,"Peace & Love","Charlie Charles",42725,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
167,"Settimana Bianca","Il Pagante",42625,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
168,"Bohemian Rhapsody - Remastered 2011",Queen,42580,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
169,"Avec moi (feat. Biondo)","Emma Muscat",42407,https://open.spotify.com/track/3rb2w73IRpXuOkRI0VfSwh
170,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",42249,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
171,ARSENICO,AIELLO,42010,https://open.spotify.com/track/3jWXXk597CC7e8fT1ElB7I
172,"Cupido (feat. Quavo)","Sfera Ebbasta",41908,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
173,"Giovane fuoriclasse","Capo Plaza",41813,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
174,"The London (feat. J. Cole & Travis Scott)","Young Thug",41708,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
175,"Chi Vuole Essere Milionario? (feat. Fabri Fibra)",Clementino,41553,https://open.spotify.com/track/3gyF5ZKSbcCOaMIRmY9X6f
176,"Esclavo de Tus Besos","Manuel Turizo",40818,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
177,"Let Me Down Slowly","Alec Benjamin",40807,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
178,"Bella e rovinata",Irama,40646,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B
179,"Sogni appesi",Ultimo,40486,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
180,"New York",Thegiornalisti,40402,https://open.spotify.com/track/1nhEQjgj0NrtAoDuFEhMEL
181,"Trap Phone (feat. Capo Plaza)",Guè,40301,https://open.spotify.com/track/4dcMymOM4uDaH0NrwdktgN
182,"Promises (with Sam Smith)","Calvin Harris",40202,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
183,Italiana,J-AX,40184,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
184,"Te Boté - Remix","Nio Garcia",40181,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
185,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",40133,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi
186,"Guarda Come Flexo 2",MamboLosco,40126,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k
187,Mammà,Anthony,39984,https://open.spotify.com/track/67r86uxegtwPsl9dLoU1QP
188,"when the party's over","Billie Eilish",39875,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
189,"Ella Quiere Beber - Remix","Anuel AA",39844,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
190,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",39772,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
191,"Questa nostra stupida canzone d'amore",Thegiornalisti,39471,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3
192,"Due punti","Calcutta ",39249,https://open.spotify.com/track/3nJpKA3o5oV9Lzl1QzvNdZ
193,"Vaina Loca",Ozuna,39247,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
194,Torino,"CHA CHA",38738,https://open.spotify.com/track/7q5RKpweeZKktiy5dGZ6SF
195,"Happy Now",Kygo,38547,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
196,Carioca,Izi,38507,https://open.spotify.com/track/645yeaaEnJyQoMHg2athdC
197,"Zero stare sereno",Thegiornalisti,38266,https://open.spotify.com/track/5MCOAQ3gNReN6bZqrg4ZV6
198,"Mwaka Moon - Remix",Kalash,38261,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
199,"Quando Fuori Piove",Ultimo,38131,https://open.spotify.com/track/2p0qsfmL5oCtpZ72tuMwHN
200,Pablo,Rvssian,38015,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
