,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
29,"Mama (feat. Nitro)",Gemitaiz,62989,https://open.spotify.com/track/1ws9IBGum9LLNEdSVNO2pH
30,"Macarena (feat. Offset)","Sfera Ebbasta",62960,https://open.spotify.com/track/1uPPyvMOaaVLnVcwD1Sp0d
31,Mediterranea,Irama,62492,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq
32,Dynamite,BTS,61681,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
33,"Blinding Lights","The Weeknd",61586,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
34,MIA,Lortex,61009,https://open.spotify.com/track/1SIl1FBbHmGa4PmJu5q6Lm
35,"Spigoli (feat. Mara Sattei & tha Supreme)","Carl Brave",60101,https://open.spotify.com/track/5YPKiDLejR1JhnX6w2lhro
36,Male,"Sfera Ebbasta",60099,https://open.spotify.com/track/5BxBGvLJdwBBjCYJRdezxM
37,"Don't Worry",Boomdabash,60097,https://open.spotify.com/track/3Bd5A7Yxg4zxFeiKiYlMId
38,"What You Know Bout Love","Pop Smoke",59815,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
39,"Breaking Me",Topic,59723,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
40,"Therefore I Am","Billie Eilish",59266,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
41,"The Business",Tiësto,56727,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
42,"Blue Jeans (feat. Calcutta)",Franco126,56613,https://open.spotify.com/track/3teW1cB7e8HMmtHUeWF7Je
43,"Paradise (feat. Dermot Kennedy)",MEDUZA,54911,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
44,"Giovani Re","Sfera Ebbasta",54529,https://open.spotify.com/track/4TBp0V4Slb8emBDN8PWU3j
45,"Il bacio di Klimt","Emanuele Aloia",54475,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
46,7+3,Ultimo,54088,https://open.spotify.com/track/6WEyOmkv1I4PcYkfkHWjCE
47,"Mondo Di Fango",Gemitaiz,53029,https://open.spotify.com/track/3rR90ytwXhFCGXjbDzN7HI
48,Barcellona,Ghali,53023,https://open.spotify.com/track/51zuoAf9f1DNTVmBJHVErg
49,"TATUAGGI (feat. ARIETE)",PSICOLOGI,53000,https://open.spotify.com/track/15WIkk29b7NqOK2poTRnOU
50,Crepe,Irama,51747,https://open.spotify.com/track/6L671UzJPyAzbHEhaNhDUJ
51,Ridere,"Pinguini Tattici Nucleari",51523,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
52,"BIMBI PER STRADA (CHILDREN)",Fedez,51097,https://open.spotify.com/track/6KF78W66DcQ9m5YqR0r5Ig
53,"Take You Dancing","Jason Derulo",50971,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
54,"Good Times",Ghali,50313,https://open.spotify.com/track/3vgclHni3T3qu7ZXz8idsk
55,"X 1 MEX (feat. Dani Faiv)","BLOODY VINYL",48020,https://open.spotify.com/track/5gouWBHeO3hLhCUr9gSvV5
56,Anyone,"Justin Bieber",47741,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
57,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",47461,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
58,"Te lo prometto","Il Tre",47447,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV
59,"TELEPHONE (feat. Capo Plaza & Sick Luke)","BLOODY VINYL",47445,https://open.spotify.com/track/0ejf33zIXZlhUnCKRMWx6q
60,"Motel (feat. Geolier)","Peppe Soks",47412,https://open.spotify.com/track/7DMIzd4ZnSRDWENL414l6J
61,Afterglow,"Ed Sheeran",47398,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
62,Snowman,Sia,46581,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
63,"ALYX (feat. Capo Plaza)",Lazza,46508,https://open.spotify.com/track/5ifarM7jfplX1EqkqMHlDq
64,Karaoke,Boomdabash,45570,https://open.spotify.com/track/0D4GpOPInKiPxEfQMchu4p
65,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",45077,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
66,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,44712,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
67,Louboutin,"Vale pain",44476,https://open.spotify.com/track/0NCgpiamuQYo4Jy6AbT5jV
68,"La storia infinita","Pinguini Tattici Nucleari",44175,https://open.spotify.com/track/2r1SRt8bhtR6a9bMRR0AgV
69,"Paloma (feat. Anitta)","Fred De Palma",43921,https://open.spotify.com/track/0HFkCSXRTUHCYJ148PdD0v
70,"blun7 a swishland","tha Supreme",43108,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
71,"MACHETE SATELLITE (feat. Salmo, Taxi B & Greg Willen)","BLOODY VINYL",42608,https://open.spotify.com/track/3CHiuPXn9ufDJhVy1xI4Jf
72,Gelosi,"Sfera Ebbasta",42500,https://open.spotify.com/track/1XemHzgHvdNVkOEnUZzNRN
73,"22 settembre",Ultimo,42143,https://open.spotify.com/track/15RRpHBNzv0gvjIry4jyOs
74,"Scrivile Scemo","Pinguini Tattici Nucleari",42018,https://open.spotify.com/track/71r3UlkV7sWvUYjas5paqi
75,"Roses - Imanbek Remix","SAINt JHN",41966,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
76,"Dorado (feat. Sfera Ebbasta & Feid)",Mahmood,41790,https://open.spotify.com/track/1kI7mZAziaRfBeAOraRW1i
77,"Cella 2","Baby Gang",41513,https://open.spotify.com/track/2LmVlMGBKvJSjzGs0zmjEX
78,"Watermelon Sugar","Harry Styles",40910,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
79,"CRUDELIA - I nervi",Marracash,40882,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
80,"Gangang (feat. Lil Mosey)","Sfera Ebbasta",40754,https://open.spotify.com/track/51ITVcACLrgOz44zlFVhk7
81,"SaN LoREnZo (feat. Annalisa) - prod. Yanomi",Alfa,40466,https://open.spotify.com/track/0sTiM4EWUkJe1em8SZCs8t
82,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,40304,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
83,"0ffline (feat. bbno$)","tha Supreme",39895,https://open.spotify.com/track/6ZWsKJdmoYu1oFJbzCmtK9
84,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",39821,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
85,"Polvere (feat. Capo Plaza)",Tedua,39776,https://open.spotify.com/track/0ZzXPo0gS5h718w7WErG44
86,"All We Got (feat. KIDDO)","Robin Schulz",39772,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
87,"Per sentirmi vivo",Fasma,39501,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
88,"guccy bag",sangiovanni,39086,https://open.spotify.com/track/755xh1CnKw8zg2m3Uv4TEX
89,Capo,Geolier,38577,https://open.spotify.com/track/7A9lnmpkWR2tPkcPWGbMqo
90,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)","Achille Lauro",38391,https://open.spotify.com/track/5i12eplaUT5pPE5iC6B2FZ
91,"6 AM","Sfera Ebbasta",38230,https://open.spotify.com/track/0bvHx0bCYwH6gj0f5WZV0R
92,Estate,Will,38204,https://open.spotify.com/track/7AKMq2HTg8FQs9LE0v9uoy
93,Goosebumps,HVME,37193,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
94,"Salam Alaikum (feat. 7ari & Steve Aoki)","Sfera Ebbasta",37142,https://open.spotify.com/track/5Ws6qds3QAQ5s4tN5P2zRA
95,positions,"Ariana Grande",37120,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
96,goosebumps,"Travis Scott",37067,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
97,"Ringo Starr","Pinguini Tattici Nucleari",36943,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
98,"Fiori di Chernobyl",Mr.Rain,36914,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
99,"SLIME (feat. Rondodasosa)",Lazza,35915,https://open.spotify.com/track/13Iu4OXlnP5vUQ0rgXR6e3
100,Golden,"Harry Styles",35845,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
101,"Non mi basta più (feat. Chiara Ferragni)","Baby K",35831,https://open.spotify.com/track/5ZUeBvBEH8hpdLMW3yCmHb
102,"WEEKEND (feat. Lazza, Madame & Massimo Pericolo)","BLOODY VINYL",35726,https://open.spotify.com/track/1FVZhwZiab6cEAxAOS9j5v
103,"fuck 3x","tha Supreme",35335,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
104,"Ti Levo Le Collane (feat. Paky)",Guè,34988,https://open.spotify.com/track/48NEryJWd2W3T6V6yKHzz6
105,"Savage Love (Laxed - Siren Beat)","Jawsh 685",34674,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
106,Autostop,Shade,34668,https://open.spotify.com/track/5ZgeeXOHGYUn0K3kuICyw9
107,"Una volta ancora (feat. Ana Mena)","Fred De Palma",34574,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
108,HOLIDAY,"Lil Nas X",34499,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
109,"Ciclone (feat. Elodie, Mariah, Gipsy Kings, Nicolás Reyes, Tonino Baliardo)","Takagi & Ketra",34123,https://open.spotify.com/track/2YGqtxaGdML9aM5jCwgRw9
110,"Someone You Loved","Lewis Capaldi",33965,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
111,"L'ultima volta - feat. Massimo Pericolo","Emis Killa",33873,https://open.spotify.com/track/3rOw9WmYFCRLHTRcbOjhUl
112,"Pastello Bianco","Pinguini Tattici Nucleari",33836,https://open.spotify.com/track/0bKDQionn4VKcgNKbs4SWX
113,Scusa,Gazzelle,33512,https://open.spotify.com/track/6Nrk9XnXq7Gfjy4vGmkrMq
114,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,33276,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
115,Ricordami,"Tommaso Paradiso",32631,https://open.spotify.com/track/6Vw7SyOg1BcWvGpyPzWgEa
116,MAMACITA,"Black Eyed Peas",32520,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
117,"Se Te Nota (with Guaynaa)","Lele Pons",32229,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
118,"Parli Parli (feat. Elodie)","Carl Brave",32160,https://open.spotify.com/track/3L2VEqfOzCBAfhfR0Q14SQ
119,Chic,Izi,31951,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
120,"Uno squillo","Capo Plaza",31939,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
121,"Resta Cu Me - feat. Ketama126","Nicola Siciliano",31734,https://open.spotify.com/track/6rmf2cJ9HM4kZpnKzpdm1e
122,"HIGHEST IN THE ROOM","Travis Scott",31653,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
123,"ELEGANTE (feat. Sfera Ebbasta)",DrefGold,31314,https://open.spotify.com/track/7qADAhkEs9vv3ll4hP8ybC
124,Dior,"Pop Smoke",31080,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
125,"WAP (feat. Megan Thee Stallion)","Cardi B",31012,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
126,Pillole,ARIETE,30996,https://open.spotify.com/track/02awCaNU1SgRt1ol80wRDP
127,"Let's Love","David Guetta",30991,https://open.spotify.com/track/6lhZLbb0czULpjb2kFryPS
128,"Sono un bravo ragazzo un po' fuori di testa",Random,30832,https://open.spotify.com/track/5EXLYWZGnmYC01H53WUAhi
129,"BABY (feat. Rosa Chemical)","BLOODY VINYL",30471,https://open.spotify.com/track/3jtMheZu2P0tbWzAYYWhvS
130,Portofino,"Il Pagante",30379,https://open.spotify.com/track/6xc77qJbTNh3yQzSopZEuw
131,Brivido,Guè,29988,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
132,"Bimbi Soldato","Baby Gang",29812,https://open.spotify.com/track/0vIRBxBzL7ejCluhb6ec2Z
133,"Ride It",Regard,29735,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
134,"Dance Monkey","Tones And I",29655,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
135,"Prisoner (feat. Dua Lipa)","Miley Cyrus",29509,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
136,Lovefool,twocolors,29317,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
137,Chiasso,Random,29161,https://open.spotify.com/track/76B3Xb8EqIY4NJF5xoNrCH
138,"All I Want for Christmas Is You","Mariah Carey",28991,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
139,"TesTa TrA Le NuVoLE, pT. 2 – prod. Yanomi",Alfa,28959,https://open.spotify.com/track/04UtYEP1Jc0GRxbvH1B6Nk
140,Guaranà,Elodie,28742,https://open.spotify.com/track/1KXpcoggYmNTPCRXIz2m9Z
141,"Sweater Weather","The Neighbourhood",28720,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
142,"SBALLO SHALLO - feat. Salmo","Vegas Jones",28707,https://open.spotify.com/track/2vGrTgyxyIpjg8ziukBiDf
143,"Jocelyn Flores",XXXTENTACION,28638,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
144,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",28585,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
145,Tusa,"KAROL G",28388,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
146,"Levitating (feat. DaBaby)","Dua Lipa",28255,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
147,"Lonely (with benny blanco)","Justin Bieber",28211,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
148,SPENSIERATEZZA,PSICOLOGI,28119,https://open.spotify.com/track/2DzJYaFlsNdpmfoHMYecZ4
149,34+35,"Ariana Grande",28078,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
150,"ANSIA NO","FSK SATELLITE",27983,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
151,"Lo Sai",Tedua,27710,https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR
152,"Nena (feat. Geolier & Andry The Hitmaker)","Boro Boro",27619,https://open.spotify.com/track/6TEPwGCSq4XGWu3hnZkC5m
153,"Cin Cin",Alfa,27460,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
154,"Entre tú y yo","Chema Rivas",27337,https://open.spotify.com/track/2nleoafEjZ3h1NUtkz6i1X
155,"BRAVI A CADERE - I polmoni",Marracash,27220,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
156,"Boogieman (feat. Salmo)",Ghali,27086,https://open.spotify.com/track/13Hb5D3FgRUz4IA44Z7WNW
157,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,27049,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
158,"SICKO MODE","Travis Scott",27028,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
159,"Before You Go","Lewis Capaldi",26995,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
160,"Piccola Stella",Ultimo,26856,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
161,"2 TIRI (feat. tha Supreme)",Lazza,26619,https://open.spotify.com/track/3TwMhXQ6O1KGPfiYV5mxGN
162,"VITTORIA - prod. Strage – Slait",Casadilego,26604,https://open.spotify.com/track/5HJLBedeXc0eYXh7qm74nv
163,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",26219,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
164,"Cracovia, Pt. 3","Il Tre",26216,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
165,"Don't Start Now","Dua Lipa",26156,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
166,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",25996,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
167,"Musica Ovunque",Nayt,25923,https://open.spotify.com/track/31m7HX5tiLNouPjN4OB8ng
168,"Last Christmas",Wham!,25921,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
169,"lovely (with Khalid)","Billie Eilish",25890,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
170,"death bed (coffee for your head)",Powfu,25870,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
171,"you broke me first","Tate McRae",25786,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
172,"C'era una volta il Sabato sera (prod. Matt Joe)","DJ Matrix",25741,https://open.spotify.com/track/3POu3oFC6TYF1wag3n0RXC
173,"Baby Gang","167 Gang",25711,https://open.spotify.com/track/4wGzKzVWDPIr13qK2i2JP0
174,Caramelo,Ozuna,25629,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
175,"Adesso Mi Diverto",Ludwig,25508,https://open.spotify.com/track/1IsipXGMBN0OrUIUvYNsXv
176,"Via di qua (feat. Mr. Rain)",J-AX,25496,https://open.spotify.com/track/1IfUEsJO6WzC9RCoIwVMIO
177,"Mille guerre",ARIETE,25325,https://open.spotify.com/track/3CXFLrWD9LoyPbKPTSUkQH
178,"Lucid Dreams","Juice WRLD",25277,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
179,Moncler,Geolier,25256,https://open.spotify.com/track/4QHaWdrl7bdAhz72rb36rO
180,Falling,"Trevor Daniel",25096,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
181,"Allenamento #2","Capo Plaza",25006,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
182,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,24930,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
183,"Mood Swings (feat. Lil Tjay)","Pop Smoke",24803,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
184,"Alright (feat. Emis Killa, Geolier)",Gemitaiz,24761,https://open.spotify.com/track/7hhg8fAx3sc2zOOW028BLs
185,Shallow,"Lady Gaga",24669,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
186,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",24649,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
187,"Dove e quando","Benji & Fede",24605,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
188,"Life Is Good (feat. Drake)",Future,24593,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
189,"Guerra E Pace",PSICOLOGI,24532,https://open.spotify.com/track/2puGJHRifrmNO7gTAeWm0z
190,Bohémien,"Pinguini Tattici Nucleari",24432,https://open.spotify.com/track/0IueCAa7AbmICEdmOpByO1
191,"m12ano - feat. Mara Sattei","tha Supreme",24430,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
192,"Fai rumore",Diodato,24374,https://open.spotify.com/track/5fQdJRMCHmIlYRC7s3y5GR
193,"Someone To You",BANNERS,24368,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
194,"Godzilla (feat. Juice WRLD)",Eminem,24251,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
195,Girasoli,"Emanuele Aloia",24234,https://open.spotify.com/track/3lumKk7Mrt6KhFDZURTv0t
196,"Euforia (feat. Tedua, Madame, Aiello & Birthh)","Chris Nolan",24212,https://open.spotify.com/track/6EifxNYtHg8kB4GNOhzrJv
197,"WITHOUT YOU","The Kid LAROI",24203,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
198,"Tutto questo sei tu",Ultimo,24055,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
199,Chega,Gaia,24010,https://open.spotify.com/track/76w5oLSdgYvA0Bt4dTUe0Z
200,"BLOODY BARS - STUDIOMOB (feat. Lazza)","BLOODY VINYL",24000,https://open.spotify.com/track/2lWTk2SX6jvlgihqoWOhpt
