,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
27,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",85713,https://open.spotify.com/track/1YTw1eDNxBn0sO78sDPkvr
28,"Diego Armando Maradona","Dark Polo Gang",82796,https://open.spotify.com/track/42budRHAm0QroIwreRwF1l
29,"Giovane Fuoriclasse","Capo Plaza",82131,https://open.spotify.com/track/4f7xpneUOcob0RoRyae6ax
30,IDGAF,"Dua Lipa",80728,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
31,"El Party","Jake La Furia",78107,https://open.spotify.com/track/5xyExId5XWZplBvjmbIuy6
32,"Me Rehúso","Danny Ocean",77361,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
33,"Sconosciuti da una vita",J-AX,77326,https://open.spotify.com/track/2x82H3RSJRRQKZDMFlIpG3
34,"Whatever It Takes","Imagine Dragons",76123,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
35,"L'amore è","Enrico Nigiotti",75153,https://open.spotify.com/track/0iOHkI1AyDXfDeoXEFaP2e
36,"What Lovers Do (feat. SZA)","Maroon 5",70871,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
37,Poetica,"Cesare Cremonini",70049,https://open.spotify.com/track/6m7ia7vhUezCfa1xWusWSF
38,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,69033,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
39,"Le luci della città",Coez,69025,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
40,Nevermind,"Dennis Lloyd",67372,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
41,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",67198,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
42,"Come neve",Giorgia,66957,https://open.spotify.com/track/4J2sEQXwxYI0csO3AYsnh5
43,"New Rules","Dua Lipa",66936,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
44,Magicabula,"JUNIOR CALLY",64583,https://open.spotify.com/track/0wBlRxVSWAPgezz4ZYDrGT
45,Wannabe,Highsnob,63853,https://open.spotify.com/track/7lRVkZcxB8NUKeJkhswwn8
46,"Let You Down",NF,63616,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
47,"More Than You Know","Axwell /\ Ingrosso",62968,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
48,Wolves,"Selena Gomez",62006,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
49,"Guarda come flexo",MamboLosco,60255,https://open.spotify.com/track/7pNSr2gQMVghpTcZvQUroa
50,"Ricchi Dentro",Ghali,59202,https://open.spotify.com/track/6QwcgyYWHB83EkUvz3XhDX
51,"Happy Days",Ghali,57947,https://open.spotify.com/track/3FLp4tu69GLt0KPizUhFsU
52,"Io non abito al mare","Francesca Michielin",57447,https://open.spotify.com/track/2awDnmL1D9cyIJFVruAQcF
53,"Shape of You","Ed Sheeran",55536,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
54,"La legge del più forte",Tedua,55275,https://open.spotify.com/track/31ZxBLg6StdqVkvNAZ1eRu
55,"Faccio un casino",Coez,52068,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
56,"Chairaggione (feat. Salmo)",Nitro,51509,https://open.spotify.com/track/0uTMLcUMjLJRzdxPCS7JmA
57,Orgasmo,"Calcutta ",50520,https://open.spotify.com/track/5G22c0zkJae5EzQRyx3blf
58,"Milano Bachata",Rkomi,50206,https://open.spotify.com/track/0obKdyLE89Hrry8slkX9Ey
59,"Him & I (with Halsey)",G-Eazy,50069,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
60,"Direzione la vita",Annalisa,48942,https://open.spotify.com/track/1SgwA12Er401xP3Uf7rKJ2
61,"Sempre In Due","Carl Brave x Franco126",48279,https://open.spotify.com/track/74Ob1Kz1zv2q2l1yQtLWbB
62,"Buona fortuna","Benji & Fede",48237,https://open.spotify.com/track/59sZRCJ3OgYRNvtJxF2srM
63,"Sbagliato (feat.RIKI)",lowlow,47455,https://open.spotify.com/track/7LctUWx3T6ISSLdzd1vzh5
64,"Veleno 6",MadMan,47275,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
65,"Infamity Show",Nitro,45784,https://open.spotify.com/track/31n0IigR561jYALhTmwN2z
66,Trapano,MadMan,45772,https://open.spotify.com/track/64kdCC2kt1EhlePTTWe70B
67,"How Long","Charlie Puth",45683,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
68,"Katchi - Ofenbach vs. Nick Waterhouse",Ofenbach,45581,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
69,"Favorisca i sentimenti",J-AX,44830,https://open.spotify.com/track/6T7auXdjnEFnifaWc796YQ
70,"Fino all'imbrunire",Negramaro,44748,https://open.spotify.com/track/6CpNFssMc4OOKJ1mXlXD0o
71,"Per Sempre (feat. Giulia Jean)",GionnyScandal,44146,https://open.spotify.com/track/6piirH61jEroydbQSLtopl
72,"She's On My Mind","JP Cooper",44043,https://open.spotify.com/track/1t0UbGPCjGpLeH7KiLBuBv
73,Thunder,"Imagine Dragons",43173,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
74,"I Miss You (feat. Julia Michaels)","Clean Bandit",43133,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
75,"Glorious (feat. Skylar Grey)",Macklemore,43021,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
76,Fuori,Gemitaiz,42996,https://open.spotify.com/track/2TgKrHaHbkAV8EGJWH4zJM
77,Criminal,"Natti Natasha",42928,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
78,"Too Good At Goodbyes","Sam Smith",42246,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
79,"Ninna Nanna",Ghali,42040,https://open.spotify.com/track/3mUTbkV7xoVpoc4BWrGtlG
80,"Allenamento #2","Capo Plaza",41747,https://open.spotify.com/track/1FDtcvnTZvbwMFxn5SRFHN
81,"I grandi non piangono mai",Mr.Rain,40913,https://open.spotify.com/track/051yIUwgzFc5v7ed3SYmTl
82,OK,"Robin Schulz",40689,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
83,Lamborghini,Guè,40613,https://open.spotify.com/track/7G8g5Zrr5rj2OoKoXGnRb1
84,Corazón,Maluma,40600,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
85,"No Vacancy (feat. Amir)",OneRepublic,39797,https://open.spotify.com/track/1SBj3BmNJ5SNCoC0VtlR9Z
86,"Stavo Pensando A Te","Fabri Fibra",39685,https://open.spotify.com/track/6cjyaU5VscMdHi69q2w5Fo
87,"Ti Fa Stare Bene",Caparezza,39609,https://open.spotify.com/track/4nnu4hEwa5oejaEMpizXxY
88,"Something Just Like This","The Chainsmokers",39441,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
89,"No Roots","Alice Merton",38740,https://open.spotify.com/track/5iwvoI2MM2tOrdUhNjcsqf
90,"What About Us",P!nk,38714,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
91,Linda,"Emis Killa",38378,https://open.spotify.com/track/7hH6PsrlKQdNlvESUYKz79
92,"Da sola / In the night (feat. Tommaso Paradiso e Elisa)","Takagi & Ketra",37481,https://open.spotify.com/track/0X6qDfo1vU22juUE08yCjf
93,Dende,Ghali,37211,https://open.spotify.com/track/0GaWvzS26hjyY3HGwjJ9YW
94,"Yankee Candle","Vegas Jones",37023,https://open.spotify.com/track/0XEi8v2VUk6BCAiPZQXdeL
95,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",36624,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
96,"Never Be the Same","Camila Cabello",36320,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
97,"Dress Code","Il Pagante",35974,https://open.spotify.com/track/3dz3R9jDrvHldvfnSSTz3p
98,"Visiera A Becco","Sfera Ebbasta",35635,https://open.spotify.com/track/0nB7VgMGBTeOIO6LXwOvEJ
99,"Finesse - Remix; feat. Cardi B","Bruno Mars",34843,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
100,"Galway Girl","Ed Sheeran",34810,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
101,"Lonely Together (feat. Rita Ora)",Avicii,34742,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
102,Occupato,DrefGold,34544,https://open.spotify.com/track/4DODnpnNZMZD1jR6NvyPuc
103,"Mi Gente","J Balvin",34071,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
104,"Wasabi 2.0",Tedua,34010,https://open.spotify.com/track/7KFV8DknfdYkdCNuAAChoc
105,Chic,Izi,33403,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
106,"Ho fatto bene",Nitro,33124,https://open.spotify.com/track/3SXud7e18uRe2ZuyRVElsJ
107,"Bene ma non benissimo",Shade,32841,https://open.spotify.com/track/7AujiK4ndTotwFOaGEjvOu
108,"XO Tour Llif3","Lil Uzi Vert",32659,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
109,"Come Milano",Ghali,32300,https://open.spotify.com/track/3lC0dEU2ZSHz1mmpvjRYm8
110,"Non è detto","Laura Pausini",32269,https://open.spotify.com/track/4nV21C0UjO3rNrv5mvm69C
111,"Sick Boy","The Chainsmokers",31864,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
112,"Senza Pagare VS T-Pain (feat. T-Pain)",J-AX,31774,https://open.spotify.com/track/0YOUE1TlkgSbkNvWkZkEVp
113,"Oro E Argento",Gemitaiz,31354,https://open.spotify.com/track/4k6PNRmrzBRezOB32uvuaC
114,Bambola,"Betta Lemme",31123,https://open.spotify.com/track/1g74yo0JfLV2yqA2oIz6xl
115,"Perfect Symphony (Ed Sheeran & Andrea Bocelli)","Ed Sheeran",30633,https://open.spotify.com/track/3zl7j5ua8mF4JDYuxrfo01
116,"Bum Bum Tam Tam","MC Fioti",30296,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
117,Naked,"James Arthur",30027,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
118,"Symphony (feat. Zara Larsson)","Clean Bandit",29843,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
119,Diablo,Lazza,29743,https://open.spotify.com/track/13UT4Loh4cNL2HTNssnQYL
120,"Passepartout (feat. Lazza)",Nitro,29537,https://open.spotify.com/track/22J3THKe7sVVPV31HcXNVd
121,"Ok Corral (feat. Madman)",Nitro,29330,https://open.spotify.com/track/1a7p2ia3PGoDCMY4LCk5xi
122,"E yo mamma",Coez,29168,https://open.spotify.com/track/2ZoeyU8BudZBCyFOR8d5kw
123,"Figli Di Papà","Sfera Ebbasta",28792,https://open.spotify.com/track/0X9tZPTijGk3YfqFK6Jbal
124,Boom,"Vegas Jones",28757,https://open.spotify.com/track/1TuRBl1dxwxkzFT3IYmxtY
125,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",28703,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
126,Riccione,Thegiornalisti,28625,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
127,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",28559,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
128,"Friends (with BloodPop®)","Justin Bieber",28467,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
129,Pianeti,Ultimo,28423,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
130,Notti,"Sfera Ebbasta",28418,https://open.spotify.com/track/7yAiocKxHuo27L68vvQDPn
131,Narcos,Migos,28214,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
132,"Gameboy Color - prod. tha Supreme","Dani Faiv",27807,https://open.spotify.com/track/7lDllG1q7jDAInBKx0wpKw
133,"Wild Bandana (feat. Tedua & Vaz Tè)",Izi,27486,https://open.spotify.com/track/4I0zrlR1lT6aHYiu79MzWy
134,"Piccola anima (feat. Elisa)","Ermal Meta",27388,https://open.spotify.com/track/0vJ1F4W4FZ9lNGxGwyJZZp
135,"Tip Toe (feat. French Montana)","Jason Derulo",27287,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
136,"Linda (Reloaded)","Emis Killa",27251,https://open.spotify.com/track/4esM4JWwpDmuElFTZc4O8R
137,Stargazing,Kygo,27249,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
138,"All The Stars (with SZA)","Kendrick Lamar",27212,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
139,Apnea,Rkomi,27169,https://open.spotify.com/track/6NbH3AkTe4QDZLCNGE5eDW
140,"Allenamento #3","Capo Plaza",27098,https://open.spotify.com/track/3BIwsQMpPhXc2FTzgiUVYn
141,Barceloneta,"Carl Brave x Franco126",27035,https://open.spotify.com/track/5DelwP5vBag1H1Nmlygcu8
142,Carillon,Mr.Rain,26887,https://open.spotify.com/track/6HVink8pF0sKYvIbxptsqO
143,"Gucci Gang","Lil Pump",26799,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
144,Bimbi,"Charlie Charles",26760,https://open.spotify.com/track/7uPI3Q0Ke3Thl0z1xzvXFn
145,Silence,Marshmello,26737,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
146,"Say You Won't Let Go","James Arthur",26638,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
147,Downtown,Anitta,26152,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
148,"Molto Più Di Un Film","Federica Carta",26137,https://open.spotify.com/track/6L08HUjTxNRmocXA2KsrvV
149,"Stir Fry",Migos,26092,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
150,Sensualidad,"Bad Bunny",26003,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
151,Attention,"Charlie Puth",25794,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
152,Vulcano,"Francesca Michielin",25754,https://open.spotify.com/track/1qJnYpTRzEAJNH8CoGYwzt
153,"Felices los 4",Maluma,25638,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
154,"Without You (feat. Sandro Cavazza)",Avicii,25620,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
155,"Cubetti di ghiaccio",Giaime,25528,https://open.spotify.com/track/0MQpSu12va7Y4NN2b1ptOn
156,Argentario,"Carl Brave x Franco126",25368,https://open.spotify.com/track/2Cc5wNwthkNuD1Q74yd5Ue
157,"There's Nothing Holdin' Me Back","Shawn Mendes",25353,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
158,"The Middle",Zedd,25235,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
159,Burnout,Tedua,25232,https://open.spotify.com/track/6ZacixqGSH8N9x8sVu4IGB
160,"Se Preparó",Ozuna,25141,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
161,"Voglio ballare con te (feat. Andrés Dvicio)","Baby K",24811,https://open.spotify.com/track/14KKXLz5WHrzGOMUNFV22H
162,Noccioline,"Carl Brave x Franco126",24788,https://open.spotify.com/track/2aH1XTEpxB5FVtD9oFjn8P
163,Nisida,"Capo Plaza",24644,https://open.spotify.com/track/2bEzFrrZO5MMBjenGHxZYX
164,"I'm Yours","Jason Mraz",24491,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
165,Machika,"J Balvin",24306,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
166,"Piano Piano Way",MamboLosco,24196,https://open.spotify.com/track/3QKOeXulifabbeVYqFEYLG
167,"Solo Guai","Carl Brave x Franco126",24150,https://open.spotify.com/track/0dyo0aVdMI9pr4gJ97czgo
168,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",24087,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
169,"Mai Più",Rkomi,24049,https://open.spotify.com/track/3EWFtnU7KrMXpjdROqTh7N
170,Trankilo,"Vegas Jones",23962,https://open.spotify.com/track/4hwwDxMDxwNbCyUJuI5sLa
171,Photograph,"Ed Sheeran",23935,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
172,Believer,"Imagine Dragons",23770,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
173,Ulalala,"Achille Lauro",23738,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz
174,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",23556,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
175,"All Falls Down (feat. Juliander)","Alan Walker",23383,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
176,Dura,"Daddy Yankee",23360,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
177,Anywhere,"Rita Ora",23336,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
178,Pesto,"Calcutta ",23249,https://open.spotify.com/track/6PQqchEoE1JR2QNPN7lXz0
179,"Vasco Rossi",Canesecco,23211,https://open.spotify.com/track/7e1NrMygDp60aRRWDqeHKf
180,Lingerie,Tedua,23140,https://open.spotify.com/track/4INw5bY2hmzLmvrZ4eYXY8
181,"Man's Not Hot","Big Shaq",23137,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
182,Milionario,Guè,22961,https://open.spotify.com/track/1N0Gb7lGD5UNOU4QF7cfYC
183,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,22764,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
184,Amorevole,"Dark Polo Gang",22583,https://open.spotify.com/track/6P8G8IZX5UbRPkrpWYYnIi
185,Vida,Ghali,22497,https://open.spotify.com/track/5PM0X3sl9kOoGXRkLrEeCB
186,MotorSport,Migos,22451,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
187,"Una Chiave",Caparezza,22442,https://open.spotify.com/track/7dgR2p0TD0s71XZqvvL6sr
188,"Italieno (feat. Vegas Jones)",Cromo,22388,https://open.spotify.com/track/6pBlce4wuq7xQehbnPhXTx
189,"Feel It Still","Portugal. The Man",22206,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
190,"Hollywood (feat. Gemitaiz)",MadMan,21748,https://open.spotify.com/track/1R1j6Z3HfBvkLnw1uTJJp0
191,Lario,Lazza,21678,https://open.spotify.com/track/0Rgi733bscb4I8FLsat1yQ
192,"Wily Wily",Ghali,21665,https://open.spotify.com/track/0Gtenx4y77nBKTEH31KiCv
193,"It Ain't Me (with Selena Gomez)",Kygo,21647,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
194,Pamplona,"Fabri Fibra",21628,https://open.spotify.com/track/3H452nrW7GsaU01lpfrQTf
195,"Una Lady Como Tú","Manuel Turizo",21573,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
196,goosebumps,"Travis Scott",21558,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
197,"ME STAJE APPENNENN' AMÒ",LIBERATO,21539,https://open.spotify.com/track/7itdm0AVCHyy1v9pFFkYQa
198,Polaroid,"Carl Brave x Franco126",21491,https://open.spotify.com/track/3Eby1aqLKLpwsXn7BwlaDP
199,"Oh, Vita!",Jovanotti,21342,https://open.spotify.com/track/4s5lq4IBuuudq67hg8TVtc
200,"Superstite (feat. Osso)",Mr.Rain,21196,https://open.spotify.com/track/6o1cLsP4pCcsXpMg1TT9Wm
