,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
48,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,68714,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
49,Rossetto,Random,67519,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
50,"Que Calor (with J Balvin & El Alfa)","Major Lazer",66886,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
51,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",64601,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
52,"LA PROVA DEL CUOCO","FSK SATELLITE",63335,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
53,"Lose Control",MEDUZA,62296,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
54,"come fa1","tha Supreme",62184,https://open.spotify.com/track/5tlRHNdTy4la5CuTkbYeQE
55,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,61936,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
56,Candy,VillaBanks,60204,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
57,"everything i wanted","Billie Eilish",59586,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
58,"LOVE BANDANA",Ketama126,59040,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
59,2ollipop,"tha Supreme",58607,https://open.spotify.com/track/5nL0vuUo0oBm26obUe5Ogu
60,"È sempre bello",Coez,58531,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
61,Señorita,"Shawn Mendes",58528,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
62,"Polo nord - C+N Progressive Mix","Massimo Pericolo",58361,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
63,"Settimana Bianca","Il Pagante",58279,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
64,Rozzi,Paky,57207,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
65,"NO SPIE","FSK SATELLITE",56747,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB
66,"Margarita (con Marracash)",Elodie,56418,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
67,90MIN,Salmo,55787,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
68,"Someone You Loved","Lewis Capaldi",55592,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
69,"pers0na2 - feat. Gemitaiz, Madman","tha Supreme",54509,https://open.spotify.com/track/75UNZ7tjYzsoTMgmpWdzw6
70,"bad guy","Billie Eilish",54194,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
71,"Rondini Al Guinzaglio",Ultimo,53884,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
72,1990,"Achille Lauro",53210,https://open.spotify.com/track/40vSLe0L3uOrK3tRTw9KYJ
73,"MI AMI O NO (feat. Capo Plaza)",Giaime,52991,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
74,"C'EST LA VIE",TY1,52532,https://open.spotify.com/track/5l93giGtSBNAJUVj8hPygt
75,"APPARTENGO - Il sangue (feat. Massimo Pericolo)",Marracash,52388,https://open.spotify.com/track/2tpfOljBdskx8G331TjRps
76,FIORI,Giaime,52022,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
77,"I Tuoi Particolari",Ultimo,51633,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
78,"Ho Fatto Strada","Capo Plaza",51341,https://open.spotify.com/track/28ZiptPMVab1reyfj4hNwt
79,Pianeti,Ultimo,51019,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
80,"MELISSA P","FSK SATELLITE",50852,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
81,"Mambo Salentino",Boomdabash,50622,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
82,"CAPI DELLA TRAP (feat. Guè)","FSK SATELLITE",50153,https://open.spotify.com/track/4x67awdGDlWB3eIpQdkzqE
83,"Non sto più in zona",Shiva,49883,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij
84,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",49619,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
85,"Blinding Lights","The Weeknd",49505,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
86,"Ride It",Regard,49444,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
87,"Per Un Milione",Boomdabash,49141,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
88,"Tuta Black",Paky,48992,https://open.spotify.com/track/7yYegdhi4lwCPPmyROOr4O
89,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,48851,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
90,JAMBO,"Takagi & Ketra",48801,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
91,"Taste (Make It Shake) (Remix feat. Shiva)",Aitch,48445,https://open.spotify.com/track/4QM1Y3xrOkZDPc9R2CvaXx
92,China,"Anuel AA",48276,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
93,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,48193,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
94,"Non Scherzare",Paky,47896,https://open.spotify.com/track/1mNVAw1vmiJWYmUiI6TFTv
95,Arrogante,Irama,47634,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
96,"La hit dell'estate",Shade,47029,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
97,Cenere,Nashley,46938,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
98,"Duemila volte","Marco Mengoni",46887,https://open.spotify.com/track/6IYrpbDnFljm6QSj1KGuZD
99,"Veleno 7",Gemitaiz,46828,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
100,"6itch remix - feat. Nitro","tha Supreme",46482,https://open.spotify.com/track/5zYSf28jARgmMwk8FIaHnI
101,"Na Na Na",Holden,46470,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
102,"QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno)",Marracash,45460,https://open.spotify.com/track/39hRcGieqFaKfZ7LN91Vy5
103,"Cracovia, Pt. 3","Il Tre",45342,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
104,"7 miliardi","Massimo Pericolo",44924,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
105,"48H (feat. Sfera Ebbasta)",Izi,44915,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
106,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",44633,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
107,"Piece Of Your Heart",MEDUZA,44633,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
108,"QUELLI CHE NON PENSANO - Il cervello (feat. Coez)",Marracash,44530,https://open.spotify.com/track/6l1Jnqfu7GAOV4MDgA2bNP
109,"Ostia Lido",J-AX,44488,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
110,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,43481,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
111,Amici,"Massimo Pericolo",43353,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
112,"gua10 - feat. Lazza","tha Supreme",43320,https://open.spotify.com/track/5Bjp0v6Pi3AS8PzZQG2nrg
113,"HIGHEST IN THE ROOM","Travis Scott",43165,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
114,Lalala,Y2K,41636,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
115,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",41577,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
116,"Cascare nei tuoi occhi",Ultimo,41534,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
117,"Stamm Fort (feat. Sfera Ebbasta)",Luchè,41522,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
118,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",41499,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
119,"Nisciun' (feat. Geolier)","Rocco Hunt",40782,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
120,"Ti dedico il silenzio",Ultimo,40092,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
121,5olo,"tha Supreme",39881,https://open.spotify.com/track/1IenHo9pFzeysdcfbpAXUO
122,"Before You Go","Lewis Capaldi",39553,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
123,"Senz E Me",Geolier,39044,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
124,"Yacht (feat. Luchè)",Geolier,38989,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr
125,"Uno squillo","Capo Plaza",38798,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
126,Wanderlust!,Alfa,38511,https://open.spotify.com/track/0n84KQcjfidLn70aI15niR
127,Narcos,Geolier,38296,https://open.spotify.com/track/1BdmcsFAODQR4x7eiOuRVf
128,"bubb1e 9um","tha Supreme",38083,https://open.spotify.com/track/06SzxHiKstZ859RmekMlJx
129,"Cometa (feat. Dosseh)",Izi,38036,https://open.spotify.com/track/3jtslodAuHKSHlVYQLRAYu
130,"I Don't Care (with Justin Bieber)","Ed Sheeran",37881,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
131,"Beautiful People (feat. Khalid)","Ed Sheeran",37791,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
132,"C'est la vie","Achille Lauro",37774,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
133,"Fuoco e benzina","Emis Killa",37650,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
134,"Glock (feat. DrefGold & Giaime)","Dark Polo Gang",37542,https://open.spotify.com/track/66lsHFgvKb6H28JRQ9vTPK
135,Mademoiselle,"Sfera Ebbasta",37327,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
136,"Sale (feat. Shari)","Benji & Fede",37118,https://open.spotify.com/track/6lWKO0d9288UeeOfVBTCo7
137,Tusa,"KAROL G",36536,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
138,Courmayeur,"DJ Matrix",36492,https://open.spotify.com/track/3ueGWDwh5tMsoKjxJnUFcB
139,"Non Abbiamo Età",Luchè,36079,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
140,Playa,"Baby K",36056,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
141,Soldi,Mahmood,35995,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
142,"8rosk1 - feat. Mahmood","tha Supreme",35720,https://open.spotify.com/track/65OaFb3aPqlknH4WQXzHtF
143,Brivido,Guè,35544,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
144,"SPORT - I muscoli (feat. Luchè)",Marracash,35478,https://open.spotify.com/track/3HVm4g9bZHo0aMsjzGS7Ro
145,Domenica,Coez,35340,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
146,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",35260,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
147,"Sole a mezzanotte","Gio Montana",35237,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0
148,Torn,"Ava Max",35163,https://open.spotify.com/track/2GdxQw8NwoeH8tKySg6nym
149,"G.O.A.T. - Il cuore",Marracash,34968,https://open.spotify.com/track/50c3vq2uUkSV8QrcbcPWW3
150,"CHEYENNE - feat. Charlie Charles","Francesca Michielin",34748,https://open.spotify.com/track/3tSiJqSOzHrp828XhPXkst
151,CAMOSCIO,"FSK SATELLITE",33998,https://open.spotify.com/track/3ea1FY9QRqgbwIRYKwZr2A
152,"Una canzone che non so",Gazzelle,33967,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
153,"D'estate non vale (feat. Ana Mena)","Fred De Palma",33854,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
154,"NON SONO MARRA - La pelle (feat. Mahmood)",Marracash,33808,https://open.spotify.com/track/0pl6P6vTEB9pNABaD53SgS
155,Autostima,PSICOLOGI,33449,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
156,"Rip RMX (feat. Shiva)","Side Baby",33439,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
157,"Esagono (feat. Salmo)",Gemitaiz,33426,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y
158,"Lucid Dreams","Juice WRLD",33065,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
159,Vertigini,Tedua,33049,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
160,"Calma - Remix","Pedro Capó",33015,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
161,"2% (feat. Frah Quintale)",Guè,32994,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
162,Chic,Izi,32845,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
163,"BODY PARTS - I denti",Marracash,32704,https://open.spotify.com/track/4WOXQYfq3fYVRMcaXuHBAD
164,"parano1a k1d - feat. Fabri Fibra","tha Supreme",32704,https://open.spotify.com/track/2lcX7to2eZFOkVCJjSwdAz
165,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,32613,https://open.spotify.com/track/0VU34EBWTAlHVIZE3aWlZA
166,"Come Mai (feat. Franco126)","Fabri Fibra",32481,https://open.spotify.com/track/0EwUmQctZ3I0BXtZqkAaMU
167,"La musica non c'è",Coez,32144,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
168,Bandito,"Enzo Dong",31800,https://open.spotify.com/track/0c6mLXIsBWgwAAqkagxY5w
169,"Whine Up","Nicky Jam",31591,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
170,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",31379,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
171,"Mambo (feat. Sick Luke)","Nicola Siciliano",31373,https://open.spotify.com/track/4ibUxNAjSdg19dYEMlisTy
172,"No Idea","Don Toliver",31339,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
173,"Sogni appesi",Ultimo,31231,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
174,"Con Calma","Daddy Yankee",31169,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
175,"Attraverso Me (feat. Luchè)","Night Skinny",31027,https://open.spotify.com/track/3zxZa44T41BWejPmrzY819
176,"Sweet but Psycho","Ava Max",30705,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
177,Dilemme,"Lous and The Yakuza",30328,https://open.spotify.com/track/34UANp5qxDg6YcgrlDeILZ
178,"Testa tra le nuvole, Pt. 1",Alfa,30127,https://open.spotify.com/track/208GsvgqNqRSaJP4ru5pVG
179,"Don't Call Me Up",Mabel,29993,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
180,"Accetto Miracoli","Tiziano Ferro",29920,https://open.spotify.com/track/2dSimaa1gqyr0U0il3gMmd
181,"Cambiare Adesso","Dark Polo Gang",29784,https://open.spotify.com/track/2xjxaKiYssIdDU6DCPpZPt
182,"Buonanotte Amò","Rocco Hunt",29760,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi
183,"Bohemian Rhapsody - Remastered 2011",Queen,29755,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
184,Piove,Nayt,29645,https://open.spotify.com/track/0EMhBAtDSKQ4NBT6tgmcY7
185,"GRETA THUNBERG - Lo stomaco (feat. Cosmo)",Marracash,29630,https://open.spotify.com/track/38VKvSaq4ic5k5zCHshjMo
186,"Lose You To Love Me","Selena Gomez",29534,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
187,Shallow,"Lady Gaga",29443,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
188,"Davide (feat. Coez)",Gemitaiz,29270,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
189,"Maradona y Pelé",Thegiornalisti,29246,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
190,Girasoli,"Emanuele Aloia",29191,https://open.spotify.com/track/3lumKk7Mrt6KhFDZURTv0t
191,"My Oh My (feat. DaBaby)","Camila Cabello",29184,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
192,"Street Advisor (feat. Noyz Narcos, Marracash & Capo Plaza)","Night Skinny",29016,https://open.spotify.com/track/6uUpssCxQaQWrlx869314b
193,"Domani ci passa",Ludwig,28980,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
194,LUNEDI',Salmo,28927,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
195,Limousine,"Enzo Dong",28436,https://open.spotify.com/track/1wsPCG4bBSdkNYeeii44i8
196,"Allenamento #2","Capo Plaza",28424,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
197,"Vivere Tutte Le Vite - con Carl Brave",Elisa,28309,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
198,"Vorrei Dirti","Anto Paga",28149,https://open.spotify.com/track/4zpAnyVfs0EQbD6VSZ6Dgs
199,"Non Ci Sto (con Marracash & Carl Brave)",Shablo,28015,https://open.spotify.com/track/5stH9hqpR941AmiJ9tVzrN
200,"So cosa fare","Capo Plaza",27974,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI
