,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"LUNA PIENA (con IRAMA)",Rkomi,193875,https://open.spotify.com/track/7xtDBQTR47nZwpBRu6pOdO
19,"MONTERO (Call Me By Your Name)","Lil Nas X",191787,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
20,"LEWANDOWSKI VIII (64 Bars)",Ernia,190046,https://open.spotify.com/track/5kH2a9KFmkkDme5LPRgjOz
21,"Your Love (9PM)",ATB,183662,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
22,"Body (Remix) [feat. Capo Plaza & Rondodasosa]","Tion Wayne",178532,https://open.spotify.com/track/1JAkXiY10vwLhSbcsiimrp
23,"good 4 u","Olivia Rodrigo",177361,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
24,"10 RAGAZZE (con ERNIA)",Rkomi,176443,https://open.spotify.com/track/4rstEjIOddR5CuzzLv2bhS
25,VOCE,Madame,175188,https://open.spotify.com/track/4ylL1oPx1rY1yFivslLFOR
26,CORALINE,Måneskin,160172,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY
27,"64 BARRE DI PAURA",Marracash,159601,https://open.spotify.com/track/3xhovobvcDab7lEV2MGKMh
28,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",155975,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
29,"Hecha Pa' Mi",Boza,154955,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
30,"Ferma A Guardare (feat. Pinguini Tattici Nucleari)",Ernia,147910,https://open.spotify.com/track/1eDC4NiUYgQSKpKDIvXxi4
31,"Musica leggerissima",Colapesce,145176,https://open.spotify.com/track/67qxSUoyng1ohzvfyOyNWW
32,"DIO PERDONAMI (64 Bars)",BLANCO,139954,https://open.spotify.com/track/2aQFSb48FUc5uBvIkF5CKN
33,"Scrivile Scemo","Pinguini Tattici Nucleari",138312,https://open.spotify.com/track/71r3UlkV7sWvUYjas5paqi
34,Pesche,"Federico Rossi",134512,https://open.spotify.com/track/4ILtwYPIonCeRGCIiXAASp
35,BED,"Joel Corry",133638,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
36,"Di Notte (feat. Sfera Ebbasta & Carl Brave)",Ernia,128960,https://open.spotify.com/track/79VpbVJ1asRXWjkbvlxFED
37,Parlami,Fasma,128714,https://open.spotify.com/track/00QN58Gx571pB1MEuBAcmL
38,hype,sangiovanni,127432,https://open.spotify.com/track/4FipWtfZ60Q7unvzHrcSMZ
39,"Wasted Love (feat. Lagique)",Ofenbach,126899,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
40,"Il Cielo Contromano",Deddy,126041,https://open.spotify.com/track/1kLwHISN4aeuaQB27D9uzd
41,"Buongiorno vita",Ultimo,125864,https://open.spotify.com/track/0IxDw5m8XyFBnrCXAppF53
42,"Follow You","Imagine Dragons",121126,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
43,"CHIAMAMI PER NOME","Francesca Michielin",119060,https://open.spotify.com/track/0ZqHo6eTBHUcOVjZzPvftT
44,Fiel,"Los Legendarios",116123,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
45,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",115517,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
46,"guccy bag",sangiovanni,115164,https://open.spotify.com/track/2FkDq3XXKylGEhe4NdRqAd
47,"CUORE DOLLARI (64 Bars)",Rkomi,115027,https://open.spotify.com/track/2V7EiDaryzD6FP9q9mnJfb
48,Salsa,J-AX,111778,https://open.spotify.com/track/6VAdJCy8hFSxTNsxlBADSE
49,VENT'ANNI,Måneskin,109437,https://open.spotify.com/track/6Vfo6O3hk38vDcSpazNo3p
50,Superclassico,Ernia,108464,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
51,Rasputin,Majestic,105557,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
52,"Morirò da Re",Måneskin,103679,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV
53,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",102652,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
54,"FANTASMI ( feat. Geolier & Marracash)",TY1,102168,https://open.spotify.com/track/21GyhjROpCcIl4NOW96pg9
55,"DIECIMILAVOCI (con ARIETE)",Rkomi,99529,https://open.spotify.com/track/2u2ZTMuRZx0UG7g7w4J76R
56,Run,OneRepublic,98846,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
57,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)","Takagi & Ketra",94216,https://open.spotify.com/track/4O3sAZoZDIhNRcfHNuU4Ps
58,Meteoriti,Mr.Rain,94167,https://open.spotify.com/track/1Lf1F7qEOS4O4wl9l8lmUq
59,Dieci,Annalisa,93517,https://open.spotify.com/track/3RqausOoS1TMLly9Q12JgT
60,"RAP TUTORIAL (64 Bars)",Geolier,91128,https://open.spotify.com/track/2IhbEuKUgdOQuczQCSqp7l
61,"Torna a casa",Måneskin,91001,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
62,"A Un Passo Dalla Luna","Rocco Hunt",90486,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
63,"LA PROSSIMA VOLTA (64 Bars)",Gemitaiz,90410,https://open.spotify.com/track/4BDtKjeayKW9XoNTU55bZt
64,"MEZZO SPORT (64 Bars)",Lazza,90084,https://open.spotify.com/track/1E1GdxDTeJhZkqy3mrIIid
65,Magia,"Alvaro Soler",89776,https://open.spotify.com/track/3KJ1QkwWObfuq54pgwTRyW
66,"Kiss Me More (feat. SZA)","Doja Cat",88989,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
67,Butter,BTS,88099,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq
68,MARILÙ,"Achille Lauro",87491,https://open.spotify.com/track/7JlPKH9G2KLUzJlfFFAxEO
69,"La prima estate",Deddy,86944,https://open.spotify.com/track/4RHsdKGyR5XTeMhyPFz57J
70,"VENEZUELA (64 Bars)",Guè,86317,https://open.spotify.com/track/2Bhd0ppbY6tQtvLYD97txt
71,Marocchino,"Baby Gang",86268,https://open.spotify.com/track/0f2wkDmAlLAo90gE5d1yPU
72,"maledetta primavera",sangiovanni,85934,https://open.spotify.com/track/3dwOv0XXmyWRcyc7jz1VmL
73,"DENNIS RODMAN (64 Bars)",Pyrex,85927,https://open.spotify.com/track/1CZApFQfxsVXugRA2payqR
74,"HO SPENTO IL CIELO (con TOMMASO PARADISO)",Rkomi,85855,https://open.spotify.com/track/0O4g4sRSY8SmVu95k5z9mq
75,DUBAI,Rondodasosa,82452,https://open.spotify.com/track/57GZGMVY9ivqEqKIDPA1HK
76,"CANCELLI DI MEZZANOTTE (con CHIELLO)",Rkomi,81790,https://open.spotify.com/track/3tWjdQHkeqgFQCydN5N241
77,"Dancing On Dangerous (feat. Sofía Reyes)",Imanbek,81098,https://open.spotify.com/track/6OYZvwKN8GaauTrJS1TuuH
78,"Angelina Jolie",Bresh,80589,https://open.spotify.com/track/0tD4EXZRm1JGDYWtKYFLWK
79,"Sorriso Grande","Alessandra Amoroso",80355,https://open.spotify.com/track/7um5BZo08PrrB87Itmml9V
80,"Non Fare Così","Capo Plaza",80339,https://open.spotify.com/track/769M2rTiAoL7x2lKDHLjRa
81,Mediterranea,Irama,80290,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq
82,"Iko Iko (My Bestie)","Justin Wellington",80030,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
83,"ME O LE MIE CANZONI? (con GAZZELLE)",Rkomi,78429,https://open.spotify.com/track/6ejXRb28P9wvSU4CRdIcbm
84,"Fiamme negli occhi",Coma_Cose,76110,https://open.spotify.com/track/60nw7bwqYjVsrccNjF6TMO
85,"64 BARRE DI VITTORIA",Marracash,76064,https://open.spotify.com/track/3HZFpQv7tS1wBG2Veq56tK
86,Destri,Gazzelle,75919,https://open.spotify.com/track/53LX6p75hOcCtAelMDyB8B
87,"Astronaut In The Ocean","Masked Wolf",75764,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
88,"SANTA BANDANA (64 Bars)",Izi,75534,https://open.spotify.com/track/4vq1Pfbh9gMq28q0u32qyB
89,Ridere,"Pinguini Tattici Nucleari",75254,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
90,"No Cap (feat. Geolier)","Emis Killa",74691,https://open.spotify.com/track/3uqFFmxrCv4nzkKFSNbXHv
91,STUPIDO,"Massimo Pericolo",73507,https://open.spotify.com/track/6HVRRlc2sBlkcKEkhlsp86
92,Klan,Mahmood,73467,https://open.spotify.com/track/51uAKJ9jxvTPDEBnicVOq7
93,"Scooby Doo","Pinguini Tattici Nucleari",72743,https://open.spotify.com/track/1P6TlFb8EVH2nCX3luVpZW
94,Hypnotized,"Purple Disco Machine",71687,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
95,"Head & Heart (feat. MNEK)","Joel Corry",71605,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
96,"WIMBLEDON (64 Bars)",Beba,71041,https://open.spotify.com/track/78SOm83XpW1DAAmZsqVu8k
97,"Lewandowski VII",Ernia,70845,https://open.spotify.com/track/37hdLoozh7mKLbDeO5GAt8
98,"Levitating (feat. DaBaby)","Dua Lipa",69143,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
99,"Boy (feat. Rondodasosa)","Baby Gang",68779,https://open.spotify.com/track/00smzdpN2KUfB5Jod6glG4
100,"E TE VENG' A PIGLIÀ",LIBERATO,68002,https://open.spotify.com/track/3wuHkw78v7I0VUl5v9KQ6D
101,"The Business",Tiësto,67996,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
102,"BUGIE (feat. Rkomi & Carl Brave)",Madame,67633,https://open.spotify.com/track/5dP8HoPhDJ53ILl7oxfA87
103,"L€BRON (64 Bars)","Carl Brave",67607,https://open.spotify.com/track/5199MjG86tGUeJgW9oW6L8
104,Crepe,Irama,67271,https://open.spotify.com/track/6L671UzJPyAzbHEhaNhDUJ
105,"SLATT (feat. Capo Plaza)",Rondodasosa,66407,https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ
106,"SHIMMY SHIMMY","Takagi & Ketra",66288,https://open.spotify.com/track/1stFp5p3h2svKierTqfEN6
107,Paraocchi,BLANCO,65765,https://open.spotify.com/track/3c1hhyuDTsP3hqRztpg2S5
108,"Paradise (feat. Dermot Kennedy)",MEDUZA,65636,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
109,"Hollywood (feat. Diplo)","Sfera Ebbasta",64983,https://open.spotify.com/track/0WXU7I74NEN1DMLIT406Wx
110,"Solo lei ha quel che voglio 2021 (feat. Tiziano Ferro, Guè & Marracash)",Sottotono,64879,https://open.spotify.com/track/1dXTFknh7iKkCKUAvkoN71
111,Lifestyle,Guè,64692,https://open.spotify.com/track/20XT7TO32dN1s9xtowLPuR
112,"Leave The Door Open","Bruno Mars",64625,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
113,"Envidioso (feat. Morad)","Capo Plaza",64210,https://open.spotify.com/track/4jEPGkpoaINmlOYGVs79Ok
114,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",63732,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
115,Estate,Will,63702,https://open.spotify.com/track/7AKMq2HTg8FQs9LE0v9uoy
116,"LUNA (feat. Gaia)",Madame,63671,https://open.spotify.com/track/3mIYZEPtyaHh2bEJbEOVDC
117,"Baby (with J Balvin)","Sfera Ebbasta",62743,https://open.spotify.com/track/3eblNP3Zd5b5J3JaOckl8Y
118,"Rapina (feat. Neima Ezza)","Baby Gang",62284,https://open.spotify.com/track/6DQeNYWn9lbwxeYAXzu7IE
119,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",61183,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
120,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,61126,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
121,Chosen,Måneskin,60794,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
122,Glicine,Noemi,60252,https://open.spotify.com/track/3oTNtTmOOekaUDvDiqM4br
123,Street,"Capo Plaza",60020,https://open.spotify.com/track/1AA3XZWWaLTcOgVdeSWg3S
124,"Cabriolet Panorama","The Kolors",58819,https://open.spotify.com/track/4lajqBJavxKL3sllt1TcTH
125,"Una volta ancora (feat. Ana Mena)","Fred De Palma",58521,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
126,DÁKITI,"Bad Bunny",57881,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
127,"Smith & Wesson Freestyle (feat. Marracash)",Guè,57328,https://open.spotify.com/track/596fQREtpVHWRl3xCmVhEM
128,"LA PAURA DEL BUIO",Måneskin,57213,https://open.spotify.com/track/2l7V3AuTxGuswKjGovaSEv
129,Luna,"Aka 7even",56628,https://open.spotify.com/track/6okLJn60TbvQjnIX6Nv3WP
130,"SEVEN 7oo (feat. Rondodasosa, Sacky, Vale Pain, Neima Ezza, Kilimoney, Keta, Nko)","SEVEN 7oo",56273,https://open.spotify.com/track/2KYLg9El0wzvX4S13CDoZf
131,"Save Your Tears","The Weeknd",56068,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
132,"ALTALENE (feat. Mara Sattei & Coez)","BLOODY VINYL",56010,https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX
133,"Blinding Lights","The Weeknd",55595,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
134,"drivers license","Olivia Rodrigo",55280,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
135,"In un'ora",Shade,55164,https://open.spotify.com/track/2g7xewu0kXt7Uo3X8MBlgj
136,"Il bacio di Klimt","Emanuele Aloia",54668,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
137,"Chico (feat. Rose Villain & Luchè)",Guè,54525,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
138,"Scusa - prod. tha Supreme","Mara Sattei",54477,https://open.spotify.com/track/7uBlznv2TJpvjHCzY7K8wO
139,"polka 2 :-/","Rosa Chemical",54075,https://open.spotify.com/track/5LWZA5aRYBdO7FqcrKjfVs
140,"deja vu","Olivia Rodrigo",53933,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
141,"Ride It",Regard,53237,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
142,Beggin',Måneskin,53226,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
143,Lalalalalalalalalala,"Mikolas Josef",51713,https://open.spotify.com/track/1vJPGeapiTW4KRPjK65JpV
144,"Breaking Me",Topic,51621,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
145,"Il tuo nome","Il Tre",51574,https://open.spotify.com/track/2RVdq0QXC4JxU0X51ZQYaH
146,"Pasticche (feat. Capo Plaza)",VillaBanks,51484,https://open.spotify.com/track/7KnC2wSD0I5Fju3A7qCFX8
147,"L'altra dimensione",Måneskin,51476,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa
148,"Ram Pam Pam","Natti Natasha",51424,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO
149,"L'urlo di Munch","Emanuele Aloia",50312,https://open.spotify.com/track/4pWFqZNa1THbgHcAo8u4p9
150,"Rompo (feat. Boro Boro)",VillaBanks,49965,https://open.spotify.com/track/4oPh7HAoMR1bLBbxwqKmgn
151,Inuyasha,Mahmood,49875,https://open.spotify.com/track/361UCyu0eeQnfw2FCEy8tv
152,"Todo De Ti","Rauw Alejandro",49492,https://open.spotify.com/track/4fSIb4hdOQ151TILNsSEaF
153,"La Scelta",Caparezza,49437,https://open.spotify.com/track/4zBvZrBaQbwim9obQDuBgx
154,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)","Achille Lauro",49327,https://open.spotify.com/track/5i12eplaUT5pPE5iC6B2FZ
155,"Aggio Perzo 'o Suonno (feat. Coez, prod. TY1)",Neffa,49116,https://open.spotify.com/track/3IJHDzxMhlF4SvnlgSH2an
156,Demone,MamboLosco,48785,https://open.spotify.com/track/6NrOoKDgQb1EcZZuCSBMEw
157,"Champagne 4 The Pain (feat. Gemitaiz & Noyz Narcos)",Guè,48523,https://open.spotify.com/track/3X2hj2FtEjHTYr6CMRO2my
158,"Goosebumps - Remix","Travis Scott",48375,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
159,"non +",sangiovanni,48088,https://open.spotify.com/track/6Ao7vZdsONH1eGcMEzfvSG
160,"Paloma (feat. Anitta)","Fred De Palma",47682,https://open.spotify.com/track/0HFkCSXRTUHCYJ148PdD0v
161,"Leggi dell’universo",Tancredi,47532,https://open.spotify.com/track/06FIk4hxnLgsS4U7P3gXwz
162,"Allenamento #4","Capo Plaza",47509,https://open.spotify.com/track/3TzSpxjKOnmVrtNOhtK8mx
163,"Mood (feat. iann dior)",24kGoldn,47492,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
164,"FOR YOUR LOVE",Måneskin,47368,https://open.spotify.com/track/3ZeyEvTgSlKajHc0fckgZT
165,"We're Good","Dua Lipa",47355,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
166,"La prima volta",Sacky,47303,https://open.spotify.com/track/6y5bDrGvavBC4uzYrpCbQD
167,"Spigoli (feat. Mara Sattei & tha Supreme)","Carl Brave",47272,https://open.spotify.com/track/5YPKiDLejR1JhnX6w2lhro
168,"SOPRA LE CANZONI (con DARDUST)",Rkomi,47088,https://open.spotify.com/track/4ROnDd2DPnce7w44tt6YVO
169,"Bottiglie Privè","Sfera Ebbasta",46961,https://open.spotify.com/track/7kPAFMdW9WwDyz5BzntfJr
170,"Good Times",Ghali,46775,https://open.spotify.com/track/3vgclHni3T3qu7ZXz8idsk
171,"CRUDELIA - I nervi",Marracash,46683,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
172,Karaoke,Boomdabash,46671,https://open.spotify.com/track/0D4GpOPInKiPxEfQMchu4p
173,"Another Love","Tom Odell",46564,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
174,Thunder,"Gabry Ponte",46518,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
175,"DRAFT (64 Bars)",Sina,46424,https://open.spotify.com/track/0b4y6BhrT2WKEGSwdeRiYR
176,"We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","Martin Garrix",46208,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS
177,"Coltellata (feat. tha Supreme)",Gazzelle,46134,https://open.spotify.com/track/6pswDYZetJz39k41bCXNif
178,"Dove e quando","Benji & Fede",46017,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
179,"Che me chiamme a fa?","Rocco Hunt",45685,https://open.spotify.com/track/5uXJrO4X6m7Xp0HC3zeklj
180,"GIRL LIKE ME","Black Eyed Peas",45538,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
181,"Mille Parole","Aka 7even",45327,https://open.spotify.com/track/7hvrleMtEHk0qMgxjVYcbr
182,"Pa Ti","Baby K",45191,https://open.spotify.com/track/5IhChrah9BUbttkk0qOS7E
183,"TOP BOY ⨳ (con GEOLIER)",MACE,45101,https://open.spotify.com/track/6sCcJIxOPP7GIKFGzDnYDu
184,"BELLA STORIA",Fedez,44816,https://open.spotify.com/track/0824Kyozhv4yBbM86aBFCG
185,Boca,Gaia,44727,https://open.spotify.com/track/1k7AVxRvQVQLlnmHlLRHUg
186,"AIRFORCE (feat. Madame)","Massimo Pericolo",44652,https://open.spotify.com/track/4MTlIhliwFJnTfbEoctDyB
187,"MARE CHE NON SEI (con GAIA)",Rkomi,44614,https://open.spotify.com/track/3aiuFr7ABrrRo2qJhZ6AEA
188,"Mama (feat. Nitro)",Gemitaiz,44557,https://open.spotify.com/track/1ws9IBGum9LLNEdSVNO2pH
189,"Coro azzurro (feat. Arisa & Ludwig)","Gli Autogol",44430,https://open.spotify.com/track/79HgdMfan7KVBvcundcvRJ
190,"Jordan Manchás","Skinny Flex",44366,https://open.spotify.com/track/16fcpqTCRdFkI15jyI5ePK
191,"Per sentirmi vivo",Fasma,44299,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
192,Amare,"La rappresentante di lista",44032,https://open.spotify.com/track/6hhuex6bSsCfgDffHJmRo9
193,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,43972,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
194,"Watermelon Sugar","Harry Styles",43078,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
195,"LIVIDI SUI GOMITI",Måneskin,43067,https://open.spotify.com/track/1ITV1k9laGrWUpagayejMQ
196,Lovefool,twocolors,42963,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
197,"Don't Worry",Boomdabash,42644,https://open.spotify.com/track/3Bd5A7Yxg4zxFeiKiYlMId
198,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,42170,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
199,"Ladro Di Fiori",BLANCO,42138,https://open.spotify.com/track/2vsxduDEhjLTFcxd0hSVv5
200,"Floating Through Space",Sia,42039,https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb
