,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
48,"Cupido (feat. Quavo)","Sfera Ebbasta",78790,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
49,"Pem Pem","Elettra Lamborghini",78771,https://open.spotify.com/track/1xYiaH50bbhvYXLQMmbjpY
50,"Me Niego (feat. Ozuna & Wisin)",Reik,77370,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
51,"Questa nostra stupida canzone d'amore",Thegiornalisti,75829,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
52,"La musica non c'è",Coez,74698,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
53,"We Can Do Better","Matt Simons",73788,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
54,Fall,Eminem,73561,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
55,"Stepping Stone",Eminem,72357,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
56,Youngblood,"5 Seconds of Summer",71868,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
57,"Torna Da Me",Luchè,70243,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
58,Rise,"Jonas Blue",69874,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
59,Crazy,"Lost Frequencies",67938,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
60,Flames,"David Guetta",66663,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
61,"Venom - Music From The Motion Picture",Eminem,65686,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
62,"Hands Up (feat. DNCE)","Merk & Kremont",64841,https://open.spotify.com/track/0nlyO7lNTOYB0gjDp7NI7H
63,Dura,"Daddy Yankee",63539,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
64,"Bye bye",Annalisa,63116,https://open.spotify.com/track/7hRM2EHbeVZl4fPSK2XxOO
65,Vertigini,Tedua,63019,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
66,"My Life Is Going On - Burak Yeter Remix","Burak Yeter",62870,https://open.spotify.com/track/2qzyXvxqBlOx4BUzbTzPvu
67,"Il ballo delle incertezze",Ultimo,62521,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
68,"El Party","Jake La Furia",61248,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
69,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,60794,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
70,"God is a woman","Ariana Grande",60399,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
71,Moonlight,XXXTENTACION,59503,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
72,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",59103,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
73,"No Brainer","DJ Khaled",58544,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
74,"Paul - Skit","Paul Rosenberg",56775,https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI
75,Pianeti,Ultimo,56466,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
76,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,56391,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
77,"Ricchi x Sempre","Sfera Ebbasta",56336,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
78,"Sin Pijama","Becky G",56195,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
79,"La stessa","Alessandra Amoroso",55952,https://open.spotify.com/track/0x7pHyBX8Ph2j4knBp1he9
80,"Better Now","Post Malone",55834,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
81,"Start Again (with Vegas Jones)",OneRepublic,55424,https://open.spotify.com/track/5kITqlHH4ZJXWbczDmvWQB
82,"Síguelo Bailando",Ozuna,54830,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
83,"Amore a prima insta",Shade,54805,https://open.spotify.com/track/4oJLF1XZd4tp7kqbfxmvDU
84,breathin,"Ariana Grande",54069,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
85,"Eastside (with Halsey & Khalid)","benny blanco",53992,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
86,"Non Abbiamo Età",Luchè,53830,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
87,Rockstar,"Sfera Ebbasta",53796,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
88,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)","Steve Aoki",53642,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
89,"SICKO MODE","Travis Scott",53520,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
90,Paracetamolo,"Calcutta ",53326,https://open.spotify.com/track/4OQ1G3dyVx0SPUzBiWCNat
91,"Taste (feat. Offset)",Tyga,53049,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
92,"Cara Italia",Ghali,53010,https://open.spotify.com/track/3atDsUhlUgDlQQrI0XFh7I
93,BEBE,6ix9ine,52723,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
94,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",52580,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
95,"The Middle",Zedd,52401,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
96,"Nice Guy (with Jessie Reyez)",Eminem,51016,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
97,"Melody (feat. James Blunt)","Lost Frequencies",50682,https://open.spotify.com/track/5r49JKf2vWBF0CQjZewJ0O
98,"Good Guy (feat. Jessie Reyez)",Eminem,50079,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
99,"Giovane fuoriclasse","Capo Plaza",49242,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
100,"Lucid Dreams","Juice WRLD",49102,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
101,"Non cambierò mai","Capo Plaza",49080,https://open.spotify.com/track/1PB00xFcBdahfUcJIkB8wG
102,Boss,DrefGold,48580,https://open.spotify.com/track/2kqkUq4JGQh0uTREejMpvv
103,"Échame La Culpa","Luis Fonsi",48413,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
104,"Serio (feat. Capo Plaza)","Emis Killa",48196,https://open.spotify.com/track/2Cm9pUNjLYpLo2gjIiTBPa
105,"God's Plan",Drake,47460,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
106,"Sempre In Due","Carl Brave x Franco126",47440,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
107,"Em Calls Paul - Skit",Eminem,47200,https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15
108,"Serpenti A Sonagli","Sfera Ebbasta",46965,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
109,changes,XXXTENTACION,46506,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
110,Bandita,"Jake La Furia",46318,https://open.spotify.com/track/1AxEMGsutOIbDzZnvj0yaj
111,"Acqua Calda E Limone (feat. Ernia)",Rkomi,46271,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN
112,IDGAF,"Dua Lipa",44507,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
113,"Bum Bum Tam Tam","MC Fioti",43808,https://open.spotify.com/track/6k2900NjJeVqZM55G3Danu
114,"Irraggiungibile (feat. Federica Carta)",Shade,43750,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
115,"Next To Me","Imagine Dragons",42671,https://open.spotify.com/track/31VOknKjFrEX47bZXzqcoF
116,"Guarda come flexo",MamboLosco,42527,https://open.spotify.com/track/7pNSr2gQMVghpTcZvQUroa
117,scuol4,"tha Supreme",41779,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
118,Zingarello,Ghali,41619,https://open.spotify.com/track/12tAWUo1yKx0FRuEhYZjxQ
119,"Machika - Remix","J Balvin",40831,https://open.spotify.com/track/1lBqTGQ0nX1JeA2m7T51ux
120,Ipernova,Mr.Rain,40409,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
121,"Who You Are - Full English Version",Mihail,40120,https://open.spotify.com/track/6BqytANy7ggG3rcIe6CZry
122,Booster,DrefGold,39928,https://open.spotify.com/track/6m1rkw3TQ5xTB0sPbXEF2o
123,"Shape of You","Ed Sheeran",39873,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
124,"Wave (feat. Sfera Ebbasta)",DrefGold,39840,https://open.spotify.com/track/5ciHzpOz553VNdCcXOsJ0o
125,"Portami con te",Boomdabash,39187,https://open.spotify.com/track/2S5H2pKuM6lgLC00VVKCZD
126,"Allenamento #2","Capo Plaza",39116,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM
127,"Veleno 6",MadMan,38947,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
128,"In My Blood","Shawn Mendes",38642,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
129,"Like I Do","David Guetta",38273,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
130,PERDONAMI,Salmo,38236,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
131,"Giù da me","Capo Plaza",38109,https://open.spotify.com/track/06VV1e6OgFMG2XSxsnRxxM
132,"Promises (with Sam Smith)","Calvin Harris",37881,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
133,"Purple Rain (feat. Gemitaiz & Frenetik&Orang3)","Achille Lauro",37590,https://open.spotify.com/track/0PpB4YTfszDRmQxLirA4pM
134,"Tran Tran","Sfera Ebbasta",37378,https://open.spotify.com/track/3cGuiySfwJPXqvE15OiEEg
135,"Centro (feat. Coez)",MadMan,36459,https://open.spotify.com/track/6DGl9TtxYTpMFrmZa1mwEz
136,"Born To Be Yours",Kygo,36354,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
137,"Jocelyn Flores",XXXTENTACION,36343,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
138,"Mala Mía",Maluma,35969,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
139,Pesto,"Calcutta ",35705,https://open.spotify.com/track/4UHDgfDtSSv9SqyfEFr4sF
140,"rockstar (feat. 21 Savage)","Post Malone",35062,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
141,Riccione,Thegiornalisti,34912,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
142,Unica,Ozuna,34841,https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A
143,"Voglio ballare con te (feat. Andrés Dvicio)","Baby K",34822,https://open.spotify.com/track/14KKXLz5WHrzGOMUNFV22H
144,Happier,Marshmello,34817,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
145,"Un domani (feat. Mr.Rain)",Annalisa,34765,https://open.spotify.com/track/5ZUbSBnGDbmBGcH2l1575M
146,"Sogni appesi",Ultimo,34706,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
147,Natural,"Imagine Dragons",34094,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
148,"Mad Love","Sean Paul",34085,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
149,"Lo Sai Che Ci Penso",Gemitaiz,33896,https://open.spotify.com/track/6qE4ocLpaSUkWYrcpbPN7Z
150,"Malibu (feat. Gemitaiz)","Carl Brave",33835,https://open.spotify.com/track/5S2Bshrq6Bh4zHZoXkUtvf
151,"Me Dijeron",Ozuna,33441,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
152,"Me Rehúso","Danny Ocean",33335,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
153,Criminal,"Natti Natasha",33165,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
154,Vabbene,"Capo Plaza",33119,https://open.spotify.com/track/5n9Ss9tXZEy5Z18BxYm8KW
155,"La stella più fragile dell'universo",Ultimo,32945,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
156,"Faccio un casino",Coez,32907,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
157,Ulalala,"Achille Lauro",32747,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz
158,"Chapeau (feat. Frah Quintale)","Carl Brave",32507,https://open.spotify.com/track/4qB5WfP7AzwPzU4OddDm4b
159,"Paradise Lost",Gemitaiz,32443,https://open.spotify.com/track/1o3hgrxrtzKjsF36oLtook
160,"Le luci della città",Coez,32178,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
161,"Senza Pagare VS T-Pain (feat. T-Pain)",J-AX,31840,https://open.spotify.com/track/0YOUE1TlkgSbkNvWkZkEVp
162,"Body (feat. brando)","Loud Luxury",31626,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
163,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",31544,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
164,STARGAZING,"Travis Scott",31398,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
165,"Il Terrone Va Di Moda","Il Pagante",31254,https://open.spotify.com/track/3rSnjrrh5EVlPIrd8w16Ad
166,"I Believe - Radio Edit","Bob Sinclar",31004,https://open.spotify.com/track/3eyUaiPpgMSzZ16ak4wTDp
167,"Casa Mia (feat. Luchè & Capo Plaza)","Noyz Narcos",30545,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc
168,"Happy Now",Zedd,30371,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
169,"Visiera A Becco","Sfera Ebbasta",30265,https://open.spotify.com/track/4ySxBjhmdnkeFUqhKxW3cY
170,Aura,Ozuna,30220,https://open.spotify.com/track/1AVu7Kc2MRrLfOG1RCEf07
171,"Gli occhi della tigre",Nayt,29913,https://open.spotify.com/track/0eczHniJguffShMNltOqMo
172,"Dall'alba al tramonto","Ermal Meta",29653,https://open.spotify.com/track/7tyNXQ6EWa6H97unOMV9pf
173,"Come Le Onde (feat. J-AX)","The Kolors",29561,https://open.spotify.com/track/6E05xrb1ikvdYslxbfUniN
174,"Mi Parli Piano",Emma,29450,https://open.spotify.com/track/6XRe4ft04Skbpbz3TwsenD
175,"Pezzo Trap (feat. Fabri Fibra)",Gemitaiz,29349,https://open.spotify.com/track/5ZBSyZYBG6QEhSRSC1nt4b
176,"Whatever It Takes","Imagine Dragons",29310,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
177,"Be Alright","Dean Lewis",29072,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
178,Clandestino,Shakira,28952,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
179,Missili,"Frah Quintale",28882,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
180,"Psycho (feat. Ty Dolla $ign)","Post Malone",28699,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
181,Nevermind,"Dennis Lloyd",28569,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
182,Chic,Izi,28416,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
183,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",28211,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
184,"Camel Blu (feat. Giorgio Poi)","Carl Brave",28077,https://open.spotify.com/track/0YdCTQIqZVUUfmqjaM9qvR
185,"no tears left to cry","Ariana Grande",27840,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
186,"Stories d'amore",Jesto,27840,https://open.spotify.com/track/3pFBuDWXeYQadSfpYQs86t
187,Linda,"Emis Killa",27624,https://open.spotify.com/track/7hH6PsrlKQdNlvESUYKz79
188,"Cascare nei tuoi occhi",Ultimo,27563,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
189,"Lario (feat. Fabri Fibra) - RMX",Lazza,27461,https://open.spotify.com/track/2fCrGBbflxxcSXO6HUhJcS
190,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",27445,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
191,"No Es Justo","J Balvin",27387,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
192,"Milano Bachata",Rkomi,27323,https://open.spotify.com/track/4npeg094qxxH7Fp2aoi04O
193,Perfect,"Ed Sheeran",27197,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
194,"Bene ma non benissimo",Shade,26883,https://open.spotify.com/track/7AujiK4ndTotwFOaGEjvOu
195,Nisida,"Capo Plaza",26864,https://open.spotify.com/track/4xQKBnkP60odQCJaEEwB1g
196,"Leave a Light On","Tom Walker",26859,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
197,20,"Capo Plaza",26682,https://open.spotify.com/track/6ZNd7RN3GohngyFPt7p6LO
198,"More Than You Know","Axwell /\ Ingrosso",26443,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
199,FRIENDS,Marshmello,26360,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
200,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,26332,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
