,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
35,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",129883,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
36,"Nena (feat. Geolier & Andry The Hitmaker)","Boro Boro",128862,https://open.spotify.com/track/6TEPwGCSq4XGWu3hnZkC5m
37,"LA ISLA","Giusy & Elettra",126761,https://open.spotify.com/track/0T1QQTMx8jTbtOEeBKe43I
38,"ALYX (feat. Capo Plaza)",Lazza,123131,https://open.spotify.com/track/5ifarM7jfplX1EqkqMHlDq
39,"DEFUERA (feat. Ghali, Madame & Marracash)",DRD,123010,https://open.spotify.com/track/2512VtkrcUHav23oV66xqf
40,"VIENIMI (a ballare)",AIELLO,119243,https://open.spotify.com/track/3VZfK5GR6tN3WH3WsBNMYq
41,"Jerusalema (feat. Nomcebo Zikode) - Edit","Master KG",119039,https://open.spotify.com/track/2R7gA9dAHTjASKU0wiTJok
42,Hollywood,"LA Vision",118405,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
43,"TKN (feat. Travis Scott)",ROSALÍA,116020,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
44,Louboutin,"Vale pain",115557,https://open.spotify.com/track/7fzaDe7qR6IX2w275uX4Th
45,"WAP (feat. Megan Thee Stallion)","Cardi B",113748,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
46,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",113562,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
47,"Roses - Imanbek Remix","SAINt JHN",109387,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
48,"Kings & Queens","Ava Max",107776,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
49,"Como Llora",Juanfran,106486,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
50,"In Your Eyes","The Weeknd",102796,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
51,"2 TIRI (feat. tha Supreme)",Lazza,97607,https://open.spotify.com/track/3TwMhXQ6O1KGPfiYV5mxGN
52,"Narcos Remix (feat. Lazza)",Geolier,97466,https://open.spotify.com/track/0mAeTwKRW38d8TRsWqvw9Z
53,"Rain On Me (with Ariana Grande)","Lady Gaga",97155,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
54,"Una volta ancora (feat. Ana Mena)","Fred De Palma",94365,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
55,"Fiori di Chernobyl",Mr.Rain,93403,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
56,"Te lo prometto","Il Tre",92087,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV
57,Moncler,Geolier,90966,https://open.spotify.com/track/4QHaWdrl7bdAhz72rb36rO
58,Chega,Gaia,90044,https://open.spotify.com/track/76w5oLSdgYvA0Bt4dTUe0Z
59,"Head & Heart (feat. MNEK)","Joel Corry",89357,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
60,"SLIME (feat. Rondodasosa)",Lazza,88648,https://open.spotify.com/track/13Iu4OXlnP5vUQ0rgXR6e3
61,"Jerusalema (feat. Nomcebo Zikode)","Master KG",86021,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
62,Tusa,"KAROL G",84322,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
63,"Una voglia assurda",J-AX,83776,https://open.spotify.com/track/0jaYrOJVG8KcDh9qrU2TU8
64,"Polvere (feat. Capo Plaza)",Tedua,82652,https://open.spotify.com/track/0ZzXPo0gS5h718w7WErG44
65,"Blinding Lights","The Weeknd",81387,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
66,"blun7 a swishland","tha Supreme",79053,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
67,Chiasso,Random,76861,https://open.spotify.com/track/76B3Xb8EqIY4NJF5xoNrCH
68,"Ride It",Regard,76610,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
69,"Ti Levo Le Collane (feat. Paky)",Guè,76596,https://open.spotify.com/track/48NEryJWd2W3T6V6yKHzz6
70,"Sangria (feat. Astol)","Emma Muscat",75685,https://open.spotify.com/track/5AxfollP1UH3X0MWNaS1zP
71,"Balla Per Me","Tiziano Ferro",74155,https://open.spotify.com/track/6my3pKZ8QxxI5ZezQVR0wf
72,"Cyborg (feat. Geolier)",Guè,72821,https://open.spotify.com/track/54wRUYPMEHLttFdLImOlAt
73,"Break My Heart","Dua Lipa",72780,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
74,"Hoodboy - Remix","Coyote Jo Bastard",72766,https://open.spotify.com/track/0RS1tp85979N7W73I0jBsl
75,"Laugh Now Cry Later (feat. Lil Durk)",Drake,72293,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
76,"Cin Cin",Alfa,70148,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
77,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,68005,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
78,"Per sentirmi vivo",Fasma,67901,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
79,Festa,PSICOLOGI,67555,https://open.spotify.com/track/5ZEFqQ8hVGdyMxddxu8Pa3
80,"Be Kind (with Halsey)",Marshmello,66674,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
81,Dynamite,BTS,66571,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
82,"I Miss You",GELO,64138,https://open.spotify.com/track/5yTqoZ6nhOv21jNHFfwsBV
83,"CRUDELIA - I nervi",Marracash,63752,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
84,Control,"Zoe Wees",63667,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
85,"Guerra E Pace",PSICOLOGI,63349,https://open.spotify.com/track/2puGJHRifrmNO7gTAeWm0z
86,"Scat Men (feat. Ghali & Gemitaiz)","Achille Lauro",62860,https://open.spotify.com/track/4cb65MgCXA2JNEhJW6A57j
87,9.3,Mr.Rain,62316,https://open.spotify.com/track/1prey7RGLzP9zS4dk2Y6a8
88,"SuL Più BeLLo (Out Of My League) - prod. Yanomi",Alfa,61988,https://open.spotify.com/track/5h2DMykCg3GeZu3HpjwuTU
89,"Domani ci passa",Ludwig,60369,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
90,"Immortale (feat. Sfera Ebbasta)",Guè,60119,https://open.spotify.com/track/2bF1qPRPlrODKWFMGtQXq1
91,"Better Days - Giorni Migliori (with Negramaro)",OneRepublic,59812,https://open.spotify.com/track/6kfUXAS4K8zpNCADiFqMCt
92,Hawái,Maluma,59807,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
93,#THOTMILANODM,Radical,59766,https://open.spotify.com/track/4wz9be3iTHln8swogVIAwR
94,Crepe,Irama,59663,https://open.spotify.com/track/6L671UzJPyAzbHEhaNhDUJ
95,"Ringo Starr","Pinguini Tattici Nucleari",58622,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
96,"fuck 3x","tha Supreme",58038,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
97,"Nudi nel letto",Random,57804,https://open.spotify.com/track/5HTLJWJrxrAdZVRo6TRIKC
98,"16 Marzo (feat. Gow Tribe)","Achille Lauro",56770,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r
99,Autostima,PSICOLOGI,56591,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
100,Amarena,"Frah Quintale",56287,https://open.spotify.com/track/0nqwOIZtuWl0xVbfYiL6UW
101,Lento,"Boro Boro",56030,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
102,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,56016,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
103,"Mood (feat. iann dior)",24kGoldn,55899,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
104,goosebumps,"Travis Scott",55272,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
105,"Auto Blu",Shiva,55251,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
106,"Come & Go (with Marshmello)","Juice WRLD",55152,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
107,SPENSIERATEZZA,PSICOLOGI,55052,https://open.spotify.com/track/2DzJYaFlsNdpmfoHMYecZ4
108,"Dove e quando","Benji & Fede",54586,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
109,"Cacao (feat. Pyrex)",Ghali,54578,https://open.spotify.com/track/0lAzr7LGHV1sdcYJfEKNmu
110,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",54522,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
111,"Cracovia, Pt. 3","Il Tre",54151,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
112,"El Efecto","Rauw Alejandro",53883,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
113,"death bed (coffee for your head)",Powfu,53766,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
114,"SNITCH E IMPICCI (feat. FSK SATELLITE)",DrefGold,53608,https://open.spotify.com/track/5zgyx2vTkJ05b5Y37X95Wy
115,Rapide,Mahmood,53331,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi
116,"Dance Monkey","Tones And I",52945,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
117,"Tardissimo (feat. Mahmood & Marracash)",Guè,52329,https://open.spotify.com/track/4P3ZKz4tnPiaGIflQElKgJ
118,Arrogante,Irama,51040,https://open.spotify.com/track/3VDA2SesnexSr2PoGACRMG
119,Saigon,Guè,50830,https://open.spotify.com/track/0nd1tWz1bmTQ2ObCnZCLV9
120,"Boogieman (feat. Salmo)",Ghali,50542,https://open.spotify.com/track/58bRZqUPWnpop0WC9ob5wJ
121,"Bella così - feat. Federica Carta","Chadia Rodriguez",50308,https://open.spotify.com/track/3XLyyybPY2d8kLiMb8HIyA
122,"In Piazza",Paky,50244,https://open.spotify.com/track/3N0cYpWubd9hAUApJDcLRw
123,"Puro Sinaloa (feat. Tedua, Rkomi & Lazza)",Ernia,49286,https://open.spotify.com/track/5E75l3Zb0vzdiDNJczr29z
124,"Ferma A Guardare",Ernia,49164,https://open.spotify.com/track/2UJFzqzkU6eByT6tdi2iLf
125,"Mambo Salentino",Boomdabash,48946,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
126,"BRAVI A CADERE - I polmoni",Marracash,48814,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
127,"Party HH - feat. Lazza",Tedua,48540,https://open.spotify.com/track/61koTDrwN9kZQmDhtH7NpM
128,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,48468,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
129,"Medellin (feat. Lazza)",Guè,48431,https://open.spotify.com/track/1hqV0kb6c8Rp9jvJRPcDy7
130,J,Lazza,48201,https://open.spotify.com/track/2acyQgyDZpIdtL6qAUFOSX
131,MVMA,"Nicola Siciliano",47624,https://open.spotify.com/track/6JEBbNP8pvlMw5L3M0a5zd
132,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,47543,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
133,"Lo Sai",Tedua,47457,https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR
134,Missili,"Frah Quintale",47429,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
135,Benedetta,"Vaz Tè",47421,https://open.spotify.com/track/3opnuDtOgTz1IEBgNScPeF
136,"FRIEND (feat. Shiva, Geolier)",Lazza,46905,https://open.spotify.com/track/7x5LIfBrVvnc4ktIIKq8la
137,Sorry,Geolier,46870,https://open.spotify.com/track/2TQIdtoIVr021neSHJV4KE
138,"Toosie Slide",Drake,46556,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
139,"Non Avere Paura","Tommaso Paradiso",46326,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
140,"Margarita (con Marracash)",Elodie,46202,https://open.spotify.com/track/6KfwIpX0Xo0lelmuUOnyZV
141,GOOBA,6ix9ine,45993,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
142,"NEON - Le Ali (feat. Elisa)",Marracash,45933,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ
143,"PAROLA - feat. Lazza, Emis Killa",Giaime,45729,https://open.spotify.com/track/4XxQOwmNM0DF3bKafSJBNw
144,SCACCIACANI,Ketama126,45473,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
145,"CLEAN (feat. Tony Effe)",Lazza,45319,https://open.spotify.com/track/2uOA8V9BGVvbBjVi1vAN9S
146,JAMBO,"Takagi & Ketra",45011,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
147,"Djomb - Remix",Bosh,44826,https://open.spotify.com/track/37PWYMEAbH3DTVqvEqrBzm
148,"HIGHEST IN THE ROOM","Travis Scott",44697,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
149,"Stu core t'apparten","Rocco Hunt",44680,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
150,"ANSIA NO","FSK SATELLITE",44224,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
151,"12 Luglio","Valerio Mazzei",44212,https://open.spotify.com/track/5zRni8DNAahcnubIDaTYC2
152,"Someone You Loved","Lewis Capaldi",44037,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
153,"La hit dell'estate",Shade,44031,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
154,"D'estate non vale (feat. Ana Mena)","Fred De Palma",43924,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
155,"Musica (E Il Resto Scompare)","Elettra Lamborghini",43892,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
156,Brivido,Guè,43513,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
157,"Rari - feat. Paky, Shiva",Tedua,43318,https://open.spotify.com/track/24UaUs34XY2PDek7j0OEgg
158,"SICKO MODE","Travis Scott",43256,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
159,"Mood Swings (feat. Lil Tjay)","Pop Smoke",43216,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
160,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,43189,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
161,"STO BENE",PSICOLOGI,43012,https://open.spotify.com/track/2HmQf3PZWehdjdm5IAAxEt
162,Stanotte,PSICOLOGI,42781,https://open.spotify.com/track/6QYX8ZfG0ICSkqTaASvycX
163,"Polo nord - C+N Progressive Mix","Massimo Pericolo",42650,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
164,"Non Me Ne Frega Un Cazzo (feat. Fabri Fibra)",Ernia,42506,https://open.spotify.com/track/3QGKwtZ2jRvI9AXzIQ2AhP
165,"Roses - Imanbek Remix","SAINt JHN",42396,https://open.spotify.com/track/2oNxPr6vDSqBYWWvvqqgMU
166,Relación,Sech,42359,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
167,"È sempre bello",Coez,42350,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
168,"Che Poi","Carl Brave",42253,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw
169,"Don't Start Now","Dua Lipa",41880,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
170,Fallo,MamboLosco,41523,https://open.spotify.com/track/5toEzQqaae1tjFE3EHy1gM
171,"Baby Gang","167 Gang",41365,https://open.spotify.com/track/0ob3HWUcMDYQJKeN3haJdg
172,"Piccola Stella",Ultimo,41283,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
173,"LOVE BANDANA",Ketama126,41263,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
174,"Vestiti D’Odio (con PSICOLOGI)","Tredici Pietro",41249,https://open.spotify.com/track/3NLE4ioQE8aWxoJjk2IQTC
175,Vittoria,Geolier,40996,https://open.spotify.com/track/1UXxn0MttiWXj0GyDgckFw
176,"Blue Bandana",Skinny,40834,https://open.spotify.com/track/55Soh2lcLeN0ysLou2P7XP
177,"Before You Go","Lewis Capaldi",40806,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
178,Rossetto,Random,40654,https://open.spotify.com/track/3U8FKJg4GP0SPaZ2HCOO0b
179,"Tutto questo sei tu",Ultimo,40615,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
180,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,40276,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv
181,"Per Un Milione",Boomdabash,40269,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
182,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",40209,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
183,Viceversa,"Francesco Gabbani",40020,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
184,Chic,Izi,39920,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
185,"Guapo (feat.Geolier)","Anna Tatangelo",39913,https://open.spotify.com/track/5nkCfnvuRmqXofZLfJcbXa
186,POLKA,"Rosa Chemical",39820,https://open.spotify.com/track/6hcUMWNYcoRygbg7cdxrZL
187,"Senz E Me",Geolier,39780,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
188,"Le Feste Di Pablo (con Fedez)",CARA,39754,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T
189,Futuro,PSICOLOGI,39731,https://open.spotify.com/track/7crqSyRvbetPDRqCREnGdj
190,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,39510,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
191,"Morto Dentro",Ernia,39449,https://open.spotify.com/track/1H9PaGk1HDQGE4Zl9vDCNf
192,Pregiudicati,Skinny,39357,https://open.spotify.com/track/5PXOuBwrUgqxn8njY4xrfw
193,Dior,"Pop Smoke",39121,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
194,"Party Girl",StaySolidRocky,38956,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
195,"Ostia Lido",J-AX,38685,https://open.spotify.com/track/5yhIKv3jX8K7jcMjN8wmO0
196,"Fai rumore",Diodato,38604,https://open.spotify.com/track/5fQdJRMCHmIlYRC7s3y5GR
197,"Na Catena (feat. Roshelle)",Geolier,38549,https://open.spotify.com/track/1n16h52XziJJhIvWAIlz6k
198,"ily (i love you baby) (feat. Emilee)","Surf Mesa",38549,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
199,"Vita paranoia",Gazzelle,38451,https://open.spotify.com/track/4OnmVQMW9Eb9dpXjRLbjm0
200,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,38366,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
