,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
79,"Pastello Bianco","Pinguini Tattici Nucleari",73412,https://open.spotify.com/track/0bKDQionn4VKcgNKbs4SWX
80,"Happier Than Ever","Billie Eilish",73132,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
81,"Musica leggerissima",Colapesce,72762,https://open.spotify.com/track/4LAWJfQbfeMrlX0ShqhC2a
82,"Heat Waves","Glass Animals",72478,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
83,Effe,"Tony Effe",71587,https://open.spotify.com/track/56nvQibJaC1V84wVMqA3Ck
84,"Giovane e triste",Nashley,70047,https://open.spotify.com/track/56WecW5HnWstqg0GvhseEP
85,"Cabriolet Panorama","The Kolors",69605,https://open.spotify.com/track/4lajqBJavxKL3sllt1TcTH
86,"Di Notte (feat. Sfera Ebbasta & Carl Brave)",Ernia,68563,https://open.spotify.com/track/79VpbVJ1asRXWjkbvlxFED
87,"Fendi belt",Shiva,68236,https://open.spotify.com/track/3mYQaVTYv6suVMD1MjPBlR
88,"Wasted Love (feat. Lagique)",Ofenbach,65289,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
89,"Scooby Doo","Pinguini Tattici Nucleari",64165,https://open.spotify.com/track/1P6TlFb8EVH2nCX3luVpZW
90,"Love Tonight - Edit",Shouse,63923,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
91,"La zone (feat. Shiva)",Rhove,63876,https://open.spotify.com/track/2Q1ICiLBk9lmLQz7GhMoWB
92,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",63594,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
93,"Non Fare Così","Capo Plaza",63277,https://open.spotify.com/track/769M2rTiAoL7x2lKDHLjRa
94,Topless,Geeno,63227,https://open.spotify.com/track/2HjM0ufsJtI0zBBeFIpEog
95,"Casablanca (feat. Morad)","Baby Gang",61098,https://open.spotify.com/track/3n348I4uE5GZ3tprVdqzPO
96,CORALINE,Måneskin,61051,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY
97,"Mi Manchi","Aka 7even",60932,https://open.spotify.com/track/7mWPjS3fX0ymPSrkDJrVaP
98,"Hecha Pa' Mi",Boza,60742,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
99,Parlami,Fasma,60482,https://open.spotify.com/track/00QN58Gx571pB1MEuBAcmL
100,"A Un Passo Dalla Luna","Rocco Hunt",59548,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
101,Rasputin,Majestic,59085,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
102,BED,"Joel Corry",58332,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
103,"Freestyle (feat. Sacky)","Baby Gang",57788,https://open.spotify.com/track/278GZ0seuKjHUiN8BkV605
104,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",57434,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
105,"Panama (feat. Aya Nakamura)","Capo Plaza",57298,https://open.spotify.com/track/2ijYyMdMODsg7Zdnyd3gju
106,"Heaven and Hell","Kanye West",56328,https://open.spotify.com/track/2ZUJsR8HEktit58X6FuPQM
107,"Mille guerre",ARIETE,55299,https://open.spotify.com/track/3CXFLrWD9LoyPbKPTSUkQH
108,"Believe What I Say","Kanye West",55131,https://open.spotify.com/track/73uxnSsFMeJ15POpd3zgrV
109,"Alcott Zara Bershka","Baby Gang",53990,https://open.spotify.com/track/1iy79OEzOQIQvD2z8vwlll
110,Moon,"Kanye West",53955,https://open.spotify.com/track/2Rd4eJ4KwXQQn2sMSToyUM
111,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",53651,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
112,"DIO PERDONAMI (64 Bars)",BLANCO,53162,https://open.spotify.com/track/5O6w2iUCO0z1n7jXXF0H8b
113,Jonah,"Kanye West",52660,https://open.spotify.com/track/3gWzTnziivUYzqXtnvgN8q
114,"Fiamme negli occhi",Coma_Cose,52189,https://open.spotify.com/track/60nw7bwqYjVsrccNjF6TMO
115,"BANDITO (feat. Emis Killa & Paky)","Don Joe",51824,https://open.spotify.com/track/1fGXZPAjsxgy9zTCAAaLHM
116,"Ke Lo Ke (feat. Lazza & Gazo)","Tony Effe",51613,https://open.spotify.com/track/0eiF9S0zXS0uAUPzb0gP8i
117,VOCE,Madame,51439,https://open.spotify.com/track/4ylL1oPx1rY1yFivslLFOR
118,"SLATT (feat. Capo Plaza)",Rondodasosa,51158,https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ
119,"Ok Ok","Kanye West",50737,https://open.spotify.com/track/4VYEnxm7lmtG5sEEbcmORB
120,"0 passi",Deddy,50693,https://open.spotify.com/track/1feGbMzfkaybNk96cXcqnO
121,Lento,"Boro Boro",50471,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
122,Estate,Will,50137,https://open.spotify.com/track/7AKMq2HTg8FQs9LE0v9uoy
123,Portofino,"Il Pagante",50087,https://open.spotify.com/track/6xc77qJbTNh3yQzSopZEuw
124,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,49733,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
125,Puta,Escomar,49606,https://open.spotify.com/track/1pAjW35q6iYY9zfcb2KCzz
126,Hypnotized,"Purple Disco Machine",49475,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
127,"We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","Martin Garrix",49220,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS
128,"Piazza Di Spaccio (feat. Simba La Rue)","167 Gang",48837,https://open.spotify.com/track/0kowoL7HY8wPI6XhWLfPIT
129,"FANTASMI ( feat. Geolier & Marracash)",TY1,48754,https://open.spotify.com/track/21GyhjROpCcIl4NOW96pg9
130,"God Breathed","Kanye West",48721,https://open.spotify.com/track/1dPNJDYuW9QAtkOpK3eBvO
131,Meteoriti,Mr.Rain,48318,https://open.spotify.com/track/1Lf1F7qEOS4O4wl9l8lmUq
132,"Pasticche (feat. Capo Plaza)",VillaBanks,48309,https://open.spotify.com/track/7KnC2wSD0I5Fju3A7qCFX8
133,"No JoJo","Baby Gang",48045,https://open.spotify.com/track/0OelH7xDuz74pBuypCpOpS
134,"Head & Heart (feat. MNEK)","Joel Corry",47978,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
135,DUBAI,Rondodasosa,47852,https://open.spotify.com/track/57GZGMVY9ivqEqKIDPA1HK
136,"Cold Heart - PNAU Remix","Elton John",47580,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
137,Marocchino,"Baby Gang",47468,https://open.spotify.com/track/0f2wkDmAlLAo90gE5d1yPU
138,"Falene (feat. Sophie and the Giants)","Michele Bravi",46958,https://open.spotify.com/track/6zMF2sDrT5DuuPd0Wi3GOr
139,"Baby (with J Balvin)","Sfera Ebbasta",46607,https://open.spotify.com/track/3eblNP3Zd5b5J3JaOckl8Y
140,Mediterranea,Irama,46584,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq
141,"No Child Left Behind","Kanye West",46451,https://open.spotify.com/track/3onYsG7nB3FwEVHYYWCrIM
142,"Lecco City","Baby Gang",46306,https://open.spotify.com/track/6h35Kup8Tm1jlEinW60rQe
143,"Una volta ancora (feat. Ana Mena)","Fred De Palma",46245,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
144,"tutta la notte",sangiovanni,46245,https://open.spotify.com/track/5JIrLhl9oGZtyUqlVErb5k
145,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)","Takagi & Ketra",45933,https://open.spotify.com/track/4O3sAZoZDIhNRcfHNuU4Ps
146,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,45756,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
147,"Non Abbiamo Età",Luchè,45683,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
148,"ALTALENE (feat. Mara Sattei & Coez)","BLOODY VINYL",45539,https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX
149,"ME O LE MIE CANZONI? (con GAZZELLE)",Rkomi,45478,https://open.spotify.com/track/6ejXRb28P9wvSU4CRdIcbm
150,"Kiss Me More (feat. SZA)","Doja Cat",45390,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
151,"Torna a casa",Måneskin,45349,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
152,"CRUDELIA - I nervi",Marracash,45297,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
153,Banlieue,"Simba La Rue",45193,https://open.spotify.com/track/5sPNISFV4DZE90VBbofURx
154,"Levitating (feat. DaBaby)","Dua Lipa",45175,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
155,"Bottiglie Privè","Sfera Ebbasta",44828,https://open.spotify.com/track/7kPAFMdW9WwDyz5BzntfJr
156,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",44657,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
157,Brivido,Guè,44571,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
158,Ella,Boza,44340,https://open.spotify.com/track/66S2z95FN3nUAr9S1gUIsp
159,"No Cap (feat. Geolier)","Emis Killa",43986,https://open.spotify.com/track/3uqFFmxrCv4nzkKFSNbXHv
160,"Visiting Hours","Ed Sheeran",43427,https://open.spotify.com/track/44V6EzbUSYgyfsNiP0FrlA
161,"TATUAGGI (feat. ARIETE)",PSICOLOGI,43075,https://open.spotify.com/track/15WIkk29b7NqOK2poTRnOU
162,"Blinding Lights","The Weeknd",42671,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
163,"Morto di fame (feat. Lazza)","Emis Killa",42202,https://open.spotify.com/track/4hqi818jHZUJIbJ6OJllGI
164,Magia,"Alvaro Soler",42191,https://open.spotify.com/track/1zxZ9yi8ddRPghXntx4U5Q
165,"Another Love","Tom Odell",42165,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
166,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,41708,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
167,"Spigoli (feat. Mara Sattei & tha Supreme)","Carl Brave",41533,https://open.spotify.com/track/5YPKiDLejR1JhnX6w2lhro
168,"Chico (feat. Rose Villain & Luchè)",Guè,41528,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
169,"Che Sogno Incredibile",Emma,41428,https://open.spotify.com/track/6xYv57izh2l0a718ky7g1Z
170,Freaks,"Surf Curse",40926,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
171,"Buongiorno vita",Ultimo,40896,https://open.spotify.com/track/0IxDw5m8XyFBnrCXAppF53
172,"Paradise (feat. Dermot Kennedy)",MEDUZA,40629,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
173,Cinema,Samuel,40543,https://open.spotify.com/track/31mVZ7SYxiSQJkc57WZFiZ
174,24,"Kanye West",40310,https://open.spotify.com/track/7DBFslKWQzoRgO0HBBkL3u
175,"Remote Control","Kanye West",40177,https://open.spotify.com/track/3SYLoL8KHxdQPYIkfwmUjN
176,"Come Va (feat. ElGrandeToto)","Baby Gang",40132,https://open.spotify.com/track/3eMaLVonIeNciJ8zTX7DVN
177,Junya,"Kanye West",39853,https://open.spotify.com/track/1aF9TeHZbe6OVo9dtjPuzK
178,Pesche,"Federico Rossi",39764,https://open.spotify.com/track/4ILtwYPIonCeRGCIiXAASp
179,"Coltellata (feat. tha Supreme)",Gazzelle,39497,https://open.spotify.com/track/6pswDYZetJz39k41bCXNif
180,"64 BARRE DI PAURA",Marracash,39415,https://open.spotify.com/track/6JPEGmxZ9pTBNDCyf4PMbf
181,"CANCELLI DI MEZZANOTTE (con CHIELLO)",Rkomi,38960,https://open.spotify.com/track/3tWjdQHkeqgFQCydN5N241
182,"Il bacio di Klimt","Emanuele Aloia",38941,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
183,"Morirò da Re",Måneskin,38931,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV
184,Klan,Mahmood,38835,https://open.spotify.com/track/7BGJ8ZkdiLsSthNIVDCE9T
185,"La prima estate",Deddy,38558,https://open.spotify.com/track/4RHsdKGyR5XTeMhyPFz57J
186,"BUGIE (feat. Rkomi & Carl Brave)",Madame,38224,https://open.spotify.com/track/5dP8HoPhDJ53ILl7oxfA87
187,"22 settembre",Ultimo,38191,https://open.spotify.com/track/15RRpHBNzv0gvjIry4jyOs
188,Chic,Izi,38190,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
189,"The Business",Tiësto,37974,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
190,"Pensa a te",Deddy,37804,https://open.spotify.com/track/0jMsqPqaLzhyz4i31BtROx
191,"SEVEN 7oo (feat. Rondodasosa, Sacky, Vale Pain, Neima Ezza, Kilimoney, Keta, Nko)","SEVEN 7oo",37659,https://open.spotify.com/track/2KYLg9El0wzvX4S13CDoZf
192,"L'urlo di Munch","Emanuele Aloia",37202,https://open.spotify.com/track/4pWFqZNa1THbgHcAo8u4p9
193,Street,"Capo Plaza",37192,https://open.spotify.com/track/1AA3XZWWaLTcOgVdeSWg3S
194,"Piccola Stella",Ultimo,37147,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
195,"Bitch Affianco (feat. Il Ghost)","Baby Gang",37047,https://open.spotify.com/track/7GMdUBnPCy8ttOJwxUW6HM
196,"CHIAMAMI PER NOME","Francesca Michielin",37014,https://open.spotify.com/track/0ZqHo6eTBHUcOVjZzPvftT
197,VENT'ANNI,Måneskin,36959,https://open.spotify.com/track/6Vfo6O3hk38vDcSpazNo3p
198,Malibu,"Vegas Jones",36674,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
199,"Pa Ti","Baby K",36639,https://open.spotify.com/track/7h5bQiadiWNWLmlQFtSqDh
200,"Hollywood (feat. Diplo)","Sfera Ebbasta",36618,https://open.spotify.com/track/0WXU7I74NEN1DMLIT406Wx
