,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
42,"Una volta ancora (feat. Ana Mena)","Fred De Palma",125137,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
43,"Parte Di Me (feat. Carl Brave)",Guè,123771,https://open.spotify.com/track/6ns4hgo8aZZqgbsjOl6hw7
44,"Le Feste Di Pablo (con Fedez)",CARA,122632,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T
45,"Non Me Ne Frega Un Cazzo (feat. Fabri Fibra)",Ernia,120197,https://open.spotify.com/track/3QGKwtZ2jRvI9AXzIQ2AhP
46,"25 Ore",Guè,118462,https://open.spotify.com/track/1ruZbQWPlMb8TPYfY0Yky5
47,"TKN (feat. Travis Scott)",ROSALÍA,118145,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
48,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",116576,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
49,"ily (i love you baby) (feat. Emilee)","Surf Mesa",111363,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
50,"Dilemme (with tha Supreme & Mara Sattei)","Lous and The Yakuza",109608,https://open.spotify.com/track/1Whf2ZaesM1gXlU0z3Fslt
51,"Stanza 106",Guè,108906,https://open.spotify.com/track/7iCcmA8ZMoVMg1qWRZ6i9m
52,"In Your Eyes","The Weeknd",108513,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
53,"Giacomo (feat. Young Rame)",Guè,108341,https://open.spotify.com/track/0rDQTy0qtyYjrLiuZpHkSB
54,"Rain On Me (with Ariana Grande)","Lady Gaga",108120,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
55,"L'Amico Degli Amici",Guè,107898,https://open.spotify.com/track/2DWWryldbheGCKBPnbEPsX
56,"Break My Heart","Dua Lipa",106968,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
57,Vivo,Ernia,104832,https://open.spotify.com/track/7wv8GkrBxS7S5LguyBP9hA
58,"Blinding Lights","The Weeknd",103932,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
59,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,103194,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
60,"Morto Dentro",Ernia,100579,https://open.spotify.com/track/1H9PaGk1HDQGE4Zl9vDCNf
61,"Watermelon Sugar","Harry Styles",100417,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
62,"Te lo prometto","Il Tre",98946,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV
63,U2,Ernia,98283,https://open.spotify.com/track/4gEoAHojf8v3gMpoPI3iT6
64,"Ti Ricordi?",Guè,97990,https://open.spotify.com/track/7KIrVVRQlwoQSpAkCZxUOq
65,"blun7 a swishland","tha Supreme",96941,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
66,Portofino,"Il Pagante",95915,https://open.spotify.com/track/6xc77qJbTNh3yQzSopZEuw
67,Missili,"Frah Quintale",95857,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
68,"LA ISLA","Giusy & Elettra",95259,https://open.spotify.com/track/0T1QQTMx8jTbtOEeBKe43I
69,"In Piazza",Paky,94792,https://open.spotify.com/track/3N0cYpWubd9hAUApJDcLRw
70,"NEON - Le Ali (feat. Elisa)",Marracash,94616,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ
71,"Ferma A Guardare",Ernia,93171,https://open.spotify.com/track/2UJFzqzkU6eByT6tdi2iLf
72,"El Efecto","Rauw Alejandro",93086,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
73,"Boss Bitch","Doja Cat",92460,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
74,"Mambo Salentino",Boomdabash,90439,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
75,"Rari - feat. Paky, Shiva",Tedua,88385,https://open.spotify.com/track/24UaUs34XY2PDek7j0OEgg
76,"Pensavo Di Ucciderti (feat. Luchè)",Ernia,87559,https://open.spotify.com/track/1jlpu4J5gBLoeXWeQ2IxID
77,"MeryXSempre (feat. Shiva)",Ernia,87358,https://open.spotify.com/track/4n5omnB5GcKuHhkVZWv1Ih
78,"Musica (E Il Resto Scompare)","Elettra Lamborghini",86357,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
79,9.3,Mr.Rain,85752,https://open.spotify.com/track/1prey7RGLzP9zS4dk2Y6a8
80,"Boogieman (feat. Salmo)",Ghali,85705,https://open.spotify.com/track/58bRZqUPWnpop0WC9ob5wJ
81,Supalonely,BENEE,85525,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
82,"Fuoriluogo (feat. Madame)",Ernia,83771,https://open.spotify.com/track/1LElRnF04TONfEaO4R2wqO
83,"Lo Sai",Tedua,83098,https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR
84,"Party Girl",StaySolidRocky,82874,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
85,"Ride It",Regard,82787,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
86,"Cacao (feat. Pyrex)",Ghali,81952,https://open.spotify.com/track/0lAzr7LGHV1sdcYJfEKNmu
87,Chiasso,Random,81805,https://open.spotify.com/track/76B3Xb8EqIY4NJF5xoNrCH
88,"Cin Cin",Alfa,81742,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
89,Bando,ANNA,81402,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
90,"Toosie Slide",Drake,81006,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
91,"Bella così - feat. Federica Carta","Chadia Rodriguez",80969,https://open.spotify.com/track/3XLyyybPY2d8kLiMb8HIyA
92,"Party HH - feat. Lazza",Tedua,80397,https://open.spotify.com/track/61koTDrwN9kZQmDhtH7NpM
93,"Me Gusta",Shakira,79529,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
94,Amarena,"Frah Quintale",78984,https://open.spotify.com/track/0nqwOIZtuWl0xVbfYiL6UW
95,Caramelo,Ozuna,78507,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
96,"Dance Monkey","Tones And I",75919,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
97,Control,"Zoe Wees",74974,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
98,"Dove e quando","Benji & Fede",74791,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
99,"Ringo Starr","Pinguini Tattici Nucleari",74616,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
100,"fuck 3x","tha Supreme",72846,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
101,"Dem Fake (feat. Alborosie)",Guè,72830,https://open.spotify.com/track/4ciE6YzCp69Z19slaDR25H
102,"16 Marzo (feat. Gow Tribe)","Achille Lauro",72799,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r
103,Louboutin,"Vale pain",72465,https://open.spotify.com/track/7fzaDe7qR6IX2w275uX4Th
104,"Domani ci passa",Ludwig,71465,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
105,"MALA SANTA","Becky G",70279,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
106,"Per sentirmi vivo",Fasma,70076,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
107,Fratellì,"Carl Brave",69769,https://open.spotify.com/track/7GdmILuNDKUIl15yKp1of0
108,"Mercy On Me (In Sbatti)",Guè,69721,https://open.spotify.com/track/004zGvrc84enQHFitC6auy
109,"Blueberry Faygo","Lil Mosey",68997,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
110,goosebumps,"Travis Scott",68811,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
111,ilomilo,"Billie Eilish",67745,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
112,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,66809,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
113,"Mama Africa",Bracket,66599,https://open.spotify.com/track/5fobKrmWA5owgI5u8EcXSs
114,JAMBO,"Takagi & Ketra",66531,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
115,"SNITCH E IMPICCI (feat. FSK SATELLITE)",DrefGold,66352,https://open.spotify.com/track/5zgyx2vTkJ05b5Y37X95Wy
116,Lento,"Boro Boro",66197,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
117,"Be Kind (with Halsey)",Marshmello,65948,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
118,"Take 1",Shiva,65862,https://open.spotify.com/track/1RBZBeDD4vWVqnlNglumcP
119,Hypnotized,"Purple Disco Machine",65494,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
120,"Lose Control",MEDUZA,64762,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
121,"Better Days - Giorni Migliori (with Negramaro)",OneRepublic,63832,https://open.spotify.com/track/6kfUXAS4K8zpNCADiFqMCt
122,"No Security (feat. Noizy)",Guè,63699,https://open.spotify.com/track/4UGxtzKjhtKG89ODDKcwKH
123,"ANSIA NO","FSK SATELLITE",62779,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
124,"Moonlight Popolare (feat. Massimo Pericolo)",Mahmood,62667,https://open.spotify.com/track/2BM0FMNnZCkCMNMqHmKlpJ
125,"The Box","Roddy Ricch",62103,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
126,"Balla Per Me","Tiziano Ferro",62058,https://open.spotify.com/track/6my3pKZ8QxxI5ZezQVR0wf
127,"THE SCOTTS","THE SCOTTS",61884,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
128,"Don't Start Now","Dua Lipa",61810,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
129,Arrogante,Irama,61309,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
130,Rapide,Mahmood,61265,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi
131,"La hit dell'estate",Shade,60768,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
132,"AMIRI BOYS (feat. Capo Plaza)","Dark Polo Gang",60291,https://open.spotify.com/track/336EcNskIVcF8deRT8m1zY
133,"Per Un Milione",Boomdabash,58833,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
134,"SICKO MODE","Travis Scott",58541,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
135,Falling,"Trevor Daniel",58540,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
136,"Margarita (con Marracash)",Elodie,58410,https://open.spotify.com/track/6KfwIpX0Xo0lelmuUOnyZV
137,"Ostia Lido",J-AX,57971,https://open.spotify.com/track/4WJ1fu0RntmhYGkP9IWTVL
138,"CRUDELIA - I nervi",Marracash,57170,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
139,"D'estate non vale (feat. Ana Mena)","Fred De Palma",56978,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
140,"Oh Cacchio","Leon Faun",56960,https://open.spotify.com/track/10y452DRiLSzDQAcX2Ek2j
141,"Colori – feat. Rkomi, Lita",Tedua,56730,https://open.spotify.com/track/1FYMHrbdJxiiF4ur4ZrJy2
142,"Manhattan - feat. Wildbandana",Tedua,56244,https://open.spotify.com/track/1ZfOO2GXFZCNJqZFwsiKRL
143,Cigni,Ernia,56055,https://open.spotify.com/track/5n0VcwXkygxmn2WqRYvdMi
144,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)","Achille Lauro",54689,https://open.spotify.com/track/3Oc9ywNtQuuutK3ovrYIfe
145,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",54390,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
146,Playa,"Baby K",53808,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
147,"BRAVI A CADERE - I polmoni",Marracash,53737,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
148,Bugie,Ernia,53560,https://open.spotify.com/track/2MeryGmSLljImDYvkFqKAY
149,Nera,Irama,53039,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
150,"HIGHEST IN THE ROOM","Travis Scott",52644,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
151,"Marymango (feat. tha Supreme)",Ghali,52535,https://open.spotify.com/track/1ociMpeDbQ9iSXNUNTIfLV
152,"Cracovia, Pt. 3","Il Tre",52441,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
153,"Sultant' a mia","Rocco Hunt",52070,https://open.spotify.com/track/0oa20Wmd4liIjOKS4y5TKB
154,"Il Passo (feat. Samurai Jay)",MamboLosco,51003,https://open.spotify.com/track/5DeyCr1ZPOLBYFwHOqn6Lv
155,Caramella,"Ivan Granatino",50118,https://open.spotify.com/track/0hNu8RcF9PpiuUqi70rVH8
156,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,50094,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
157,"make you mine (Massimo Pericolo Remix) feat. Snøw, Powfu, Rxseboy",Fudasca,49873,https://open.spotify.com/track/0wfuRE5vpm0pBOtnfoDRXW
158,"Due ali","Frah Quintale",49768,https://open.spotify.com/track/4GF6LAJOxoKJO2zwXIb2gY
159,"Before You Go","Lewis Capaldi",49567,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
160,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,49402,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
161,"Fai rumore",Diodato,49395,https://open.spotify.com/track/5fQdJRMCHmIlYRC7s3y5GR
162,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,49253,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
163,"PUSSY (feat. Lazza & Salmo)","Dark Polo Gang",48670,https://open.spotify.com/track/7MhzmWFJYSEsL8wK7hufaC
164,"Roses - Imanbek Remix","SAINt JHN",48420,https://open.spotify.com/track/2oNxPr6vDSqBYWWvvqqgMU
165,"Wash Us In The Blood","Kanye West",47815,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
166,"Amore e Capoeira","Takagi & Ketra",47760,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
167,"Stu core t'apparten","Rocco Hunt",47493,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
168,SCACCIACANI,Ketama126,47420,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
169,"Djadja (feat. Maluma) - Remix","Aya Nakamura",47349,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
170,"RITMO (Bad Boys For Life)","Black Eyed Peas",46740,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
171,"PROBLEMI CON TUTTI (GIUDA)",Fedez,46511,https://open.spotify.com/track/6dlFPrQ8AvKFPKJ7ZeyDMT
172,"Someone You Loved","Lewis Capaldi",46438,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
173,"PAROLA - feat. Lazza, Emis Killa",Giaime,46422,https://open.spotify.com/track/4XxQOwmNM0DF3bKafSJBNw
174,Señorita,"Shawn Mendes",46253,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
175,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,46224,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
176,"How You Like That",BLACKPINK,45874,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
177,"Il tuo profumo","Fred De Palma",45692,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
178,"Polo nord - C+N Progressive Mix","Massimo Pericolo",45527,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
179,"È sempre bello",Coez,45382,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
180,"Say So","Doja Cat",45216,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
181,"La Story Infinita - feat. Massimo Pericolo",Tedua,44448,https://open.spotify.com/track/6v8BOEmMSoAa81yNLY3E8J
182,"OPPS (feat. Capo Plaza)",DrefGold,44166,https://open.spotify.com/track/6TzJQdkvLetW6PTVBKKVNh
183,"Ma lo vuoi capire?","Tommaso Paradiso",43384,https://open.spotify.com/track/4Veqf07wBQY58QVqNGA1M7
184,Viceversa,"Francesco Gabbani",42993,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
185,Rossetto,Random,42662,https://open.spotify.com/track/3U8FKJg4GP0SPaZ2HCOO0b
186,"Sunday Best",Surfaces,42587,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
187,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,42253,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv
188,"Che Poi","Carl Brave",42171,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw
189,"Allora ciao",Shade,41677,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB
190,90MIN,Salmo,41594,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
191,"Fuego Del Calor (feat. Ozuna & Tyga)","Scott Storch",41487,https://open.spotify.com/track/2ZSHH750nQpUVHjoe3iu2U
192,"Piccola Stella",Ultimo,41473,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
193,POLKA,"Rosa Chemical",41381,https://open.spotify.com/track/6hcUMWNYcoRygbg7cdxrZL
194,"Tutto questo sei tu",Ultimo,40867,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
195,"Non è vero","The Kolors",40849,https://open.spotify.com/track/5cwzr9JH9xT5SeO16rMjQM
196,"Non Avere Paura","Tommaso Paradiso",40744,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
197,MVMA,"Nicola Siciliano",40719,https://open.spotify.com/track/4BgQlyGseC5JCHzknSCkOV
198,Rozzi,Paky,40296,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
199,"Soldi in Nero - feat. Sfera Ebbasta",Shiva,39821,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7
200,"Tasche Piene (feat. Shiva)","Samurai Jay",39769,https://open.spotify.com/track/3PkusSIk1dhLP09NgxH2J2
