,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
80,"One Cup of Happiness","Little Pieces of Marmelade",59571,https://open.spotify.com/track/3Blaxlb5zTwBwTRrARb7di
81,"S8 K4SS4 (feat. Dargen D'Amico & Benny Benassi)",Izi,59567,https://open.spotify.com/track/4fJxstrN5LaQJ1ygyKbYKD
82,Autostop,Shade,58891,https://open.spotify.com/track/5ZgeeXOHGYUn0K3kuICyw9
83,"TesTa TrA Le NuVoLE, pT. 2 – prod. Yanomi",Alfa,58821,https://open.spotify.com/track/04UtYEP1Jc0GRxbvH1B6Nk
84,"GREVE (feat. MadMan)","BLOODY VINYL",58743,https://open.spotify.com/track/2dZ1DAuPAYUUd18DNJlX9D
85,"you broke me first","Tate McRae",58534,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
86,"SLIME (feat. Rondodasosa)",Lazza,58449,https://open.spotify.com/track/13Iu4OXlnP5vUQ0rgXR6e3
87,"Blinding Lights","The Weeknd",58438,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
88,"Via di qua (feat. Mr. Rain)",J-AX,58064,https://open.spotify.com/track/1s5KFG3RIwMPm0njtEfcX9
89,"SPACETRIP (feat. Drast)","BLOODY VINYL",56896,https://open.spotify.com/track/3jyaYWVHdO2VtElJKouGHD
90,"blun7 a swishland","tha Supreme",56660,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
91,Hollywood,"LA Vision",55565,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
92,"CRUDELIA - I nervi",Marracash,55371,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
93,Estate,Will,55358,https://open.spotify.com/track/2cE6O4O1P2nXRtUhpZVRdg
94,"BLA BLA (feat. Guè)",ANNA,55347,https://open.spotify.com/track/2iyOKKZXBZr39G7evMbzkO
95,"Ciclone (feat. Elodie, Mariah, Gipsy Kings, Nicolás Reyes, Tonino Baliardo)","Takagi & Ketra",55257,https://open.spotify.com/track/2YGqtxaGdML9aM5jCwgRw9
96,SPENSIERATEZZA,PSICOLOGI,55241,https://open.spotify.com/track/2DzJYaFlsNdpmfoHMYecZ4
97,"SBALLO SHALLO - feat. Salmo","Vegas Jones",54599,https://open.spotify.com/track/2vGrTgyxyIpjg8ziukBiDf
98,"Per sentirmi vivo",Fasma,53954,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
99,"BLOODY BARS - DRILLUMINAZIONE (feat. Charlie KDM, Hell Raton & Lazza)","BLOODY VINYL",53502,https://open.spotify.com/track/2RBBYwsf1SKX64nwfbfDlk
100,"Fiori di Chernobyl",Mr.Rain,53136,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
101,Pillole,ARIETE,52409,https://open.spotify.com/track/02awCaNU1SgRt1ol80wRDP
102,"ALASKA (feat. Davido, Hell Raton & Shiva)","BLOODY VINYL",52015,https://open.spotify.com/track/1rULHg4DJO6mOLCgLOEQPJ
103,"DEFUERA (feat. Ghali, Madame & Marracash)",DRD,51011,https://open.spotify.com/track/2512VtkrcUHav23oV66xqf
104,"Polvere (feat. Capo Plaza)",Tedua,50670,https://open.spotify.com/track/0ZzXPo0gS5h718w7WErG44
105,"Parli Parli (feat. Elodie)","Carl Brave",50320,https://open.spotify.com/track/0rDTJxpzN085tKKFpDVP3a
106,"YOUNGSHIT (feat. Shiva)",Rondodasosa,49890,https://open.spotify.com/track/4mcbtdZ2iBm6N6PRXHSizw
107,"Roses - Imanbek Remix","SAINt JHN",49603,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
108,Chiasso,Random,49456,https://open.spotify.com/track/76B3Xb8EqIY4NJF5xoNrCH
109,Hawái,Maluma,49120,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
110,"Una volta ancora (feat. Ana Mena)","Fred De Palma",48972,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
111,"GIOVANE RONDO",Rondodasosa,48789,https://open.spotify.com/track/3xDOaYK4Ro6gzhfLakhWxp
112,"Guerra E Pace",PSICOLOGI,48764,https://open.spotify.com/track/2puGJHRifrmNO7gTAeWm0z
113,MAMACITA,"Black Eyed Peas",48733,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
114,"Lonely (with benny blanco)","Justin Bieber",48584,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
115,"POPSTAR (feat. Drake)","DJ Khaled",48234,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
116,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,47348,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
117,"Ti Levo Le Collane (feat. Paky)",Guè,47095,https://open.spotify.com/track/48NEryJWd2W3T6V6yKHzz6
118,Guaranà,Elodie,47022,https://open.spotify.com/track/1KXpcoggYmNTPCRXIz2m9Z
119,Parigi,Izi,46907,https://open.spotify.com/track/0PESSF1FiG4QxxaanAbvzw
120,goosebumps,"Travis Scott",46574,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
121,"Faya (feat. Maestro & Sav12)",Izi,46229,https://open.spotify.com/track/4VraVj9PLgutKC1NEonOxO
122,"Nena (feat. Geolier & Andry The Hitmaker)","Boro Boro",46159,https://open.spotify.com/track/6TEPwGCSq4XGWu3hnZkC5m
123,"Take You Dancing","Jason Derulo",45974,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
124,Shangai,"Carl Brave",45860,https://open.spotify.com/track/1FHHnK2nXzD6teEEIa2s0C
125,"Per favore",Nyv,45612,https://open.spotify.com/track/21pk7rsFoQESMSuBi8FVYr
126,"Someone You Loved","Lewis Capaldi",45019,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
127,"La Domenica",Manitoba,44941,https://open.spotify.com/track/1kzCxFA9sVeQjcOgaxUT2g
128,"Peligro (feat. Disme)",Izi,44863,https://open.spotify.com/track/3XEBsBmc3uPtrhWlh6nHSm
129,Moncler,Geolier,44695,https://open.spotify.com/track/4QHaWdrl7bdAhz72rb36rO
130,"Baby Gang","167 Gang",44559,https://open.spotify.com/track/4wGzKzVWDPIr13qK2i2JP0
131,"fuck 3x","tha Supreme",44545,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
132,"Collera - feat. Rocco Hunt, Valerio Nazo","Nicola Siciliano",44474,https://open.spotify.com/track/25aBTCCr6rMUWSaeIFvGRm
133,Festa,PSICOLOGI,43589,https://open.spotify.com/track/5ZEFqQ8hVGdyMxddxu8Pa3
134,"Vita paranoia",Gazzelle,43194,https://open.spotify.com/track/4OnmVQMW9Eb9dpXjRLbjm0
135,"OMG (feat. Vale pain, Hell Raton & Guè Pequeno)","BLOODY VINYL",42988,https://open.spotify.com/track/732PzkkCymARw1z1hBODbM
136,"BRAVI A CADERE - I polmoni",Marracash,42924,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
137,Autostima,PSICOLOGI,42514,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
138,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,42462,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
139,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,42306,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
140,"Cin Cin",Alfa,42183,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
141,"Bimbi Soldato","Baby Gang",42168,https://open.spotify.com/track/0vIRBxBzL7ejCluhb6ec2Z
142,"m12ano - feat. Mara Sattei","tha Supreme",41443,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
143,Portofino,"Il Pagante",41359,https://open.spotify.com/track/6xc77qJbTNh3yQzSopZEuw
144,"Fuego Del Calor (feat. Ozuna, Tyga & Capo Plaza)","Scott Storch",41250,https://open.spotify.com/track/7FX4EvQht57zUc2P313cEZ
145,"SOLDI SULLA CARTA","FSK SATELLITE",40561,https://open.spotify.com/track/0vCNtIwkFXbgN3W8U726Je
146,Chic,Izi,40157,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
147,"VIENIMI (a ballare)",AIELLO,39939,https://open.spotify.com/track/3VZfK5GR6tN3WH3WsBNMYq
148,34+35,"Ariana Grande",39614,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
149,"No Insta - feat. Lazza","Emis Killa",39586,https://open.spotify.com/track/3uHVhjDeFz9wF4Sf7wX6iU
150,"South Dakota","Blue Phelix",39551,https://open.spotify.com/track/2FiJPHwmF7LePwhreu22oO
151,"Visiera A Becco","Sfera Ebbasta",39408,https://open.spotify.com/track/4ySxBjhmdnkeFUqhKxW3cY
152,"Ride It",Regard,39248,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
153,"BLOODY BARS - LOCKED (feat. Jack The Smoker, Sir Prodige & Dani Faiv)","BLOODY VINYL",39026,https://open.spotify.com/track/4lNon2DMVYilFWsjAfMCMg
154,Wonder,"Shawn Mendes",39025,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
155,"2 TIRI (feat. tha Supreme)",Lazza,38959,https://open.spotify.com/track/3TwMhXQ6O1KGPfiYV5mxGN
156,"Cracovia, Pt. 3","Il Tre",38946,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
157,"16 Marzo (feat. Gow Tribe)","Achille Lauro",38869,https://open.spotify.com/track/2kZV7d0A4BIN5I8iFBnbqp
158,"Mood Swings (feat. Lil Tjay)","Pop Smoke",38790,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
159,"HIGHEST IN THE ROOM","Travis Scott",38597,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
160,Tusa,"KAROL G",38458,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
161,"Before You Go","Lewis Capaldi",38167,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
162,Chega,Gaia,37792,https://open.spotify.com/track/76w5oLSdgYvA0Bt4dTUe0Z
163,"Piccola Stella",Ultimo,37676,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
164,"Attenti Al Loop",N.A.I.P.,37311,https://open.spotify.com/track/2Jj6KtjINsAXzG7SQLzT8f
165,SBSM,"BLOODY VINYL",36850,https://open.spotify.com/track/3qvk0aWnYEn3otfPusZvhK
166,"Laugh Now Cry Later (feat. Lil Durk)",Drake,36840,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
167,Brivido,Guè,36822,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
168,Contatto,Negramaro,36515,https://open.spotify.com/track/7icPkfssf8S7XXcHcALbwx
169,"Maleducata (Baby 3 Official Soundtrack)","Achille Lauro",36373,https://open.spotify.com/track/1kjlvSooYR4OusrBNQHRLm
170,"Ringo Starr","Pinguini Tattici Nucleari",36061,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
171,"Sparami - feat. Salmo, Fabri Fibra","Emis Killa",35998,https://open.spotify.com/track/2goEcSJEnmaHyKgmBJJzNm
172,"Cyborg (feat. Geolier)",Guè,35958,https://open.spotify.com/track/54wRUYPMEHLttFdLImOlAt
173,9.3,Mr.Rain,35938,https://open.spotify.com/track/1prey7RGLzP9zS4dk2Y6a8
174,"Kings & Queens","Ava Max",35870,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
175,Stanotte,PSICOLOGI,35857,https://open.spotify.com/track/6QYX8ZfG0ICSkqTaASvycX
176,"Buongiorno - feat. G-CREW","Gigi D'Alessio",35854,https://open.spotify.com/track/18rHhuIUwxXh3SdsBv6oM9
177,"Non sei tu",Gazzelle,35852,https://open.spotify.com/track/4zJL82bt73NiBmFuJncYUb
178,"Dove e quando","Benji & Fede",35848,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
179,"SuL Più BeLLo (Out Of My League) - prod. Yanomi",Alfa,35801,https://open.spotify.com/track/5h2DMykCg3GeZu3HpjwuTU
180,"Dance Monkey","Tones And I",35723,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
181,"Due ali","Frah Quintale",35652,https://open.spotify.com/track/4GF6LAJOxoKJO2zwXIb2gY
182,"In Your Eyes","The Weeknd",35639,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
183,"Tutto Ok (feat. Frah Quintale)",Mecna,35597,https://open.spotify.com/track/1xJnEZ9UNv9LyFn2pClfwU
184,"Resta con me","Samurai Jay",35538,https://open.spotify.com/track/1H92HFxIZrkZR9UzxGZTfC
185,Girasoli,"Emanuele Aloia",35521,https://open.spotify.com/track/3lumKk7Mrt6KhFDZURTv0t
186,"Tutto questo sei tu",Ultimo,35499,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
187,"5G (feat. Nitro, Fabri Fibra & Jake La Furia)","BLOODY VINYL",35456,https://open.spotify.com/track/0jS0tiWJcjsj7yKI2yNUNn
188,Futuro,PSICOLOGI,35418,https://open.spotify.com/track/7crqSyRvbetPDRqCREnGdj
189,"Domani ci passa",Ludwig,35396,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
190,"TKN (feat. Travis Scott)",ROSALÍA,35263,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
191,Falling,"Trevor Daniel",35176,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
192,"Bonsai - prod. Frenetik&Orang3",Santi,35047,https://open.spotify.com/track/1LcznUDpOArG5ZuVOqlOnS
193,"Blue Bandana",Skinny,35035,https://open.spotify.com/track/55Soh2lcLeN0ysLou2P7XP
194,"I Miss You",GELO,35017,https://open.spotify.com/track/5yTqoZ6nhOv21jNHFfwsBV
195,"CHE CANZONE SIAMO",AIELLO,34875,https://open.spotify.com/track/5RX9luBrjGmeo1L7SgW90h
196,MVMA,"Nicola Siciliano",34800,https://open.spotify.com/track/6JEBbNP8pvlMw5L3M0a5zd
197,"Vivere (feat. Izi)",Mecna,34668,https://open.spotify.com/track/2Xs1T6T0w58u7e13EWhiXG
198,"SICKO MODE","Travis Scott",34600,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
199,"È sempre bello",Coez,34550,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
200,"lasciami andare!",cmqmartina,34534,https://open.spotify.com/track/3271XiQoOnVW3TzJhTvO8N
