,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
48,"Body (Remix) [feat. Capo Plaza & Rondodasosa]","Tion Wayne",117357,https://open.spotify.com/track/1JAkXiY10vwLhSbcsiimrp
49,"Todo De Ti","Rauw Alejandro",113444,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9
50,Loco,"Justin Quiles",105952,https://open.spotify.com/track/6PDlkWmrq2ZKiUuFt2aQsH
51,"We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","Martin Garrix",103145,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS
52,"good 4 u","Olivia Rodrigo",102844,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
53,"Qué Más Pues?","J Balvin",100494,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e
54,Effe,"Tony Effe",100122,https://open.spotify.com/track/56nvQibJaC1V84wVMqA3Ck
55,"Non è mai troppo tardi","Federico Rossi",97011,https://open.spotify.com/track/0tsYxB1pizmaX2jEd5XVar
56,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",93799,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
57,"Morto di fame (feat. Lazza)","Emis Killa",92449,https://open.spotify.com/track/4hqi818jHZUJIbJ6OJllGI
58,Thunder,"Gabry Ponte",92272,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
59,"Happier Than Ever","Billie Eilish",86628,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
60,"Musica leggerissima",Colapesce,84783,https://open.spotify.com/track/4LAWJfQbfeMrlX0ShqhC2a
61,BED,"Joel Corry",83885,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
62,"Meglio di sera (feat. Álvaro De Luna & Astol)","Emma Muscat",83365,https://open.spotify.com/track/6SRvdgAhYkPso4J09N23fC
63,"La genesi del tuo colore",Irama,80833,https://open.spotify.com/track/0HyDNYQmQ3obfA81D3y9tG
64,"Ferma A Guardare (feat. Pinguini Tattici Nucleari)",Ernia,80720,https://open.spotify.com/track/1eDC4NiUYgQSKpKDIvXxi4
65,"Panama (feat. Aya Nakamura)","Capo Plaza",80628,https://open.spotify.com/track/2ijYyMdMODsg7Zdnyd3gju
66,"Cabriolet Panorama","The Kolors",79088,https://open.spotify.com/track/4lajqBJavxKL3sllt1TcTH
67,"Fendi belt",Shiva,78276,https://open.spotify.com/track/3mYQaVTYv6suVMD1MjPBlR
68,Rasputin,Majestic,76293,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
69,Pesche,"Federico Rossi",75152,https://open.spotify.com/track/4ILtwYPIonCeRGCIiXAASp
70,"Hecha Pa' Mi",Boza,74664,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
71,"Angelina Jolie",Bresh,74596,https://open.spotify.com/track/0tD4EXZRm1JGDYWtKYFLWK
72,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",73696,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
73,"Ram Pam Pam","Natti Natasha",72164,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO
74,"A Un Passo Dalla Luna","Rocco Hunt",71916,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
75,Topless,Geeno,71000,https://open.spotify.com/track/2HjM0ufsJtI0zBBeFIpEog
76,Superclassico,Ernia,70472,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
77,"Mi Manchi","Aka 7even",70074,https://open.spotify.com/track/7mWPjS3fX0ymPSrkDJrVaP
78,CORALINE,Måneskin,69340,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY
79,Ridere,"Pinguini Tattici Nucleari",69332,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
80,"tutta la notte",sangiovanni,69259,https://open.spotify.com/track/5JIrLhl9oGZtyUqlVErb5k
81,"Rompo (feat. Boro Boro)",VillaBanks,69142,https://open.spotify.com/track/4oPh7HAoMR1bLBbxwqKmgn
82,"In Da Getto","J Balvin",68217,https://open.spotify.com/track/63aj87TQG6F3RVO5nbG2VQ
83,"0 passi",Deddy,67997,https://open.spotify.com/track/1feGbMzfkaybNk96cXcqnO
84,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",63866,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
85,"Di Notte (feat. Sfera Ebbasta & Carl Brave)",Ernia,63364,https://open.spotify.com/track/79VpbVJ1asRXWjkbvlxFED
86,Destri,Gazzelle,63299,https://open.spotify.com/track/53LX6p75hOcCtAelMDyB8B
87,VOCE,Madame,63210,https://open.spotify.com/track/4ylL1oPx1rY1yFivslLFOR
88,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",61931,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
89,"BANDITO (feat. Emis Killa & Paky)","Don Joe",61240,https://open.spotify.com/track/1fGXZPAjsxgy9zTCAAaLHM
90,"DIECIMILAVOCI (con ARIETE)",Rkomi,60400,https://open.spotify.com/track/2u2ZTMuRZx0UG7g7w4J76R
91,"Non Fare Così","Capo Plaza",59517,https://open.spotify.com/track/769M2rTiAoL7x2lKDHLjRa
92,"Nel male e nel bene (feat. Massimo Pericolo)","Emis Killa",58990,https://open.spotify.com/track/0gpmaIaAS74HHiCoO462xj
93,"Notte gialla (feat. Madame)","Emis Killa",58257,https://open.spotify.com/track/5KkH1w1g6ACMRoz1fYvWCb
94,"Una volta ancora (feat. Ana Mena)","Fred De Palma",57058,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
95,Magia,"Alvaro Soler",56406,https://open.spotify.com/track/1zxZ9yi8ddRPghXntx4U5Q
96,"Giovane e triste",Nashley,56131,https://open.spotify.com/track/56WecW5HnWstqg0GvhseEP
97,"Torna a casa",Måneskin,56083,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
98,Mediterranea,Irama,55766,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq
99,"Ladro Di Fiori",BLANCO,55506,https://open.spotify.com/track/2vsxduDEhjLTFcxd0hSVv5
100,"La zone (feat. Shiva)",Rhove,54949,https://open.spotify.com/track/2Q1ICiLBk9lmLQz7GhMoWB
101,"Ke Lo Ke (feat. Lazza & Gazo)","Tony Effe",54050,https://open.spotify.com/track/0eiF9S0zXS0uAUPzb0gP8i
102,"Coro azzurro (feat. Arisa & Ludwig)","Gli Autogol",52873,https://open.spotify.com/track/79HgdMfan7KVBvcundcvRJ
103,"Scooby Doo","Pinguini Tattici Nucleari",52529,https://open.spotify.com/track/1P6TlFb8EVH2nCX3luVpZW
104,Hypnotized,"Purple Disco Machine",51593,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
105,Parlami,Fasma,51175,https://open.spotify.com/track/00QN58Gx571pB1MEuBAcmL
106,Portofino,"Il Pagante",49903,https://open.spotify.com/track/6xc77qJbTNh3yQzSopZEuw
107,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",49470,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
108,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,49412,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
109,"Morirò da Re",Måneskin,49164,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV
110,"FANTASMI ( feat. Geolier & Marracash)",TY1,49020,https://open.spotify.com/track/21GyhjROpCcIl4NOW96pg9
111,"Kiss Me More (feat. SZA)","Doja Cat",48938,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
112,"Baby (with J Balvin)","Sfera Ebbasta",48519,https://open.spotify.com/track/3eblNP3Zd5b5J3JaOckl8Y
113,"Fiamme negli occhi",Coma_Cose,48419,https://open.spotify.com/track/60nw7bwqYjVsrccNjF6TMO
114,"Levitating (feat. DaBaby)","Dua Lipa",48289,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
115,"Pa Ti","Baby K",47528,https://open.spotify.com/track/7h5bQiadiWNWLmlQFtSqDh
116,"Alcott Zara Bershka","Baby Gang",47515,https://open.spotify.com/track/0GeVtA3BlHBeVgfe5B42DW
117,"SLATT (feat. Capo Plaza)",Rondodasosa,45843,https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ
118,VENT'ANNI,Måneskin,45651,https://open.spotify.com/track/6Vfo6O3hk38vDcSpazNo3p
119,"No Cap (feat. Geolier)","Emis Killa",45368,https://open.spotify.com/track/3uqFFmxrCv4nzkKFSNbXHv
120,"La prima estate",Deddy,44867,https://open.spotify.com/track/4RHsdKGyR5XTeMhyPFz57J
121,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)","Takagi & Ketra",44766,https://open.spotify.com/track/4O3sAZoZDIhNRcfHNuU4Ps
122,Karaoke,Boomdabash,44229,https://open.spotify.com/track/0188AG0rjqVWbYhDPd8rgr
123,DUBAI,Rondodasosa,43837,https://open.spotify.com/track/57GZGMVY9ivqEqKIDPA1HK
124,"Head & Heart (feat. MNEK)","Joel Corry",43627,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
125,"Need to Know","Doja Cat",43054,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
126,"CHIAMAMI PER NOME","Francesca Michielin",43040,https://open.spotify.com/track/0ZqHo6eTBHUcOVjZzPvftT
127,"Pasticche (feat. Capo Plaza)",VillaBanks,42628,https://open.spotify.com/track/7KnC2wSD0I5Fju3A7qCFX8
128,"Spigoli (feat. Mara Sattei & tha Supreme)","Carl Brave",42628,https://open.spotify.com/track/5YPKiDLejR1JhnX6w2lhro
129,"Don't Go Yet","Camila Cabello",42405,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
130,Freaks,"Surf Curse",42063,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
131,"Su Di Te","Simone Panetti",42060,https://open.spotify.com/track/6eCIYNIasTRya5UYBWjxSE
132,"Sorriso Grande","Alessandra Amoroso",42051,https://open.spotify.com/track/7um5BZo08PrrB87Itmml9V
133,"Blinding Lights","The Weeknd",42044,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
134,Estate,Will,41902,https://open.spotify.com/track/7AKMq2HTg8FQs9LE0v9uoy
135,"We're Good","Dua Lipa",41699,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
136,"ALTALENE (feat. Mara Sattei & Coez)","BLOODY VINYL",41665,https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX
137,"Love Tonight - Edit",Shouse,41566,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
138,Marocchino,"Baby Gang",41221,https://open.spotify.com/track/0f2wkDmAlLAo90gE5d1yPU
139,"DIO PERDONAMI (64 Bars)",BLANCO,41063,https://open.spotify.com/track/5O6w2iUCO0z1n7jXXF0H8b
140,"DIOSA (feat. Peppe Soks) - Remix",Nathys,41023,https://open.spotify.com/track/0ehq7roFoMrq58lI4Rdnys
141,"CANCELLI DI MEZZANOTTE (con CHIELLO)",Rkomi,40776,https://open.spotify.com/track/3tWjdQHkeqgFQCydN5N241
142,Klan,Mahmood,40752,https://open.spotify.com/track/7BGJ8ZkdiLsSthNIVDCE9T
143,"Falene (feat. Sophie and the Giants)","Michele Bravi",40428,https://open.spotify.com/track/6zMF2sDrT5DuuPd0Wi3GOr
144,"Chico (feat. Rose Villain & Luchè)",Guè,40408,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
145,"Entre Tú y Yo","Chema Rivas",40259,https://open.spotify.com/track/1CGhHQZF487xpWITQW1bam
146,"Mille guerre",ARIETE,40203,https://open.spotify.com/track/3CXFLrWD9LoyPbKPTSUkQH
147,Meteoriti,Mr.Rain,39548,https://open.spotify.com/track/1Lf1F7qEOS4O4wl9l8lmUq
148,Fiel,"Los Legendarios",39490,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
149,"ME O LE MIE CANZONI? (con GAZZELLE)",Rkomi,39374,https://open.spotify.com/track/6ejXRb28P9wvSU4CRdIcbm
150,"Dove e quando","Benji & Fede",39088,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
151,"Another Love","Tom Odell",39009,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
152,"Una Vaina Loca",Fuego,39007,https://open.spotify.com/track/6YYmoV9YbBefsspGmqFHbs
153,"L'altra dimensione",Måneskin,38683,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa
154,"Paradise (feat. Dermot Kennedy)",MEDUZA,38660,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
155,"The Business",Tiësto,38618,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
156,"LUNA (feat. Gaia)",Madame,38560,https://open.spotify.com/track/3mIYZEPtyaHh2bEJbEOVDC
157,"HO SPENTO IL CIELO (con TOMMASO PARADISO)",Rkomi,38464,https://open.spotify.com/track/0O4g4sRSY8SmVu95k5z9mq
158,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,38462,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
159,Banlieue,"Simba La Rue",38423,https://open.spotify.com/track/5sPNISFV4DZE90VBbofURx
160,Cinema,Samuel,38221,https://open.spotify.com/track/31mVZ7SYxiSQJkc57WZFiZ
161,Street,"Capo Plaza",38146,https://open.spotify.com/track/1AA3XZWWaLTcOgVdeSWg3S
162,"Love Again","Dua Lipa",38033,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
163,"Astronaut In The Ocean","Masked Wolf",37859,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
164,Pepas,Farruko,37607,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
165,Lento,"Boro Boro",37412,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
166,"CRUDELIA - I nervi",Marracash,37304,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
167,"Buongiorno vita",Ultimo,37173,https://open.spotify.com/track/0IxDw5m8XyFBnrCXAppF53
168,"64 BARRE DI PAURA",Marracash,36921,https://open.spotify.com/track/6JPEGmxZ9pTBNDCyf4PMbf
169,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)","Achille Lauro",36653,https://open.spotify.com/track/5i12eplaUT5pPE5iC6B2FZ
170,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,36526,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
171,"Bottiglie Privè","Sfera Ebbasta",36504,https://open.spotify.com/track/7kPAFMdW9WwDyz5BzntfJr
172,"Jam session (feat. Gemitaiz)","Emis Killa",36448,https://open.spotify.com/track/4TN1OPvUjXlFlgSZts4uus
173,Brivido,Guè,36338,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
174,traitor,"Olivia Rodrigo",36195,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
175,Yonaguni,"Bad Bunny",35996,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS
176,"Che Sogno Incredibile",Emma,35747,https://open.spotify.com/track/6xYv57izh2l0a718ky7g1Z
177,DÁKITI,"Bad Bunny",35675,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
178,"Good Times",Ghali,35352,https://open.spotify.com/track/3vgclHni3T3qu7ZXz8idsk
179,"Save Your Tears","The Weeknd",35232,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
180,"Just For Fun (feat. Yung Snapp)","Lele Blade",35208,https://open.spotify.com/track/6kGOv3rx5RqSI2X8pQVxsS
181,"SEVEN 7oo (feat. Rondodasosa, Sacky, Vale Pain, Neima Ezza, Kilimoney, Keta, Nko)","SEVEN 7oo",35091,https://open.spotify.com/track/2KYLg9El0wzvX4S13CDoZf
182,"Follow You","Imagine Dragons",35084,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
183,"Qualche sasso","Emis Killa",35080,https://open.spotify.com/track/0ON7cT98E4H7Rh4dzfvKCa
184,Crepe,Irama,34620,https://open.spotify.com/track/6L671UzJPyAzbHEhaNhDUJ
185,"Piazza Di Spaccio (feat. Simba La Rue)","167 Gang",34617,https://open.spotify.com/track/0kowoL7HY8wPI6XhWLfPIT
186,"BUGIE (feat. Rkomi & Carl Brave)",Madame,34592,https://open.spotify.com/track/5dP8HoPhDJ53ILl7oxfA87
187,"Il bacio di Klimt","Emanuele Aloia",34331,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
188,"Non Abbiamo Età",Luchè,34316,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
189,"GIRL LIKE ME","Black Eyed Peas",34225,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
190,Chosen,Måneskin,34119,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
191,"TATUAGGI (feat. ARIETE)",PSICOLOGI,34068,https://open.spotify.com/track/15WIkk29b7NqOK2poTRnOU
192,"DESERT EAGLE (feat. Guè & Sacky)","Don Joe",34015,https://open.spotify.com/track/1VWiWHgwn6kUfPMpU5uWSR
193,"Ride It",Regard,33877,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
194,"Domani ci passa",Ludwig,33612,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
195,Boca,Gaia,33458,https://open.spotify.com/track/1k7AVxRvQVQLlnmHlLRHUg
196,"Paloma (feat. Anitta)","Fred De Palma",33197,https://open.spotify.com/track/5NPahZFD5tDYKo9qRkLF5B
197,"Mood (feat. iann dior)",24kGoldn,33066,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
198,"Ringo Starr","Pinguini Tattici Nucleari",32991,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
199,"BELLA STORIA",Fedez,32983,https://open.spotify.com/track/0824Kyozhv4yBbM86aBFCG
200,Lifestyle,Guè,32911,https://open.spotify.com/track/20XT7TO32dN1s9xtowLPuR
